,label
748,1
766,1
774,1
776,1
777,1
778,1
780,1
784,1
790,1
796,1
798,1
803,1
806,1
814,1
816,1
817,1
818,1
822,1
824,1
827,1
829,1
830,1
832,1
834,1
835,1
836,1
838,1
840,1
844,1
847,1
848,1
851,1
852,1
853,1
854,1
855,1
858,1
859,1
862,1
864,1
867,1
868,1
871,1
872,1
874,1
875,1
877,1
879,1
880,1
881,1
882,1
883,1
886,1
889,1
892,1
893,1
894,1
897,1
902,1
905,1
906,1
907,1
908,1
909,1
938,1
964,1
999,1
1031,1
1067,1
1103,1
1121,1
1148,1
1198,1
1205,1
1218,1
1220,1
1254,1
1255,1
1265,1
1276,1
1331,1
1373,1
1422,1
1458,1
1478,1
1525,1
1559,1
1567,1
1607,1
1699,1
1772,1
1839,1
1880,1
1965,1
2069,1
2176,1
2197,1
2223,1
2294,1
2354,1
2358,1
2377,1
2483,1
2523,1
2565,1
2573,1
2605,1
2609,1
2682,1
2703,1
2804,1
2901,1
2913,1
3008,1
3061,1
3074,1
3199,1
3225,1
3229,1
3253,1
3265,1
3330,1
3341,1
3344,1
3362,1
3380,1
3381,1
3555,1
3576,1
3586,1
3607,1
3691,1
3850,1
3939,1
3945,1
3957,1
4009,1
4034,1
4050,1
4137,1
4162,1
4164,1
4223,1
4245,1
4250,1
4273,1
4314,1
4340,1
4346,1
4399,1
4420,1
4445,1
4448,1
4470,1
4493,1
4563,1
4583,1
4595,1
4604,1
4626,1
4652,1
4666,1
4697,1
4759,1
4763,1
4815,1
4874,1
4979,1
4981,1
4982,1
4997,1
5021,1
5080,1
5100,1
5125,1
5159,1
5215,1
5228,1
5256,1
5278,1
5288,1
5289,1
5294,1
5334,1
5342,1
5398,1
5482,1
5511,1
5517,1
5589,1
5591,1
5599,1
5682,1
5699,1
5766,1
5774,1
5861,1
5888,1
5902,1
5965,1
5982,1
6000,1
6002,1
6014,1
6028,1
6029,1
6035,1
6052,1
6094,1
6138,1
6142,1
6167,1
6184,1
6227,1
6242,1
6271,1
6273,1
6282,1
6320,1
6342,1
6422,1
6444,1
6447,1
6450,1
6476,1
6505,1
6518,1
6530,1
6553,1
6571,1
6724,1
6752,1
6753,1
6781,1
6788,1
6804,1
6833,1
6849,1
6900,1
6912,1
6915,1
6956,1
6957,1
7080,1
7086,1
7113,1
7115,1
7127,1
7185,1
7300,1
7304,1
7354,1
7361,1
7382,1
7441,1
7461,1
7472,1
7485,1
7504,1
7548,1
7550,1
7569,1
7576,1
7659,1
7678,1
7716,1
7719,1
7734,1
7739,1
7769,1
7857,1
7900,1
7964,1
7977,1
8039,1
8073,1
8101,1
8137,1
8157,1
8168,1
8187,1
8197,1
8207,1
8210,1
8211,1
8257,1
