,label
3084,0
3086,0
3089,0
3092,0
3102,0
3107,0
3119,0
3124,0
3126,0
3140,0
3148,0
3164,0
3165,0
3177,0
3178,0
3181,0
3185,0
3189,0
3197,0
3206,0
3207,0
3212,0
3215,0
3219,0
3224,0
3230,0
3246,0
3249,0
3264,0
3266,0
3273,0
3279,0
3283,0
3284,0
3285,0
3293,0
3295,0
3296,0
3297,0
3307,0
3311,0
3312,0
3317,0
3325,0
3328,0
3331,0
3339,0
3353,0
3356,0
3361,0
3365,0
3368,0
3387,0
3388,0
3394,0
3395,0
3396,0
3397,0
3400,0
3404,0
3405,0
3412,0
3416,0
3417,0
3422,0
3426,0
3429,0
3434,0
3436,0
3439,0
3444,0
3455,0
3458,0
3460,0
3464,0
3465,0
3478,0
3482,0
3489,0
3491,0
3492,0
3496,0
3497,0
3499,0
3503,0
3509,0
3517,0
3519,0
3523,0
3524,0
3529,0
3533,0
3534,0
3536,0
3547,0
3548,0
3552,0
3560,0
3564,0
3571,0
3572,0
3574,0
3581,0
3582,0
3585,0
3596,0
3599,0
3608,0
3616,0
3625,0
3627,0
3629,0
3631,0
3632,0
3635,0
3638,0
3639,0
3640,0
3644,0
3645,0
3648,0
3649,0
3652,0
3657,0
3658,0
3663,0
3667,0
3670,0
3674,0
3683,0
3685,0
3688,0
3696,0
3698,0
3700,0
3703,0
3718,0
3722,0
3727,0
3730,0
3734,0
3738,0
3740,0
3742,0
3746,0
3750,0
3751,0
3752,0
3754,0
3756,0
3757,0
3759,0
3764,0
3766,0
3768,0
3773,0
3775,0
3776,0
3781,0
3789,0
3793,0
3794,0
3795,0
3801,0
3811,0
3812,0
3816,0
3817,0
3819,0
3820,0
3823,0
3827,0
3829,0
3832,0
3833,0
3843,0
3846,0
3854,0
3859,0
3862,0
3863,0
3869,0
3870,0
3872,0
3875,0
3876,0
3880,0
3881,0
3884,0
3889,0
3898,0
3903,0
3904,0
3905,0
3912,0
3914,0
3916,0
3917,0
3919,0
3920,0
3923,0
3924,0
3929,0
3930,0
3932,0
3934,0
3935,0
3944,0
3949,0
3953,0
3956,0
3960,0
3968,0
3971,0
3976,0
3981,0
3987,0
3988,0
3989,0
3990,0
3991,0
3995,0
3996,0
4000,0
4005,0
4006,0
4008,0
4010,0
4011,0
4012,0
4015,0
4020,0
4026,0
4027,0
4028,0
4030,0
4032,0
4033,0
4035,0
4036,0
4046,0
4047,0
4057,0
4063,0
4068,0
4070,0
4072,0
4075,0
4080,0
4084,0
4089,0
4090,0
4097,0
4098,0
4099,0
4100,0
4106,0
4107,0
4108,0
4118,0
4119,0
4121,0
4123,0
4124,0
4126,0
4127,0
4128,0
4138,0
4139,0
4140,0
4141,0
4142,0
4145,0
4147,0
4150,0
4151,0
4153,0
4155,0
4171,0
4173,0
4175,0
4176,0
4177,0
4179,0
4182,0
4183,0
4189,0
4193,0
4198,0
4200,0
4204,0
4206,0
4208,0
4209,0
4215,0
4222,0
4226,0
4227,0
4228,0
4229,0
4231,0
4234,0
4243,0
4246,0
4253,0
4255,0
4256,0
4257,0
4260,0
4263,0
4267,0
4268,0
4272,0
4274,0
4275,0
4276,0
4278,0
4284,0
4289,0
4292,0
4293,0
4296,0
4303,0
4308,0
4312,0
4313,0
4316,0
4318,0
4319,0
4320,0
4326,0
4328,0
4334,0
4335,0
4343,0
4345,0
4347,0
4353,0
4355,0
4361,0
4367,0
4371,0
4373,0
4374,0
4376,0
4378,0
4379,0
4381,0
4382,0
4383,0
4389,0
4401,0
4403,0
4404,0
4405,0
4406,0
4408,0
4410,0
4411,0
4412,0
4419,0
4424,0
4427,0
4429,0
4431,0
4433,0
4436,0
4438,0
4442,0
4443,0
4447,0
4449,0
4450,0
4454,0
4459,0
4460,0
4462,0
4465,0
4469,0
4474,0
4475,0
4476,0
4478,0
4483,0
4486,0
4491,0
4494,0
4495,0
4497,0
4503,0
4507,0
4510,0
4512,0
4519,0
4521,0
4522,0
4524,0
4526,0
4528,0
4530,0
4531,0
4534,0
4543,0
4544,0
4547,0
4548,0
4551,0
4552,0
4554,0
4555,0
4557,0
4561,0
4565,0
4566,0
4569,0
4572,0
4575,0
4576,0
4579,0
4584,0
4585,0
4586,0
4590,0
4592,0
4598,0
4600,0
4605,0
4606,0
4607,0
4609,0
4614,0
4615,0
4617,0
4629,0
4630,0
4632,0
4633,0
4639,0
4643,0
4645,0
4646,0
4647,0
4650,0
4651,0
4657,0
4659,0
4664,0
4665,0
4668,0
4671,0
4674,0
4677,0
4678,0
4683,0
4685,0
4690,0
4691,0
