,label
598,5
618,5
621,5
630,5
642,5
650,5
658,5
668,5
678,5
698,5
699,5
701,5
704,5
705,5
713,5
720,5
727,5
772,5
773,5
774,5
777,5
779,5
780,5
791,5
800,5
801,5
829,5
830,5
835,5
847,5
855,5
864,5
865,5
866,5
880,5
883,5
889,5
907,5
999,5
1103,5
1148,5
1276,5
1303,5
1306,5
1307,5
1316,5
1318,5
1328,5
1331,5
1333,5
1341,5
1352,5
1366,5
1378,5
1385,5
1414,5
1421,5
1422,5
1448,5
1450,5
1491,5
1498,5
1534,5
1560,5
1587,5
1612,5
1613,5
1615,5
1618,5
1625,5
1630,5
1633,5
1649,5
1654,5
1655,5
1676,5
1681,5
1699,5
1715,5
1716,5
1723,5
1725,5
1755,5
1765,5
1793,5
1798,5
1815,5
1822,5
1853,5
1878,5
1889,5
1909,5
1949,5
1969,5
1972,5
1977,5
2046,5
2061,5
2065,5
2069,5
2100,5
2116,5
2119,5
2123,5
2124,5
2128,5
2139,5
2149,5
2163,5
2167,5
2174,5
2175,5
2190,5
2211,5
2216,5
2230,5
2265,5
2266,5
2274,5
2277,5
2304,5
2306,5
2321,5
2328,5
2358,5
2375,5
2385,5
2393,5
2396,5
2435,5
2439,5
2445,5
2469,5
2483,5
2491,5
2497,5
2502,5
2558,5
2569,5
2589,5
2591,5
2610,5
2629,5
2643,5
2663,5
2682,5
2689,5
2724,5
2730,5
2747,5
2771,5
2774,5
2775,5
2782,5
2784,5
2795,5
2798,5
2801,5
2804,5
2807,5
2820,5
2824,5
2834,5
2852,5
2855,5
2858,5
2885,5
2888,5
2893,5
2898,5
2911,5
2931,5
2936,5
2947,5
2972,5
2982,5
2987,5
3014,5
3024,5
3040,5
3042,5
3049,5
3080,5
3082,5
3097,5
3101,5
3118,5
3133,5
3160,5
3162,5
3174,5
3187,5
3199,5
3223,5
3226,5
3229,5
3241,5
3255,5
3274,5
3277,5
3298,5
3310,5
3342,5
3348,5
3355,5
3360,5
3375,5
3378,5
3447,5
3461,5
3469,5
3471,5
3473,5
3479,5
3481,5
3485,5
3490,5
3494,5
3495,5
3507,5
3516,5
3520,5
3522,5
3530,5
3531,5
3551,5
3559,5
3576,5
3587,5
3589,5
3593,5
3595,5
3597,5
3607,5
3611,5
3624,5
3641,5
3642,5
3680,5
3692,5
3694,5
3701,5
3711,5
3717,5
3728,5
3729,5
3732,5
3733,5
3741,5
3748,5
3762,5
3784,5
3796,5
3797,5
3828,5
3836,5
3840,5
3850,5
3874,5
3877,5
3888,5
3894,5
3910,5
3911,5
3918,5
3939,5
3951,5
3957,5
3966,5
3970,5
3972,5
3978,5
3999,5
4002,5
4016,5
4017,5
4031,5
4039,5
4076,5
4077,5
4091,5
4103,5
4109,5
4125,5
4135,5
4170,5
4184,5
4188,5
4196,5
4207,5
4213,5
4214,5
4217,5
4218,5
4221,5
4230,5
4232,5
4236,5
4249,5
4252,5
4258,5
4262,5
4269,5
4271,5
4279,5
4281,5
4310,5
4311,5
4314,5
4322,5
4323,5
4336,5
4346,5
4354,5
4356,5
4357,5
4363,5
4370,5
4377,5
4380,5
4391,5
4416,5
4418,5
4420,5
4441,5
4444,5
4463,5
4471,5
4473,5
4481,5
4485,5
4489,5
4490,5
4525,5
4532,5
4539,5
4542,5
4559,5
4570,5
4587,5
4591,5
4593,5
4597,5
4599,5
4613,5
4631,5
4636,5
4648,5
4652,5
4660,5
4689,5
4694,5
4697,5
4705,5
4707,5
4714,5
4718,5
4719,5
4746,5
4759,5
4766,5
4777,5
4778,5
4784,5
4785,5
4792,5
4810,5
4821,5
4843,5
4847,5
4848,5
4868,5
4874,5
4896,5
4909,5
4920,5
4921,5
4934,5
4940,5
4949,5
4951,5
4957,5
4959,5
4965,5
4967,5
4972,5
4974,5
4977,5
4981,5
4983,5
4984,5
4989,5
4993,5
4997,5
5003,5
5007,5
5011,5
5024,5
5033,5
5035,5
5037,5
5041,5
5062,5
5065,5
5070,5
5071,5
5074,5
5100,5
5104,5
5116,5
5118,5
5119,5
5131,5
5146,5
5154,5
5158,5
5165,5
5167,5
5170,5
5180,5
5185,5
5200,5
5222,5
5226,5
5227,5
5232,5
5256,5
5260,5
5262,5
5271,5
5279,5
5294,5
5297,5
5298,5
5308,5
5311,5
5312,5
5313,5
5321,5
5334,5
5337,5
5342,5
5343,5
5352,5
5357,5
5359,5
5369,5
5389,5
5396,5
5403,5
5438,5
5442,5
5447,5
5449,5
5450,5
5456,5
5457,5
5472,5
5477,5
5508,5
5511,5
5514,5
5517,5
5539,5
5540,5
5548,5
5553,5
5556,5
5558,5
5565,5
5588,5
5595,5
5599,5
5631,5
5637,5
5638,5
5646,5
5647,5
5650,5
5662,5
5667,5
5682,5
5684,5
5690,5
5693,5
5701,5
5702,5
5703,5
5708,5
5710,5
5716,5
5725,5
5726,5
5732,5
5733,5
5737,5
5748,5
5750,5
5754,5
5756,5
5759,5
5765,5
5766,5
5769,5
5770,5
5776,5
5791,5
5797,5
5809,5
5817,5
5822,5
5832,5
5837,5
5842,5
5843,5
5849,5
5861,5
5868,5
5872,5
5880,5
5888,5
5892,5
5904,5
5906,5
5913,5
5916,5
5930,5
5932,5
5940,5
5942,5
5946,5
5948,5
5953,5
5980,5
5981,5
5986,5
5987,5
5991,5
5995,5
5997,5
5999,5
6000,5
6009,5
6019,5
6035,5
6036,5
6053,5
6055,5
6061,5
6089,5
6090,5
6092,5
6094,5
6111,5
6122,5
6129,5
6131,5
6133,5
6139,5
6142,5
6155,5
6158,5
6164,5
6168,5
6172,5
6184,5
6186,5
6190,5
6200,5
6202,5
6214,5
6215,5
6219,5
6238,5
6242,5
6243,5
6252,5
6256,5
6269,5
6271,5
6275,5
6282,5
6287,5
6298,5
6300,5
6309,5
6321,5
6339,5
6341,5
6348,5
6349,5
6351,5
6360,5
6362,5
6369,5
6393,5
6400,5
6401,5
6403,5
6405,5
6409,5
6410,5
6412,5
6414,5
6422,5
6424,5
6425,5
6429,5
6430,5
6437,5
6439,5
6452,5
6454,5
6462,5
6472,5
6475,5
6476,5
6477,5
6478,5
6484,5
6485,5
6488,5
6493,5
6494,5
6507,5
6509,5
6510,5
6529,5
6530,5
6534,5
6545,5
6546,5
6551,5
6568,5
6571,5
6573,5
6575,5
6576,5
6592,5
6595,5
6606,5
6608,5
6612,5
6613,5
6614,5
6638,5
6642,5
6643,5
6653,5
6655,5
6658,5
6661,5
6663,5
6667,5
6682,5
6687,5
6690,5
6694,5
6697,5
6711,5
6714,5
6715,5
6724,5
6725,5
6732,5
6735,5
6737,5
6747,5
6752,5
6761,5
6768,5
6772,5
6781,5
6783,5
6788,5
6794,5
6795,5
6807,5
6810,5
6811,5
6814,5
6820,5
6829,5
6832,5
6854,5
6856,5
6860,5
6869,5
6880,5
6883,5
6885,5
6889,5
6900,5
6902,5
6905,5
6907,5
6926,5
6930,5
6952,5
6955,5
6957,5
6962,5
6963,5
6972,5
6973,5
6976,5
6983,5
6986,5
6991,5
7004,5
7007,5
7013,5
7024,5
7045,5
7047,5
7049,5
7050,5
7052,5
7055,5
7056,5
7057,5
7063,5
7066,5
7068,5
7076,5
7077,5
7080,5
7084,5
7088,5
7094,5
7104,5
7106,5
7113,5
7115,5
7116,5
7118,5
7123,5
7131,5
7133,5
7134,5
7136,5
7142,5
7143,5
7146,5
7155,5
7156,5
7161,5
7164,5
7167,5
7174,5
7177,5
7185,5
7189,5
7196,5
7201,5
7206,5
7207,5
7219,5
7220,5
7228,5
7230,5
7233,5
7235,5
7236,5
7237,5
7248,5
7268,5
7269,5
7271,5
7275,5
7287,5
7295,5
7301,5
7306,5
7314,5
7315,5
7323,5
7325,5
7330,5
7341,5
7344,5
7353,5
7354,5
7357,5
7364,5
7370,5
7374,5
7375,5
7383,5
7389,5
7393,5
7404,5
7417,5
7418,5
7422,5
7428,5
7441,5
7442,5
7447,5
7451,5
7459,5
7464,5
7467,5
7468,5
7470,5
7480,5
7483,5
7488,5
7490,5
7499,5
7500,5
7504,5
7505,5
7520,5
7521,5
7523,5
7528,5
7548,5
7549,5
7556,5
7563,5
7564,5
7570,5
7576,5
7578,5
7589,5
7596,5
7597,5
7614,5
7621,5
7629,5
7633,5
7640,5
7644,5
7647,5
7650,5
7665,5
7666,5
7671,5
7672,5
7677,5
7681,5
