x,y,z,UDNS_0,UDNS_1,UDNS_2
1.87536,1.24984,0.05,0.0247519,-0.00133785,8.15838e-06
1.87536,1.2528,0.05,0.0248072,-0.00133275,9.83428e-06
1.87536,1.25576,0.05,0.0248625,-0.00132765,1.15102e-05
1.87536,1.25873,0.05,0.0249178,-0.00132255,1.31861e-05
1.87536,1.26169,0.05,0.0249744,-0.00131745,1.49829e-05
1.87536,1.26465,0.05,0.0250318,-0.00131234,1.68699e-05
1.87536,1.26761,0.05,0.0250893,-0.00130723,1.87569e-05
1.87536,1.27058,0.05,0.0251467,-0.00130213,2.06439e-05
1.87536,1.27354,0.05,0.0252042,-0.00129702,2.25309e-05
1.87536,1.2765,0.05,0.0252596,-0.00129203,2.42387e-05
1.87536,1.27946,0.05,0.0253125,-0.00128716,2.57533e-05
1.87536,1.28242,0.05,0.0253557,-0.00128261,2.6618e-05
1.87536,1.28539,0.05,0.0253988,-0.00127807,2.74827e-05
1.87536,1.28835,0.05,0.025442,-0.00127352,2.83474e-05
1.87536,1.29131,0.05,0.0254852,-0.00126898,2.92121e-05
1.87536,1.29427,0.05,0.025529,-0.00126436,3.02324e-05
1.87536,1.29723,0.05,0.025576,-0.00125939,3.19867e-05
1.87536,1.3002,0.05,0.025623,-0.00125443,3.3741e-05
1.87536,1.30316,0.05,0.0256699,-0.00124946,3.54953e-05
1.87536,1.30612,0.05,0.0257169,-0.00124449,3.72495e-05
1.87536,1.30908,0.05,0.0257632,-0.00123959,3.88671e-05
1.87536,1.31204,0.05,0.025807,-0.00123492,3.99683e-05
1.87536,1.31501,0.05,0.0258444,-0.00123068,4.02755e-05
1.87536,1.31797,0.05,0.0258781,-0.00122668,4.01486e-05
1.87536,1.32093,0.05,0.0259119,-0.00122268,4.00216e-05
1.87536,1.32389,0.05,0.0259457,-0.00121868,3.98947e-05
1.87536,1.32686,0.05,0.0259795,-0.00121468,3.97678e-05
1.87536,1.32982,0.05,0.0260157,-0.00121033,4.02562e-05
1.87536,1.33278,0.05,0.0260532,-0.00120583,4.10287e-05
1.87536,1.33574,0.05,0.0260906,-0.00120133,4.18013e-05
1.87536,1.3387,0.05,0.026128,-0.00119682,4.25738e-05
1.87536,1.34167,0.05,0.0261654,-0.00119232,4.33463e-05
1.87536,1.34463,0.05,0.0262012,-0.00118795,4.39065e-05
1.87536,1.34759,0.05,0.0262356,-0.00118369,4.43232e-05
1.87536,1.35055,0.05,0.0262626,-0.00118006,4.41096e-05
1.87536,1.35351,0.05,0.0262897,-0.00117643,4.3896e-05
1.87536,1.35648,0.05,0.0263168,-0.0011728,4.36823e-05
1.87536,1.35944,0.05,0.0263438,-0.00116917,4.34687e-05
1.87536,1.3624,0.05,0.0263712,-0.00116549,4.3259e-05
1.87536,1.36536,0.05,0.0264015,-0.00116136,4.30812e-05
1.87536,1.36833,0.05,0.0264317,-0.00115723,4.29034e-05
1.87536,1.37129,0.05,0.026462,-0.00115311,4.27257e-05
1.87536,1.37425,0.05,0.0264922,-0.00114898,4.25479e-05
1.87536,1.37721,0.05,0.0265222,-0.00114488,4.23986e-05
1.87536,1.38017,0.05,0.0265505,-0.00114097,4.24345e-05
1.87536,1.38314,0.05,0.0265758,-0.00113739,4.25418e-05
1.87536,1.3861,0.05,0.0265973,-0.00113426,4.27429e-05
1.87536,1.38906,0.05,0.0266187,-0.00113113,4.29441e-05
1.87536,1.39202,0.05,0.0266402,-0.001128,4.31452e-05
1.87536,1.39498,0.05,0.0266617,-0.00112487,4.33463e-05
1.87536,1.39795,0.05,0.0266847,-0.00112146,4.34293e-05
1.87536,1.40091,0.05,0.0267093,-0.00111774,4.33742e-05
1.87536,1.40387,0.05,0.026734,-0.00111402,4.33192e-05
1.87536,1.40683,0.05,0.0267587,-0.0011103,4.32641e-05
1.87536,1.40979,0.05,0.0267834,-0.00110658,4.3209e-05
1.87536,1.41276,0.05,0.0268071,-0.00110299,4.31399e-05
1.87536,1.41572,0.05,0.0268298,-0.00109954,4.30565e-05
1.87536,1.41868,0.05,0.0268484,-0.00109671,4.29243e-05
1.87536,1.42164,0.05,0.0268652,-0.00109414,4.27721e-05
1.87536,1.42461,0.05,0.026882,-0.00109156,4.26199e-05
1.87536,1.42757,0.05,0.0268988,-0.00108899,4.24678e-05
1.87536,1.43053,0.05,0.0269156,-0.00108642,4.23156e-05
1.87536,1.43349,0.05,0.0269348,-0.00108333,4.2377e-05
1.87536,1.43645,0.05,0.0269548,-0.00108007,4.25102e-05
1.87536,1.43942,0.05,0.0269747,-0.00107682,4.26434e-05
1.87536,1.44238,0.05,0.0269947,-0.00107356,4.27766e-05
1.87536,1.44534,0.05,0.0270147,-0.0010703,4.29098e-05
1.87536,1.4483,0.05,0.0270333,-0.00106726,4.28823e-05
1.87536,1.45126,0.05,0.0270515,-0.00106428,4.28149e-05
1.87536,1.45423,0.05,0.0270651,-0.0010621,4.24259e-05
1.87536,1.45719,0.05,0.0270783,-0.00105999,4.20097e-05
1.87536,1.46015,0.05,0.0270915,-0.00105788,4.15935e-05
1.87536,1.46311,0.05,0.0271047,-0.00105577,4.11773e-05
1.87536,1.46608,0.05,0.0271179,-0.00105366,4.0761e-05
1.87536,1.46904,0.05,0.0271339,-0.00105088,4.07954e-05
1.87536,1.472,0.05,0.02715,-0.00104807,4.0838e-05
1.87536,1.47496,0.05,0.027166,-0.00104527,4.08807e-05
1.87536,1.47792,0.05,0.027182,-0.00104247,4.09233e-05
1.87536,1.48089,0.05,0.027198,-0.00103969,4.09606e-05
1.87536,1.48385,0.05,0.0272127,-0.00103712,4.09205e-05
1.87536,1.48681,0.05,0.0272271,-0.00103462,4.08748e-05
1.87536,1.48977,0.05,0.0272379,-0.00103286,4.07661e-05
1.87536,1.49273,0.05,0.0272488,-0.0010311,4.06574e-05
1.87536,1.4957,0.05,0.0272597,-0.00102934,4.05487e-05
1.87536,1.49866,0.05,0.0272705,-0.00102759,4.044e-05
1.87536,1.50162,0.05,0.0272818,-0.00102572,4.03521e-05
1.87536,1.50458,0.05,0.0272948,-0.00102332,4.03647e-05
1.87536,1.50754,0.05,0.0273078,-0.00102093,4.03774e-05
1.87536,1.51051,0.05,0.0273209,-0.00101853,4.039e-05
1.87536,1.51347,0.05,0.0273339,-0.00101613,4.04026e-05
1.87536,1.51643,0.05,0.0273467,-0.00101379,4.04517e-05
1.87536,1.51939,0.05,0.0273589,-0.0010116,4.05887e-05
1.87536,1.52236,0.05,0.0273706,-0.00100953,4.07857e-05
1.87536,1.52532,0.05,0.0273805,-0.00100802,4.12273e-05
1.87536,1.52828,0.05,0.0273903,-0.0010065,4.16689e-05
1.87536,1.53124,0.05,0.0274002,-0.00100499,4.21105e-05
1.87536,1.5342,0.05,0.02741,-0.00100347,4.25521e-05
1.87536,1.53717,0.05,0.0274204,-0.00100178,4.29623e-05
1.87536,1.54013,0.05,0.0274316,-0.000999735,4.33084e-05
1.87536,1.54309,0.05,0.0274429,-0.000997688,4.36545e-05
1.87536,1.54605,0.05,0.0274542,-0.000995641,4.40005e-05
1.87536,1.54901,0.05,0.0274655,-0.000993594,4.43466e-05
1.87536,1.55198,0.05,0.0274765,-0.000991617,4.46623e-05
1.87536,1.55494,0.05,0.0274873,-0.000989711,4.49474e-05
1.87536,1.5579,0.05,0.0274977,-0.00098795,4.52055e-05
1.87536,1.56086,0.05,0.0275071,-0.000986556,4.5395e-05
1.87536,1.56383,0.05,0.0275165,-0.000985162,4.55845e-05
1.87536,1.56679,0.05,0.0275259,-0.000983768,4.57739e-05
1.87536,1.56975,0.05,0.0275353,-0.000982374,4.59634e-05
1.87536,1.57271,0.05,0.0275451,-0.00098079,4.62077e-05
1.87536,1.57567,0.05,0.0275555,-0.000978985,4.65155e-05
1.87536,1.57864,0.05,0.0275658,-0.00097718,4.68232e-05
1.87536,1.5816,0.05,0.0275761,-0.000975376,4.7131e-05
1.87536,1.58456,0.05,0.0275865,-0.000973571,4.74387e-05
1.87536,1.58752,0.05,0.0275966,-0.000971818,4.76097e-05
1.87536,1.59048,0.05,0.0276067,-0.000970087,4.77197e-05
1.87536,1.59345,0.05,0.0276165,-0.000968493,4.7676e-05
1.87536,1.59641,0.05,0.0276259,-0.000967154,4.73434e-05
1.87536,1.59937,0.05,0.0276352,-0.000965816,4.70108e-05
1.87536,1.60233,0.05,0.0276446,-0.000964478,4.66781e-05
1.87536,1.60529,0.05,0.0276539,-0.00096314,4.63455e-05
1.87536,1.60826,0.05,0.0276637,-0.000961579,4.60993e-05
1.87536,1.61122,0.05,0.0276739,-0.000959861,4.59138e-05
1.87536,1.61418,0.05,0.027684,-0.000958143,4.57283e-05
1.87536,1.61714,0.05,0.0276942,-0.000956426,4.55428e-05
1.87536,1.62011,0.05,0.0277043,-0.000954708,4.53573e-05
1.87536,1.62307,0.05,0.0277141,-0.000953056,4.52111e-05
1.87536,1.62603,0.05,0.0277238,-0.000951413,4.50702e-05
1.87536,1.62899,0.05,0.0277332,-0.00094993,4.48996e-05
1.87536,1.63195,0.05,0.0277421,-0.000948685,4.46849e-05
1.87536,1.63492,0.05,0.0277509,-0.000947439,4.44703e-05
1.87536,1.63788,0.05,0.0277598,-0.000946193,4.42557e-05
1.87536,1.64084,0.05,0.0277687,-0.000944948,4.4041e-05
1.87536,1.6438,0.05,0.0277782,-0.00094341,4.37613e-05
1.87536,1.64676,0.05,0.027788,-0.000941755,4.34551e-05
1.87536,1.64973,0.05,0.0277978,-0.000940099,4.3149e-05
1.87536,1.65269,0.05,0.0278076,-0.000938443,4.28428e-05
1.87536,1.65565,0.05,0.0278173,-0.000936795,4.25444e-05
1.87536,1.65861,0.05,0.0278267,-0.000935225,4.23336e-05
1.87536,1.66158,0.05,0.027836,-0.000933655,4.21229e-05
1.87536,1.66454,0.05,0.0278449,-0.000932274,4.19828e-05
1.87536,1.6675,0.05,0.0278533,-0.000931112,4.1925e-05
1.87536,1.67046,0.05,0.0278618,-0.00092995,4.18672e-05
1.87536,1.67342,0.05,0.0278702,-0.000928788,4.18094e-05
1.87536,1.67639,0.05,0.0278787,-0.000927626,4.17517e-05
1.87536,1.67935,0.05,0.0278878,-0.000926136,4.16076e-05
1.87536,1.68231,0.05,0.0278971,-0.000924586,4.14479e-05
1.87536,1.68527,0.05,0.0279064,-0.000923036,4.12882e-05
1.87536,1.68823,0.05,0.0279156,-0.000921486,4.11286e-05
1.87536,1.6912,0.05,0.0279248,-0.00091996,4.0964e-05
1.87536,1.69416,0.05,0.0279337,-0.000918489,4.07882e-05
1.87536,1.69712,0.05,0.0279427,-0.000917018,4.06123e-05
1.87536,1.70008,0.05,0.0279513,-0.000915734,4.04681e-05
1.87536,1.70304,0.05,0.0279596,-0.000914613,4.03516e-05
1.87536,1.70601,0.05,0.027968,-0.000913491,4.0235e-05
1.87536,1.70897,0.05,0.0279763,-0.00091237,4.01184e-05
1.87536,1.71193,0.05,0.0279847,-0.000911248,4.00015e-05
1.87536,1.71489,0.05,0.0279936,-0.000909889,3.98255e-05
1.87536,1.71786,0.05,0.0280025,-0.000908531,3.96495e-05
1.87536,1.72082,0.05,0.0280115,-0.000907172,3.94735e-05
1.87536,1.72378,0.05,0.0280204,-0.000905814,3.92975e-05
1.87536,1.72674,0.05,0.0280293,-0.000904437,3.91134e-05
1.87536,1.7297,0.05,0.028038,-0.000903044,3.89227e-05
1.87536,1.73267,0.05,0.0280468,-0.000901652,3.8732e-05
1.87536,1.73563,0.05,0.0280554,-0.000900372,3.85738e-05
1.87536,1.73859,0.05,0.028064,-0.000899157,3.84346e-05
1.87536,1.74155,0.05,0.0280726,-0.000897941,3.82953e-05
1.87536,1.74451,0.05,0.0280812,-0.000896726,3.8156e-05
1.87536,1.74748,0.05,0.0280898,-0.000895493,3.79889e-05
1.87536,1.75044,0.05,0.0280987,-0.000894189,3.77085e-05
1.87536,1.7534,0.05,0.0281076,-0.000892886,3.74281e-05
1.87536,1.75636,0.05,0.0281164,-0.000891582,3.71477e-05
1.87536,1.75933,0.05,0.0281253,-0.000890278,3.68673e-05
1.87536,1.76229,0.05,0.0281341,-0.000888916,3.66714e-05
1.87536,1.76525,0.05,0.0281429,-0.000887544,3.6492e-05
1.87536,1.76821,0.05,0.0281517,-0.000886171,3.63125e-05
1.87536,1.77117,0.05,0.0281606,-0.000884861,3.62621e-05
1.87536,1.77414,0.05,0.0281695,-0.00088357,3.625e-05
1.87536,1.7771,0.05,0.0281784,-0.000882278,3.62379e-05
1.87536,1.78006,0.05,0.0281873,-0.000880987,3.62259e-05
1.87536,1.78302,0.05,0.0281962,-0.000879679,3.61706e-05
1.87536,1.78598,0.05,0.0282052,-0.00087835,3.6059e-05
1.87536,1.78895,0.05,0.0282141,-0.000877022,3.59474e-05
1.87536,1.79191,0.05,0.0282231,-0.000875693,3.58358e-05
1.87536,1.79487,0.05,0.028232,-0.00087435,3.57296e-05
1.87536,1.79783,0.05,0.0282409,-0.000872939,3.56483e-05
1.87536,1.80079,0.05,0.0282498,-0.000871529,3.5567e-05
1.87536,1.80376,0.05,0.0282586,-0.000870119,3.54857e-05
1.87536,1.80672,0.05,0.0282677,-0.000868733,3.54718e-05
1.87536,1.80968,0.05,0.0282769,-0.000867349,3.54609e-05
1.87536,1.81264,0.05,0.028286,-0.000865965,3.54501e-05
1.87536,1.81561,0.05,0.0282951,-0.000864581,3.54392e-05
1.87536,1.81857,0.05,0.0283042,-0.000863202,3.54037e-05
1.87536,1.82153,0.05,0.0283133,-0.000861826,3.5359e-05
1.87536,1.82449,0.05,0.0283224,-0.000860449,3.53142e-05
1.87536,1.82745,0.05,0.0283314,-0.000859072,3.52695e-05
1.87536,1.83042,0.05,0.0283405,-0.00085762,3.5274e-05
1.87536,1.83338,0.05,0.0283495,-0.000856113,3.53141e-05
1.87536,1.83634,0.05,0.0283585,-0.000854607,3.53541e-05
1.87536,1.8393,0.05,0.0283676,-0.000853097,3.54224e-05
1.87536,1.84226,0.05,0.0283768,-0.000851573,3.55994e-05
1.87536,1.84523,0.05,0.0283861,-0.00085005,3.57765e-05
1.87536,1.84819,0.05,0.0283953,-0.000848526,3.59536e-05
1.87536,1.85115,0.05,0.0284046,-0.000847004,3.6125e-05
1.87536,1.85411,0.05,0.028414,-0.000845493,3.62374e-05
1.87536,1.85708,0.05,0.0284234,-0.000843983,3.63497e-05
1.87536,1.86004,0.05,0.0284328,-0.000842473,3.6462e-05
1.87536,1.863,0.05,0.0284422,-0.000840958,3.65707e-05
1.87536,1.86596,0.05,0.0284514,-0.000839373,3.66197e-05
1.87536,1.86892,0.05,0.0284605,-0.000837787,3.66688e-05
1.87536,1.87189,0.05,0.0284697,-0.000836202,3.67178e-05
1.87536,1.87485,0.05,0.0284788,-0.000834657,3.67424e-05
1.87536,1.87781,0.05,0.0284878,-0.000833148,3.67452e-05
1.87536,1.88077,0.05,0.0284968,-0.000831638,3.67479e-05
1.87536,1.88373,0.05,0.0285059,-0.000830129,3.67507e-05
1.87536,1.8867,0.05,0.0285151,-0.000828607,3.67825e-05
1.87536,1.88966,0.05,0.0285245,-0.000827072,3.68408e-05
1.87536,1.89262,0.05,0.028534,-0.000825537,3.6899e-05
1.87536,1.89558,0.05,0.0285434,-0.000824003,3.69573e-05
1.87536,1.89854,0.05,0.0285527,-0.00082243,3.69409e-05
1.87536,1.90151,0.05,0.028562,-0.000820832,3.68777e-05
1.87536,1.90447,0.05,0.0285712,-0.000819235,3.68146e-05
1.87536,1.90743,0.05,0.0285805,-0.000817637,3.67514e-05
1.87536,1.91039,0.05,0.0285895,-0.000816152,3.64918e-05
1.87536,1.91336,0.05,0.0285984,-0.000814674,3.62179e-05
1.87536,1.91632,0.05,0.0286074,-0.000813196,3.5944e-05
1.87536,1.91928,0.05,0.0286164,-0.000811717,3.56774e-05
1.87536,1.92224,0.05,0.0286259,-0.000810194,3.55498e-05
1.87536,1.9252,0.05,0.0286353,-0.000808671,3.54221e-05
1.87536,1.92817,0.05,0.0286447,-0.000807148,3.52945e-05
1.87536,1.93113,0.05,0.0286541,-0.000805612,3.51575e-05
1.87536,1.93409,0.05,0.0286633,-0.000804039,3.49945e-05
1.87536,1.93705,0.05,0.0286725,-0.000802466,3.48314e-05
1.87536,1.94001,0.05,0.0286817,-0.000800893,3.46684e-05
1.87536,1.94298,0.05,0.0286909,-0.000799372,3.44457e-05
1.87536,1.94594,0.05,0.0286999,-0.00079792,3.41444e-05
1.87536,1.9489,0.05,0.0287089,-0.000796468,3.38431e-05
1.87536,1.95186,0.05,0.0287179,-0.000795016,3.35418e-05
1.87536,1.95483,0.05,0.0287271,-0.000793522,3.33176e-05
1.87536,1.95779,0.05,0.0287366,-0.000792008,3.31304e-05
1.87536,1.96075,0.05,0.028746,-0.000790495,3.29432e-05
1.87536,1.96371,0.05,0.0287554,-0.00078898,3.27557e-05
1.87536,1.96667,0.05,0.0287645,-0.000787418,3.2547e-05
1.87536,1.96964,0.05,0.0287737,-0.000785856,3.23384e-05
1.87536,1.9726,0.05,0.0287828,-0.000784294,3.21297e-05
1.87536,1.97556,0.05,0.028792,-0.000782735,3.19175e-05
1.87536,1.97852,0.05,0.0288008,-0.000781276,3.161e-05
1.87536,1.98148,0.05,0.0288097,-0.000779816,3.13025e-05
1.87536,1.98445,0.05,0.0288185,-0.000778357,3.09949e-05
1.87536,1.98741,0.05,0.0288276,-0.000776882,3.07177e-05
1.87536,1.99037,0.05,0.0288369,-0.000775383,3.04842e-05
1.87536,1.99333,0.05,0.0288461,-0.000773884,3.02507e-05
1.87536,1.9963,0.05,0.0288554,-0.000772385,3.00173e-05
1.87536,1.99926,0.05,0.0288645,-0.000770823,2.98322e-05
1.87536,2.00222,0.05,0.0288736,-0.000769253,2.96538e-05
1.87536,2.00518,0.05,0.0288826,-0.000767682,2.94754e-05
1.87536,2.00814,0.05,0.0288917,-0.000766112,2.9297e-05
1.87536,2.01111,0.05,0.0289006,-0.000764597,2.91369e-05
1.87536,2.01407,0.05,0.0289094,-0.000763101,2.89827e-05
1.87536,2.01703,0.05,0.0289182,-0.000761604,2.88286e-05
1.87536,2.01999,0.05,0.0289271,-0.00076011,2.86791e-05
1.87536,2.02295,0.05,0.0289363,-0.000758624,2.85429e-05
1.87536,2.02592,0.05,0.0289455,-0.000757138,2.84067e-05
1.87536,2.02888,0.05,0.0289546,-0.000755652,2.82705e-05
1.87536,2.03184,0.05,0.0289635,-0.000754071,2.81052e-05
1.87536,2.0348,0.05,0.0289724,-0.000752475,2.79353e-05
1.87536,2.03776,0.05,0.0289812,-0.00075088,2.77654e-05
1.87536,2.04073,0.05,0.0289901,-0.000749284,2.75956e-05
1.87536,2.04369,0.05,0.0289987,-0.000747703,2.74402e-05
1.87536,2.04665,0.05,0.0290073,-0.000746133,2.72943e-05
1.87536,2.04961,0.05,0.0290159,-0.000744562,2.71484e-05
1.87536,2.05258,0.05,0.0290245,-0.000742998,2.69729e-05
1.87536,2.05554,0.05,0.0290334,-0.000741457,2.67042e-05
1.87536,2.0585,0.05,0.0290422,-0.000739916,2.64355e-05
1.87536,2.06146,0.05,0.0290511,-0.000738375,2.61668e-05
1.87536,2.06442,0.05,0.0290596,-0.000736727,2.59562e-05
1.87536,2.06739,0.05,0.0290682,-0.000735076,2.57469e-05
1.87536,2.07035,0.05,0.0290767,-0.000733426,2.55376e-05
1.87536,2.07331,0.05,0.0290853,-0.000731776,2.53283e-05
1.87536,2.07627,0.05,0.0290937,-0.000730139,2.52468e-05
1.87536,2.07923,0.05,0.029102,-0.000728511,2.52558e-05
1.87536,2.0822,0.05,0.0291103,-0.000726883,2.52649e-05
1.87536,2.08516,0.05,0.0291187,-0.000725267,2.51973e-05
1.87536,2.08812,0.05,0.0291274,-0.000723669,2.49929e-05
1.87536,2.09108,0.05,0.0291361,-0.000722072,2.47884e-05
1.87536,2.09405,0.05,0.0291446,-0.000720449,2.46067e-05
1.87536,2.09701,0.05,0.0291529,-0.000718738,2.45015e-05
1.87536,2.09997,0.05,0.0291611,-0.000717028,2.43962e-05
1.87536,2.10293,0.05,0.0291693,-0.000715318,2.4291e-05
1.87536,2.10589,0.05,0.0291775,-0.000713608,2.41858e-05
1.87536,2.10886,0.05,0.0291854,-0.000711918,2.42657e-05
1.87536,2.11182,0.05,0.0291932,-0.000710235,2.44205e-05
1.87536,2.11478,0.05,0.0292009,-0.000708553,2.45754e-05
1.87536,2.11774,0.05,0.029209,-0.000706901,2.46679e-05
1.87536,2.1207,0.05,0.0292172,-0.000705267,2.47222e-05
1.87536,2.12367,0.05,0.0292254,-0.000703634,2.47765e-05
1.87536,2.12663,0.05,0.0292333,-0.000701929,2.48658e-05
1.87536,2.12959,0.05,0.0292411,-0.000700182,2.49761e-05
1.87536,2.13255,0.05,0.029249,-0.000698435,2.50863e-05
1.87536,2.13551,0.05,0.0292568,-0.000696688,2.51965e-05
1.87536,2.13848,0.05,0.0292646,-0.000694941,2.53068e-05
1.87536,2.14144,0.05,0.029272,-0.000693219,2.54904e-05
1.87536,2.1444,0.05,0.0292794,-0.000691497,2.56747e-05
1.87536,2.14736,0.05,0.0292869,-0.000689777,2.58602e-05
1.87536,2.15033,0.05,0.0292947,-0.000688116,2.60782e-05
1.87536,2.15329,0.05,0.0293025,-0.000686455,2.62962e-05
1.87536,2.15625,0.05,0.0293103,-0.000684776,2.65199e-05
1.87536,2.15921,0.05,0.0293179,-0.000683009,2.67704e-05
1.87536,2.16217,0.05,0.0293254,-0.000681243,2.7021e-05
1.87536,2.16514,0.05,0.0293329,-0.000679477,2.72716e-05
1.87536,2.1681,0.05,0.0293405,-0.000677711,2.75221e-05
1.87536,2.17106,0.05,0.0293479,-0.000675955,2.77518e-05
1.87536,2.17402,0.05,0.0293551,-0.000674212,2.79539e-05
1.87536,2.17698,0.05,0.0293624,-0.00067247,2.81561e-05
1.87536,2.17995,0.05,0.0293699,-0.000670752,2.83984e-05
1.87536,2.18291,0.05,0.0293776,-0.00066905,2.86663e-05
1.87536,2.18587,0.05,0.0293853,-0.000667347,2.89342e-05
1.87536,2.18883,0.05,0.0293925,-0.000665567,2.92532e-05
1.87536,2.1918,0.05,0.0293998,-0.000663777,2.9579e-05
1.87536,2.19476,0.05,0.029407,-0.000661987,2.99048e-05
1.87536,2.19772,0.05,0.0294143,-0.000660196,3.02305e-05
1.87536,2.20068,0.05,0.0294215,-0.000658408,3.05571e-05
1.87536,2.20364,0.05,0.0294282,-0.000656666,3.09028e-05
1.87536,2.20661,0.05,0.0294348,-0.000654925,3.12485e-05
1.87536,2.20957,0.05,0.0294417,-0.000653186,3.16137e-05
1.87536,2.21253,0.05,0.029449,-0.000651451,3.20141e-05
1.87536,2.21549,0.05,0.0294562,-0.000649716,3.24146e-05
1.87536,2.21845,0.05,0.0294631,-0.000647927,3.28818e-05
1.87536,2.22142,0.05,0.0294698,-0.00064612,3.33702e-05
1.87536,2.22438,0.05,0.0294766,-0.000644314,3.38585e-05
1.87536,2.22734,0.05,0.0294834,-0.000642507,3.43468e-05
1.87536,2.2303,0.05,0.0294901,-0.000640701,3.48351e-05
1.87536,2.23326,0.05,0.0294964,-0.00063896,3.54215e-05
1.87536,2.23623,0.05,0.0295025,-0.000637233,3.60286e-05
1.87536,2.23919,0.05,0.0295088,-0.000635511,3.6629e-05
1.87536,2.24215,0.05,0.0295155,-0.000633803,3.72118e-05
1.87536,2.24511,0.05,0.0295222,-0.000632096,3.77946e-05
1.87536,2.24808,0.05,0.0295286,-0.000630305,3.84831e-05
1.87536,2.25104,0.05,0.0295349,-0.000628494,3.91967e-05
1.87536,2.254,0.05,0.0295412,-0.000626683,3.99103e-05
1.87536,2.25696,0.05,0.0295476,-0.000624872,4.06239e-05
1.87536,2.25992,0.05,0.0295539,-0.000623061,4.13375e-05
1.87536,2.26289,0.05,0.0295598,-0.000621293,4.22218e-05
1.87536,2.26585,0.05,0.0295656,-0.000619536,4.31504e-05
1.87536,2.26881,0.05,0.0295716,-0.000617803,4.40526e-05
1.87536,2.27177,0.05,0.029578,-0.000616112,4.49097e-05
1.87536,2.27473,0.05,0.0295844,-0.000614417,4.57672e-05
1.87536,2.2777,0.05,0.0295902,-0.000612587,4.66346e-05
1.87536,2.28066,0.05,0.0295961,-0.000610757,4.75019e-05
1.87536,2.28362,0.05,0.0296019,-0.000608928,4.83692e-05
1.87536,2.28658,0.05,0.0296078,-0.000607098,4.92366e-05
1.87536,2.28955,0.05,0.0296136,-0.000605268,5.01039e-05
1.87536,2.29251,0.05,0.0296189,-0.000603462,5.10328e-05
1.87536,2.29547,0.05,0.0296241,-0.000601657,5.19651e-05
1.87536,2.29843,0.05,0.0296298,-0.000599895,5.29272e-05
1.87536,2.30139,0.05,0.0296356,-0.000598156,5.39051e-05
1.87536,2.30436,0.05,0.0296413,-0.00059637,5.48447e-05
1.87536,2.30732,0.05,0.0296466,-0.000594525,5.57362e-05
1.87536,2.31028,0.05,0.0296519,-0.000592681,5.66277e-05
1.87536,2.31324,0.05,0.0296572,-0.000590836,5.75192e-05
1.87536,2.3162,0.05,0.0296625,-0.000588991,5.84108e-05
1.87536,2.31917,0.05,0.0296677,-0.000587162,5.92545e-05
1.87536,2.32213,0.05,0.0296723,-0.000585371,5.99853e-05
1.87536,2.32509,0.05,0.0296771,-0.000583588,6.07305e-05
1.87536,2.32805,0.05,0.0296824,-0.00058186,6.1574e-05
1.87536,2.33101,0.05,0.0296877,-0.000580127,6.24159e-05
1.87536,2.33398,0.05,0.0296924,-0.000578282,6.32228e-05
1.87536,2.33694,0.05,0.0296972,-0.000576437,6.40296e-05
1.87536,2.3399,0.05,0.0297019,-0.000574591,6.48365e-05
1.87536,2.34286,0.05,0.0297067,-0.000572746,6.56433e-05
1.87536,2.34583,0.05,0.0297114,-0.000570901,6.64502e-05
1.87536,2.34879,0.05,0.0297156,-0.000569078,6.71574e-05
1.87536,2.35175,0.05,0.0297196,-0.00056726,6.78462e-05
1.87536,2.35471,0.05,0.0297242,-0.000565513,6.85942e-05
1.87536,2.35767,0.05,0.0297289,-0.000563783,6.93571e-05
1.87536,2.36064,0.05,0.0297331,-0.000561946,7.00947e-05
1.87536,2.3636,0.05,0.0297372,-0.000560086,7.0827e-05
1.87536,2.36656,0.05,0.0297414,-0.000558227,7.15593e-05
1.87536,2.36952,0.05,0.0297455,-0.000556367,7.22916e-05
1.87536,2.37248,0.05,0.0297497,-0.000554507,7.3024e-05
1.87536,2.37545,0.05,0.0297535,-0.000552658,7.37453e-05
1.87536,2.37841,0.05,0.0297569,-0.000550816,7.4459e-05
1.87536,2.38137,0.05,0.0297608,-0.00054903,7.51879e-05
1.87536,2.38433,0.05,0.029765,-0.000547272,7.59245e-05
1.87536,2.3873,0.05,0.0297686,-0.000545424,7.66963e-05
1.87536,2.39026,0.05,0.029772,-0.000543555,7.74762e-05
1.87536,2.39322,0.05,0.0297755,-0.000541686,7.82561e-05
1.87536,2.39618,0.05,0.029779,-0.000539818,7.9036e-05
1.87536,2.39914,0.05,0.0297825,-0.000537949,7.98159e-05
1.87536,2.40211,0.05,0.0297855,-0.000536102,8.06533e-05
1.87536,2.40507,0.05,0.0297882,-0.000534272,8.15385e-05
1.87536,2.40803,0.05,0.0297914,-0.000532492,8.23916e-05
1.87536,2.41099,0.05,0.0297948,-0.000530729,8.32331e-05
1.87536,2.41395,0.05,0.0297974,-0.000528854,8.41642e-05
1.87536,2.41692,0.05,0.0298001,-0.000526979,8.50956e-05
1.87536,2.41988,0.05,0.0298027,-0.000525104,8.6027e-05
1.87536,2.42284,0.05,0.0298054,-0.000523228,8.69585e-05
1.87536,2.4258,0.05,0.0298081,-0.000521353,8.78899e-05
1.87536,2.42876,0.05,0.0298101,-0.000519498,8.88991e-05
1.87536,2.43173,0.05,0.0298119,-0.000517652,8.99397e-05
