x,y,z,U_0,U_1,U_2
2.36887,0.422426,0.05,0.00230186,-0.000956557,-4.08756e-22
2.36887,0.425465,0.05,0.00236558,-0.000966127,-4.62054e-22
2.36887,0.428505,0.05,0.00243498,-0.00097451,-2.59266e-22
2.36887,0.431544,0.05,0.00249796,-0.000985391,-2.20718e-22
2.36887,0.434583,0.05,0.00256245,-0.000995661,-2.01562e-22
2.36887,0.437622,0.05,0.00262856,-0.0010053,-1.73714e-22
2.36887,0.440661,0.05,0.00269467,-0.00101493,-1.45867e-22
2.36887,0.4437,0.05,0.00276078,-0.00102456,-1.18019e-22
2.36887,0.446739,0.05,0.00282839,-0.00103396,-9.42004e-23
2.36887,0.449778,0.05,0.00290014,-0.00104272,-8.29326e-23
2.36887,0.452817,0.05,0.00296434,-0.00105395,-9.30531e-23
2.36887,0.455856,0.05,0.00303181,-0.00106399,-5.05309e-23
2.36887,0.458895,0.05,0.00310034,-0.00107365,9.16057e-24
2.36887,0.461934,0.05,0.00316887,-0.00108331,6.8852e-23
2.36887,0.464973,0.05,0.00323739,-0.00109297,1.28543e-22
2.36887,0.468012,0.05,0.00330789,-0.0011024,1.75325e-22
2.36887,0.471051,0.05,0.00338219,-0.00111139,1.99228e-22
2.36887,0.47409,0.05,0.00344896,-0.00112243,3.63609e-22
2.36887,0.477129,0.05,0.00351849,-0.00113255,4.12687e-22
2.36887,0.480168,0.05,0.00358946,-0.00114219,4.02141e-22
2.36887,0.483207,0.05,0.00366042,-0.00115183,3.91596e-22
2.36887,0.486246,0.05,0.00373138,-0.00116146,3.8105e-22
2.36887,0.489285,0.05,0.00380355,-0.001171,3.36866e-22
2.36887,0.492324,0.05,0.00388056,-0.00118013,1.58782e-22
2.36887,0.495363,0.05,0.00395136,-0.00119063,1.14364e-22
2.36887,0.498402,0.05,0.00402212,-0.001201,9.80419e-23
2.36887,0.501441,0.05,0.00409551,-0.00121057,7.44354e-23
2.36887,0.50448,0.05,0.00416889,-0.00122014,5.08289e-23
2.36887,0.50752,0.05,0.00424228,-0.0012297,2.72223e-23
2.36887,0.510559,0.05,0.00431567,-0.00123927,3.61584e-24
2.36887,0.513598,0.05,0.00439436,-0.00124855,1.59156e-24
2.36887,0.516637,0.05,0.00447096,-0.00125828,2.32091e-24
2.36887,0.519676,0.05,0.0045428,-0.00126884,2.01418e-24
2.36887,0.522715,0.05,0.00461792,-0.00127847,2.39488e-24
2.36887,0.525754,0.05,0.00469371,-0.0012879,2.91395e-24
2.36887,0.528793,0.05,0.00476949,-0.00129734,3.43303e-24
2.36887,0.531832,0.05,0.00484527,-0.00130677,3.9521e-24
2.36887,0.534871,0.05,0.00492303,-0.00131614,4.60849e-24
2.36887,0.53791,0.05,0.00500504,-0.00132539,5.55739e-24
2.36887,0.540949,0.05,0.00508132,-0.00133538,5.10759e-24
2.36887,0.543988,0.05,0.00515599,-0.00134553,4.24312e-24
2.36887,0.547027,0.05,0.00523409,-0.00135477,4.0366e-24
2.36887,0.550066,0.05,0.0053122,-0.00136401,3.83007e-24
2.36887,0.553105,0.05,0.0053903,-0.00137324,3.62354e-24
2.36887,0.556144,0.05,0.00546841,-0.00138248,3.41701e-24
2.36887,0.559183,0.05,0.00555007,-0.00139167,-1.35592e-23
2.36887,0.562222,0.05,0.00563447,-0.00140082,-4.34266e-23
2.36887,0.565261,0.05,0.00571196,-0.00141063,-1.75369e-23
2.36887,0.5683,0.05,0.00578916,-0.00142038,1.41587e-23
2.36887,0.571339,0.05,0.00586948,-0.00142934,4.06019e-23
2.36887,0.574378,0.05,0.0059498,-0.00143831,6.70452e-23
2.36887,0.577417,0.05,0.00603012,-0.00144727,9.34884e-23
2.36887,0.580456,0.05,0.00611044,-0.00145624,1.19932e-22
2.36887,0.583495,0.05,0.00619458,-0.0014652,1.55325e-22
2.36887,0.586535,0.05,0.00628124,-0.00147416,1.96644e-22
2.36887,0.589574,0.05,0.00636142,-0.00148354,2.86539e-22
2.36887,0.592613,0.05,0.00644027,-0.001493,3.86345e-22
2.36887,0.595652,0.05,0.00652261,-0.00150162,3.62187e-22
2.36887,0.598691,0.05,0.00660499,-0.00151024,3.36674e-22
2.36887,0.60173,0.05,0.00668737,-0.00151886,3.11161e-22
2.36887,0.604769,0.05,0.00676975,-0.00152747,2.85649e-22
2.36887,0.607808,0.05,0.00685485,-0.00153611,2.22328e-22
2.36887,0.610847,0.05,0.00694359,-0.00154476,1.08494e-22
2.36887,0.613886,0.05,0.00702793,-0.00155359,-3.75494e-23
2.36887,0.616925,0.05,0.00710879,-0.00156256,-2.0919e-22
2.36887,0.619964,0.05,0.00719172,-0.00157104,-2.87305e-22
2.36887,0.623003,0.05,0.00727594,-0.00157923,-3.06601e-22
2.36887,0.626042,0.05,0.00736017,-0.00158741,-3.25898e-22
2.36887,0.629081,0.05,0.0074444,-0.0015956,-3.45194e-22
2.36887,0.63212,0.05,0.00752891,-0.00160378,-3.58804e-22
2.36887,0.635159,0.05,0.00761945,-0.00161202,-2.51914e-22
2.36887,0.638198,0.05,0.00770941,-0.00162027,-1.50268e-22
2.36887,0.641237,0.05,0.00779202,-0.00162867,-1.15457e-22
2.36887,0.644276,0.05,0.00787471,-0.00163706,-8.10906e-23
2.36887,0.647315,0.05,0.00796051,-0.00164473,-6.32631e-23
2.36887,0.650354,0.05,0.00804631,-0.0016524,-4.54357e-23
2.36887,0.653393,0.05,0.00813211,-0.00166006,-2.76083e-23
2.36887,0.656432,0.05,0.00821791,-0.00166773,-9.78084e-24
2.36887,0.659471,0.05,0.00830652,-0.00167542,-1.13196e-23
2.36887,0.662511,0.05,0.00839851,-0.00168313,-3.62183e-23
2.36887,0.66555,0.05,0.0084875,-0.00169086,-4.21621e-23
2.36887,0.668589,0.05,0.00857155,-0.00169862,-1.69508e-23
2.36887,0.671628,0.05,0.00865627,-0.00170623,2.5946e-24
2.36887,0.674667,0.05,0.0087433,-0.0017133,2.89044e-24
2.36887,0.677706,0.05,0.00883033,-0.00172037,3.18627e-24
2.36887,0.680745,0.05,0.00891736,-0.00172744,3.4821e-24
2.36887,0.683784,0.05,0.00900439,-0.00173451,3.77794e-24
2.36887,0.686823,0.05,0.00909534,-0.00174158,2.35306e-24
2.36887,0.689862,0.05,0.00918836,-0.00174865,1.71071e-26
2.36887,0.692901,0.05,0.00927762,-0.00175571,-1.54074e-25
2.36887,0.69594,0.05,0.00936271,-0.00176277,2.06448e-24
2.36887,0.698979,0.05,0.00944841,-0.00176969,3.8229e-24
2.36887,0.702018,0.05,0.00953625,-0.00177608,3.94658e-24
2.36887,0.705057,0.05,0.00962409,-0.00178247,4.07025e-24
2.36887,0.708096,0.05,0.00971194,-0.00178886,4.19392e-24
2.36887,0.711135,0.05,0.00979978,-0.00179525,4.3176e-24
2.36887,0.714174,0.05,0.00989132,-0.0018016,1.97997e-23
2.36887,0.717213,0.05,0.00998486,-0.00180792,4.36137e-23
2.36887,0.720252,0.05,0.0100755,-0.00181424,5.00713e-23
2.36887,0.723291,0.05,0.0101612,-0.00182052,2.64439e-23
2.36887,0.72633,0.05,0.0102469,-0.00182681,2.93346e-24
2.36887,0.729369,0.05,0.0103351,-0.00183245,1.21141e-24
2.36887,0.732408,0.05,0.0104232,-0.00183809,-5.10646e-25
2.36887,0.735447,0.05,0.0105114,-0.00184373,-2.2327e-24
2.36887,0.738486,0.05,0.0105996,-0.00184937,-3.95475e-24
2.36887,0.741526,0.05,0.0106901,-0.00185495,-1.4443e-23
2.36887,0.744565,0.05,0.0107835,-0.00186045,-3.61461e-23
2.36887,0.747604,0.05,0.0108766,-0.00186594,-5.55828e-23
2.36887,0.750643,0.05,0.0109624,-0.0018714,-3.40345e-23
2.36887,0.753682,0.05,0.0110481,-0.00187687,-1.24863e-23
2.36887,0.756721,0.05,0.0111351,-0.00188196,-8.34338e-24
2.36887,0.75976,0.05,0.0112231,-0.00188678,-1.64212e-23
2.36887,0.762799,0.05,0.011311,-0.00189161,-2.44991e-23
2.36887,0.765838,0.05,0.011399,-0.00189644,-3.2577e-23
2.36887,0.768877,0.05,0.011487,-0.00190126,-4.15368e-23
2.36887,0.771916,0.05,0.0115798,-0.00190586,-8.15782e-23
2.36887,0.774955,0.05,0.0116725,-0.00191047,-1.2162e-22
2.36887,0.777994,0.05,0.0117612,-0.00191506,-1.61135e-22
2.36887,0.781033,0.05,0.0118464,-0.00191965,-2.00198e-22
2.36887,0.784072,0.05,0.0119317,-0.00192425,-2.39261e-22
2.36887,0.787111,0.05,0.0120187,-0.00192824,-2.30789e-22
2.36887,0.79015,0.05,0.0121058,-0.00193221,-2.20828e-22
2.36887,0.793189,0.05,0.0121929,-0.00193618,-2.10866e-22
2.36887,0.796228,0.05,0.01228,-0.00194015,-2.00905e-22
2.36887,0.799267,0.05,0.0123688,-0.00194399,-1.54383e-22
2.36887,0.802306,0.05,0.0124601,-0.00194765,-5.69283e-23
2.36887,0.805345,0.05,0.0125513,-0.00195131,4.05263e-23
2.36887,0.808384,0.05,0.0126366,-0.001955,1.03603e-22
2.36887,0.811423,0.05,0.0127207,-0.00195869,1.59437e-22
2.36887,0.814462,0.05,0.012805,-0.00196229,2.07944e-22
2.36887,0.817502,0.05,0.0128906,-0.00196539,2.16735e-22
2.36887,0.820541,0.05,0.0129762,-0.00196848,2.25525e-22
2.36887,0.82358,0.05,0.0130618,-0.00197157,2.34316e-22
2.36887,0.826619,0.05,0.0131474,-0.00197466,2.43106e-22
2.36887,0.829658,0.05,0.0132351,-0.00197751,2.23083e-22
2.36887,0.832697,0.05,0.0133241,-0.00198021,1.84871e-22
2.36887,0.835736,0.05,0.0134131,-0.00198291,1.46658e-22
2.36887,0.838775,0.05,0.0134959,-0.0019857,1.09127e-22
2.36887,0.841814,0.05,0.0135781,-0.00198849,7.16547e-23
2.36887,0.844853,0.05,0.0136606,-0.0019912,3.83995e-23
2.36887,0.847892,0.05,0.013744,-0.00199341,2.89572e-23
2.36887,0.850931,0.05,0.0138274,-0.00199561,1.95149e-23
2.36887,0.85397,0.05,0.0139108,-0.00199782,1.00726e-23
2.36887,0.857009,0.05,0.0139942,-0.00200003,6.30321e-25
2.36887,0.860048,0.05,0.0140792,-0.00200196,-2.25772e-24
2.36887,0.863087,0.05,0.0141652,-0.00200372,-1.07723e-24
2.36887,0.866126,0.05,0.0142512,-0.00200548,1.03257e-25
2.36887,0.869165,0.05,0.0143321,-0.00200736,6.84877e-25
2.36887,0.872204,0.05,0.0144119,-0.00200927,1.14036e-24
2.36887,0.875243,0.05,0.0144916,-0.00201118,1.59585e-24
2.36887,0.878282,0.05,0.0145722,-0.00201255,6.75645e-24
2.36887,0.881321,0.05,0.0146527,-0.0020139,1.21192e-23
2.36887,0.88436,0.05,0.0147333,-0.00201526,1.7482e-23
2.36887,0.887399,0.05,0.0148139,-0.00201661,2.28447e-23
2.36887,0.890438,0.05,0.0148952,-0.00201774,3.0373e-23
2.36887,0.893477,0.05,0.0149775,-0.0020186,4.07219e-23
2.36887,0.896517,0.05,0.0150598,-0.00201946,5.10709e-23
2.36887,0.899556,0.05,0.015139,-0.00202044,7.28938e-23
2.36887,0.902595,0.05,0.0152156,-0.00202151,1.04196e-22
2.36887,0.905634,0.05,0.0152923,-0.00202258,1.35499e-22
2.36887,0.908673,0.05,0.0153692,-0.00202334,1.45602e-22
2.36887,0.911712,0.05,0.0154463,-0.00202388,1.40754e-22
2.36887,0.914751,0.05,0.0155234,-0.00202443,1.35907e-22
2.36887,0.91779,0.05,0.0156005,-0.00202497,1.3106e-22
2.36887,0.920829,0.05,0.0156777,-0.00202548,1.22785e-22
2.36887,0.923868,0.05,0.0157556,-0.00202551,6.89053e-23
2.36887,0.926907,0.05,0.0158336,-0.00202555,1.50253e-23
2.36887,0.929946,0.05,0.0159111,-0.0020256,-3.66958e-23
2.36887,0.932985,0.05,0.0159841,-0.0020259,-6.67909e-23
2.36887,0.936024,0.05,0.0160571,-0.00202619,-9.6886e-23
2.36887,0.939063,0.05,0.01613,-0.00202647,-1.25874e-22
2.36887,0.942102,0.05,0.0162031,-0.00202628,-1.27926e-22
2.36887,0.945141,0.05,0.0162762,-0.00202609,-1.29978e-22
2.36887,0.94818,0.05,0.0163493,-0.0020259,-1.3203e-22
2.36887,0.951219,0.05,0.0164224,-0.00202571,-1.34082e-22
2.36887,0.954258,0.05,0.0164956,-0.00202525,-1.15039e-22
2.36887,0.957297,0.05,0.0165687,-0.00202456,-7.72373e-23
2.36887,0.960336,0.05,0.0166419,-0.00202387,-3.94357e-23
2.36887,0.963375,0.05,0.016713,-0.00202332,-3.81208e-24
2.36887,0.966414,0.05,0.0167819,-0.00202293,2.92715e-23
2.36887,0.969453,0.05,0.0168507,-0.00202253,6.2355e-23
2.36887,0.972492,0.05,0.0169195,-0.002022,8.53685e-23
2.36887,0.975532,0.05,0.0169882,-0.00202116,8.74267e-23
2.36887,0.978571,0.05,0.0170569,-0.00202033,8.94849e-23
2.36887,0.98161,0.05,0.0171256,-0.00201949,9.15431e-23
2.36887,0.984649,0.05,0.0171943,-0.00201866,9.36013e-23
2.36887,0.987688,0.05,0.0172624,-0.00201744,8.7804e-23
2.36887,0.990727,0.05,0.0173305,-0.00201614,8.02653e-23
2.36887,0.993766,0.05,0.0173985,-0.00201484,7.27267e-23
2.36887,0.996805,0.05,0.0174641,-0.00201375,3.69802e-23
2.36887,0.999844,0.05,0.0175285,-0.00201277,-1.28655e-23
2.36887,1.00288,0.05,0.0175929,-0.00201179,-6.27112e-23
2.36887,1.00592,0.05,0.0176571,-0.00201063,-9.40871e-23
2.36887,1.00896,0.05,0.0177211,-0.00200925,-1.02785e-22
2.36887,1.012,0.05,0.0177851,-0.00200788,-1.11483e-22
2.36887,1.01504,0.05,0.0178492,-0.0020065,-1.20181e-22
2.36887,1.01808,0.05,0.0179132,-0.00200513,-1.28879e-22
2.36887,1.02112,0.05,0.017976,-0.00200336,-1.21442e-22
2.36887,1.02416,0.05,0.0180388,-0.00200158,-1.1305e-22
2.36887,1.0272,0.05,0.0181016,-0.00199979,-1.04658e-22
2.36887,1.03023,0.05,0.0181623,-0.00199823,-8.81528e-23
2.36887,1.03327,0.05,0.018222,-0.00199677,-6.83855e-23
2.36887,1.03631,0.05,0.0182818,-0.0019953,-4.86182e-23
2.36887,1.03935,0.05,0.0183413,-0.00199369,-3.36405e-23
2.36887,1.04239,0.05,0.0184006,-0.00199189,-2.52775e-23
2.36887,1.04543,0.05,0.0184599,-0.00199008,-1.69144e-23
2.36887,1.04847,0.05,0.0185191,-0.00198827,-8.5513e-24
2.36887,1.05151,0.05,0.0185784,-0.00198646,-1.88223e-25
2.36887,1.05455,0.05,0.0186361,-0.00198433,-9.01294e-24
2.36887,1.05759,0.05,0.0186937,-0.00198217,-1.94707e-23
2.36887,1.06062,0.05,0.0187513,-0.00198002,-2.99284e-23
2.36887,1.06366,0.05,0.0188074,-0.00197805,-2.7742e-23
2.36887,1.0667,0.05,0.0188625,-0.00197621,-1.74255e-23
2.36887,1.06974,0.05,0.0189177,-0.00197437,-7.1089e-24
2.36887,1.07278,0.05,0.0189727,-0.00197246,1.71055e-24
2.36887,1.07582,0.05,0.0190272,-0.00197032,5.94193e-24
2.36887,1.07886,0.05,0.0190817,-0.00196818,1.01733e-23
2.36887,1.0819,0.05,0.0191363,-0.00196604,1.44047e-23
2.36887,1.08494,0.05,0.0191908,-0.00196391,1.86361e-23
2.36887,1.08798,0.05,0.0192439,-0.00196156,3.50256e-23
2.36887,1.09102,0.05,0.0192965,-0.00195914,5.58368e-23
2.36887,1.09405,0.05,0.0193491,-0.00195672,7.6648e-23
2.36887,1.09709,0.05,0.019401,-0.00195441,8.24854e-23
2.36887,1.10013,0.05,0.0194517,-0.00195229,6.18284e-23
2.36887,1.10317,0.05,0.0195023,-0.00195017,4.11714e-23
2.36887,1.10621,0.05,0.019553,-0.00194805,2.05144e-23
2.36887,1.10925,0.05,0.0196031,-0.00194569,1.61098e-23
2.36887,1.11229,0.05,0.0196531,-0.00194332,1.2825e-23
2.36887,1.11533,0.05,0.0197031,-0.00194094,9.54019e-24
2.36887,1.11837,0.05,0.0197531,-0.00193857,6.25538e-24
2.36887,1.12141,0.05,0.0198023,-0.0019361,5.49774e-24
2.36887,1.12444,0.05,0.0198503,-0.00193351,8.34003e-24
2.36887,1.12748,0.05,0.0198983,-0.00193092,1.11823e-23
2.36887,1.13052,0.05,0.0199462,-0.00192832,1.40246e-23
2.36887,1.13356,0.05,0.0199927,-0.00192601,1.98988e-23
2.36887,1.1366,0.05,0.0200391,-0.00192369,2.58376e-23
2.36887,1.13964,0.05,0.0200856,-0.00192138,3.17765e-23
2.36887,1.14268,0.05,0.0201317,-0.00191896,3.12109e-23
2.36887,1.14572,0.05,0.0201775,-0.00191643,2.40758e-23
2.36887,1.14876,0.05,0.0202233,-0.0019139,1.69407e-23
2.36887,1.1518,0.05,0.0202691,-0.00191137,9.80566e-24
2.36887,1.15483,0.05,0.0203149,-0.00190883,2.67059e-24
2.36887,1.15787,0.05,0.0203587,-0.00190615,-2.60671e-23
2.36887,1.16091,0.05,0.0204025,-0.00190345,-5.57225e-23
2.36887,1.16395,0.05,0.0204463,-0.00190076,-8.53779e-23
2.36887,1.16699,0.05,0.0204894,-0.00189818,-9.81566e-23
2.36887,1.17003,0.05,0.020532,-0.00189575,-9.20322e-23
2.36887,1.17307,0.05,0.0205745,-0.00189331,-8.59079e-23
2.36887,1.17611,0.05,0.020617,-0.00189087,-7.97835e-23
2.36887,1.17915,0.05,0.020659,-0.00188826,-7.97975e-23
