y,k
0,1e-10
0.00086769924,7.3280252e-05
0.0017874829,5.0666542e-05
0.0027624773,2.3665408e-05
0.0037959966,5.5230923e-06
0.0048915537,1.1293911e-07
0.0060528726,1.7057071e-09
0.0072839007,6.5457457e-10
0.0085888223,2.8098497e-10
0.0099720729,1.1262136e-10
0.011438354,4.4529073e-11
0.01299265,2.0889085e-11
0.014640245,1.5295995e-11
0.016386737,2.0174511e-11
0.018238064,4.1023153e-11
0.020200518,1.000442e-10
0.022280771,2.513236e-10
0.024485892,6.130047e-10
0.026823378,1.4360323e-09
0.029301173,3.2786051e-09
0.0319277,7.4797203e-09
0.034711887,1.7174092e-08
0.037663197,3.8300962e-08
0.040791661,7.8225525e-08
0.044107915,1.4056246e-07
0.047623229,2.1962815e-07
0.051349553,3.0021137e-07
0.055299553,3.6453966e-07
0.059486654,4.0091488e-07
0.06392509,4.0784417e-07
0.068629948,3.918622e-07
0.073617218,3.6108294e-07
0.078903853,3.2162113e-07
0.084507823,2.7722801e-07
0.090448176,2.301137e-07
0.096745104,1.8308687e-07
0.10342001,1.3984406e-07
0.11049558,1.0334143e-07
0.11799587,7.4699451e-08
0.12594638,5.3478328e-08
0.13437411,3.8425008e-08
0.14330773,2.8140246e-08
0.1527776,2.1382915e-08
0.1628159,1.7168793e-08
0.17345677,1.4793238e-08
0.18473635,1.3828367e-08
0.19669301,1.4089627e-08
0.20936737,1.5635391e-08
0.22280253,1.8854898e-08
0.23704414,2.4741593e-08
0.25214061,3.5620713e-08
0.26814327,5.7180276e-08
0.28510649,1.046442e-07
0.30308795,2.2094956e-07
0.32214876,5.3411434e-07
0.34235371,1.4804597e-06
0.36377149,4.7085573e-06
0.38647488,1.564811e-05
0.41054106,4.614124e-05
0.43605183,0.00011076011
0.46309391,0.00021776134
0.49175922,0.00036413354
0.52214518,0.00055017228
0.55435509,0.00078690868
0.58849842,0.0010832387
0.62469124,0.0014377591
0.66305656,0.0018336062
0.70372479,0.002269412
0.74683417,0.0027541959
0.79253123,0.0032657899
0.84097128,0.0037680053
0.87300938,0.0040510037
0.89232374,0.0042275973
0.94676658,0.0046008323
1.0044767,0.0048328916
1.0656501,0.004892355
1.1304946,0.0047576135
1.1992304,0.0043449021
1.272091,0.0038505102
1.3493238,0.0034282606
1.4311911,0.0030345523
1.5179708,0.002707166
1.6047489,0.002488544
1.6866115,0.0024116215
1.7437698,0.0024898045
1.7638597,0.0025176059
1.8367876,0.0028722313
1.9055763,0.0035460346
1.970461,0.004584933
2.0316639,0.0059949084
2.0893942,0.0076993217
2.1438493,0.0095263405
2.1952153,0.011276113
2.2436677,0.01279001
2.289372,0.01398214
2.3324844,0.01482964
2.373152,0.015347766
2.4115136,0.015569696
2.4477001,0.015534593
2.4818351,0.015280949
2.5140349,0.014843364
2.5444093,0.014252054
2.573062,0.013534029
2.5828748,0.013236969
2.6000986,0.012716019
2.6256058,0.011823907
2.6496662,0.010882568
2.6723619,0.0099145611
2.6937705,0.0089382094
2.7139649,0.0079672394
2.7330143,0.0070110802
2.7509836,0.006077326
2.7679341,0.0051771515
2.7839236,0.0043279081
2.7990067,0.0035502234
2.8132348,0.0028626904
2.8266564,0.002274579
2.8393173,0.0017812247
2.8512607,0.0013665222
2.8625272,0.0010057907
2.8731552,0.00066207754
2.8831809,0.00032519538
2.8926385,8.849554e-05
2.9015602,7.5435862e-06
2.9099764,2.042934e-08
2.9179157,1.8835148e-08
2.9254053,3.7637505e-08
2.9324704,8.3318792e-08
2.9391353,1.7843949e-07
2.9454227,3.4360081e-07
2.9513538,5.7603123e-07
2.956949,8.368521e-07
2.9622271,1.0642902e-06
2.9672063,1.2037866e-06
2.9719035,1.2320905e-06
2.9763345,1.1596492e-06
2.9805146,1.0167767e-06
2.9844579,8.3807421e-07
2.9881778,6.5270921e-07
2.9916871,4.8097573e-07
2.9949975,3.3461927e-07
2.9981205,2.1852415e-07
3.0010666,1.3268856e-07
3.0038458,7.3884485e-08
3.0064677,3.7003747e-08
3.008941,1.6305142e-08
3.0112742,6.2197067e-09
3.0134753,2.0506792e-09
3.0155518,6.0172422e-10
3.0175106,1.695085e-10
3.0193585,5.2463888e-11
3.0211017,2.2609203e-11
3.0227463,1.9772915e-11
3.0242977,6.3440851e-11
3.0257612,3.0773683e-09
3.0271418,8.5905998e-08
3.0284443,6.4645911e-07
3.029673,2.4775275e-06
3.0308321,6.6123023e-06
3.0319256,1.4905897e-05
3.0329571,3.1686632e-05
3.0339302,6.6211315e-05
3.0348483,0.00013587069
3.0357143,1e-10
