y,R_0,R_1,R_2,R_3,R_4,R_5
0,6.6666667e-11,0,0,6.6666667e-11,0,6.6666667e-11
0.00086769924,6.5858296e-11,-2.2437949e-18,7.695639e-34,6.5858296e-11,2.3497496e-36,6.5858296e-11
0.0017874829,6.501867e-11,-2.1831163e-18,6.3683193e-35,6.501867e-11,-2.3181362e-35,6.501867e-11
0.0027624773,6.4134592e-11,-2.1183114e-18,-7.0701247e-34,6.4134592e-11,-1.9770941e-36,6.4134592e-11
0.0037959966,6.3204126e-11,-2.0495635e-18,2.6919591e-35,6.3204126e-11,1.0961791e-35,6.3204126e-11
0.0048915537,6.2225308e-11,-1.9772232e-18,-2.9026626e-35,6.2225308e-11,-6.5176403e-36,6.2225308e-11
0.0060528726,6.1196158e-11,-1.9016441e-18,-1.0068797e-33,6.1196158e-11,5.2318245e-37,6.1196158e-11
0.0072839007,6.0114691e-11,-1.8231856e-18,1.0311659e-33,6.0114691e-11,1.9102724e-35,6.0114691e-11
0.0085888223,5.897893e-11,-1.742214e-18,9.9265108e-34,5.897893e-11,-4.4266492e-36,5.897893e-11
0.0099720729,5.7786921e-11,-1.6591022e-18,-9.8578373e-34,5.7786921e-11,-4.0671582e-36,5.7786921e-11
0.011438354,5.6536754e-11,-1.5742303e-18,2.3836575e-33,5.6536754e-11,3.1252661e-35,5.6536754e-11
0.01299265,5.5226584e-11,-1.4879862e-18,2.4738412e-34,5.5226584e-11,-1.2706081e-35,5.5226584e-11
0.014640245,5.3854657e-11,-1.4007652e-18,-2.1952966e-33,5.3854657e-11,-2.5694986e-35,5.3854657e-11
0.016386737,5.2419342e-11,-1.3129699e-18,-6.0754763e-36,5.2419342e-11,1.4583107e-37,5.2419342e-11
0.018238064,5.0919165e-11,-1.2250095e-18,-2.1315652e-33,5.0919165e-11,-2.5113429e-35,5.0919165e-11
0.020200518,4.9352848e-11,-1.1372998e-18,-2.4442387e-34,4.9352848e-11,9.6148684e-36,4.9352848e-11
0.022280771,4.771936e-11,-1.0502611e-18,1.8635965e-33,4.771936e-11,1.591815e-35,4.771936e-11
0.024485892,4.6017968e-11,-9.6431772e-19,-1.6214842e-35,4.6017968e-11,-4.7620847e-36,4.6017968e-11
0.026823378,4.4248302e-11,-8.7989571e-19,1.0302752e-33,4.4248302e-11,3.4292151e-35,4.4248302e-11
0.029301173,4.2410425e-11,-7.9742067e-19,1.8349296e-33,4.2410425e-11,3.4077906e-35,4.2410425e-11
0.0319277,4.0504915e-11,-7.1731508e-19,-2.1161701e-33,4.0504915e-11,-5.8001855e-35,4.0504915e-11
0.034711887,3.8532964e-11,-6.3999487e-19,-1.6784096e-33,3.8532964e-11,-3.0260213e-35,3.8532964e-11
0.037663197,3.6496481e-11,-5.6586549e-19,1.2829102e-33,3.6496481e-11,3.31928e-35,3.6496481e-11
0.040791661,3.4398215e-11,-4.9531726e-19,5.1586621e-39,3.4398215e-11,-2.3843603e-36,3.4398215e-11
0.044107915,3.2241902e-11,-4.2871991e-19,1.7225263e-38,3.2241902e-11,-4.5136665e-36,3.2241902e-11
0.047623229,3.0032421e-11,-3.6641642e-19,-2.2959278e-33,3.0032421e-11,-8.3734529e-35,3.0032421e-11
0.051349553,2.7775979e-11,-3.0871596e-19,-4.9170572e-34,2.7775979e-11,-1.4008456e-35,2.7775979e-11
0.055299553,2.548032e-11,-2.5588558e-19,5.3741923e-34,2.548032e-11,1.4479175e-35,2.548032e-11
0.059486654,2.3154965e-11,-2.0814165e-19,-2.657413e-34,2.3154965e-11,-9.1072081e-36,2.3154965e-11
0.06392509,2.081148e-11,-1.6564032e-19,9.8838392e-34,2.081148e-11,3.9957948e-35,2.081148e-11
0.068629948,1.8463788e-11,-1.284667e-19,2.0847296e-39,1.8463788e-11,-1.2501181e-36,1.8463788e-11
0.073617218,1.6128519e-11,-9.6624072e-20,-9.6865662e-40,1.6128519e-11,-4.5234922e-38,1.6128519e-11
0.078903853,1.3825407e-11,-7.0023298e-20,-2.204755e-35,1.3825407e-11,-1.7539916e-36,1.3825407e-11
0.084507823,1.1577748e-11,-4.8472757e-20,-8.3326202e-36,1.1577748e-11,-6.0182015e-37,1.1577748e-11
0.090448176,9.4129112e-12,-3.1669904e-20,1.5568168e-35,9.4129112e-12,1.1969943e-36,9.4129112e-12
0.096745104,7.3629259e-12,-1.9196494e-20,-2.5476506e-35,7.3629259e-12,-1.9463849e-36,7.3629259e-12
0.10342001,5.4651462e-12,-1.051946e-20,-1.3320599e-35,5.4651462e-12,-9.6933039e-37,5.4651462e-12
0.11049558,3.7630049e-12,-5.0006319e-21,1.2373539e-35,3.7630049e-12,9.5350264e-37,3.7630049e-12
0.11799587,2.3068667e-12,-1.9200676e-21,5.61218e-36,2.3068667e-12,4.5256787e-37,2.3068667e-12
0.12594638,1.1550033e-12,-5.1924979e-22,4.7490165e-36,1.1550033e-12,3.7263343e-37,1.1550033e-12
0.13437411,3.7466786e-13,-7.2882876e-23,-8.4974592e-37,3.7466786e-13,-6.8696379e-38,3.7466786e-13
0.14330773,4.3561297e-14,-1.2440617e-24,-7.4866969e-44,4.3561297e-14,1.1336607e-41,4.3561297e-14
0.1527776,6.6666667e-16,-1.3997553e-28,-2.1531951e-47,6.6666667e-16,-1.5219906e-46,6.6666667e-16
0.1628159,6.6666667e-16,-1.3825758e-28,-2.0975647e-43,6.6666667e-16,-1.9451775e-44,6.6666667e-16
0.17345677,6.6666667e-16,-1.3662669e-28,-2.1195153e-43,6.6666667e-16,-2.0245357e-44,6.6666667e-16
