y,U_0,U_1,U_2
0.44812952,0,0,0
0.44889266,1.8344165e-12,1.4245204e-12,-4.0989925e-31
0.44970152,3.7517415e-12,2.9120465e-12,1.6386529e-31
0.45055892,5.7822969e-12,4.4857168e-12,-6.0264459e-32
0.45146777,7.9306531e-12,6.1487957e-12,-4.4064524e-31
0.45243114,1.0201553e-11,7.9046385e-12,8.6189791e-29
0.45345231,1.2599921e-11,9.7566866e-12,-1.9098366e-29
0.45453475,1.5130869e-11,1.1708474e-11,-2.8920633e-28
0.45568213,1.7799699e-11,1.3763634e-11,6.8027822e-29
0.45689834,2.0611924e-11,1.5925897e-11,2.090928e-28
0.45818751,2.3573269e-11,1.8199101e-11,-6.141493e-29
0.45955401,2.668969e-11,2.0587185e-11,-1.2937717e-28
0.46100249,2.996739e-11,2.30942e-11,2.6777538e-29
0.46253785,3.3412828e-11,2.5724308e-11,1.373035e-28
0.46416529,3.7032746e-11,2.8481787e-11,6.2004252e-32
0.46589035,4.0834177e-11,3.1371035e-11,4.2526811e-31
0.46771887,4.4824475e-11,3.4396573e-11,6.8322079e-29
0.46965705,4.9011333e-11,3.7563052e-11,-7.4196437e-29
0.47171146,5.3402814e-11,4.0875255e-11,-6.7923113e-29
0.47388905,5.8007371e-11,4.4338105e-11,2.2876011e-28
0.47619722,6.2833887e-11,4.795667e-11,-2.073741e-28
0.47864379,6.7891706e-11,5.1736169e-11,2.0346374e-29
0.48123703,7.319067e-11,5.5681977e-11,1.9775528e-28
0.48398573,7.8741167e-11,5.9799638e-11,-1.8500409e-28
0.4868992,8.4554171e-11,6.4094867e-11,-2.0614036e-28
0.4899873,9.0641303e-11,6.8573561e-11,-4.3360301e-29
0.49326049,9.7014885e-11,7.3241808e-11,1.4964148e-28
0.49672983,1.03688e-10,7.8105894e-11,6.5295953e-29
0.50040707,1.1067459e-10,8.3172319e-11,7.7474382e-29
0.50430464,1.1798949e-10,8.8447797e-11,4.309984e-29
0.50843572,1.2564857e-10,9.3939275e-11,-1.5557504e-30
0.51281426,1.336688e-10,9.9653936e-11,-4.6540799e-29
0.51745505,1.4206838e-10,1.0559921e-10,3.6792611e-28
0.52237379,1.5086685e-10,1.1178278e-10,-2.5660176e-29
0.52758706,1.6008524e-10,1.1821259e-10,-7.3084347e-28
0.53311245,1.6974624e-10,1.2489683e-10,2.5031614e-29
0.53896862,1.7987433e-10,1.3184398e-10,3.6504931e-28
0.5451753,1.9049602e-10,1.3906272e-10,1.4420151e-30
0.55175341,2.0164003e-10,1.46562e-10,-2.4251469e-28
0.5587251,2.1333753e-10,1.5435093e-10,2.8111454e-30
0.56611385,2.2562243e-10,1.6243881e-10,2.5752478e-28
0.57394452,2.3853164e-10,1.70835e-10,2.6945748e-30
0.58224344,2.5210537e-10,1.7954885e-10,1.1297337e-27
0.59103849,2.6638751e-10,1.8858959e-10,-6.6035182e-29
0.60035921,2.8142598e-10,1.9796617e-10,-1.8193261e-27
