y,T01_0,T01_1,T01_2,T01_3,T01_4,T01_5,T02_0,T02_1,T02_2,T02_3,T02_4,T02_5,T03_0,T03_1,T03_2,T03_3,T03_4,T03_5
0,5.4142265e-08,1.8301802e-05,-2.8500871e-28,-4.4508462e-08,-1.0401587e-25,-9.6338031e-09,-6.8213001e-10,1.8021504e-12,3.8720376e-30,6.8213001e-10,-7.5788539e-33,-4.2049243e-50,1.1368959e-10,1.7502073e-13,-1.9360251e-30,1.1368864e-10,1.8424493e-33,-2.2737823e-10
0.00086769924,6.0340182e-07,7.7062083e-05,-9.388879e-29,-5.9677461e-07,-2.7570099e-26,-6.6272145e-09,-1.868459e-08,1.5309075e-10,3.6868427e-30,1.868459e-08,9.2664739e-32,-3.6926805e-50,3.1143324e-09,1.0928467e-12,-1.8428467e-30,3.1143137e-09,-2.7655954e-32,-6.2286459e-09
0.0017874829,3.6018259e-06,0.00030302026,-1.5771649e-19,-3.5875666e-06,6.4953237e-22,-1.425935e-08,-2.4256207e-07,3.0024915e-09,-9.4552626e-25,2.4256207e-07,-1.5686823e-22,1.4198903e-37,4.0433756e-08,3.8989436e-12,-6.2022676e-25,4.0433666e-08,-7.843642e-23,-8.0867422e-08
0.0027624773,1.268169e-05,0.00082597108,-1.333909e-19,-1.2668596e-05,7.2947454e-22,-1.3094465e-08,-1.6265855e-06,2.5580672e-08,-3.5177223e-25,1.6265855e-06,-1.5258404e-22,1.3525763e-36,2.7117046e-07,1.1332716e-11,2.1050222e-25,2.7117011e-07,-7.6294514e-23,-5.4234057e-07
0.0037959966,3.304275e-05,0.0018094035,5.6329893e-19,-3.297669e-05,-2.4565116e-21,-6.6059766e-08,-7.3774688e-06,1.3648473e-07,2.4999286e-23,7.3774688e-06,2.9187816e-21,6.9141912e-36,1.2300394e-06,1.5262111e-10,1.8231596e-23,1.2300336e-06,1.4594668e-21,-2.460073e-06
0.0048915537,7.1480674e-05,0.0034434911,2.8278504e-18,-7.1198759e-05,-1.719034e-20,-2.8191508e-07,-2.5839332e-05,5.3998234e-07,2.3761502e-22,2.5839332e-05,2.5294126e-20,8.1528253e-35,4.3086415e-06,1.1390906e-09,1.5585439e-22,4.3085933e-06,1.2648029e-20,-8.6172347e-06
0.0060528726,0.0001368883,0.0059211186,-1.0338666e-18,-0.00013631709,6.6217449e-21,-5.712154e-07,-7.4688978e-05,1.7350969e-06,-3.5818049e-22,7.4688978e-05,-3.1046925e-20,2.3578803e-34,1.2455663e-05,3.572266e-09,-2.5504737e-22,1.2455497e-05,-1.5525083e-20,-2.491116e-05
0.0072839007,0.00024096969,0.0093496581,9.4673779e-18,-0.00024081985,-9.7829487e-20,-1.4983574e-07,-0.00018292954,4.7479591e-06,3.2868725e-21,0.00018292954,2.4052811e-19,9.2163429e-34,3.0511048e-05,3.1807358e-10,2.1142007e-21,3.0511045e-05,1.2028487e-19,-6.1022093e-05
0.0085888223,0.00039712407,0.013587231,-1.7004738e-17,-0.00039884077,1.7944251e-19,1.7167095e-06,-0.00038036839,1.1229563e-05,-1.0637414e-20,0.00038036839,-6.532827e-19,4.3214652e-33,6.3455346e-05,-2.6414814e-08,-7.4465166e-21,6.3456957e-05,-3.2671352e-19,-0.0001269123
0.0099720729,0.00061624078,0.018124616,-1.8817302e-17,-0.00061960623,1.7471834e-19,3.3654585e-06,-0.00066820279,2.2947435e-05,-6.149746e-21,0.00066820279,-5.2274512e-19,5.5223361e-33,0.00011151102,-6.1845875e-08,-3.9254565e-21,0.00011151526,-2.6140626e-19,-0.00022302627
0.011438354,0.00090435887,0.022240528,-7.8761208e-18,-0.00090630677,1.2464211e-19,1.9479064e-06,-0.00099740737,4.0829968e-05,-1.1664835e-20,0.00099740737,-4.9140113e-19,4.5278742e-33,0.00016654253,-4.0060508e-08,-7.9484596e-21,0.00016654549,-2.4581332e-19,-0.00033308802
