y,U_0,U_1,U_2
0.44812952,0,0,0
0.44889266,0.013284011,0.010292524,-1.3489447e-19
0.44970152,0.026893303,0.020855078,-4.3652405e-20
0.45055892,0.041041078,0.031796035,6.0210085e-20
0.45146777,0.05571669,0.043116651,-1.9397381e-21
0.45243114,0.070902755,0.054803258,3.0966316e-19
0.45345231,0.086556352,0.066819226,-1.2207848e-19
0.45453475,0.10257877,0.079082308,-3.4452132e-20
0.45568213,0.11877072,0.091430413,2.2844183e-19
0.45689834,0.13478938,0.10359164,-1.0293453e-19
0.45818751,0.15015441,0.11519444,3.1240406e-19
0.45955401,0.16435136,0.12584569,3.1798746e-19
0.46100249,0.17699804,0.13525027,-5.0382522e-19
0.46253785,0.18795377,0.14329409,-2.7627437e-19
0.46416529,0.19730276,0.15003834,3.9062711e-19
0.46589035,0.2052606,0.15565041,-5.1860284e-20
0.46771887,0.2120825,0.16032998,-5.2644351e-20
0.46965705,0.21800802,0.16426351,1.5532812e-19
0.47171146,0.22323903,0.16760682,-1.3972018e-21
0.47388905,0.22793679,0.17048334,5.2335176e-20
0.47619722,0.23222723,0.17298864,-3.3354138e-20
0.47864379,0.23620818,0.17519616,-1.3559309e-19
0.48123703,0.23995599,0.17716237,2.6449659e-20
0.48398573,0.2435309,0.17893097,1.3115137e-19
0.4868992,0.2469812,0.18053607,-6.5586852e-20
0.4899873,0.25034619,0.18200451,-6.4710576e-20
0.49326049,0.25365851,0.18335765,-2.8606101e-20
0.49672983,0.25694573,0.18461258,5.0861421e-20
0.50040707,0.26023163,0.18578312,5.1753946e-20
0.50430464,0.26353709,0.18688048,-1.0724776e-19
0.50843572,0.26688083,0.18791377,1.7102055e-20
0.51281426,0.27027985,0.18889043,6.6449204e-20
0.51745505,0.27374995,0.18981645,1.6427685e-20
0.52237379,0.27730595,0.19069666,-3.6217571e-20
0.52758706,0.280962,0.1915348,-1.2715182e-20
0.53311245,0.28473173,0.19233368,4.4384765e-20
0.53896862,0.28862844,0.19309526,-2.3435098e-20
0.5451753,0.29266521,0.19382067,-5.5445192e-20
0.55175341,0.29685502,0.19451026,9.2078456e-21
0.5587251,0.30121081,0.19516357,2.4534351e-20
0.56611385,0.30574558,0.19577939,1.030246e-21
0.57394452,0.31047244,0.19635564,1.1004982e-20
0.58224344,0.31540469,0.19688947,-8.2534388e-21
0.59103849,0.32055584,0.19737713,-1.9135935e-20
0.60035921,0.32593969,0.19781402,5.655419e-21
0.61023689,0.33157033,0.19819458,-7.643452e-21
0.62070465,0.33746216,0.1985118,3.9420637e-21
0.63179756,0.34363064,0.19875624,5.4473771e-21
0.64355276,0.35009288,0.19891974,1.245629e-20
0.65600958,0.35687423,0.19900953,1.791173e-20
0.66920964,0.36404343,0.19903943,5.2486357e-22
0.68319703,0.37171066,0.19901754,-2.2535355e-20
0.6980184,0.37996028,0.19895854,-2.1265052e-20
0.71372312,0.38884245,0.19886589,2.4526717e-20
0.73036348,0.39840478,0.19872107,1.2082198e-21
0.74799478,0.40869333,0.19850121,1.2049553e-20
0.76667556,0.41975232,0.19818157,1.9257553e-20
0.78646776,0.4316241,0.19773379,-3.0686049e-20
0.80743691,0.44434815,0.19712549,-4.5711155e-21
0.82965235,0.45795974,0.19632067,8.8187826e-21
0.85318741,0.4724886,0.19528017,-1.8575401e-21
0.87811967,0.48795751,0.1939624,-3.3220483e-21
0.90453116,0.50438073,0.19232427,-3.4517011e-22
0.93250863,0.52176256,0.19032246,-6.029046e-21
0.96214382,0.54009591,0.18791498,-4.6917899e-21
0.99353369,0.55936098,0.18506311,4.6283121e-21
1.0139869,0.57176418,0.18301976,1.4819322e-21
1.0267827,0.57953664,0.18172884,-4.1827959e-22
1.0620005,0.60058239,0.17788045,-2.3012855e-21
1.0992983,0.62241591,0.17350943,3.5780319e-22
1.1387972,0.64495646,0.1686126,1.1674994e-21
1.1806248,0.66810631,0.1631999,7.0487735e-22
1.2249163,0.69175412,0.15729503,-1.6864814e-21
1.271814,0.71577416,0.15093633,-2.7845593e-21
1.3214686,0.740025,0.14417599,-3.8811235e-22
1.3740391,0.76434886,0.1370774,4.405197e-21
1.4296932,0.78857055,0.12971234,2.300661e-21
1.4886081,0.81249842,0.12215727,7.1242238e-22
1.5509706,0.83592879,0.11448878,-2.5492532e-21
1.6169779,0.85865255,0.10677587,1.6581737e-22
1.6868383,0.88045943,0.099091344,3.0468516e-21
1.7607711,0.9009768,0.091611741,-5.3118287e-21
1.8345812,0.91941195,0.084672345,-6.2420567e-22
1.9041009,0.93530279,0.078464418,3.0744282e-21
1.9695866,0.94894145,0.072906055,-1.1898176e-21
2.0312786,0.96073533,0.06789401,3.0814141e-21
2.0894021,0.97096031,0.063366063,4.847461e-22
2.0951826,0.97189787,0.062932805,-6.7748759e-24
2.1441708,0.97983241,0.059252335,-3.8932189e-21
2.19578,0.98752657,0.055505511,-2.2301157e-21
2.244415,0.99418549,0.052080101,-2.0848403e-21
2.2902505,0.99992762,0.048936099,-2.1645077e-21
2.3334504,1.0048504,0.046039658,-5.9883464e-21
2.3741686,1.0090332,0.043362885,-7.0423943e-21
2.4125499,1.0125418,0.040881801,1.5029528e-21
2.4487301,1.0154316,0.038575865,4.0959163e-21
2.4828372,1.0177481,0.036427864,8.7952029e-22
2.5149913,1.0195282,0.034422904,1.0299493e-21
2.5453057,1.0208017,0.032548063,1.1419302e-22
2.5738865,1.0215922,0.030792009,-2.888545e-21
2.600834,1.0219177,0.029144714,-8.9883299e-22
2.6262423,1.0217915,0.027597212,1.6314259e-21
2.6502002,1.021223,0.026141421,2.614013e-21
2.672791,1.020218,0.024769994,6.5702788e-22
2.6940934,1.0187795,0.023476213,-1.6410844e-22
2.7141814,1.0169083,0.022253912,-1.040336e-21
2.7331246,1.0146036,0.021097408,2.3050786e-21
2.7509888,1.0118639,0.020001468,4.5804477e-21
2.7678357,1.0086877,0.018961278,-3.8560883e-21
2.7837236,1.0050743,0.017972422,-5.8075423e-21
2.7987073,1.0010245,0.017030879,-1.022619e-21
2.8128386,0.99654135,0.016133006,6.5461362e-22
2.8261662,0.99163086,0.015275538,1.0863266e-22
2.8387359,0.98630212,0.014455578,-7.8303181e-22
2.8505912,0.98056741,0.013670584,-4.9286842e-22
2.8617726,0.974442,0.012918346,1.1112461e-21
2.8723187,0.9679436,0.012196981,2.2151241e-21
2.8822656,0.96109156,0.011504883,-1.378435e-21
2.8916476,0.95390584,0.010840682,-1.3439467e-21
2.9004967,0.94640621,0.010203232,1.9674906e-23
2.9088434,0.93861128,0.0095915665,4.4820299e-21
2.9167163,0.93053758,0.0090048616,-1.0569411e-22
2.9241422,0.92219876,0.0084424061,-2.9941771e-21
2.9311467,0.91360497,0.0079035739,-2.0849383e-21
2.9377537,0.90476238,0.0073878004,-1.8975008e-21
2.9439858,0.89567283,0.0068945651,3.7851939e-21
2.9498644,0.88633357,0.0064233751,1.3242718e-21
2.9554094,0.87673713,0.0059737526,-1.2976322e-21
2.96064,0.86687121,0.005545231,-2.4037072e-21
2.9655739,0.85671866,0.0051373473,2.4195659e-21
2.9702279,0.8462573,0.0047496355,2.2272673e-21
2.9746181,0.83545992,0.0043816264,-2.6867097e-21
2.9787593,0.82429407,0.0040328458,-9.5773145e-22
2.9826657,0.81272192,0.0037028122,5.8480023e-22
2.9863507,0.80069998,0.0033910369,2.6879982e-21
2.9898267,0.78817873,0.0030970231,9.8354704e-22
2.9931057,0.77510218,0.0028202651,-1.4539476e-21
2.9961989,0.76140723,0.0025602474,-4.1917907e-24
2.9991167,0.74702294,0.0023164444,-1.7793615e-21
