y,gradU_0,gradU_1,gradU_2,gradU_3,gradU_4,gradU_5,gradU_6,gradU_7,gradU_8
0,0.00076441338,5.306174e-08,-5.2711946e-23,5.432584,-0.0011514856,1.4297029e-21,-1.7145038e-15,3.6953869e-19,-6.8198958e-38
0.00086769924,0.0015457292,1.9349229e-06,-2.0907553e-24,5.5101002,-0.001576798,5.7622467e-21,3.3284975e-15,-9.8593984e-19,5.9381391e-36
0.0017874829,0.0031484752,7.8303518e-06,-1.5678244e-22,5.6695313,-0.0029572658,5.3941303e-21,-1.503884e-15,8.723182e-19,-2.3422056e-36
0.0027624773,0.0048329632,1.8357505e-05,-3.425274e-22,5.8371249,-0.0047568259,-2.9957267e-21,-3.3253416e-15,1.0016784e-18,-5.7547315e-36
0.0037959966,0.0066023551,3.4220051e-05,3.0601592e-23,6.0089953,-0.0063623525,-6.1372291e-21,5.1947712e-15,-2.9353857e-18,4.9165626e-36
0.0048915537,0.0084606245,5.6153093e-05,2.6741249e-22,6.1731332,-0.0078558975,-1.0478761e-20,6.8432265e-15,-5.4090911e-18,-4.5080221e-36
0.0060528726,0.010414697,8.5057165e-05,-3.2208821e-23,6.3011807,-0.0096075183,-2.4214942e-21,-8.5601867e-15,7.497531e-18,4.3426963e-36
0.0072839007,0.012478523,0.00012192973,-4.0641562e-22,6.3397394,-0.012318233,-3.1473625e-22,-6.6633554e-15,5.3458472e-18,4.7595539e-36
0.0085888223,0.014675196,0.00016723776,-7.1152076e-22,6.2135917,-0.015960789,-1.3705198e-20,5.9089193e-15,-5.6678078e-18,-6.4479201e-36
0.0099720729,0.017022676,0.00022037412,-5.2024712e-22,5.8588024,-0.019022432,8.5435033e-21,-5.8239907e-21,8.7524366e-24,1.4449502e-42
0.011438354,0.019493316,0.00028117595,3.2481221e-22,5.2765566,-0.020403596,2.4381231e-20,-8.7548845e-21,1.313654e-23,9.0388981e-43
0.01299265,0.021984977,0.00035120834,3.2401462e-22,4.5530505,-0.021268144,4.845765e-21,-2.1243385e-21,1.3031199e-24,-1.2042329e-42
0.014640245,0.024356763,0.0004312486,-3.115255e-22,3.8120938,-0.02315371,-7.7206905e-21,1.3627738e-21,-4.4177515e-24,7.5726741e-43
0.016386737,0.026499466,0.00051966739,-2.979201e-22,3.1480707,-0.02582809,-6.7547415e-21,-8.0603983e-15,2.4218747e-17,4.0380462e-37
0.018238064,0.028368639,0.00061474391,-1.0209164e-22,2.6001226,-0.028267906,-1.6075003e-21,-1.5231547e-15,4.4536668e-18,4.3762452e-37
