y,gradU_0,gradU_1,gradU_2,gradU_3,gradU_4,gradU_5,gradU_6,gradU_7,gradU_8
0,0.0042606656,-8.2001916e-07,2.8579024e-24,-6.2943649,-0.0044643409,7.048641e-22,-2.0841987e-23,-2.4939404e-27,5.4068284e-45
0.00086769924,0.0085487345,7.4036508e-07,-5.7776854e-24,-6.0950043,-0.0085866012,-2.110661e-22,3.0422987e-15,4.2521175e-18,-4.4222919e-37
0.0017874829,0.01726941,4.8455626e-06,-1.8537855e-23,-5.6840596,-0.017155708,-1.5295061e-21,6.8817995e-16,1.0693768e-18,7.0172143e-38
0.0027624773,0.026273141,1.1338406e-05,1.6785912e-25,-5.2469919,-0.026178096,-3.8407073e-22,-2.840268e-15,-3.9626812e-18,4.2247505e-37
0.0037959966,0.035541169,2.0816613e-05,6.3223359e-24,-4.7776888,-0.035433624,1.0472718e-21,-4.8701101e-16,-7.8271547e-19,-8.9934313e-38
0.0048915537,0.04503035,3.3814883e-05,-3.7627946e-24,-4.2639163,-0.044941575,-1.1863531e-22,-2.9988265e-22,-1.4320079e-24,1.5684515e-44
0.0060528726,0.054640601,5.1480206e-05,1.258073e-23,-3.687274,-0.054672728,-1.7905421e-22,6.4852972e-15,4.5356751e-17,-3.2258207e-38
0.0072839007,0.06416464,7.5104991e-05,5.7592457e-23,-3.032941,-0.064282639,6.8583086e-22,2.7272612e-15,2.1371612e-17,1.9120693e-37
0.0085888223,0.073253319,0.00010387117,3.2684401e-23,-2.3137821,-0.073265033,-1.8102639e-22,-5.9822641e-15,-4.1706678e-17,4.1394043e-38
0.0099720729,0.08147474,0.00013495376,-9.6076189e-24,-1.5901104,-0.081366406,-3.4158518e-23,-2.2285115e-15,-1.7754987e-17,-1.8219056e-37
0.011438354,0.088489802,0.00016802835,2.1381995e-23,-0.9493896,-0.088483458,2.0982734e-22,-1.3507673e-15,-2.3551975e-17,1.8890083e-37
0.01299265,0.094201153,0.00020577276,1.7736296e-23,-0.45330197,-0.094365573,-5.7800693e-22,-7.5741318e-17,-1.3199073e-18,1.0658637e-38
0.014640245,0.098735125,0.0002492259,-2.0079153e-23,-0.10896375,-0.098906509,2.7041589e-23,1.2736038e-15,2.2207275e-17,-1.7804338e-37
0.016386737,0.10231724,0.00029703414,-2.3204854e-23,0.11394343,-0.10238108,3.0022734e-22,3.0865829e-22,7.6174745e-24,-2.561462e-45
0.018238064,0.10517077,0.00034806743,2.6040585e-23,0.25343698,-0.10515274,-2.0664785e-22,-3.0655766e-15,-1.0477711e-16,-5.4471492e-38
0.020200518,0.10747618,0.00040223173,1.0890219e-23,0.33975706,-0.10743533,-4.8599941e-23,5.2909643e-15,1.9888285e-16,-1.9138099e-38
0.022280771,0.10936769,0.00045982763,-1.6620967e-23,0.39307394,-0.10933293,4.5177449e-22,3.2026264e-15,1.1048492e-16,5.0473926e-38
0.024485892,0.11094215,0.00052112863,-9.7459877e-24,0.42592456,-0.11091827,7.4031375e-22,-5.1560682e-15,-1.9324764e-16,1.5157624e-38
0.026823378,0.11226919,0.00058634161,-4.3264251e-23,0.44594605,-0.11225354,1.129828e-22,-4.2275998e-15,-2.4936983e-16,2.4028857e-37
0.029301173,0.11339927,0.00065565584,-3.3947803e-23,0.45781096,-0.11338896,-6.3187684e-22,-8.540607e-16,-5.2638518e-17,2.8520658e-39
0.0319277,0.11436944,0.00072927038,1.2499995e-23,0.4644233,-0.11436253,-5.5999361e-22,1.4867521e-15,1.6208219e-17,-2.6663369e-37
0.034711887,0.11520726,0.00080740124,1.7503308e-23,0.46762451,-0.11520257,1.0141252e-22,1.4991465e-15,1.1150066e-16,-1.3271562e-38
