y,gradU_0,gradU_1,gradU_2,gradU_3,gradU_4,gradU_5,gradU_6,gradU_7,gradU_8
0,0.0025584146,-5.8024855e-08,-1.623262e-23,1.5757977,-0.0029800405,-1.0678959e-21,-6.6339665e-24,6.8447127e-27,4.1253024e-44
0.00086769924,0.005142117,1.536967e-06,-1.3302112e-23,1.6864856,-0.0051849757,-8.1345293e-22,2.5238255e-24,5.7722322e-27,6.2288537e-44
0.0017874829,0.010406767,6.4339877e-06,1.6686784e-23,1.9143298,-0.010200813,-7.6829987e-23,-6.7945744e-16,2.7981336e-18,3.4173384e-38
0.0027624773,0.015864293,1.5086303e-05,4.8887572e-24,2.1550185,-0.015805404,6.7896694e-22,-6.3256439e-16,2.9521722e-18,2.7488433e-37
0.0037959966,0.021508788,2.8167271e-05,-3.417186e-23,2.4065393,-0.02139615,-1.4029117e-21,6.0713522e-16,-2.4804722e-18,-1.6826056e-38
0.0048915537,0.027325046,4.6406525e-05,-5.1301285e-23,2.6610877,-0.027023618,-2.9400898e-21,1.9949315e-15,-1.1818721e-17,-1.6271007e-36
0.0060528726,0.033276705,7.0441236e-05,2.6026099e-23,2.8982606,-0.032854502,1.6895463e-21,8.2037691e-17,-5.2594773e-19,-7.7963871e-38
0.0072839007,0.039286324,0.00010022801,2.809376e-23,3.0775858,-0.039156588,4.9243482e-21,2.2068899e-15,-2.4490232e-17,2.1957961e-36
0.0085888223,0.045212967,0.00013507749,-7.6720065e-23,3.1419442,-0.045746114,1.4393686e-21,-2.3310952e-15,2.5875017e-17,-1.8059322e-37
0.0099720729,0.050849042,0.00017533986,-7.2054415e-23,3.0462531,-0.051701123,-1.4370975e-22,-4.3015322e-15,4.1093084e-17,-8.1095075e-37
0.011438354,0.055965588,0.00022292124,-1.0177118e-22,2.7970283,-0.056383867,6.8743183e-22,-4.7504556e-16,9.2804866e-18,1.6106652e-37
0.01299265,0.060397111,0.0002783682,-2.1626962e-22,2.4569529,-0.060207817,-1.3305023e-21,1.0094251e-14,-1.4685342e-16,1.0076006e-36
0.014640245,0.064099181,0.00033965193,-1.0194578e-22,2.1034579,-0.063736128,-2.792514e-21,3.1956165e-15,-4.0970924e-17,1.1579523e-37
