y,k
0,1e-10
0.00086769924,9.560226e-07
0.0017874829,7.9584681e-06
0.0027624773,3.4662529e-05
0.0037959966,0.00010499138
0.0048915537,0.00025421037
0.0060528726,0.00052939569
0.0072839007,0.00098547211
0.0085888223,0.0016706659
0.0099720729,0.0026001982
0.011438354,0.0037360241
0.01299265,0.0049989988
0.014640245,0.0063071878
0.016386737,0.0076043565
0.018238064,0.008863088
0.020200518,0.0100751
0.022280771,0.011241732
0.024485892,0.012368203
0.026823378,0.0134608
0.029301173,0.014525685
0.0319277,0.015568461
0.034711887,0.016594077
0.037663197,0.017606858
0.040791661,0.018610588
0.044107915,0.019608592
0.047623229,0.020603822
0.051349553,0.02159892
0.055299553,0.022596283
0.059486654,0.023598108
0.06392509,0.024606432
0.068629948,0.025623169
0.073617218,0.026650131
0.078903853,0.027689058
0.084507823,0.02874163
0.090448176,0.029809489
0.096745104,0.030894245
0.10342001,0.031997494
0.11049558,0.033120817
0.11799587,0.034265793
0.12594638,0.035433997
0.13437411,0.036627002
0.14330773,0.037846376
0.1527776,0.039093672
0.1628159,0.040370422
0.17345677,0.041678114
0.18473635,0.043018175
0.19669301,0.044391929
0.20936737,0.045800563
0.22280253,0.047245066
0.23704414,0.048726156
0.25214061,0.05024419
0.26814327,0.051799042
0.28510649,0.053389955
0.30308795,0.055015359
0.32214876,0.056672635
0.34235371,0.058357835
0.36377149,0.060065339
0.38647488,0.061787446
0.41054106,0.063513894
0.43605183,0.065231268
0.46309391,0.066922351
0.49175922,0.068565461
0.52214518,0.070133746
0.55435509,0.0715945
0.58849842,0.072908615
0.62469124,0.074030315
0.66305656,0.074907266
0.70372479,0.075476229
0.74683417,0.075682019
0.79253123,0.075469217
0.84097128,0.074775484
0.892319,0.073555779
0.9467489,0.071785391
1.004446,0.069468271
1.0656064,0.066644501
1.1304381,0.063394396
1.1991613,0.059835878
1.2720096,0.056114507
1.3492308,0.052386156
1.4310872,0.048782262
1.5178571,0.045413498
1.6046271,0.042426439
1.6864835,0.039882252
1.7637046,0.037700396
1.836553,0.035782077
1.9052762,0.034057236
1.9701079,0.032479143
2.0312683,0.031016641
2.0889654,0.029649232
2.1433953,0.028363286
2.194743,0.027149499
2.2431831,0.026001349
2.2888801,0.024914121
2.3319895,0.023884183
2.3726577,0.022908603
2.411023,0.021984968
2.4472159,0.021111271
2.4813592,0.020285846
2.5135691,0.019507354
2.5439551,0.018774773
2.5726204,0.018087407
2.5826596,0.017848874
2.5996625,0.017444897
2.6251732,0.016847226
2.6492394,0.016294726
2.6719428,0.01578807
2.6933606,0.015328246
2.7135655,0.014916507
2.7326263,0.014554292
2.7506078,0.014243105
2.767571,0.013984347
2.7835737,0.013779108
2.7986701,0.013627922
2.8129118,0.013530611
2.8263469,0.0134858
2.8390213,0.013490733
2.8509779,0.013541526
2.8622575,0.013633016
2.8728984,0.01375883
2.8829367,0.013911724
2.8924066,0.014083934
2.9013402,0.014267564
2.9097679,0.014454995
2.9177184,0.014639072
2.9252187,0.014813398
2.9322943,0.014972552
2.9389692,0.015112024
2.9452661,0.01522823
2.9512065,0.015318429
2.9568104,0.0153806
2.9620971,0.015413323
2.9670843,0.015415659
2.9717892,0.01538696
2.9762276,0.015326723
2.9804147,0.0152345
2.9843647,0.015109749
2.9880911,0.014951712
2.9916064,0.014759291
2.9949226,0.014530911
2.9980511,0.014264381
3.0010024,0.013956719
3.0037866,0.013603965
3.0064131,0.013200949
3.0088909,0.012741025
3.0112284,0.012215778
3.0134335,0.011614754
3.0155138,0.010925299
3.0174762,0.010132789
3.0193275,0.0092217749
3.021074,0.0081791658
3.0227216,0.0070013119
3.0242759,0.0057070318
3.0257422,0.0043550566
3.0271255,0.0030527142
3.0284304,0.0019313834
3.0296614,0.0010870465
3.0308227,0.00053541193
3.0319183,0.00022364503
3.0329518,7.4134056e-05
3.0339268,1.7039051e-05
3.0348466,2.0471409e-06
3.0357143,1e-10
