y,I01,I02
1.0620087,0.028334623,-0.026976683
1.0993063,0.027285262,-0.026024902
1.1388048,0.026279026,-0.025255891
1.1806322,0.025087593,-0.024473755
1.2249233,0.02375212,-0.02371763
1.2718207,0.022400844,-0.023092674
1.321475,0.021108159,-0.022644377
1.3740452,0.019896276,-0.02236926
1.4296989,0.018768226,-0.022243324
1.4886134,0.017710794,-0.022224397
1.5509756,0.016689404,-0.022242545
1.6169826,0.015664406,-0.022206634
1.6868426,0.014592776,-0.022010009
1.760775,0.013497945,-0.021642789
1.8345848,0.012504707,-0.02126355
1.9041042,0.01163665,-0.020902373
1.9695896,0.010792135,-0.020381725
2.0312813,0.0099251782,-0.01960774
2.0894046,0.0090364454,-0.018595196
2.0951232,0.0089413203,-0.018467354
2.1441731,0.0081248137,-0.017367929
2.1957821,0.0071971918,-0.015958487
2.244417,0.0062627007,-0.014404971
2.2902523,0.0053333519,-0.012749809
2.3334521,0.0044233052,-0.011037344
2.3741702,0.0035503768,-0.0093174564
2.4125513,0.0027340164,-0.0076383196
2.4487314,0.0019916981,-0.0060363466
2.4828384,0.0013439022,-0.0045529359
2.5149925,0.00081257172,-0.0032313099
2.5453067,0.00041734409,-0.0021053122
2.5738875,0.00017649844,-0.0012035809
2.6008349,0.00010594032,-0.00054882106
2.6262432,0.00021837871,-0.0001572388
2.650201,0.0005225645,-3.8070689e-05
2.6727917,0.0010227251,-0.0001935324
2.6940941,0.0017181967,-0.00061885461
2.714182,0.0026030919,-0.0013024874
2.7331252,0.0036663013,-0.0022265512
2.7509893,0.0048919434,-0.0033676596
2.7678362,0.0062597551,-0.0046977536
2.7837241,0.0077459145,-0.0061852506
2.7987078,0.0093241148,-0.0077963778
2.812839,0.01096643,-0.0094962718
2.8261666,0.012645039,-0.011250812
2.8387363,0.014333414,-0.013027906
2.8505915,0.016007068,-0.014798306
2.8617729,0.017644844,-0.016536875
2.872319,0.01922914,-0.018222781
2.8822659,0.020746544,-0.019840069
2.8916478,0.022187852,-0.0213776
2.900497,0.023547054,-0.02282798
2.9088436,0.024821541,-0.024187651
2.9167165,0.026011296,-0.025456018
2.9241424,0.027116986,-0.026633483
2.9311469,0.02813969,-0.02772109
2.9377539,0.029081397,-0.028720961
2.943986,0.029944579,-0.029635838
2.9498645,0.030731528,-0.030468378
2.9554096,0.03144409,-0.031220857
2.9606401,0.032083939,-0.03189542
2.965574,0.032652885,-0.032494363
2.970228,0.03315307,-0.033020317
2.9746182,0.033587212,-0.033476475
2.9787594,0.033958759,-0.033866738
2.9826658,0.034271987,-0.034195805
2.9863508,0.034531926,-0.034469094
2.9898268,0.034744259,-0.034692637
2.9931058,0.03491516,-0.03487292
2.996199,0.035051056,-0.035016641
2.9991168,0.035158414,-0.035130507
3.0018692,0.035243076,-0.035220566
3.0044657,0.035310312,-0.035292261
3.006915,0.035365589,-0.03535121
3.0092255,0.035413189,-0.03540182
3.0114051,0.035454445,-0.035445533
3.0134612,0.035487331,-0.035480413
3.0154008,0.035504793,-0.035499482
3.0172305,0.035490695,-0.035486671
3.0189565,0.03541278,-0.035409776
3.0205847,0.035210129,-0.035207925
3.0221207,0.034771303,-0.034769718
3.0235696,0.033900391,-0.03389928
3.0249365,0.032280473,-0.032279724
3.026226,0.029483897,-0.029483433
3.0274424,0.025140567,-0.025140323
3.0285899,0.019332193,-0.019332083
3.0296724,0.012929677,-0.012929625
3.0306935,0.0072918618,-0.0072918342
3.0316569,0.003381857,-0.0033818459
3.0325656,0.0012522851,-0.0012522824
3.0334229,0.00034991709,-0.00034991673
3.0342316,6.5514883e-05,-6.5514857e-05
3.0349946,6.3761477e-06,-6.3761472e-06
3.0357143,3.4585416e-07,-3.4585418e-07
