y,Ax_0,Ax_1,Ax_2,Ax_3,Ax_4,Ax_5,Rx_0,Rx_1,Rx_2,Rx_3,Rx_4,Rx_5
0,-8.759603e-09,-3.3467499e-05,4.9191448e-26,1.8338447e-07,-4.5845943e-25,-1.7462486e-07,2.5318764e-07,9.7740615e-05,-1.3406608e-25,-1.4311293e-07,1.3375056e-24,-1.1007471e-07
0.00086769924,3.1819704e-07,-9.8713191e-05,6.9353106e-26,2.905857e-06,-2.3451387e-26,-3.2240541e-06,3.1773784e-06,0.0003368925,-2.7355559e-25,-1.7735437e-06,3.0360453e-25,-1.4038347e-06
0.0017874829,5.8258537e-06,-0.00040070164,5.5833133e-25,2.7651566e-05,4.12535e-25,-3.347742e-05,2.4023335e-05,0.0011704934,-1.8519916e-24,-1.0042058e-05,-1.497935e-24,-1.3981277e-05
0.0027624773,3.7402628e-05,-0.00096454493,4.5738844e-26,0.00013862536,8.7626667e-24,-0.00017602798,0.00010669364,0.0028192515,-7.6153293e-24,-3.3464701e-05,-2.7059295e-23,-7.3228937e-05
0.0037959966,0.00014681385,-0.0018650199,-1.1579136e-23,0.00047993698,1.4485718e-23,-0.00062675085,0.00034235899,0.005459695,2.7633842e-23,-8.1854896e-05,-2.1822193e-23,-0.0002605041
0.0048915537,0.00042920647,-0.0031319056,4.3683685e-24,0.0012936611,-1.6937694e-23,-0.0017228676,0.00088068614,0.009198662,5.2399797e-23,-0.00016482433,7.5389135e-23,-0.00071586183
0.0060528726,0.0010262499,-0.0047558649,2.1022966e-23,0.0028920265,-3.1141101e-23,-0.0039182764,0.0019184885,0.014052889,-3.4477359e-24,-0.0002904592,6.2335815e-23,-0.0016280293
0.0072839007,0.0020992298,-0.0066608673,4.8564444e-23,0.0055314505,-4.9850798e-23,-0.0076306803,0.0036360789,0.019871067,-2.8536359e-23,-0.00046508056,5.1825214e-23,-0.0031709983
0.0085888223,0.0037325862,-0.0086751142,1.5602665e-22,0.0091704717,-1.9564558e-22,-0.012903058,0.006058338,0.026213393,-9.3151375e-23,-0.00069700402,1.3775142e-22,-0.0053613339
0.0099720729,0.0057615421,-0.010534272,-6.9988851e-23,0.013252316,-1.6684756e-22,-0.019013858,0.0088925681,0.032273456,-3.3742298e-22,-0.0009987299,-2.1545061e-22,-0.0078938382
0.011438354,0.0076718307,-0.011945918,-4.9380309e-22,0.016803241,2.2404883e-22,-0.024475071,0.011517951,0.037015796,-3.1668508e-22,-0.0013715273,-5.5501232e-22,-0.010146424
0.01299265,0.0088101553,-0.012695618,9.0799009e-26,0.018917955,4.1019938e-22,-0.02772811,0.013263252,0.039592641,4.7298137e-22,-0.0017837423,2.0916395e-22,-0.011479509
0.014640245,0.0088212028,-0.01273065,5.5579374e-22,0.019237221,-7.2327841e-22,-0.028058424,0.013795477,0.03975656,-1.9323354e-22,-0.0021845368,2.7791878e-22,-0.011610941
0.016386737,0.0078535334,-0.012163306,-5.7306278e-22,0.018014584,2.243588e-22,-0.025868118,0.01325639,0.037895712,-3.5915957e-22,-0.0025446652,-5.2865302e-22,-0.010711725
0.018238064,0.0063509966,-0.011193318,-6.49323e-22,0.015831976,1.6052297e-21,-0.022182973,0.012066161,0.034714117,1.1047787e-21,-0.0028679097,7.8031945e-23,-0.0091982516
0.020200518,0.0047359066,-0.010014547,5.2697232e-22,0.013276572,-1.8043312e-23,-0.018012479,0.010647542,0.030885525,5.9547361e-22,-0.0031680807,6.4057069e-22,-0.0074794611
0.022280771,0.0032616614,-0.008766514,4.7404411e-22,0.010768276,-5.5476122e-22,-0.014029938,0.009283557,0.026886276,-1.3039281e-22,-0.0034515077,3.4518414e-22,-0.0058320494
0.024485892,0.0020270934,-0.0075322852,1.2764261e-22,0.0085377544,-8.9269389e-22,-0.010564848,0.0081127372,0.022987871,-1.3620334e-21,-0.0037178299,-3.99927e-22,-0.0043949073
