y,Ax_0,Ax_1,Ax_2,Ax_3,Ax_4,Ax_5,Rx_0,Rx_1,Rx_2,Rx_3,Rx_4,Rx_5
0,1.0957531e-08,1.1988116e-05,-1.0460089e-28,1.1979701e-08,-3.2122643e-27,-2.2937233e-08,-2.875945e-09,-3.5010692e-05,2.7291626e-28,1.5234171e-08,9.3803814e-27,-1.2358226e-08
0.00086769924,1.6099094e-07,3.7533838e-05,7.5497075e-28,3.0672117e-07,6.7793219e-26,-4.6771211e-07,9.9922015e-08,-0.00012736695,1.743943e-27,9.5641896e-08,-2.0268998e-25,-1.9556391e-07
0.0017874829,1.6628674e-06,0.00015736835,-2.3491675e-26,3.5582481e-06,8.0943242e-26,-5.2211154e-06,1.5351885e-06,-0.00045959036,7.3904391e-26,6.2840966e-07,-2.4160123e-25,-2.1635981e-06
0.0027624773,9.0904641e-06,0.00039518159,-8.396268e-26,2.0756204e-05,-3.0139698e-25,-2.9846668e-05,1.000685e-05,-0.001154176,1.2233352e-25,2.3918792e-06,8.6452963e-25,-1.2398729e-05
0.0037959966,3.464355e-05,0.00080121296,-1.5864616e-25,8.197737e-05,-7.9756374e-25,-0.00011662092,4.1727467e-05,-0.0023404525,-2.3189982e-26,6.6827291e-06,2.318795e-24,-4.8410196e-05
0.0048915537,0.00010421358,0.0014189772,-8.137943e-25,0.00025128237,-2.6142469e-24,-0.00035549594,0.00013187282,-0.0041470402,-9.7464304e-25,1.5609434e-05,7.84685e-24,-0.00014748225
0.0060528726,0.00026437945,0.0022860057,1.2054735e-24,0.00064141407,6.3228332e-25,-0.00090579351,0.00034305247,-0.0066886258,-1.7351476e-24,3.2903004e-05,-2.1285789e-25,-0.00037595548
0.0072839007,0.00058322144,0.0034121815,-1.9810754e-24,0.0014069758,-1.6713406e-24,-0.0019901972,0.00076236088,-0.010006982,-3.9491921e-25,6.4919263e-05,3.5388312e-24,-0.00082728014
0.0085888223,0.0011259201,0.0047409853,-9.218458e-24,0.0026716194,-6.9441404e-24,-0.0037975395,0.0014627363,-0.013958381,-1.366947e-23,0.00011793476,3.2739339e-23,-0.0015806711
0.0099720729,0.0018902613,0.0061208595,2.5960184e-23,0.0043774016,2.0729051e-23,-0.0062676629,0.0024184382,-0.018112586,-6.2113349e-25,0.00019015398,-3.6555241e-23,-0.0026085922
0.011438354,0.0027482419,0.0073394328,4.8046354e-23,0.006194089,2.6467735e-23,-0.0089423308,0.0034441255,-0.021826112,3.8193789e-23,0.00027207344,-9.7905766e-23,-0.003716199
0.01299265,0.0034940242,0.0082258904,2.9929607e-25,0.0076789108,-1.507436e-23,-0.011172935,0.0042737761,-0.024551009,3.3498603e-23,0.00036166698,-2.4493775e-23,-0.0046354431
0.014640245,0.0039851602,0.0087361312,-4.6566126e-23,0.0085745386,-4.4263192e-23,-0.012559699,0.0047394196,-0.026125315,1.0973746e-23,0.00046787428,4.8192278e-23,-0.0052072939
0.016386737,0.0042175991,0.0089433759,-3.5946055e-23,0.0089143176,-1.8544745e-23,-0.013131917,0.004851902,-0.026759163,-2.0177524e-23,0.00059460385,5.5197445e-23,-0.0054465059
0.018238064,0.0042740632,0.0089634187,-5.7394229e-24,0.0088862518,3.7172427e-24,-0.013160315,0.0047257027,-0.026801976,-1.5523798e-23,0.0007360345,1.6775493e-23,-0.0054617372
0.020200518,0.0042444471,0.0088933062,-1.0077118e-23,0.0086750762,9.479516e-24,-0.012919523,0.0044766639,-0.0265536,-3.259413e-23,0.00088708551,3.2267271e-23,-0.0053637494
0.022280771,0.0041902823,0.0087939663,5.9954282e-23,0.0084023834,8.7470789e-23,-0.012592666,0.0041808059,-0.02620777,-7.0661802e-23,0.0010476696,-2.7844169e-23,-0.0052284756
0.024485892,0.0041446539,0.0086979953,2.9764234e-23,0.0081331995,-5.7789696e-23,-0.012277853,0.0038784385,-0.025870061,1.6450348e-22,0.0012191969,-1.4447427e-22,-0.0050976354
0.026823378,0.0041224024,0.0086210883,-9.2853263e-23,0.0078976631,-1.7002207e-22,-0.012020065,0.0035883007,-0.025590956,1.8934631e-22,0.001402153,-1.0510742e-23,-0.0049904536
0.029301173,0.0041288361,0.00856988,-8.7218823e-23,0.0077075314,-6.1135769e-23,-0.011836368,0.0033178854,-0.025391116,-1.5797757e-23,0.0015962284,1.1947663e-22,-0.0049141137
0.0319277,0.0041649097,0.0085464051,3.1041818e-23,0.0075657285,1.2619602e-22,-0.011730638,0.0030692461,-0.025276399,-2.0872467e-22,0.0018009401,1.0617759e-22,-0.0048701862
0.034711887,0.0042298501,0.0085505089,1.2993248e-22,0.0074713424,2.0963435e-22,-0.011701192,0.0028420423,-0.025245864,-2.2324592e-22,0.002015891,-8.0495842e-24,-0.0048579333
0.037663197,0.0043223817,0.0085811083,5.730376e-23,0.0074220957,-1.3824865e-23,-0.011744477,0.0026350718,-0.025295787,1.2475319e-22,0.0022407878,-1.6469279e-22,-0.0048758596
0.040791661,0.0044412609,0.0086368213,-1.4531289e-22,0.0074154996,-3.5410048e-22,-0.01185676,0.0024469987,-0.025421627,5.0684018e-22,0.002475406,-1.8784541e-22,-0.0049224047
0.044107915,0.0045854888,0.0087162634,-2.6534534e-22,0.0074493506,-4.6548567e-22,-0.012034839,0.0022766736,-0.025618925,5.4431387e-22,0.0027195585,-6.8369202e-23,-0.0049962321
0.047623229,0.0047543773,0.0088181762,-7.1220053e-23,0.0075219145,-1.7088297e-22,-0.012276292,0.0021232587,-0.025883698,2.3797594e-22,0.0029730722,-8.6389957e-23,-0.0050963309
0.051349553,0.0049475529,0.0089414722,-3.0648004e-22,0.0076319667,-7.895532e-22,-0.01257952,0.0019862649,-0.026212564,1.0954769e-21,0.0032357676,-4.4624801e-22,-0.0052220325
0.055299553,0.0051649357,0.0090852407,-8.0124188e-22,0.0077787722,-1.5625114e-21,-0.012943708,0.0018655519,-0.026602759,1.8936865e-21,0.0035074411,-4.643343e-22,-0.005372993
0.059486654,0.0054067116,0.0092487354,-8.0661521e-22,0.0079620407,-1.2777842e-21,-0.013368752,0.0017613137,-0.027052096,1.3197726e-21,0.003787849,-4.5245274e-23,-0.0055491628
0.06392509,0.0056733061,0.0094313543,-8.7800374e-23,0.0081818766,1.1261697e-22,-0.013855183,0.0016740617,-0.027558902,-3.1734424e-22,0.0040766925,3.580377e-22,-0.0057507542
0.068629948,0.0059653601,0.0096326177,4.9741205e-22,0.0084387306,8.6039478e-22,-0.014404091,0.0016046084,-0.028121956,-9.3954618e-22,0.0043736031,1.6688031e-22,-0.0059782115
0.073617218,0.0062837104,0.0098521457,-7.9628957e-23,0.0087333534,-4.0930424e-22,-0.015017064,0.0015540549,-0.028740423,5.7646846e-22,0.0046781285,-3.4062408e-22,-0.0062321834
0.078903853,0.0066293738,0.010089638,-5.8160004e-22,0.0090667557,-9.3353049e-22,-0.01569613,0.0015237815,-0.029413798,9.0330205e-22,0.0049897178,-6.1531124e-23,-0.0065134993
0.084507823,0.0070035341,0.010344852,5.971501e-22,0.0094401697,1.3039218e-21,-0.016443704,0.0015154415,-0.030141853,-1.4747311e-21,0.0053077067,5.641554e-22,-0.0068231481
0.090448176,0.0074075307,0.010617589,5.2398923e-22,0.0098550135,7.2377873e-22,-0.017262544,0.0015309559,-0.030924583,-6.7364199e-22,0.0056313026,1.1834759e-23,-0.0071622585
0.096745104,0.0078428507,0.010907672,-3.9159998e-22,0.010312857,-6.2315913e-22,-0.018155707,0.0015725118,-0.031762169,5.8139902e-22,0.0059595689,-7.4099832e-23,-0.0075320808
0.10342001,0.0083111196,0.011214931,9.2892489e-22,0.010815386,2.0511269e-21,-0.019126505,0.0016425598,-0.032654926,-2.1017512e-21,0.0062914094,7.504713e-22,-0.0079339691
0.11049558,0.0088140942,0.011539191,7.5733529e-22,0.011364369,1.1675383e-21,-0.020178463,0.0017438108,-0.033603267,-1.0221805e-21,0.006625552,1.0858729e-22,-0.0083693628
0.11799587,0.0093536545,0.011880253,1.0407712e-23,0.011961618,-5.1726127e-22,-0.021315272,0.0018792342,-0.034607661,7.1814364e-22,0.0069605336,-5.4119916e-22,-0.0088397678
0.12594638,0.0099317937,0.012237885,-1.9460859e-21,0.012608949,-4.3854497e-21,-0.022540743,0.002052051,-0.035668593,4.1419583e-21,0.0072946846,-1.621045e-21,-0.0093467356
0.13437411,0.010550609,0.012611805,-3.1184648e-21,0.01330814,-5.8495487e-21,-0.023858749,0.0022657268,-0.036786518,5.0604506e-21,0.0076261144,-1.3923993e-21,-0.0098918413
0.14330773,0.011212287,0.013001672,-1.8600915e-22,0.014060884,4.0641146e-22,-0.02527317,0.0025239594,-0.037961822,-6.189615e-22,0.0079526987,6.7425213e-22,-0.010476658
0.1527776,0.011919089,0.013407079,1.2650231e-21,0.014868737,2.8214705e-21,-0.026787826,0.0028306628,-0.039194774,-2.480894e-21,0.0082720681,1.0271194e-21,-0.011102731
0.1628159,0.012673331,0.013827538,2.0752295e-21,0.015733071,4.0126804e-21,-0.028406403,0.003189945,-0.040485476,-3.1403104e-21,0.0085816004,9.7970891e-22,-0.011771545
0.17345677,0.013477362,0.01426248,-1.9004525e-22,0.016655012,-1.1131561e-21,-0.030132374,0.0036060799,-0.04183382,9.7879163e-22,0.0088784155,-5.1450741e-22,-0.012484495
0.18473635,0.01433353,0.014711248,-4.9609741e-22,0.017635385,-3.0500395e-22,-0.031968915,0.0040834715,-0.043239424,5.6176314e-23,0.0091593752,3.8468282e-22,-0.013242846
0.19669301,0.015244155,0.015173096,2.7162036e-21,0.018674652,6.983963e-21,-0.033918807,0.0046266099,-0.044701592,-5.4622988e-21,0.0094210881,2.1920715e-21,-0.014047698
0.20936737,0.016211479,0.015647193,6.8863263e-22,0.019772858,8.3307374e-22,-0.035984338,0.0052400193,-0.046219245,-4.0251461e-22,0.0096599213,-2.19397e-22,-0.01489994
0.22280253,0.017237626,0.016132627,-1.2635937e-21,0.020929569,-3.6910773e-21,-0.038167195,0.0059281951,-0.047790877,2.858e-21,0.0098720182,-1.306559e-21,-0.015800213
0.23704414,0.018324539,0.016628418,-2.1888986e-21,0.022143819,-4.1879305e-21,-0.040468359,0.006695533,-0.04941449,2.5725571e-21,0.010053327,-6.7162377e-22,-0.01674886
0.25214061,0.019473921,0.017133525,3.1271189e-21,0.023414069,1.2910381e-20,-0.04288799,0.0075462471,-0.051087549,-9.9146351e-21,0.010199637,5.3061834e-21,-0.017745884
0.26814327,0.020687159,0.017646868,1.4351406e-20,0.024738161,3.9824947e-20,-0.04542532,0.0084842802,-0.05280693,-2.7254764e-20,0.010306622,1.2086765e-20,-0.018790902
0.28510649,0.021965251,0.018167344,8.0446328e-21,0.026113298,1.8689463e-20,-0.04807855,0.0095132042,-0.054568879,-1.1944093e-20,0.010369902,4.733932e-21,-0.019883107
0.30308795,0.023308718,0.018693853,4.5906603e-21,0.02753603,1.3362422e-20,-0.050844748,0.010636115,-0.056368979,-8.6319809e-21,0.010385107,4.2239744e-21,-0.021021222
0.32214876,0.024717519,0.01922532,7.5341791e-21,0.029002259,2.294178e-20,-0.053719778,0.011855524,-0.058202126,-1.5005721e-20,0.010347954,7.1696438e-21,-0.022203479
