y,Ax_0,Ax_1,Ax_2,Ax_3,Ax_4,Ax_5,Rx_0,Rx_1,Rx_2,Rx_3,Rx_4,Rx_5
-2.7950884e-17,7.2291036e-08,-3.7432211e-05,1.3254143e-27,1.6971956e-07,-1.8350179e-26,-2.420106e-07,7.2882157e-08,0.00010931861,-3.3494261e-27,-5.9485334e-09,5.3551051e-26,-6.6933623e-08
0.00086769924,1.2090654e-06,-0.00010616162,9.9024432e-27,2.5183845e-06,-9.7639693e-27,-3.7274498e-06,1.0596886e-06,0.00036371606,-2.9227866e-26,5.4608637e-07,4.2643512e-26,-1.605775e-06
0.0017874829,1.1303849e-05,-0.00042165683,5.0440009e-26,2.5372684e-05,4.2530085e-26,-3.6676533e-05,1.1918095e-05,0.0012315217,-1.7439945e-25,3.3360821e-06,-1.5316458e-25,-1.5254177e-05
0.0027624773,5.4680758e-05,-0.00098624886,-1.7635481e-26,0.00012717995,1.2751823e-25,-0.00018186071,6.3283189e-05,0.0028813531,-3.5546231e-26,1.2250423e-05,-3.5424074e-25,-7.5533614e-05
0.0037959966,0.0001805665,-0.0018469873,1.0591698e-25,0.00042605609,-4.7936588e-26,-0.00060662259,0.00021837555,0.0054005418,-3.7213808e-25,3.353163e-05,-1.637029e-25,-0.00025190718
0.0048915537,0.0004606058,-0.0029912127,-2.4624993e-25,0.0010860142,4.3225944e-25,-0.00154662,0.00056642514,0.0087624708,-8.8477891e-25,7.6172813e-05,-1.6844907e-24,-0.00064259795
0.0060528726,0.00096511417,-0.0043484151,-1.4541594e-24,0.0022432014,2.0299195e-24,-0.0032083156,0.0011827824,0.012780507,2.3378075e-24,0.00015166042,-1.6441678e-24,-0.0013344428
0.0072839007,0.0016969945,-0.0057557731,-8.1356056e-26,0.0038462614,1.0747024e-24,-0.0055432559,0.0020391997,0.016993436,4.2766036e-24,0.00026783687,2.7819968e-24,-0.0023070365
0.0085888223,0.0024988904,-0.0069498799,2.6195989e-24,0.0054935608,-1.6021731e-24,-0.0079924512,0.0029032623,0.020603338,2.1274753e-24,0.00042021104,5.6738224e-24,-0.0033234733
0.0099720729,0.0030658097,-0.0076473969,7.5706593e-24,0.0065313456,-9.0757067e-24,-0.0095971553,0.0033803281,0.022705316,-6.8604175e-24,0.00060217048,6.0628226e-24,-0.0039824986
0.011438354,0.0031682361,-0.00769851,1.4241645e-23,0.0065084732,-2.7555386e-23,-0.0096767093,0.0031838899,0.022811664,-3.8803894e-23,0.00082529998,-7.1855951e-24,-0.0040091899
0.01299265,0.0028562519,-0.0071746886,-1.4376129e-24,0.0055279429,-7.3637731e-24,-0.0083841948,0.0023700442,0.021159403,-1.8070729e-23,0.0011056021,-1.5788604e-23,-0.0034756463
0.014640245,0.0023696907,-0.0062921008,-3.4830925e-24,0.0040731869,6.1769704e-24,-0.0064428777,0.0012401778,0.018439364,9.6574922e-24,0.0014374208,3.3410155e-24,-0.0026775986
0.016386737,0.0019185355,-0.005263196,3.2434859e-23,0.0025992627,-3.6014882e-23,-0.0045177982,7.6908653e-05,0.015314597,-6.998587e-23,0.0018053732,1.7157069e-25,-0.0018822819
0.018238064,0.001597963,-0.0042199967,2.6333277e-23,0.0013424244,-2.4439696e-23,-0.0029403874,-0.00097880535,0.01219126,-7.7634769e-23,0.0022050468,-2.3995759e-23,-0.0012262415
0.020200518,0.0014228553,-0.0032218889,-3.2574145e-23,0.00036416134,2.3096768e-23,-0.0017870167,-0.001894189,0.0092457804,6.6575677e-23,0.0026390137,-4.2673588e-24,-0.00074482464
0.022280771,0.0013760485,-0.0022869124,3.3371538e-24,-0.0003544036,6.1066579e-24,-0.0010216449,-0.0026821299,0.0065236393,4.7400871e-25,0.0031074116,9.2608644e-24,-0.00042528172
0.024485892,0.0014344911,-0.0014141882,-1.8127588e-23,-0.00085457705,-2.2079496e-24,-0.00057991406,-0.0033664001,0.0040132685,3.6310792e-23,0.0036074667,4.6743747e-24,-0.00024106658
0.026823378,0.0015785493,-0.00059563668,3.4424237e-23,-0.0011766974,6.7164845e-24,-0.00040185184,-0.0039693048,0.001684165,-6.2863256e-23,0.0041361814,1.0162745e-23,-0.00016687663
0.029301173,0.0017937404,0.00017858896,7.1808973e-23,-0.0013534272,-1.4534155e-24,-0.00044031322,-0.0045085992,-0.0004970127,-1.428097e-22,0.0046914584,-1.0424612e-23,-0.00018285922
0.0319277,0.002070039,0.00091787385,-3.6822668e-23,-0.0014092614,-4.5214517e-24,-0.00066077761,-0.0049974188,-0.0025606932,6.8615696e-23,0.0052719788,-2.4089661e-24,-0.00027455997
0.034711887,0.0024007734,0.0016304141,1.2828077e-22,-0.0013618856,4.3570628e-23,-0.0010388878,-0.0054450645,-0.0045329105,-2.2576509e-22,0.0058768751,1.5841167e-23,-0.00043181055
0.037663197,0.0027816905,0.0023231114,1.0257944e-22,-0.0012237828,2.9473207e-23,-0.0015579077,-0.0058578903,-0.00643541,-1.8460846e-22,0.0065055174,3.8368944e-24,-0.00064762705
0.040791661,0.0032102662,0.0030016861,1.611562e-22,-0.001003598,8.7513136e-23,-0.0022066683,-0.0062400442,-0.0082862472,-2.7239916e-22,0.0071573877,5.3311206e-23,-0.00091734352
0.044107915,0.0036852184,0.003670843,6.7721113e-22,-0.00070718172,3.8625483e-22,-0.0029780367,-0.0065940218,-0.010100456,-1.0653784e-21,0.0078319937,8.2547586e-23,-0.0012379719
0.047623229,0.0042061653,0.0043344281,4.5745861e-22,-0.00033836237,2.7049393e-22,-0.0038678029,-0.0069210648,-0.011890637,-6.8954631e-22,0.0085288021,1.5026357e-23,-0.0016077373
0.051349553,0.004773386,0.0049955616,3.4928019e-22,0.00010048747,2.5017221e-22,-0.0048738735,-0.0072214459,-0.013667452,-4.7256264e-22,0.0092471872,1.2380855e-23,-0.0020257413
0.055299553,0.0053876472,0.0056567399,-7.7267845e-23,0.00060802998,-8.5987011e-23,-0.0059956772,-0.0074946705,-0.015439998,1.072151e-22,0.009986385,-5.5101878e-23,-0.0024917143
0.059486654,0.0060500716,0.0063199111,-5.2080042e-22,0.0011836422,-4.1298992e-22,-0.0072337137,-0.0077396214,-0.017216101,7.1459905e-22,0.010745449,-9.5783894e-23,-0.0030058274
0.06392509,0.0067620362,0.00698653,-7.2952322e-22,0.0018271661,-6.222303e-22,-0.0085892024,-0.0079546655,-0.019002536,8.9107008e-22,0.011523211,-9.5672802e-23,-0.0035685455
