y,gradU_0,gradU_1,gradU_2,gradU_3,gradU_4,gradU_5,gradU_6,gradU_7,gradU_8
0,-0.0059777668,2.7132521e-05,-7.8383407e-20,2.9138054,0.0056955351,-2.4942565e-20,-1.5153156e-21,-1.6725142e-23,2.336254e-39
0.00086769924,-0.011787824,8.366261e-05,-4.0723155e-20,3.039904,0.011706994,5.8303563e-20,-1.0038567e-15,-4.8049876e-18,-4.1853438e-35
0.0017874829,-0.023551002,0.0002343902,3.5459941e-20,3.3000934,0.023511654,4.2936679e-20,-5.8305155e-17,-2.8613082e-19,-3.4826199e-36
0.0027624773,-0.03559252,0.00046458298,2.8708078e-20,3.5748134,0.035402838,-1.2561917e-19,9.4657665e-16,4.5376814e-18,4.0454496e-35
0.0037959966,-0.047870873,0.00078224386,-2.5285142e-20,3.8630512,0.047721691,-1.675558e-20,-3.5823265e-17,-8.7754175e-19,-1.498558e-35
0.0048915537,-0.060323795,0.0011950565,3.0657945e-20,4.1607673,0.060300605,1.0195762e-19,4.446784e-17,1.1847229e-18,1.0435578e-35
0.0060528726,-0.072845179,0.0017106737,1.2427474e-21,4.4571949,0.07305829,-4.6713037e-20,2.0758883e-15,2.0104606e-17,3.1048618e-35
0.0072839007,-0.085238908,0.0023371724,-3.7717247e-20,4.7289265,0.085578949,4.43365e-20,-2.241002e-15,-3.6734908e-17,-3.2725803e-35
0.0085888223,-0.097146683,0.0030835989,3.8077432e-20,4.9339204,0.097037257,9.4128708e-20,-2.0577692e-15,-2.0245486e-17,-1.6737514e-35
0.0099720729,-0.10798572,0.0039548847,-1.9463626e-20,5.0134028,0.1068237,-1.7181089e-19,2.1728584e-15,3.4487452e-17,2.105154e-35
0.011438354,-0.11700693,0.0049406481,-4.6779405e-20,4.9127187,0.1151776,-7.1895959e-20,-6.3588874e-15,-1.2723109e-16,9.8926295e-36
0.01299265,-0.12357221,0.0060167548,5.8811144e-20,4.6169623,0.12235405,1.4242566e-19,-3.7708235e-16,-7.6575094e-18,6.4420581e-37
0.014640245,-0.12750018,0.0071639954,2.0688792e-20,4.1703637,0.12754252,1.3709588e-20,6.1478913e-15,1.2557801e-16,-1.0276141e-35
0.016386737,-0.12913927,0.0083727824,-2.6285978e-20,3.6548364,0.12982888,-4.0082264e-20,9.4559066e-18,3.5093521e-19,-5.1476617e-37
0.018238064,-0.1291114,0.0096309381,2.9949095e-20,3.1474498,0.12960146,-2.4823599e-21,6.9975409e-15,1.2837753e-16,-9.1359987e-36
0.020200518,-0.12801472,0.010922804,-1.4426336e-20,2.6945292,0.12806597,-2.5851654e-20,3.7589539e-16,7.1042082e-18,-5.2055189e-37
0.022280771,-0.12628804,0.012237729,-1.2012396e-20,2.312086,0.12608638,-3.5970484e-20,-6.5356935e-15,-8.8801462e-17,-4.5721673e-36
0.024485892,-0.12420999,0.013572005,7.402208e-21,1.9979245,0.12395361,1.9765008e-20,4.2299515e-17,2.9624509e-18,-1.0736063e-36
0.026823378,-0.12194446,0.014925401,1.2614854e-20,1.7424474,0.12171585,6.9686028e-20,-3.8642976e-15,-1.6207827e-16,5.1981873e-36
0.029301173,-0.11958424,0.01629846,2.9610456e-20,1.5347023,0.11939496,-2.2628252e-20,-6.9360786e-15,-2.1708917e-16,-1.2591574e-36
0.0319277,-0.11718076,0.017691641,-2.7548145e-20,1.3648681,0.11702212,-3.8184155e-20,9.4087873e-15,3.1288019e-16,1.0892278e-35
0.034711887,-0.11476196,0.019105218,-3.0752972e-20,1.2249202,0.11462461,4.1344809e-20,6.6692121e-15,2.0836728e-16,1.0353018e-36
0.037663197,-0.11234257,0.020539263,2.093631e-21,1.1085666,0.11221993,1.5032782e-20,-5.9352035e-15,-1.9211964e-16,-2.780751e-36
0.040791661,-0.10992977,0.021993631,1.320936e-20,1.0109556,0.10981759,-9.3362622e-21,-2.4117144e-20,-6.4819129e-22,-4.6309654e-41
0.044107915,-0.10752664,0.023467947,-2.0278091e-21,0.92835895,0.10742213,4.7444516e-21,-6.7289961e-20,-3.3934752e-21,1.7993671e-40
0.047623229,-0.10513407,0.024961623,-1.5255174e-20,0.85790385,0.10503536,-2.4621837e-21,1.4550288e-14,6.4687598e-16,5.8139749e-36
0.051349553,-0.10275163,0.0264739,9.1577387e-21,0.79736169,0.10265746,-7.5215809e-21,1.0745774e-15,5.3417364e-17,3.6401718e-37
0.055299553,-0.10037813,0.028003881,3.6869405e-21,0.74498868,0.10028757,-9.7011917e-21,-3.0281495e-15,-1.065022e-16,-6.9471105e-36
0.059486654,-0.098011993,0.029550562,-4.9932671e-21,0.69940847,0.097924386,-1.8865098e-20,3.5251983e-16,1.1701308e-17,-3.4575523e-38
0.06392509,-0.095651661,0.031112852,-1.406459e-21,0.65952668,0.095566501,-7.5517168e-23,-9.993368e-15,-4.7107975e-16,1.4855338e-36
0.068629948,-0.093295777,0.032689597,1.6111812e-20,0.6244654,0.093212656,1.5967556e-20,-3.2329794e-20,-2.0807006e-21,-5.6108337e-40
0.073617218,-0.090943282,0.0342796,1.4715615e-20,0.59351413,0.090861908,-4.1213904e-22,-7.6181617e-20,-5.2824948e-21,1.5103832e-40
0.078903853,-0.088593588,0.035881636,-1.7794326e-20,0.56609401,0.088513691,9.8011155e-21,5.4948013e-16,4.4813402e-17,7.3198619e-37
0.084507823,-0.086246525,0.037494472,-3.5610847e-21,0.54173032,0.08616786,-2.0457019e-21,3.914714e-17,3.2778049e-18,-1.0133838e-37
0.090448176,-0.083902281,0.039116872,-2.7137468e-21,0.52003075,0.083824694,-2.328656e-20,-5.6537417e-16,-4.6020118e-17,-9.1335477e-37
0.096745104,-0.081561608,0.040747598,-9.263915e-21,0.50067006,0.081484959,9.9447947e-21,2.2925312e-15,1.662659e-16,2.0325688e-36
0.10342001,-0.079225739,0.042385425,2.0855937e-21,0.483378,0.079149957,1.6055377e-20,1.531046e-16,1.127858e-17,1.1246688e-37
0.11049558,-0.076896423,0.044029152,5.3435218e-21,0.46792804,0.076821353,-4.8023012e-21,-2.164866e-15,-1.5727447e-16,-1.9144144e-36
0.11799587,-0.074575472,0.045677596,-5.4911569e-22,0.45412989,0.07450095,-4.4267636e-21,-6.9343231e-15,-4.887944e-16,8.9667932e-37
0.12594638,-0.072264723,0.047329593,-4.6296258e-21,0.44182338,0.072190626,-4.2523514e-21,-3.8583974e-16,-2.7355057e-17,1.3845747e-37
0.13437411,-0.069966186,0.04898403,6.7678288e-21,0.4308727,0.069892385,-2.005091e-20,6.5142515e-15,4.6012893e-16,-7.2659351e-37
0.14330773,-0.06768201,0.050639811,6.971777e-21,0.42116275,0.067608449,-1.5341022e-20,3.069694e-20,-1.0155578e-21,-9.3647291e-40
0.1527776,-0.065414727,0.05229584,-3.1315092e-21,0.41259687,0.065341338,2.1299792e-20,4.3899768e-20,4.3018629e-21,7.116443e-41
0.1628159,-0.063167159,0.05395104,-4.0042109e-21,0.40509378,0.063093914,1.7348123e-20,1.3284137e-15,9.2965584e-17,-8.8649166e-37
0.17345677,-0.060942434,0.055604324,2.1357806e-21,0.39858514,0.060869338,-9.5627101e-21,1.3096893e-15,9.3687327e-17,-6.1285099e-36
0.18473635,-0.058743815,0.057254552,-8.8194126e-21,0.39301448,0.058670902,-1.6852762e-20,-1.2036646e-15,-8.3798247e-17,4.5562421e-37
0.19669301,-0.05657461,0.058900506,-3.0152237e-21,0.38833502,0.056501989,-3.0644668e-21,-4.6168617e-15,-4.0220971e-16,1.3240381e-35
