y,I01,I02
2.4472159,0.005328532,-0.002025149
2.4813592,0.0037388832,-0.0012418337
2.5135691,0.0024077288,-0.00063767075
2.5439551,0.0013549854,-0.00023103373
2.5726204,0.00060064187,-4.1843777e-05
2.5826574,0.00043867917,-6.0006677e-05
2.5996625,0.00016428296,-9.0831494e-05
2.6251732,6.3964698e-05,-0.00039839328
2.6492394,0.00031486579,-0.00098298231
2.6719428,0.00092728419,-0.0018589747
2.6933606,0.0019040549,-0.0030340349
2.7135655,0.0032376496,-0.004506141
2.7326263,0.0049073738,-0.0062607216
2.7506078,0.0068772608,-0.0082684548
2.767571,0.0090952553,-0.010484319
2.7835737,0.011494321,-0.012848536
2.7986701,0.013996032,-0.015289927
2.8129118,0.01651643,-0.017731497
2.8263469,0.018973229,-0.020097376
2.8390213,0.021293093,-0.022319862
2.8509779,0.023417546,-0.024345157
2.8622575,0.025306641,-0.026136956
2.8728984,0.026939827,-0.027677347
2.8829367,0.02831411,-0.028965057
2.8924066,0.029440513,-0.030012066
2.9013402,0.030339933,-0.030839637
2.9097679,0.031039077,-0.03147442
2.9177184,0.031566974,-0.031945102
2.9252187,0.031952451,-0.032280009
2.9322943,0.032222489,-0.032505537
2.9389692,0.032401312,-0.032645309
2.9452661,0.032510025,-0.03271984
2.9512065,0.032566604,-0.032746561
2.9568104,0.032586151,-0.032740069
2.9620971,0.032581235,-0.032712486
2.9670843,0.03256227,-0.032673824
2.9717892,0.032537834,-0.032632309
2.9762276,0.0325149,-0.032594599
2.9804147,0.032499129,-0.032566078
2.9843647,0.032495152,-0.032551132
2.9880911,0.032506637,-0.032553213
2.9916064,0.032536439,-0.032574981
2.9949226,0.032586642,-0.03261835
2.9980511,0.032658458,-0.032684377
3.0010024,0.032752164,-0.032773205
3.0037866,0.032866813,-0.032883764
3.0064131,0.032999672,-0.033013213
3.0088909,0.033145295,-0.03315601
3.0112284,0.033293777,-0.033302165
3.0134335,0.03342764,-0.033434125
3.0155138,0.033516158,-0.033521101
3.0174762,0.033504912,-0.033508616
3.0193275,0.033296957,-0.033299679
3.021074,0.03272117,-0.032723127
3.0227216,0.031490416,-0.031491779
3.0242759,0.029185182,-0.029186081
3.0257422,0.02536884,-0.025369378
3.0271255,0.019956747,-0.019957026
3.0284304,0.013659513,-0.013659635
3.0296614,0.0078554253,-0.0078554733
3.0308227,0.0036923766,-0.0036923928
3.0319183,0.0013773288,-0.0013773327
3.0329518,0.00038609001,-0.00038609064
3.0339268,7.237334e-05,-7.2373397e-05
3.0348466,7.047329e-06,-7.0473308e-06
3.0357143,3.8255455e-07,-3.8255459e-07
