y,gradU_0,gradU_1,gradU_2,gradU_3,gradU_4,gradU_5,gradU_6,gradU_7,gradU_8
0.76667556,0.019769399,0.29087839,8.0406286e-19,0.59570081,-0.019764444,-1.0118837e-18,-3.5105575e-17,-1.8005201e-17,-2.5956599e-36
0.78646776,0.025714978,0.28848845,6.3160037e-19,0.60312914,-0.025711739,-6.9646494e-19,-3.0637934e-17,-1.2530141e-17,6.173555e-36
0.80743691,0.032516127,0.28557095,-6.048982e-19,0.60960354,-0.032514003,9.2892012e-19,-7.1495e-17,-3.2034418e-17,1.0972809e-36
0.82965235,0.040118646,0.28199411,-2.9682177e-20,0.61490173,-0.040118369,9.0779216e-20,-2.5668983e-15,-1.0687911e-15,-4.3660918e-35
0.85318741,0.048436896,0.27762349,2.3219928e-19,0.61880097,-0.048438931,-2.6042309e-19,-3.2931395e-16,-1.369568e-16,-4.3076216e-36
0.87811967,0.057352576,0.27232855,-2.5114327e-19,0.62108327,-0.057357018,1.2494869e-20,3.1493286e-15,1.2901374e-15,5.0175315e-35
0.90453116,0.066714268,0.26598966,2.3498542e-20,0.62154144,-0.066721296,-3.2453731e-20,4.6507679e-15,1.6883929e-15,-8.6204824e-35
0.93250863,0.076338464,0.25850577,1.4318614e-19,0.61998553,-0.07634903,-7.5639133e-20,-2.0213814e-16,-8.0777776e-17,-1.0076151e-36
0.96214382,0.086012051,0.24980086,-1.3949721e-19,0.61625003,-0.086026016,1.6595133e-19,-4.2413031e-15,-1.541114e-15,7.9659317e-35
0.99353369,0.095493072,0.23983328,-1.5807224e-19,0.61020851,-0.095505631,7.6785616e-20,-1.6241504e-17,-6.7149363e-18,-4.4453333e-38
1.0139869,0.1010448,0.23293941,-4.0963236e-20,0.60505355,-0.10105595,-3.3767084e-20,-3.6316515e-17,-1.1557395e-17,-9.2607315e-38
1.0267827,0.10454526,0.22857898,3.3799597e-20,0.6017722,-0.10455538,-1.0250154e-19,-4.3114289e-17,-1.3812882e-17,-1.4061263e-37
1.0620005,0.11290779,0.21606607,1.3188908e-20,0.5908838,-0.11292231,8.8867877e-21,-1.138831e-16,-3.5894626e-17,2.1299829e-37
1.0992983,0.12027556,0.20244163,-5.1698263e-20,0.57752172,-0.12029422,4.3557603e-20,1.1529995e-17,3.4424594e-18,-8.3595417e-38
1.1387972,0.12641555,0.18787271,5.3682736e-20,0.56165549,-0.12643129,7.7555264e-21,-2.7341955e-17,-6.6410871e-18,-2.1509323e-38
1.1806248,0.13113071,0.17257407,4.8528221e-20,0.54337025,-0.13114217,-3.1817178e-20,-2.9013659e-15,-6.6083709e-16,1.2053025e-35
1.2249163,0.13426702,0.1568014,7.0339679e-21,0.52281287,-0.13427732,-4.1485582e-20,-4.0841894e-16,-9.2407091e-17,1.9214016e-36
1.271814,0.13572966,0.14084088,-1.3111377e-20,0.50012573,-0.13573919,1.1536549e-20,-7.8332588e-17,7.8982683e-17,-1.1308171e-35
1.3214686,0.13550148,0.12499123,-1.0855773e-20,0.47544879,-0.13550934,7.1303821e-20,-4.1543612e-16,-8.0904601e-17,-1.1044027e-37
1.3740391,0.13364356,0.10955597,-4.1999857e-20,0.44892269,-0.13365062,2.7821674e-20,2.9634392e-15,5.7733812e-16,-3.213688e-37
1.4296932,0.13029092,0.094825534,-2.5583302e-20,0.42070164,-0.13029726,-3.2330538e-20,-4.3375431e-15,-6.5387875e-16,4.9855228e-36
1.4886081,0.12564644,0.08106962,3.4084622e-20,0.39099389,-0.12564989,-3.6837723e-20,-2.4976252e-15,-3.4828675e-16,-1.9168761e-36
1.5509706,0.11996502,0.068536395,-1.4635361e-20,0.36009148,-0.11998623,-8.8913972e-21,4.3012498e-15,6.4475802e-16,-4.6346104e-36
1.6169779,0.11350315,0.057411778,8.9242214e-21,0.32834312,-0.11352764,4.1242353e-20,1.7206744e-15,2.3658133e-16,1.8460509e-36
1.6868383,0.10635682,0.047794645,5.7404301e-20,0.29663646,-0.1063403,-2.9480399e-20,-6.5758713e-18,-7.9083283e-19,6.0167154e-38
1.7607711,0.098898893,0.039624479,-5.3685474e-20,0.26669885,-0.098883717,-2.4938777e-20,-3.8626058e-18,-4.0282349e-19,8.4547877e-40
1.8345812,0.092189263,0.032856915,-5.8658237e-20,0.24023693,-0.092220519,5.7582706e-20,-1.1383295e-17,-9.6472701e-19,1.727309e-38
1.9041009,0.087017828,0.027389934,-4.1067524e-21,0.21793346,-0.087044871,-7.1872105e-21,6.0060199e-18,4.9923187e-19,3.5773278e-38
1.9695866,0.083031475,0.023072724,3.9564425e-20,0.19931233,-0.083033787,4.4767842e-21,-1.5249143e-17,-9.090757e-19,-9.3130147e-38
2.0312786,0.079535264,0.019740636,-5.4771137e-20,0.18318261,-0.07954601,8.3241217e-21,5.3908307e-18,3.648855e-19,2.352873e-39
2.0894021,0.076427355,0.017036162,-1.6622011e-20,0.16862265,-0.076430139,-6.5871622e-20,2.719805e-17,1.9741648e-18,2.0377201e-37
2.0951826,0.076143481,0.016799626,-8.2183937e-21,0.16720821,-0.076146325,-6.0881296e-20,2.6443606e-17,1.8865769e-18,1.7885821e-37
2.1441708,0.073720492,0.014802385,6.5012808e-20,0.15522691,-0.073723719,-1.9005029e-20,5.5339434e-16,3.0760071e-17,-1.6725539e-36
2.19578,0.071389956,0.012948416,-4.5039889e-20,0.14270487,-0.07139174,1.1890809e-20,7.1986156e-15,3.7610595e-16,-3.515715e-35
2.244415,0.069402124,0.011392182,1.3591002e-20,0.13081409,-0.069401343,-1.8602871e-21,-1.732126e-14,-8.5576055e-16,8.5575152e-35
2.2902505,0.067718814,0.010075477,9.7412483e-20,0.11934406,-0.067720716,-4.5468873e-20,-1.6517331e-14,-8.0505607e-16,9.3621258e-35
2.3334504,0.066299645,0.0089532716,1.9064638e-20,0.10807599,-0.066302708,-6.0132078e-20,4.6409146e-14,2.0934502e-15,-2.7475845e-34
2.3741686,0.065108312,0.0079888637,-1.9397847e-20,0.096812576,-0.065108332,9.9694081e-20,7.4829506e-15,3.4657632e-16,-5.3803491e-35
2.4125499,0.06411317,0.0071533999,-2.54143e-21,0.08539034,-0.064112821,1.4399468e-19,-3.0471983e-14,-1.3088523e-15,2.1270467e-34
2.4487301,0.063285361,0.0064235442,5.6518444e-20,0.073642585,-0.063285791,-1.220191e-20,1.2326491e-14,4.3976881e-16,1.1306041e-36
2.4828372,0.062600087,0.005780135,-7.5883627e-21,0.061387092,-0.062600401,-4.495924e-20,6.0238036e-15,2.0366001e-16,3.2613081e-35
2.5149913,0.06203827,0.0052081247,-3.6351708e-20,0.048431752,-0.062038652,-1.3814456e-20,-1.0204521e-14,-3.7844898e-16,-1.7324221e-35
2.5453057,0.061584983,0.0046954776,-2.1729427e-20,0.034574698,-0.061585567,-6.7377276e-20,-6.5532651e-15,-2.2221844e-16,-3.3737523e-35
2.5738865,0.061229353,0.0042325725,-4.2588264e-20,0.019601247,-0.061230082,-1.4339354e-20,-4.4960644e-15,-1.4204228e-16,1.3699109e-35
2.600834,0.060963662,0.0038117562,2.9341379e-20,0.0032799005,-0.060964537,9.038765e-20,-1.9489255e-14,-5.2724596e-16,2.4843828e-36
2.6262423,0.060782723,0.0034269511,-1.3689559e-22,-0.014636307,-0.060784321,6.8380242e-20,2.0863798e-14,5.3461922e-16,6.7885436e-35
2.6502002,0.060685457,0.0030733321,-1.0314758e-20,-0.034412664,-0.06068744,-2.6265416e-20,1.9427575e-14,5.2686707e-16,-9.0742558e-36
2.672791,0.060672058,0.0027470809,3.4893363e-20,-0.056330776,-0.060674046,-6.0554195e-20,-2.0873329e-14,-5.3255503e-16,-7.0820129e-35
2.6940934,0.060743764,0.0024451752,-5.0162487e-21,-0.080683379,-0.060745952,-4.3261957e-20,8.1737617e-15,1.7726513e-16,9.2317953e-36
2.7141814,0.060903867,0.002165216,3.1806733e-20,-0.10777265,-0.060906154,7.1012625e-20,-2.2706146e-16,-4.9413826e-18,-4.2551692e-37
2.7331246,0.061156098,0.0019053021,-1.2683456e-21,-0.13790149,-0.061158335,1.513009e-19,-3.4479938e-14,-7.0002843e-16,-1.663902e-34
2.7509888,0.061504132,0.0016639062,-3.0426283e-20,-0.17136234,-0.061506266,-1.9796629e-19,-2.728284e-14,-5.0929426e-16,1.5047128e-34
2.7678357,0.061951592,0.0014397912,1.3517706e-20,-0.20842418,-0.061953241,-3.0501108e-19,3.245615e-16,5.7469744e-17,3.2036698e-34
2.7837236,0.062500567,0.0012319323,4.1783901e-20,-0.24932499,-0.062501533,1.0778756e-19,1.0766558e-13,1.8850171e-15,-2.2813259e-34
2.7987073,0.063151722,0.0010394508,-1.6410504e-20,-0.29425949,-0.063151867,2.1693663e-19,2.5136223e-14,4.5468919e-16,-1.6745773e-34
2.8128386,0.063903582,0.00086157969,-7.5143693e-20,-0.34336501,-0.063902977,3.2955814e-20,-8.8303535e-14,-1.4866369e-15,7.3777855e-35
2.8261662,0.064752365,0.00069761499,-1.896694e-21,-0.3967272,-0.064751214,-5.4756531e-20,6.7835629e-14,9.9843964e-16,-2.5006709e-34
2.8387359,0.0656921,0.00054687837,3.7943039e-20,-0.45438561,-0.065690444,-2.2223216e-20,2.090857e-14,3.0039681e-16,-1.4829855e-35
2.8505912,0.066714017,0.00040874641,5.6916678e-21,-0.51634183,-0.066712216,8.5169057e-20,-5.1897632e-14,-7.8802172e-16,3.8716135e-34
2.8617726,0.067807052,0.00028256255,-1.1198295e-20,-0.58258158,-0.067805334,1.2333963e-19,-9.0365104e-15,-1.3453132e-16,6.4696608e-35
2.8723187,0.068958576,0.00016765999,-3.4169108e-21,-0.65310639,-0.068956733,-1.3413705e-19,1.8865215e-14,1.908156e-16,-1.912953e-34
2.8822656,0.07015511,6.3482057e-05,4.5395714e-20,-0.7279677,-0.070153302,-1.7153552e-19,3.0153741e-14,3.217189e-16,7.8956071e-35
2.8916476,0.071382117,-3.0569845e-05,2.7062087e-20,-0.8072878,-0.071380597,8.0909175e-20,-1.7742547e-13,-1.9573261e-15,6.0175737e-35
2.9004967,0.072624291,-0.00011513569,-3.0153537e-20,-0.89128276,-0.072622862,3.4730527e-19,-2.5971364e-14,-3.04865e-16,-8.7586681e-35
2.9088434,0.073866621,-0.00019078078,-1.5641795e-20,-0.98029534,-0.073865232,-4.0799916e-20,4.3851946e-14,5.7279565e-16,8.818271e-36
2.9167163,0.075094678,-0.00025803569,8.5463306e-21,-1.0748221,-0.075093438,-4.8196137e-19,-5.210423e-15,-5.8127541e-17,-4.1765738e-35
2.9241422,0.076294766,-0.00031740955,-3.0553506e-20,-1.1755302,-0.076293671,-1.2488097e-19,1.3020063e-13,1.2327851e-15,-9.3664612e-35
2.9311467,0.077454037,-0.00036937147,-1.2054026e-20,-1.2832738,-0.07745313,8.0712893e-20,2.1594973e-13,1.7552652e-15,-4.3764365e-34
2.9377537,0.078560467,-0.00041435368,4.7794748e-21,-1.3991129,-0.078559766,4.8342784e-19,-1.3227282e-13,-1.0482428e-15,-2.5874634e-34
2.9439858,0.079602859,-0.00045275599,5.9458357e-21,-1.5243334,-0.079602324,2.2738987e-19,-2.3944163e-13,-1.9390654e-15,5.1262784e-34
2.9498644,0.080570739,-0.00048494298,5.9735191e-21,-1.6604661,-0.080570533,-4.4788017e-19,1.4456567e-13,1.0697696e-15,3.7973601e-34
2.9554094,0.081454205,-0.00051125154,-4.4269009e-20,-1.809311,-0.081454455,-3.407616e-19,1.089933e-14,8.231464e-17,-1.696767e-35
2.96064,0.082243685,-0.00053200118,1.0137283e-20,-1.9729707,-0.08224438,4.0591634e-19,-5.2026436e-14,-3.5573654e-16,2.7535722e-35
2.9655739,0.082930078,-0.00054748005,2.7188403e-20,-2.1538952,-0.082931368,4.5195835e-19,-4.1431205e-14,-2.2848112e-16,-2.5249402e-34
2.9702279,0.083504672,-0.00055795589,2.8438447e-20,-2.3549312,-0.083506768,-5.962479e-19,4.581068e-14,2.3677998e-16,-2.2726879e-34
2.9746181,0.083958845,-0.00056369303,-2.0284434e-21,-2.5793796,-0.083961975,-3.3280244e-19,5.8075855e-14,3.1300226e-16,2.8876727e-34
2.9787593,0.084284199,-0.00056494438,-4.1658088e-20,-2.8310696,-0.084288712,4.0745461e-19,6.3953924e-16,-2.9307761e-17,4.0230721e-34
2.9826657,0.084472707,-0.00056195851,1.4754915e-20,-3.1144514,-0.084479003,4.8811303e-19,-1.9680171e-14,-9.734923e-17,-1.3995206e-35
2.9863507,0.084516542,-0.00055498663,1.5653521e-20,-3.434706,-0.084525208,2.4030632e-20,-5.1064818e-14,-2.2824705e-16,-1.543303e-34
2.9898267,0.084408332,-0.00054428382,-1.2154718e-20,-3.7978816,-0.084420179,-6.2236183e-19,-1.1954763e-17,-4.9686483e-20,-4.1279484e-38
2.9931057,0.084141344,-0.00053011562,1.2921625e-21,-4.2110599,-0.084157478,-1.1820009e-19,6.2943924e-18,2.4565727e-20,5.0525129e-39
2.9961989,0.08370949,-0.00051276161,1.9467584e-20,-4.6825633,-0.083731603,-8.5440777e-20,1.0096934e-17,3.2656409e-20,-2.1425409e-38
2.9991167,0.083107849,-0.00049251679,1.4626399e-20,-5.2222134,-0.083138223,-2.5912108e-19,-1.4494876e-13,-4.1109391e-16,3.4226779e-34
3.0018692,0.082332605,-0.00046969379,-2.0183662e-20,-5.8416486,-0.082374511,6.6344387e-19,2.2100917e-13,5.8728256e-16,3.0405341e-34
3.0044656,0.081381247,-0.00044462321,-6.4335644e-21,-6.5547287,-0.081439453,4.0610313e-19,7.3054969e-14,2.4289068e-16,-5.4372928e-34
3.006915,0.080252866,-0.00041765308,1.7184911e-20,-7.3780362,-0.080334108,-1.600749e-19,-2.2119654e-13,-5.8732138e-16,-3.3332895e-34
3.0092255,0.078948,-0.00038914559,-7.3498012e-21,-8.331486,-0.079061685,-2.8903608e-19,-4.4682094e-14,-6.7247668e-17,9.4877646e-35
3.0114051,0.077468519,-0.00035947176,-3.1079986e-20,-9.4390639,-0.077627149,-1.9954929e-19,7.2028254e-15,1.4552276e-17,3.9343629e-36
3.0134611,0.075817258,-0.00032901326,3.9784827e-21,-10.729651,-0.076035772,2.5121937e-20,1.2642798e-15,4.6169475e-17,3.3687376e-34
3.0154007,0.073997056,-0.00029816078,1.4302781e-20,-12.23783,-0.074288988,-3.3062107e-19,7.5529164e-15,1.2575896e-17,-1.5858518e-35
3.0172304,0.072009339,-0.00026731871,-4.0156262e-21,-14.004379,-0.072371368,-6.9955143e-20,1.2934178e-13,2.1530108e-16,-2.7564731e-34
3.0189564,0.069851487,-0.00023696847,2.0730862e-20,-16.075724,-0.070205992,7.5565214e-19,4.7833735e-14,5.9366011e-17,-2.1391994e-35
3.0205847,0.067512153,-0.00020779748,1.4894324e-21,-18.500772,-0.067545034,3.7493806e-19,4.8935851e-13,5.2071712e-16,5.2116497e-34
3.0221207,0.064963798,-0.00018074638,2.5454105e-21,-21.321951,-0.063866133,-5.019751e-19,-7.9933155e-14,-9.4005805e-17,-8.4369066e-36
3.0235696,0.062152725,-0.00015655444,4.835527e-21,-24.555282,-0.058719436,1.9605225e-19,-5.2222243e-13,-5.5623546e-16,-5.5230923e-34
3.0249365,0.058990645,-0.0001347512,-2.7599621e-20,-28.154649,-0.053103793,4.0792279e-19,-4.0792676e-19,-7.3599995e-22,1.3211607e-38
3.026226,0.055360456,-0.00011364917,-2.0243733e-20,-31.965859,-0.050465284,-4.8594954e-19,-3.2760781e-13,-2.2687029e-16,1.461764e-34
3.0274424,0.051152287,-9.1711152e-05,4.2009124e-21,-35.704399,-0.053126921,-4.9084904e-19,1.9576058e-14,1.3555809e-17,-8.6942066e-36
3.0285899,0.046317955,-6.8298432e-05,8.124581e-21,-39.01511,-0.056152253,-3.6396908e-20,3.475318e-13,2.4066265e-16,-1.5419592e-34
3.0296723,0.040905725,-4.5719346e-05,1.0096042e-20,-41.624185,-0.051033343,2.7557204e-19,1.5785379e-14,5.7468322e-18,-7.3336867e-35
3.0306935,0.035058832,-2.9204156e-05,1.2477652e-20,-43.47498,-0.037864834,1.8781295e-19,-7.519424e-14,-2.0757464e-17,-2.5722534e-34
3.0316569,0.028980315,-1.9970388e-05,-3.0738521e-21,-44.718687,-0.025319144,-2.3899108e-19,-2.3360487e-14,-7.3937615e-18,4.241849e-35
3.0325656,0.022869031,-1.3874636e-05,-1.002722e-20,-45.582798,-0.018329905,-5.6807909e-20,7.9352235e-14,2.1781674e-17,2.8077457e-34
3.0334229,0.016865272,-8.2723579e-06,-1.0287632e-21,-46.251478,-0.014374806,1.1795304e-19,1.1855841e-14,2.7186219e-18,5.3382256e-35
3.0342316,0.011042166,-3.9022988e-06,4.4874407e-21,-46.828981,-0.0097048363,1.2614516e-20,-2.1822526e-14,-1.8506138e-18,5.3079187e-36
3.0349946,0.0054285424,-2.4726793e-06,1.23e-21,-47.359345,-0.0055320983,3.5543202e-20,1.2864872e-15,1.0916312e-19,-3.831333e-37
3.0357143,0.0026758594,-2.7105018e-06,7.3453697e-24,-47.615609,-0.0041949831,-1.7325058e-20,4.6275136e-14,3.9243726e-18,-1.1396591e-35
