y,U_0,U_1,U_2
0,0,0,0
0.00086769924,0.0030482726,5.83723e-06,-1.7277079e-23
0.0017874829,0.0064886998,2.4454148e-05,1.1727571e-22
0.0027624773,0.010418551,5.6992664e-05,4.9651454e-23
0.0037959966,0.01489991,0.00010565974,-1.445512e-22
0.0048915537,0.019998382,0.00017244373,4.4182599e-23
0.0060528726,0.02577621,0.00025941191,7.1995593e-23
0.0072839007,0.032275695,0.00036862146,-8.0664365e-23
0.0085888223,0.039487218,0.00050194881,2.2229092e-22
0.0099720729,0.04730354,0.00066069775,1.4077464e-22
0.011438354,0.055485407,0.00084488481,-2.8902268e-22
0.01299265,0.063685839,0.0010526459,-2.5801435e-23
0.014640245,0.071549624,0.0012806842,1.433408e-22
0.016386737,0.078825219,0.0015256232,-3.1495035e-24
0.018238064,0.085408706,0.0017849438,2.0760493e-23
0.020200518,0.091313491,0.002057032,-2.2546525e-23
0.022280771,0.096615121,0.0023409326,-8.0683958e-23
0.024485892,0.10140854,0.0026361712,-1.8200341e-22
0.026823378,0.10578542,0.0029426153,2.7660417e-23
0.029301173,0.10982546,0.0032603483,1.5151371e-22
0.0319277,0.11359485,0.0035895783,-1.2406239e-22
0.034711887,0.11714756,0.0039305788,-2.3055393e-23
0.037663197,0.12052748,0.0042836566,1.2213951e-22
0.040791661,0.12377051,0.0046491328,5.1794989e-23
0.044107915,0.12690632,0.005027331,6.3937714e-23
0.047623229,0.12995976,0.0054185672,8.48891e-23
0.051349553,0.13295194,0.0058231444,5.1438778e-23
0.055299553,0.13590107,0.0062413466,2.3850599e-23
0.059486654,0.13882316,0.0066734337,-3.184379e-23
0.06392509,0.14173248,0.0071196369,-1.4081341e-22
0.068629948,0.14464201,0.0075801554,-1.5465613e-23
0.073617218,0.14756375,0.0080551531,7.4434601e-25
0.078903853,0.15050896,0.0085447555,-3.1766939e-23
0.084507823,0.15348842,0.0090490468,1.3014413e-22
0.090448176,0.15651259,0.0095680684,-8.027902e-23
0.096745104,0.1595918,0.010101817,-1.4641059e-22
0.10342001,0.16273636,0.010650241,7.146389e-23
0.11049558,0.16595673,0.011213245,6.0035189e-23
0.11799587,0.16926365,0.011790678,-5.3067827e-24
0.12594638,0.17266822,0.012382337,-5.5317083e-24
0.13437411,0.1761821,0.012987959,-6.5370825e-23
0.14330773,0.17981752,0.013607226,-3.7129824e-22
0.1527776,0.18358753,0.01423976,-3.28799e-22
0.1628159,0.18750608,0.014885129,7.494608e-23
0.17345677,0.19158819,0.015542848,1.1464283e-23
0.18473635,0.19585012,0.016212378,-1.5264209e-22
0.19669301,0.20030956,0.016893133,-3.7749731e-22
0.20936737,0.20498583,0.017584486,-2.0786357e-22
0.22280253,0.20990007,0.018285776,3.275446e-23
0.23704414,0.21507556,0.018996321,1.9172551e-23
0.25214061,0.22053791,0.019715436,-1.7214008e-22
0.26814327,0.22631541,0.020442445,-2.5802266e-22
0.28510649,0.23243937,0.021176709,1.6125296e-22
0.30308795,0.23894441,0.021917655,-1.0150293e-22
0.32214876,0.24586892,0.02266481,-4.9743695e-22
0.34235371,0.25325539,0.023417848,-1.2517814e-22
0.36377149,0.26115089,0.024176641,4.2953925e-22
0.38647488,0.26960747,0.024941324,4.0511104e-22
0.41054106,0.27868261,0.025712375,-2.4164008e-22
0.43605183,0.28843961,0.026490693,-1.083921e-21
0.46309391,0.29894797,0.027277689,-9.8957352e-22
0.49175922,0.3102837,0.028075356,-1.1040488e-21
0.52214518,0.32252945,0.02888629,2.2196478e-22
0.55435509,0.33577445,0.029713625,7.1036115e-22
0.58849842,0.35011415,0.030560817,-2.4356833e-21
0.62469124,0.3656494,0.031431328,-2.2213292e-21
0.66305656,0.3824855,0.032328629,1.7704046e-21
0.70372479,0.40073005,0.033253854,2.0632662e-21
0.74683417,0.42048785,0.034196859,-3.8637503e-23
0.79253123,0.44185751,0.035148321,1.8571517e-22
0.84097128,0.46491874,0.036103687,2.5761033e-21
0.87299488,0.48038114,0.036691175,1.571524e-21
0.89232374,0.4897178,0.037049269,8.3367462e-22
0.94676656,0.51626344,0.037969582,-3.6034287e-22
1.0044767,0.54451232,0.038841497,8.7734115e-22
1.06565,0.57437517,0.039642943,1.1098364e-21
1.1304945,0.60569812,0.040345908,-1.5152807e-21
1.1992303,0.63824184,0.040915174,-4.4426217e-22
1.2720909,0.67165858,0.041305756,1.2140867e-21
1.3493237,0.70548155,0.04146156,-1.1564674e-22
1.4311909,0.73913856,0.041319641,-1.2864954e-21
1.5179707,0.77163106,0.040826526,-3.6787189e-21
1.6047488,0.80116114,0.039974253,-2.5872569e-21
1.6866113,0.82660308,0.038823849,1.8488036e-21
1.7437929,0.84262245,0.037835587,1.6889462e-21
1.7638596,0.84824848,0.037485723,1.4872933e-21
1.8367875,0.86677033,0.036060386,-2.9396149e-21
1.9055761,0.88271084,0.034605679,-2.3475291e-21
1.9704609,0.89646941,0.033149037,-2.3393769e-22
2.0316638,0.90834592,0.031699425,-5.3959194e-22
2.0893941,0.91860016,0.030272139,-4.9409642e-22
2.1438492,0.92745435,0.028878957,4.7652395e-22
2.1952152,0.93509577,0.027529199,4.3785616e-22
