y,U_0,U_1,U_2
0,0,0,0
0.00086769924,-0.0081325682,-3.1262321e-06,-1.3570363e-24
0.0017874829,-0.016288138,-1.0650696e-05,-2.2672847e-24
0.0027624773,-0.024547928,-2.4770059e-05,-1.4132343e-24
0.0037959966,-0.032869554,-4.6291056e-05,-2.1548248e-25
0.0048915537,-0.041198257,-7.6016982e-05,-6.1391334e-24
0.0060528726,-0.049458233,-0.00011506033,-9.7649141e-24
0.0072839007,-0.057538241,-0.00016458818,6.7822116e-25
0.0085888223,-0.065272971,-0.00022580055,8.6118754e-24
0.0099720729,-0.072431819,-0.00029987003,6.4903242e-24
0.011438354,-0.078741467,-0.00038777918,9.9895398e-24
0.01299265,-0.083963212,-0.00049007178,1.1659283e-23
0.014640245,-0.087991447,-0.00060674745,1.6395209e-24
0.016386737,-0.090891231,-0.00073748693,-8.4231717e-24
0.018238064,-0.092844199,-0.00088200134,-5.7288973e-24
0.020200518,-0.094061753,-0.0010402002,-6.0545464e-24
0.022280771,-0.094728161,-0.00121218,-3.6788222e-24
0.024485892,-0.094983199,-0.0013981792,2.6292447e-24
0.026823378,-0.094926117,-0.0015985558,3.0983681e-24
0.029301173,-0.094625475,-0.0018137781,6.3579395e-24
0.0319277,-0.094128239,-0.0020444154,6.5321393e-26
0.034711887,-0.093466543,-0.0022911292,-5.2365674e-24
0.037663197,-0.092662331,-0.0025546648,2.3816293e-24
0.040791661,-0.091730459,-0.0028358449,3.9793665e-24
0.044107915,-0.090680745,-0.0031355664,4.2675338e-24
0.047623229,-0.08951933,-0.0034547974,4.1838539e-24
0.051349553,-0.088249594,-0.0037945765,7.2918144e-24
0.055299553,-0.086872766,-0.0041560126,3.8112777e-26
0.059486654,-0.085388333,-0.0045402853,-2.2723225e-24
0.06392509,-0.083794319,-0.0049486463,4.2031278e-24
0.068629948,-0.082087459,-0.00538242,1.4348874e-23
0.073617218,-0.080263306,-0.0058430057,1.2701139e-23
0.078903853,-0.078316287,-0.0063318787,7.6791795e-24
0.084507823,-0.076239713,-0.0068505921,6.129e-24
0.090448176,-0.074025761,-0.0074007777,2.2275142e-24
0.096745104,-0.071665424,-0.0079841477,1.42931e-23
0.10342001,-0.069148431,-0.0086024946,2.4791761e-23
0.11049558,-0.066463143,-0.0092576917,8.6051012e-24
0.11799587,-0.063596425,-0.0099516922,-8.1418123e-24
0.12594638,-0.060533488,-0.010686528,-1.6824662e-23
0.13437411,-0.057257698,-0.011464304,-2.4464316e-23
0.14330773,-0.053750363,-0.012287197,-1.4550165e-23
0.1527776,-0.049990469,-0.013157448,-1.0645187e-23
0.1628159,-0.045954391,-0.014077348,4.2836926e-23
0.17345677,-0.041615554,-0.015049233,5.0195219e-23
0.18473635,-0.036944037,-0.016075459,1.6448564e-23
0.19669301,-0.031906138,-0.017158385,2.0137592e-23
0.20936737,-0.026463863,-0.018300341,-3.3943119e-23
0.22280253,-0.020574358,-0.019503595,-4.378841e-23
0.23704414,-0.01418927,-0.020770323,8.2412966e-23
0.25214061,-0.007254017,-0.022102517,1.1754531e-22
0.26814327,0.00029274532,-0.023501766,6.4299635e-23
0.28510649,0.0085180239,-0.024969073,7.0562067e-23
0.30308795,0.017497219,-0.026504912,4.0302299e-23
