y,k
0.44812865,1e-10
0.44889173,3.4780469e-08
0.44970062,2.8952567e-07
0.45055804,1.2614463e-06
0.4514669,3.8249535e-06
0.4524303,9.2896323e-06
0.4534515,1.9500109e-05
0.45453396,3.6967854e-05
0.45568137,6.5021013e-05
0.45689761,0.0001079476
0.45818681,0.00017107774
0.45955335,0.0002607013
0.46100186,0.00038366902
0.46253725,0.00054651689
0.46416474,0.00075411463
0.46588984,0.0010081991
0.46771841,0.0013065324
0.46965663,0.0016433328
0.47171109,0.0020108928
0.47388874,0.0024015193
0.47619696,0.0028088738
0.47864358,0.0032284306
0.48123688,0.0036573339
0.48398565,0.0040940188
0.48689919,0.0045378494
0.48998737,0.0049888812
0.49326063,0.0054476731
0.49673006,0.0059151252
0.50040738,0.0063923882
0.50430504,0.0068808262
0.50843621,0.007381988
0.51281485,0.0078975485
0.51745575,0.0084292826
0.5223746,0.0089791275
0.52758798,0.0095492121
0.5331135,0.010141833
0.5389698,0.010759481
0.54517662,0.011404899
0.55175487,0.012081167
0.55872671,0.012791768
0.56611562,0.013540651
0.57394645,0.014332321
0.58224554,0.015171966
0.59104077,0.016065613
0.60036169,0.017020338
0.61023957,0.018044528
0.62070753,0.019148228
0.63180065,0.020343567
0.64355608,0.021645324
0.65601313,0.023071732
0.66921344,0.024645416
0.68320109,0.026394256
0.69802271,0.028351893
0.71372771,0.030556612
0.73036835,0.033043911
0.74799993,0.03583516
0.76668101,0.038921909
0.78647352,0.042190726
0.80744298,0.04527712
0.82965874,0.047607809
0.85319413,0.048709791
0.87812672,0.048432565
0.90453854,0.047012835
0.93251635,0.045271401
0.96215187,0.0443454
0.99354207,0.044726312
1.0138311,0.045683792
1.0267912,0.046318616
1.0620087,0.048734366
1.0993063,0.051268584
1.1388048,0.053435701
1.1806322,0.055085667
1.2249233,0.05622707
1.2718207,0.056905997
1.321475,0.057164691
1.3740452,0.057054827
1.4296989,0.056549047
1.4886134,0.05560449
1.5509756,0.054258299
1.6169826,0.052532838
1.6868426,0.050441514
1.760775,0.048040848
1.8345848,0.04549321
1.9041042,0.042975016
1.9695896,0.040561842
2.0312813,0.038277409
2.0894046,0.036132583
2.0951232,0.035923505
2.1441731,0.034129444
2.1957821,0.032265594
2.244417,0.030535053
2.2902523,0.028930108
2.3334521,0.027442312
2.3741702,0.026063229
2.4125513,0.024784965
2.4487314,0.023599867
2.4828384,0.022500313
2.5149925,0.021479378
2.5453067,0.02053105
2.5738875,0.019649994
2.6008349,0.018831465
2.6262432,0.018071269
2.650201,0.017365712
2.6727917,0.016711561
2.6940941,0.016105993
2.714182,0.015546549
2.7331252,0.015031085
2.7509893,0.014557724
2.7678362,0.014124809
2.7837241,0.013730859
2.7987078,0.013374523
2.812839,0.013054547
2.8261666,0.012769739
2.8387363,0.012518946
2.8505915,0.012301039
2.8617729,0.012114901
2.872319,0.011959434
2.8822659,0.011833556
2.8916478,0.011736207
2.900497,0.011666359
2.9088436,0.011623008
2.9167165,0.011605167
2.9241424,0.011611411
2.9311469,0.011640935
2.9377539,0.011693187
2.943986,0.011766644
2.9498645,0.011859647
2.9554096,0.011970408
2.9606401,0.012096789
2.965574,0.012236238
2.970228,0.012385747
2.9746182,0.012541817
2.9787594,0.012700455
2.9826658,0.012857176
2.9863508,0.013007024
2.9898268,0.013144602
2.9931058,0.013264092
2.996199,0.013359261
2.9991168,0.013423457
3.0018692,0.013449546
3.0044657,0.013430166
3.006915,0.013356752
3.0092255,0.013219573
3.0114051,0.013008418
3.0134612,0.012711631
3.0154008,0.012315786
3.0172305,0.011805712
3.0189565,0.011164711
3.0205847,0.010375568
3.0221207,0.0094231875
3.0235696,0.0083002291
3.0249365,0.0070174378
3.026226,0.0056187285
3.0274424,0.0041942597
3.0285899,0.0028734309
3.0296724,0.0017827579
3.0306935,0.00099011563
3.0316569,0.00048420007
3.0325656,0.00020164698
3.0334229,6.677673e-05
3.0342316,1.5344506e-05
3.0349946,1.8434969e-06
3.0357143,1e-10
