,label
6707,0
7102,0
7405,0
7406,0
7407,0
7413,0
7414,0
7421,0
7423,0
7434,0
7437,0
7450,0
7453,0
7460,0
7466,0
7482,0
7492,0
7503,0
7511,0
7522,0
7526,0
7538,0
7559,0
7575,0
7592,0
7608,0
7618,0
7645,0
7655,0
7694,0
7699,0
7701,0
7742,0
7743,0
7763,0
7772,0
7775,0
7776,0
7782,0
7783,0
7786,0
7789,0
7792,0
7799,0
7801,0
7804,0
7811,0
7812,0
7825,0
7827,0
7836,0
7839,0
7850,0
7856,0
7861,0
7873,0
7876,0
7890,0
7892,0
7897,0
7902,0
7910,0
7916,0
7925,0
7928,0
7940,0
7946,0
7959,0
7965,0
7971,0
7974,0
7975,0
7994,0
7998,0
8008,0
8025,0
8026,0
8035,0
8038,0
8043,0
8070,0
8074,0
8090,0
8104,0
8108,0
8109,0
8112,0
8143,0
8146,0
8148,0
8151,0
8153,0
8154,0
8158,0
8160,0
8163,0
8164,0
8170,0
8171,0
8173,0
8178,0
8182,0
8195,0
8196,0
8200,0
8204,0
8217,0
8219,0
8222,0
8237,0
8239,0
8240,0
8244,0
8259,0
8266,0
8268,0
8279,0
8292,0
8295,0
8296,0
8310,0
8314,0
8315,0
8322,0
8324,0
8332,0
8338,0
8347,0
8354,0
8367,0
8375,0
8379,0
8388,0
8391,0
8396,0
8397,0
8401,0
8411,0
8419,0
8424,0
8441,0
8456,0
8458,0
8460,0
8462,0
8472,0
8473,0
8490,0
8506,0
8511,0
8525,0
8529,0
8531,0
8537,0
8539,0
8541,0
8551,0
8554,0
8556,0
8557,0
8560,0
8564,0
8566,0
8572,0
8574,0
8580,0
8581,0
8585,0
8594,0
8595,0
8597,0
8599,0
8601,0
8602,0
8609,0
8610,0
8623,0
8640,0
8642,0
8649,0
8656,0
8659,0
8664,0
8665,0
8670,0
8690,0
8691,0
8692,0
8694,0
8702,0
8707,0
8712,0
8717,0
8724,0
8725,0
8737,0
8741,0
8743,0
8752,0
8758,0
8759,0
8767,0
8769,0
8778,0
8784,0
8787,0
8793,0
8798,0
8800,0
8809,0
8818,0
8831,0
8833,0
8835,0
8843,0
8847,0
8851,0
8855,0
8864,0
8870,0
8878,0
8881,0
8884,0
8908,0
8919,0
8921,0
8926,0
8935,0
8959,0
8960,0
8961,0
8971,0
8975,0
8976,0
8978,0
8985,0
8986,0
8988,0
8989,0
8994,0
8997,0
9003,0
9004,0
9005,0
9014,0
9017,0
9018,0
9023,0
