,label
23,6
25,6
28,6
31,6
54,6
67,6
75,6
78,6
79,6
83,6
86,6
88,6
91,6
95,6
99,6
101,6
105,6
118,6
119,6
120,6
121,6
122,6
123,6
124,6
126,6
127,6
129,6
191,6
192,6
194,6
197,6
202,6
208,6
214,6
222,6
231,6
242,6
307,6
323,6
335,6
336,6
338,6
339,6
340,6
341,6
344,6
345,6
349,6
353,6
356,6
363,6
366,6
368,6
369,6
375,6
376,6
379,6
380,6
385,6
387,6
390,6
392,6
397,6
399,6
403,6
405,6
409,6
410,6
411,6
413,6
414,6
418,6
419,6
421,6
424,6
425,6
427,6
429,6
430,6
432,6
435,6
436,6
438,6
439,6
440,6
444,6
445,6
446,6
448,6
452,6
453,6
462,6
471,6
474,6
479,6
481,6
485,6
488,6
490,6
494,6
497,6
498,6
500,6
502,6
505,6
507,6
509,6
510,6
512,6
514,6
521,6
522,6
525,6
526,6
529,6
530,6
535,6
537,6
540,6
542,6
544,6
547,6
555,6
556,6
563,6
567,6
571,6
584,6
588,6
590,6
592,6
599,6
603,6
605,6
608,6
617,6
619,6
625,6
626,6
628,6
634,6
638,6
645,6
646,6
647,6
652,6
654,6
655,6
660,6
662,6
664,6
676,6
677,6
681,6
686,6
689,6
700,6
709,6
710,6
733,6
745,6
746,6
755,6
759,6
763,6
767,6
771,6
781,6
782,6
786,6
792,6
802,6
804,6
820,6
821,6
823,6
831,6
833,6
846,6
857,6
860,6
869,6
870,6
878,6
887,6
896,6
901,6
903,6
1167,6
1189,6
1708,6
1728,6
1845,6
2032,6
2352,6
2666,6
3016,6
3211,6
3625,6
3627,6
3629,6
3632,6
3634,6
3640,6
3644,6
3657,6
3663,6
3674,6
3685,6
3700,6
3718,6
3726,6
3734,6
3746,6
3750,6
3756,6
3757,6
3759,6
3764,6
3768,6
3773,6
3776,6
3781,6
3789,6
3794,6
3801,6
3812,6
3823,6
3833,6
3843,6
3854,6
3863,6
3869,6
3870,6
3872,6
3875,6
3876,6
3881,6
3884,6
3889,6
3898,6
3903,6
3904,6
3914,6
3919,6
3923,6
3930,6
3935,6
3944,6
3949,6
3956,6
3960,6
3968,6
3971,6
3976,6
3981,6
3989,6
3990,6
3995,6
3996,6
4005,6
4008,6
4012,6
4015,6
4021,6
4026,6
4028,6
4030,6
4032,6
4033,6
4035,6
4046,6
4047,6
4057,6
4068,6
4070,6
4072,6
4075,6
4089,6
4097,6
4098,6
4099,6
4100,6
4107,6
4123,6
4124,6
4126,6
4127,6
4128,6
4134,6
4139,6
4140,6
4141,6
4142,6
4147,6
4150,6
4151,6
4153,6
4155,6
4173,6
4175,6
4177,6
4179,6
4182,6
4183,6
4189,6
4198,6
4200,6
4206,6
4208,6
4222,6
4227,6
4231,6
4234,6
4243,6
4246,6
4255,6
4256,6
4257,6
4260,6
4263,6
4268,6
4272,6
4274,6
4275,6
4276,6
4278,6
4284,6
4292,6
4293,6
4296,6
4303,6
4308,6
4312,6
4316,6
4320,6
4326,6
4328,6
4343,6
4345,6
4347,6
4349,6
4352,6
4353,6
4355,6
4371,6
4373,6
4374,6
4376,6
4378,6
4379,6
4382,6
4383,6
4403,6
4404,6
4405,6
4406,6
4408,6
4410,6
4411,6
4412,6
4419,6
4424,6
4427,6
4431,6
4437,6
4438,6
4442,6
4447,6
4449,6
4450,6
4459,6
4460,6
4462,6
4465,6
4469,6
4474,6
4475,6
4476,6
4478,6
4486,6
4491,6
4497,6
4503,6
4507,6
4510,6
4512,6
4519,6
4522,6
4526,6
4531,6
4534,6
4543,6
4547,6
4548,6
4551,6
4552,6
4554,6
4555,6
4557,6
4561,6
4565,6
4569,6
4572,6
4575,6
4579,6
4584,6
4585,6
4586,6
4590,6
4592,6
4598,6
4600,6
4605,6
4606,6
4607,6
4614,6
4615,6
4629,6
4630,6
4633,6
4639,6
4645,6
4646,6
4647,6
4650,6
4659,6
4664,6
4668,6
4671,6
4677,6
4678,6
4683,6
4685,6
4690,6
4691,6
4692,6
4693,6
4695,6
4696,6
4699,6
4708,6
4709,6
4711,6
4712,6
4715,6
4722,6
4724,6
4726,6
4733,6
4735,6
4737,6
4739,6
4740,6
4743,6
4747,6
4748,6
4750,6
4752,6
4755,6
4756,6
4762,6
4768,6
4772,6
4779,6
4780,6
4781,6
4782,6
4787,6
4791,6
4794,6
4805,6
4806,6
4807,6
4812,6
4814,6
4817,6
4822,6
4826,6
4827,6
4832,6
4837,6
4840,6
4846,6
4853,6
4855,6
4856,6
4857,6
4858,6
4859,6
4860,6
4863,6
4872,6
4875,6
4877,6
4879,6
4880,6
4881,6
4882,6
4884,6
4887,6
4890,6
4891,6
4892,6
4894,6
4898,6
4899,6
4903,6
4907,6
4911,6
4914,6
4915,6
4923,6
4924,6
4925,6
4926,6
4928,6
4931,6
4933,6
4935,6
4936,6
4946,6
4947,6
4950,6
4962,6
4963,6
4964,6
4966,6
4969,6
4971,6
4975,6
4976,6
4980,6
4992,6
4995,6
5001,6
5002,6
5006,6
5009,6
5010,6
5012,6
5013,6
5019,6
5025,6
5026,6
5028,6
5030,6
5031,6
5036,6
5039,6
5042,6
5043,6
5045,6
5047,6
5048,6
5050,6
5057,6
5059,6
5063,6
5075,6
5078,6
5084,6
5086,6
5087,6
5088,6
5089,6
5091,6
5092,6
5096,6
5098,6
5101,6
5102,6
5107,6
5108,6
5110,6
5111,6
5112,6
5114,6
5117,6
5124,6
5129,6
5135,6
5139,6
5140,6
5141,6
5143,6
5144,6
5153,6
5155,6
5161,6
5168,6
5169,6
5171,6
5174,6
5175,6
5177,6
5187,6
5189,6
5190,6
5196,6
5197,6
5198,6
5201,6
5202,6
5203,6
5205,6
5206,6
5208,6
5209,6
5213,6
5216,6
5219,6
5221,6
5224,6
5229,6
5230,6
5231,6
5233,6
5235,6
5236,6
5240,6
5244,6
5245,6
5247,6
5248,6
5251,6
5252,6
5254,6
5257,6
5258,6
5259,6
5261,6
5267,6
5268,6
5272,6
5273,6
5282,6
5283,6
5284,6
5291,6
5296,6
5299,6
5300,6
5304,6
5306,6
5310,6
5314,6
5318,6
5323,6
5325,6
5332,6
5333,6
5339,6
5340,6
5341,6
5346,6
5347,6
5348,6
5353,6
5354,6
5355,6
5356,6
5365,6
5366,6
5370,6
5371,6
5372,6
5374,6
5376,6
5379,6
5380,6
5382,6
5383,6
5385,6
5394,6
5395,6
5397,6
5400,6
5401,6
5405,6
5408,6
5409,6
5413,6
5414,6
5418,6
5419,6
5421,6
5422,6
5425,6
5426,6
5427,6
5431,6
5432,6
5437,6
5440,6
5441,6
5445,6
5453,6
5454,6
5458,6
5460,6
5463,6
5464,6
5465,6
5466,6
5467,6
5468,6
5469,6
5475,6
5478,6
5479,6
5481,6
5483,6
5484,6
5487,6
5495,6
5497,6
5498,6
5506,6
5509,6
5512,6
5516,6
5518,6
5519,6
5520,6
5521,6
5523,6
5527,6
5531,6
5534,6
5543,6
5544,6
5545,6
5547,6
5552,6
5554,6
5555,6
5557,6
5559,6
5562,6
5564,6
5572,6
5573,6
5578,6
5580,6
5581,6
5582,6
5583,6
5585,6
5587,6
5590,6
5593,6
5596,6
5597,6
5600,6
5603,6
5604,6
5608,6
5609,6
5610,6
5612,6
5614,6
5620,6
5622,6
5623,6
5625,6
5626,6
5634,6
5643,6
5644,6
5645,6
5649,6
5651,6
5652,6
5655,6
5657,6
5659,6
5661,6
5663,6
5668,6
5669,6
5672,6
5676,6
5679,6
5685,6
5686,6
5689,6
5692,6
5694,6
5698,6
5700,6
5705,6
5709,6
5711,6
5713,6
5714,6
5715,6
5719,6
5723,6
5724,6
5727,6
5738,6
5741,6
5745,6
5747,6
5749,6
5751,6
5752,6
5755,6
5762,6
5767,6
5772,6
5775,6
5777,6
5779,6
5780,6
5782,6
5783,6
5784,6
5785,6
5789,6
5792,6
5800,6
5801,6
5802,6
5803,6
5804,6
5805,6
5811,6
5813,6
5814,6
5816,6
5819,6
5821,6
5823,6
5824,6
5826,6
5828,6
5829,6
5830,6
5831,6
5833,6
5835,6
5844,6
5854,6
5855,6
5857,6
5859,6
5860,6
5862,6
5863,6
5864,6
5867,6
5870,6
5871,6
5878,6
5879,6
5882,6
5886,6
5891,6
5894,6
5895,6
5898,6
5903,6
5907,6
5909,6
5912,6
5914,6
5917,6
5918,6
5920,6
5922,6
5923,6
5926,6
5927,6
5929,6
5934,6
5937,6
5943,6
5944,6
5945,6
5947,6
5955,6
5956,6
5957,6
5958,6
5962,6
5964,6
5967,6
5968,6
5969,6
5977,6
5979,6
5984,6
5985,6
5988,6
5993,6
5994,6
5998,6
6003,6
6006,6
6012,6
6013,6
6017,6
6021,6
6022,6
6023,6
6025,6
6026,6
6027,6
6030,6
6031,6
6034,6
6037,6
6039,6
6041,6
6044,6
6045,6
6046,6
6048,6
6054,6
6057,6
6060,6
6062,6
6064,6
6068,6
6069,6
6073,6
6074,6
6075,6
6076,6
6078,6
6080,6
6081,6
6082,6
6083,6
6084,6
6098,6
6100,6
6102,6
6103,6
6105,6
6106,6
6107,6
6112,6
6119,6
6123,6
6126,6
6127,6
6128,6
6130,6
6132,6
6136,6
6137,6
6143,6
6144,6
6146,6
6148,6
6149,6
6157,6
6159,6
6160,6
6161,6
6163,6
6165,6
6169,6
6173,6
6178,6
6180,6
6191,6
6193,6
6194,6
6195,6
6196,6
6199,6
6203,6
6205,6
6207,6
6208,6
6209,6
6210,6
6212,6
6218,6
6221,6
6224,6
6225,6
6230,6
6232,6
6233,6
6237,6
6240,6
6244,6
6246,6
6248,6
6249,6
6251,6
6254,6
6258,6
6261,6
6262,6
6263,6
6264,6
6266,6
6270,6
6272,6
6278,6
6281,6
6283,6
6284,6
6286,6
6290,6
6292,6
6293,6
6297,6
6299,6
6301,6
6303,6
6305,6
6306,6
6308,6
6312,6
6313,6
6314,6
6315,6
6317,6
6318,6
6322,6
6323,6
6325,6
6326,6
6327,6
6330,6
6331,6
6335,6
6344,6
6345,6
6347,6
6354,6
6357,6
6358,6
6366,6
6368,6
6370,6
6372,6
6373,6
6375,6
6377,6
6379,6
6381,6
6383,6
6385,6
6386,6
6388,6
6389,6
6392,6
6396,6
6397,6
6402,6
6406,6
6415,6
6416,6
6418,6
6419,6
6421,6
6431,6
6433,6
6442,6
6443,6
6446,6
6455,6
6456,6
6458,6
6461,6
6463,6
6464,6
6466,6
6467,6
6468,6
6469,6
6483,6
6486,6
6487,6
6489,6
6490,6
6496,6
6498,6
6499,6
6500,6
6501,6
6502,6
6503,6
6504,6
6506,6
6508,6
6511,6
6512,6
6517,6
6519,6
6520,6
6525,6
6526,6
6533,6
6535,6
6540,6
6547,6
6549,6
6550,6
6555,6
6556,6
6557,6
6558,6
6559,6
6560,6
6563,6
6564,6
6565,6
6567,6
6569,6
6572,6
6574,6
6578,6
6581,6
6583,6
6585,6
6588,6
6590,6
6593,6
6594,6
6596,6
6597,6
6601,6
6602,6
6607,6
6609,6
6610,6
6611,6
6615,6
6617,6
6618,6
6623,6
6624,6
6628,6
6633,6
6634,6
6637,6
6639,6
6641,6
6645,6
6647,6
6648,6
6650,6
6654,6
6659,6
6660,6
6662,6
6664,6
6665,6
6666,6
6669,6
6671,6
6672,6
6675,6
6683,6
6684,6
6695,6
6698,6
6700,6
6701,6
6703,6
6704,6
6705,6
6706,6
6722,6
6723,6
6726,6
6727,6
6729,6
6730,6
6731,6
6736,6
6740,6
6742,6
6744,6
6745,6
6748,6
6750,6
6754,6
6755,6
6756,6
6757,6
6760,6
6762,6
6765,6
6767,6
6773,6
6786,6
6787,6
6789,6
6792,6
6797,6
6806,6
6813,6
6817,6
6821,6
6824,6
6826,6
6827,6
6828,6
6831,6
6834,6
6836,6
6838,6
6839,6
6842,6
6843,6
6848,6
6850,6
6853,6
6859,6
6866,6
6867,6
6868,6
6873,6
6878,6
6879,6
6882,6
6884,6
6886,6
6891,6
6896,6
6898,6
6904,6
6906,6
6908,6
6914,6
6916,6
6918,6
6920,6
6922,6
6924,6
6929,6
6931,6
6934,6
6938,6
6940,6
6946,6
6947,6
6958,6
6959,6
6960,6
6971,6
6974,6
6975,6
6984,6
6985,6
6990,6
6992,6
6993,6
6995,6
6996,6
6997,6
6998,6
6999,6
7000,6
7009,6
7010,6
7012,6
7017,6
7018,6
7020,6
7021,6
7023,6
7026,6
7029,6
7032,6
7034,6
7035,6
7044,6
7046,6
7051,6
7058,6
7078,6
7083,6
7085,6
7090,6
7096,6
7097,6
7098,6
7107,6
7111,6
7112,6
7114,6
7120,6
7121,6
7122,6
7124,6
7126,6
7128,6
7129,6
7130,6
7137,6
7144,6
7150,6
7159,6
7162,6
7165,6
7172,6
7173,6
7179,6
7182,6
7187,6
7190,6
7193,6
7194,6
7197,6
7199,6
7203,6
7208,6
7209,6
7211,6
7212,6
7214,6
7221,6
7223,6
7227,6
7247,6
7249,6
7251,6
7253,6
7254,6
7255,6
7257,6
7272,6
7273,6
7274,6
7277,6
7278,6
7280,6
7282,6
7283,6
7284,6
7285,6
7288,6
7303,6
7310,6
7320,6
7322,6
7324,6
7328,6
7331,6
7333,6
7334,6
7347,6
7349,6
7350,6
7363,6
7367,6
7368,6
7371,6
7376,6
7378,6
7379,6
7386,6
7392,6
7395,6
7396,6
7399,6
7402,6
7409,6
7410,6
7411,6
7415,6
7426,6
7427,6
7429,6
7431,6
7433,6
7435,6
7438,6
7455,6
7458,6
7462,6
7463,6
7465,6
7478,6
7481,6
7484,6
7486,6
7487,6
7495,6
7497,6
7502,6
7515,6
7517,6
7518,6
7519,6
7527,6
7535,6
7539,6
7540,6
7543,6
7545,6
7551,6
