,label
19,3
21,3
23,3
25,3
28,3
31,3
54,3
67,3
70,3
72,3
75,3
78,3
79,3
83,3
86,3
88,3
91,3
95,3
99,3
101,3
105,3
118,3
119,3
120,3
121,3
123,3
124,3
126,3
182,3
186,3
191,3
192,3
193,3
194,3
197,3
202,3
208,3
214,3
222,3
231,3
282,3
293,3
307,3
323,3
335,3
336,3
338,3
339,3
340,3
341,3
344,3
345,3
349,3
350,3
354,3
356,3
361,3
363,3
366,3
368,3
369,3
375,3
376,3
379,3
380,3
385,3
387,3
390,3
392,3
397,3
399,3
403,3
404,3
405,3
406,3
408,3
409,3
410,3
411,3
412,3
413,3
414,3
415,3
417,3
418,3
419,3
421,3
424,3
425,3
427,3
430,3
432,3
435,3
436,3
438,3
439,3
444,3
445,3
446,3
452,3
453,3
462,3
471,3
474,3
479,3
481,3
485,3
487,3
488,3
490,3
491,3
494,3
497,3
498,3
500,3
501,3
502,3
505,3
510,3
512,3
513,3
514,3
521,3
522,3
525,3
529,3
530,3
535,3
537,3
540,3
542,3
544,3
547,3
550,3
555,3
556,3
563,3
567,3
571,3
578,3
582,3
584,3
588,3
590,3
592,3
594,3
595,3
599,3
603,3
605,3
608,3
617,3
619,3
625,3
626,3
628,3
634,3
638,3
645,3
646,3
647,3
652,3
654,3
655,3
662,3
664,3
676,3
677,3
681,3
686,3
689,3
700,3
709,3
710,3
717,3
731,3
733,3
745,3
746,3
755,3
759,3
763,3
767,3
771,3
781,3
782,3
786,3
792,3
802,3
804,3
820,3
821,3
823,3
825,3
831,3
833,3
846,3
850,3
857,3
860,3
861,3
869,3
870,3
878,3
885,3
887,3
896,3
901,3
903,3
1092,3
1167,3
1189,3
1299,3
1504,3
1708,3
1728,3
1810,3
1845,3
2032,3
2352,3
2666,3
3016,3
3211,3
3394,3
3395,3
3397,3
3404,3
3405,3
3416,3
3422,3
3436,3
3439,3
3455,3
3458,3
3491,3
3492,3
3496,3
3499,3
3503,3
3509,3
3517,3
3523,3
3529,3
3533,3
3536,3
3547,3
3552,3
3571,3
3581,3
3582,3
3585,3
3608,3
3616,3
3625,3
3627,3
3629,3
3631,3
3632,3
3634,3
3639,3
3640,3
3644,3
3645,3
3650,3
3657,3
3658,3
3663,3
3674,3
3683,3
3685,3
3688,3
3696,3
3698,3
3700,3
3718,3
3726,3
3734,3
3742,3
3746,3
3750,3
3751,3
3752,3
3756,3
3757,3
3759,3
3764,3
3766,3
3768,3
3773,3
3776,3
3781,3
3789,3
3793,3
3794,3
3795,3
3801,3
3807,3
3811,3
3812,3
3823,3
3829,3
3833,3
3843,3
3854,3
3859,3
3862,3
3863,3
3869,3
3870,3
3872,3
3875,3
3876,3
3880,3
3881,3
3884,3
3889,3
3898,3
3903,3
3904,3
3912,3
3914,3
3919,3
3923,3
3929,3
3930,3
3932,3
3935,3
3944,3
3949,3
3953,3
3956,3
3960,3
3968,3
3971,3
3976,3
3981,3
3987,3
3988,3
3989,3
3990,3
3995,3
3996,3
4000,3
4005,3
4008,3
4012,3
4015,3
4020,3
4021,3
4026,3
4028,3
4030,3
4032,3
