y,U_0,U_1,U_2
0.44812952,0,0,0
0.44889266,0.0075477282,0.005847318,-9.4814601e-19
0.44970152,0.015319886,0.011869515,3.7647548e-19
0.45055892,0.02344158,0.018134859,-1.3919103e-19
0.45146777,0.031915293,0.024648403,-9.9691531e-19
0.45243114,0.04074295,0.031409993,1.9264699e-16
0.45345231,0.049920457,0.038413207,-4.2670783e-17
0.45453475,0.059428983,0.045639584,-6.4335626e-16
0.45568213,0.069219748,0.053047411,1.3880284e-16
0.45689834,0.079191554,0.060554376,4.5828414e-16
0.45818751,0.089166624,0.06801904,-1.2582958e-16
0.45955401,0.098883715,0.075235915,-2.3393272e-16
0.46100249,0.10803517,0.081964701,1.3983614e-17
0.46253785,0.1163509,0.087995605,2.1027153e-16
0.46416529,0.12368248,0.093214149,3.5671956e-20
0.46589035,0.13002854,0.097620083,3.9699793e-19
0.46771887,0.13549554,0.10129634,4.5253958e-17
0.46965705,0.14023661,0.10436144,-2.9870332e-17
0.47171146,0.14440607,0.10693425,-4.3478756e-17
0.47388905,0.14813785,0.10911733,8.5025594e-17
0.47619722,0.15154026,0.11099289,-5.1487914e-17
0.47864379,0.15469822,0.11262463,-1.2095667e-17
0.48123703,0.15767779,0.11406126,5.5488948e-17
0.48398573,0.16053061,0.11533993,-3.7674855e-17
0.4868992,0.16329758,0.11648913,-3.133043e-17
0.4899873,0.16601163,0.11753086,-1.0161837e-17
0.49326049,0.16869988,0.11848224,1.9862906e-17
0.49672983,0.17138513,0.1193567,6.5918419e-18
0.50040707,0.174087,0.12016484,7.9105698e-18
0.50430464,0.17682277,0.12091507,3.5579431e-18
0.50843572,0.17960805,0.12161406,2.8118672e-19
0.51281426,0.18245721,0.1222671,-3.4494856e-18
0.51745505,0.18538377,0.12287831,2.2116724e-17
0.52237379,0.18840072,0.12345089,7.4065048e-19
0.52758706,0.19152071,0.1239872,-3.7748656e-17
0.53311245,0.19475631,0.12448889,-4.1322724e-19
0.53896862,0.19812013,0.12495695,1.6177487e-17
0.5451753,0.20162497,0.12539178,5.0803917e-20
0.55175341,0.20528399,0.1257932,-7.8335211e-18
0.5587251,0.20911082,0.12616046,-5.7300269e-19
0.56611385,0.21311966,0.12649231,7.6731046e-18
0.57394452,0.21732542,0.12678693,6.9777585e-20
0.58224344,0.22174401,0.12704171,2.8317582e-17
0.59103849,0.22639293,0.12725241,-1.2554574e-19
0.60035921,0.23129037,0.12741503,-4.1754254e-17
0.61023689,0.23645873,0.1275351,2.9206657e-19
0.62070465,0.24195882,0.12763041,1.6190885e-17
0.63179756,0.24789807,0.12772438,2.4048296e-19
0.64355276,0.25436915,0.12784087,-2.3546562e-18
0.65600958,0.26143096,0.12799301,1.4185906e-19
0.66920964,0.26914042,0.12817995,-1.2051934e-19
0.68319703,0.27756022,0.12839713,-2.3094045e-19
0.6980184,0.28675595,0.12863965,-3.1971982e-18
0.71372312,0.29679566,0.12890061,-1.8820651e-17
0.73036348,0.3077498,0.12917025,3.2125758e-18
0.74799478,0.31969022,0.12943572,2.0260093e-17
0.76667556,0.33268881,0.12968094,-2.1484576e-20
0.78646776,0.34681591,0.12988643,-5.7768859e-20
0.80743691,0.36213849,0.13002923,2.3281127e-19
0.82965235,0.37871808,0.13008301,9.8946823e-18
0.85318741,0.39660843,0.13001826,7.0768608e-19
0.87811967,0.41585292,0.12980278,-1.3080518e-17
0.90453116,0.43648175,0.12940267,-1.9957437e-17
0.93250863,0.45851023,0.1287838,2.1607434e-18
0.96214382,0.48193889,0.12791279,1.9438381e-17
0.99353369,0.5067461,0.12675816,2.7468462e-20
1.0139869,0.52281881,0.12585954,6.9497313e-20
1.0267827,0.53288479,0.12528827,8.797982e-20
1.0620005,0.56026562,0.12347408,4.5400081e-19
1.0992983,0.58874742,0.12130165,-1.0064401e-19
1.1387972,0.61817658,0.11876309,6.6361218e-20
1.1806248,0.64836502,0.11586034,1.0631908e-17
1.2249163,0.67908765,0.11260384,1.2412047e-18
1.271814,0.71008351,0.10901106,-5.7613979e-19
1.3214686,0.74106105,0.10510393,1.3358472e-18
1.3740391,0.77170794,0.10090605,-1.0290436e-17
1.4296932,0.8017067,0.096440038,1.3603365e-17
1.4886081,0.83075658,0.091726269,7.9589227e-18
1.5509706,0.85860152,0.086783521,-1.3534763e-17
1.6169779,0.88506197,0.081624693,-5.5075943e-18
1.6868383,0.91005086,0.076283747,-1.9869005e-20
1.7607711,0.93342014,0.070912331,1.4074616e-20
1.8345812,0.95446527,0.065821594,4.4215235e-20
1.9041009,0.97253328,0.061213015,-2.1858293e-20
1.9695866,0.98770809,0.0570532,7.5285752e-21
2.0312786,1.0003342,0.053284655,9.6878748e-21
2.0894021,1.0107828,0.049865322,-1.1612885e-20
2.0951826,1.0117092,0.049535587,-1.2537417e-20
2.1441708,1.0195499,0.04673382,-9.6150159e-19
2.19578,1.0270896,0.043843639,-1.2857731e-17
2.244415,1.0336433,0.041176428,3.0369424e-17
2.2902505,1.039336,0.038728628,2.9075609e-17
2.3334504,1.0442581,0.036478209,-8.094648e-17
2.3741686,1.0484759,0.034405849,-1.3095878e-17
2.4125499,1.0520396,0.032493527,5.28796e-17
2.4487301,1.0549905,0.030724281,-2.0763933e-17
2.4828372,1.0573613,0.029083148,-1.0440331e-17
2.5149913,1.0591769,0.027557042,1.7368056e-17
2.5453057,1.0604551,0.026134421,1.1330378e-17
2.5738865,1.0612074,0.024805144,7.4155404e-18
2.600834,1.0614394,0.023560277,3.3178423e-17
2.6262423,1.0611511,0.022391909,-3.514751e-17
2.6502002,1.0603378,0.021293001,-3.308479e-17
2.672791,1.0589906,0.020257263,3.5115335e-17
2.6940934,1.0570977,0.019279048,-1.3624038e-17
2.7141814,1.0546451,0.018353275,3.8375292e-19
2.7331246,1.0516187,0.01747536,5.8909209e-17
2.7509888,1.0480055,0.016641134,4.6398766e-17
2.7678357,1.0437959,0.015846893,-1.6484578e-19
2.7837236,1.038985,0.015089287,-1.8213527e-16
2.7987073,1.0335733,0.014365242,-4.425758e-17
2.8128386,1.0275686,0.013672062,1.4874062e-16
2.8261662,1.0209866,0.013007351,-1.137821e-16
2.8387359,1.0138508,0.01236897,-3.6237542e-17
2.8505912,1.0061911,0.011755034,8.4717395e-17
2.8617726,0.99804332,0.011163881,1.2966084e-17
2.8723187,0.98944699,0.010594051,-2.7153687e-17
2.8822656,0.98044403,0.010044261,-4.5824966e-17
2.8916476,0.9710769,0.0095133876,2.6272771e-16
2.9004967,0.96138711,0.0090004529,4.3465965e-17
2.9088434,0.95141385,0.0085046177,-6.4753656e-17
2.9167163,0.94119284,0.0080251826,1.2805999e-17
2.9241422,0.9307553,0.0075615908,-1.7864554e-16
2.9311467,0.92012706,0.0071134295,-2.8274964e-16
2.9377537,0.90932782,0.0066804253,1.5779728e-16
2.9439858,0.89837057,0.0062624268,3.0512418e-16
2.9498644,0.88726109,0.0058593763,-1.764067e-16
2.9554094,0.8759977,0.0054712689,-1.577881e-17
2.96064,0.86457119,0.0050981168,6.1053881e-17
2.9655739,0.85296524,0.0047399286,4.585621e-17
2.9702279,0.84115628,0.0043966864,-4.8316906e-17
2.9746181,0.82911355,0.0040683338,-6.4579889e-17
2.9787593,0.81679918,0.0037547788,-1.1767388e-18
2.9826657,0.80416812,0.0034558926,2.0144237e-17
2.9863507,0.79116792,0.0031715125,5.2621402e-17
2.9898267,0.77773836,0.002901447,8.9018523e-22
2.9931057,0.76381085,0.00264548,-1.2708557e-20
2.9961989,0.74930773,0.0024033695,-5.5136549e-22
2.9991167,0.73414137,0.0021748342,1.5485008e-16
3.0018692,0.71821312,0.0019595297,-2.4154041e-16
3.0044656,0.70140129,0.0017573667,-7.5187364e-17
3.006915,0.68353842,0.0015682249,2.4225822e-16
3.0092255,0.66442465,0.0013919442,6.067886e-17
3.0114051,0.64387139,0.0012284747,-9.9940807e-18
3.0134611,0.62171008,0.0010775134,1.0271144e-17
3.0154007,0.59778055,0.00093867172,-1.1558671e-17
3.0172304,0.57193289,0.00081154848,-1.7071114e-16
3.0189564,0.54403616,0.00069572818,-7.4656914e-17
3.0205847,0.51398611,0.00059071506,-7.9067087e-16
3.0221207,0.48165795,0.00049590943,1.307648e-16
3.0235696,0.44690954,0.00041059545,8.4796707e-16
3.0249365,0.40976755,0.00033430917,1.0557591e-21
3.026226,0.37057146,0.00026687709,7.1780556e-16
3.0274424,0.32996092,0.00020810168,-5.6826003e-18
3.0285899,0.28877584,0.00015777394,-7.2421767e-16
3.0296723,0.2478683,0.00011558673,-4.5960761e-17
3.0306935,0.20791591,8.1089248e-05,2.3228775e-16
3.0316569,0.16934116,5.3694778e-05,9.6504253e-17
3.0325656,0.13234365,3.2725735e-05,-2.2094546e-16
3.0334229,0.096980618,1.7513256e-05,-3.9513529e-17
3.0342316,0.063238031,7.5245945e-06,2.3372295e-16
3.0349946,0.031073393,2.609318e-06,8.5106601e-17
3.0357143,0,0,0
