y,turbulenceProperties:R_0,turbulenceProperties:R_1,turbulenceProperties:R_2,turbulenceProperties:R_3,turbulenceProperties:R_4,turbulenceProperties:R_5
0,6.6666667e-11,0,0,6.6666667e-11,0,6.6666667e-11
0.00086769924,6.0768723e-12,-2.2920314e-21,-2.4549051e-38,6.0768723e-12,3.5732296e-40,6.0768723e-12
0.0017874829,1.4802974e-16,-6.8396583e-31,-1.68511e-46,1.4802974e-16,1.6741853e-49,1.4802974e-16
0.0027624773,1.4802974e-16,-6.8603698e-31,-8.3961408e-48,1.4802974e-16,2.7186332e-48,1.4802974e-16
0.0037959966,1.4802974e-16,-6.8765871e-31,1.6330985e-46,1.4802974e-16,-1.9971509e-49,1.4802974e-16
0.0048915537,1.4802974e-16,-6.8887917e-31,-1.8338265e-51,1.4802974e-16,-4.7865848e-48,1.4802974e-16
0.0060528726,1.4802974e-16,-6.8974525e-31,-7.2010732e-46,1.4802974e-16,3.5271514e-48,1.4802974e-16
0.0072839007,1.4802974e-16,-6.9030308e-31,-3.5580753e-47,1.4802974e-16,6.8968954e-48,1.4802974e-16
0.0085888223,1.4802974e-16,-6.9059794e-31,6.8351876e-46,1.4802974e-16,-3.3404588e-48,1.4802974e-16
0.0099720729,1.4802974e-16,-6.9067476e-31,-4.1311994e-51,1.4802974e-16,-1.1277892e-47,1.4802974e-16
0.011438354,1.4802974e-16,-6.905782e-31,-2.1053273e-45,1.4802974e-16,2.0899626e-47,1.4802974e-16
0.01299265,1.4802974e-16,-6.9035267e-31,-1.0342484e-46,1.4802974e-16,1.6790373e-47,1.4802974e-16
0.014640245,1.4802974e-16,-6.9004246e-31,2.0028752e-45,1.4802974e-16,-1.9886061e-47,1.4802974e-16
0.016386737,1.4802974e-16,-6.8969194e-31,-7.5085142e-51,1.4802974e-16,-4.1843711e-48,1.4802974e-16
0.018238064,1.4802974e-16,-6.8934577e-31,1.3063486e-45,1.4802974e-16,-1.5808658e-47,1.4802974e-16
0.020200518,1.4802974e-16,-6.8904898e-31,5.4349135e-47,1.4802974e-16,-2.7580662e-48,1.4802974e-16
0.022280771,1.4802974e-16,-6.8884721e-31,2.172073e-46,1.4802974e-16,-1.451544e-47,1.4802974e-16
0.024485892,1.4802974e-16,-6.8878694e-31,7.0714615e-47,1.4802974e-16,-5.8483074e-48,1.4802974e-16
0.026823378,1.4802974e-16,-6.8891557e-31,-6.3648953e-46,1.4802974e-16,1.5235578e-47,1.4802974e-16
0.029301173,1.4802974e-16,-6.8928177e-31,2.8705441e-47,1.4802974e-16,4.6405634e-49,1.4802974e-16
0.0319277,1.4802974e-16,-6.899358e-31,-7.3212258e-46,1.4802974e-16,1.2556789e-47,1.4802974e-16
0.034711887,1.4802974e-16,-6.9092958e-31,7.6552791e-51,1.4802974e-16,1.9330155e-48,1.4802974e-16
0.037663197,1.4802974e-16,-6.9231724e-31,-2.8169419e-51,1.4802974e-16,1.9053685e-49,1.4802974e-16
0.040791661,1.4802974e-16,-6.941553e-31,6.6360351e-47,1.4802974e-16,-3.2355687e-48,1.4802974e-16
0.044107915,1.4802974e-16,-6.9650292e-31,3.180295e-48,1.4802974e-16,1.7573545e-47,1.4802974e-16
0.047623229,1.4802974e-16,-6.9942271e-31,5.7090036e-45,1.4802974e-16,-2.1044841e-46,1.4802974e-16
0.051349553,1.4802974e-16,-7.0298093e-31,-3.7555151e-46,1.4802974e-16,-3.8571922e-47,1.4802974e-16
0.055299553,1.4802974e-16,-7.0724803e-31,-1.5760578e-45,1.4802974e-16,4.4689898e-47,1.4802974e-16
0.059486654,1.4802974e-16,-7.1229932e-31,7.0447488e-46,1.4802974e-16,1.3450394e-48,1.4802974e-16
0.06392509,1.4802974e-16,-7.1821553e-31,-1.7832857e-45,1.4802974e-16,6.0253221e-47,1.4802974e-16
0.068629948,1.4802974e-16,-7.2508361e-31,6.3082776e-47,1.4802974e-16,-3.5548595e-48,1.4802974e-16
0.073617218,1.4802974e-16,-7.3299768e-31,-1.9479133e-45,1.4802974e-16,9.0460663e-47,1.4802974e-16
0.078903853,1.4802974e-16,-7.4206026e-31,2.6257192e-46,1.4802974e-16,-1.4336326e-47,1.4802974e-16
0.084507823,1.4802974e-16,-7.5238275e-31,1.1221393e-47,1.4802974e-16,-3.4191636e-48,1.4802974e-16
0.090448176,1.4802974e-16,-7.6408703e-31,-4.2507136e-46,1.4802974e-16,3.9068465e-47,1.4802974e-16
0.096745104,1.4802974e-16,-7.773076e-31,1.0706524e-45,1.4802974e-16,-7.3060662e-47,1.4802974e-16
0.10342001,1.4802974e-16,-7.9219231e-31,1.9045047e-46,1.4802974e-16,-2.4472314e-47,1.4802974e-16
0.11049558,1.4802974e-16,-8.089046e-31,-1.0242583e-45,1.4802974e-16,5.1064607e-47,1.4802974e-16
0.11799587,1.4802974e-16,-8.2762629e-31,-5.3308721e-45,1.4802974e-16,4.2941118e-46,1.4802974e-16
0.12594638,1.4802974e-16,-8.4855966e-31,-9.212803e-47,1.4802974e-16,4.8802178e-47,1.4802974e-16
0.13437411,1.4802974e-16,-8.7193066e-31,5.2148044e-45,1.4802974e-16,-4.1678935e-46,1.4802974e-16
0.14330773,1.4802974e-16,-8.9799253e-31,-1.601337e-49,1.4802974e-16,-5.0229448e-48,1.4802974e-16
0.1527776,1.4802974e-16,-9.270295e-31,3.7426145e-45,1.4802974e-16,-4.3006973e-46,1.4802974e-16
0.1628159,1.4802974e-16,-9.5936146e-31,-6.3853604e-45,1.4802974e-16,6.7526603e-46,1.4802974e-16
0.17345677,1.4802974e-16,-9.9534945e-31,-7.3016518e-45,1.4802974e-16,8.4353298e-46,1.4802974e-16
0.18473635,1.4802974e-16,-1.0354012e-30,6.4595115e-45,1.4802974e-16,-7.2022972e-46,1.4802974e-16
0.19669301,1.4802974e-16,-1.0799788e-30,-4.1719787e-45,1.4802974e-16,5.8953328e-46,1.4802974e-16
0.20936737,1.4802974e-16,-1.129606e-30,-1.4537453e-46,1.4802974e-16,7.8518971e-47,1.4802974e-16
0.22280253,1.4802974e-16,-1.1848773e-30,7.6397364e-45,1.4802974e-16,-9.9597598e-46,1.4802974e-16
0.23704414,1.4802974e-16,-1.2464682e-30,-1.9313571e-48,1.4802974e-16,-4.0016644e-47,1.4802974e-16
0.25214061,1.4802974e-16,-1.3151472e-30,5.9437102e-49,1.4802974e-16,-6.408922e-50,1.4802974e-16
0.26814327,1.4802974e-16,-1.3917876e-30,2.9640627e-48,1.4802974e-16,-3.657174e-47,1.4802974e-16
0.28510649,1.4802974e-16,-1.4773835e-30,-7.7001998e-45,1.4802974e-16,1.1485652e-45,1.4802974e-16
0.30308795,1.4802974e-16,-1.5730652e-30,1.6871142e-46,1.4802974e-16,5.1590318e-47,1.4802974e-16
0.32214876,1.4802974e-16,-1.6801173e-30,7.6899204e-45,1.4802974e-16,-1.149062e-45,1.4802974e-16
