y,turbulenceProperties:R_0,turbulenceProperties:R_1,turbulenceProperties:R_2,turbulenceProperties:R_3,turbulenceProperties:R_4,turbulenceProperties:R_5
0,6.6666667e-11,0,0,6.6666667e-11,0,6.6666667e-11
0.00086769924,6.0767678e-12,-3.7071026e-21,-8.7235428e-41,6.0767678e-12,3.57788e-38,6.0767678e-12
0.0017874829,1.4802974e-16,-1.1064064e-30,8.9605996e-47,1.4802974e-16,-1.0380807e-47,1.4802974e-16
0.0027624773,1.4802974e-16,-1.1098472e-30,-5.0566607e-46,1.4802974e-16,-1.1527791e-48,1.4802974e-16
0.0037959966,1.4802974e-16,-1.1125312e-30,-5.899993e-47,1.4802974e-16,5.0729007e-48,1.4802974e-16
0.0048915537,1.4802974e-16,-1.1145331e-30,-1.2442805e-51,1.4802974e-16,5.4493981e-48,1.4802974e-16
0.0060528726,1.4802974e-16,-1.1159247e-30,1.5379734e-45,1.4802974e-16,1.7433292e-48,1.4802974e-16
0.0072839007,1.4802974e-16,-1.116776e-30,6.1676304e-46,1.4802974e-16,-9.8266857e-48,1.4802974e-16
0.0085888223,1.4802974e-16,-1.1171554e-30,-1.4350666e-45,1.4802974e-16,-3.3088904e-48,1.4802974e-16
0.0099720729,1.4802974e-16,-1.1171298e-30,-5.148524e-46,1.4802974e-16,3.6348135e-48,1.4802974e-16
0.011438354,1.4802974e-16,-1.116765e-30,-5.0500502e-46,1.4802974e-16,1.5665111e-48,1.4802974e-16
0.01299265,1.4802974e-16,-1.1161254e-30,-2.3686865e-47,1.4802974e-16,2.3096329e-48,1.4802974e-16
0.014640245,1.4802974e-16,-1.1152745e-30,4.8078416e-46,1.4802974e-16,-5.5289132e-51,1.4802974e-16
0.016386737,1.4802974e-16,-1.114275e-30,1.4766214e-52,1.4802974e-16,-4.4810418e-48,1.4802974e-16
0.018238064,1.4802974e-16,-1.1131887e-30,-1.7304163e-45,1.4802974e-16,6.2533061e-48,1.4802974e-16
0.020200518,1.4802974e-16,-1.1120772e-30,3.1365897e-45,1.4802974e-16,6.1207952e-48,1.4802974e-16
0.022280771,1.4802974e-16,-1.1110016e-30,1.7961709e-45,1.4802974e-16,-1.2201579e-47,1.4802974e-16
0.024485892,1.4802974e-16,-1.1100231e-30,-3.0717937e-45,1.4802974e-16,-9.0003413e-48,1.4802974e-16
0.026823378,1.4802974e-16,-1.1092023e-30,-3.5721756e-45,1.4802974e-16,5.9022177e-48,1.4802974e-16
0.029301173,1.4802974e-16,-1.1086008e-30,-6.8629604e-46,1.4802974e-16,7.5386996e-48,1.4802974e-16
0.0319277,1.4802974e-16,-1.1082807e-30,3.8161856e-46,1.4802974e-16,3.7977155e-48,1.4802974e-16
0.034711887,1.4802974e-16,-1.1083051e-30,1.5621766e-45,1.4802974e-16,2.3666258e-48,1.4802974e-16
0.037663197,1.4802974e-16,-1.1087376e-30,2.3853991e-45,1.4802974e-16,-5.4010038e-48,1.4802974e-16
0.040791661,1.4802974e-16,-1.1096435e-30,-1.1495023e-45,1.4802974e-16,-1.8448121e-48,1.4802974e-16
0.044107915,1.4802974e-16,-1.11109e-30,1.1016777e-45,1.4802974e-16,2.1658661e-48,1.4802974e-16
0.047623229,1.4802974e-16,-1.1131468e-30,3.5363357e-46,1.4802974e-16,6.3682315e-48,1.4802974e-16
0.051349553,1.4802974e-16,-1.1158858e-30,5.3732224e-45,1.4802974e-16,-4.4792827e-48,1.4802974e-16
0.055299553,1.4802974e-16,-1.1193818e-30,-1.1717977e-46,1.4802974e-16,-1.7660064e-47,1.4802974e-16
0.059486654,1.4802974e-16,-1.1237135e-30,-5.697752e-45,1.4802974e-16,-1.0223239e-48,1.4802974e-16
0.06392509,1.4802974e-16,-1.1289636e-30,-3.1632864e-45,1.4802974e-16,1.0007514e-47,1.4802974e-16
0.068629948,1.4802974e-16,-1.1352194e-30,-1.235929e-45,1.4802974e-16,1.0810788e-47,1.4802974e-16
0.073617218,1.4802974e-16,-1.1425739e-30,3.0370955e-45,1.4802974e-16,1.2393463e-48,1.4802974e-16
0.078903853,1.4802974e-16,-1.151126e-30,1.0987408e-45,1.4802974e-16,-5.7985579e-48,1.4802974e-16
0.084507823,1.4802974e-16,-1.1609815e-30,-6.8996387e-51,1.4802974e-16,7.7962583e-48,1.4802974e-16
0.090448176,1.4802974e-16,-1.1722544e-30,6.1980107e-45,1.4802974e-16,-4.921114e-48,1.4802974e-16
0.096745104,1.4802974e-16,-1.1850676e-30,1.0080022e-45,1.4802974e-16,-2.073942e-47,1.4802974e-16
0.10342001,1.4802974e-16,-1.1995539e-30,-6.0260992e-45,1.4802974e-16,3.316361e-48,1.4802974e-16
0.11049558,1.4802974e-16,-1.2158573e-30,-8.5144426e-46,1.4802974e-16,1.102509e-47,1.4802974e-16
0.11799587,1.4802974e-16,-1.234135e-30,-3.8018498e-50,1.4802974e-16,1.4417448e-48,1.4802974e-16
0.12594638,1.4802974e-16,-1.2545582e-30,-3.6111494e-50,1.4802974e-16,-1.476286e-48,1.4802974e-16
0.13437411,1.4802974e-16,-1.2773144e-30,-9.221318e-46,1.4802974e-16,-1.0591802e-47,1.4802974e-16
0.14330773,1.4802974e-16,-1.3026088e-30,-7.7128482e-45,1.4802974e-16,1.9709189e-47,1.4802974e-16
0.1527776,1.4802974e-16,-1.3306666e-30,3.0981717e-45,1.4802974e-16,1.9298701e-47,1.4802974e-16
0.1628159,1.4802974e-16,-1.3617356e-30,7.6424689e-45,1.4802974e-16,-2.7998681e-47,1.4802974e-16
0.17345677,1.4802974e-16,-1.3960885e-30,-5.7998795e-45,1.4802974e-16,-3.12187e-48,1.4802974e-16
0.18473635,1.4802974e-16,-1.4340259e-30,-1.453133e-45,1.4802974e-16,1.9915139e-47,1.4802974e-16
0.19669301,1.4802974e-16,-1.475879e-30,3.5416943e-45,1.4802974e-16,-2.8273799e-48,1.4802974e-16
0.20936737,1.4802974e-16,-1.522013e-30,1.442673e-45,1.4802974e-16,-1.0096303e-47,1.4802974e-16
0.22280253,1.4802974e-16,-1.5728311e-30,6.9827749e-49,1.4802974e-16,-1.7792357e-47,1.4802974e-16
0.23704414,1.4802974e-16,-1.6287775e-30,-9.0350044e-45,1.4802974e-16,2.8004691e-47,1.4802974e-16
0.25214061,1.4802974e-16,-1.6903412e-30,7.0413671e-47,1.4802974e-16,3.2195583e-47,1.4802974e-16
0.26814327,1.4802974e-16,-1.7580603e-30,9.1519998e-45,1.4802974e-16,-4.6583567e-47,1.4802974e-16
0.28510649,1.4802974e-16,-1.8325253e-30,-1.07117e-44,1.4802974e-16,2.2964082e-47,1.4802974e-16
0.30308795,1.4802974e-16,-1.9143827e-30,1.7282007e-46,1.4802974e-16,3.8654558e-47,1.4802974e-16
0.32214876,1.4802974e-16,-2.0043365e-30,1.095231e-44,1.4802974e-16,-5.0489067e-47,1.4802974e-16
0.34235371,1.4802974e-16,-2.1031502e-30,-5.2906462e-45,1.4802974e-16,4.4016829e-48,1.4802974e-16
0.36377149,1.4802974e-16,-2.2116457e-30,9.3058729e-47,1.4802974e-16,2.8034888e-47,1.4802974e-16
0.38647488,1.4802974e-16,-2.3306991e-30,1.0586876e-44,1.4802974e-16,-4.9972472e-47,1.4802974e-16
0.41054106,1.4802974e-16,-2.4612322e-30,-2.22975e-46,1.4802974e-16,-1.3883814e-47,1.4802974e-16
0.43605183,1.4802974e-16,-2.6041982e-30,3.5463209e-45,1.4802974e-16,2.0679972e-47,1.4802974e-16
0.46309391,1.4802974e-16,-2.7605554e-30,3.106716e-44,1.4802974e-16,-2.1090898e-46,1.4802974e-16
