y,turbulenceProperties:R_0,turbulenceProperties:R_1,turbulenceProperties:R_2,turbulenceProperties:R_3,turbulenceProperties:R_4,turbulenceProperties:R_5
0.44812952,6.6666667e-11,0,0,6.6666667e-11,0,6.6666667e-11
0.4488926,6.0769784e-12,-4.5996765e-22,-3.7035744e-40,6.0769784e-12,5.0359169e-40,6.0769784e-12
0.44970147,1.4802974e-16,-1.3795484e-31,1.9603698e-48,1.4802974e-16,1.4483835e-48,1.4802974e-16
0.45055887,1.4802974e-16,-1.3888463e-31,-2.1687376e-48,1.4802974e-16,-1.4835516e-48,1.4802974e-16
0.45146771,1.4802974e-16,-1.3975196e-31,1.244479e-48,1.4802974e-16,-9.3752972e-48,1.4802974e-16
0.45243108,1.4802974e-16,-1.4056706e-31,5.1085207e-46,1.4802974e-16,3.9736926e-46,1.4802974e-16
0.45345225,1.4802974e-16,-1.4134299e-31,-8.2252572e-47,1.4802974e-16,-2.1447027e-47,1.4802974e-16
0.45453469,1.4802974e-16,-1.4209131e-31,-1.8315294e-45,1.4802974e-16,-1.4235026e-45,1.4802974e-16
0.45568207,1.4802974e-16,-1.4282305e-31,3.2724195e-46,1.4802974e-16,2.0059499e-46,1.4802974e-16
0.45689828,1.4802974e-16,-1.4354941e-31,1.2943696e-45,1.4802974e-16,1.0113795e-45,1.4802974e-16
0.45818745,1.4802974e-16,-1.4428177e-31,-4.1484438e-46,1.4802974e-16,-2.8760358e-46,1.4802974e-16
0.45955396,1.4802974e-16,-1.4503164e-31,-9.7427392e-46,1.4802974e-16,-7.5571458e-46,1.4802974e-16
0.46100243,1.4802974e-16,-1.458107e-31,9.000437e-47,1.4802974e-16,4.6128102e-47,1.4802974e-16
0.46253779,1.4802974e-16,-1.4663088e-31,9.202109e-46,1.4802974e-16,7.0852026e-46,1.4802974e-16
0.46416524,1.4802974e-16,-1.4750452e-31,-4.6297132e-48,1.4802974e-16,7.5052718e-48,1.4802974e-16
0.4658903,1.4802974e-16,-1.484443e-31,7.1855592e-48,1.4802974e-16,8.8002092e-49,1.4802974e-16
0.46771881,1.4802974e-16,-1.4946334e-31,4.7918424e-46,1.4802974e-16,3.7077573e-46,1.4802974e-16
0.46965699,1.4802974e-16,-1.5057538e-31,-4.8316813e-46,1.4802974e-16,-3.614926e-46,1.4802974e-16
0.4717114,1.4802974e-16,-1.5179485e-31,-4.7266553e-46,1.4802974e-16,-3.7930284e-46,1.4802974e-16
0.473889,1.4802974e-16,-1.5313689e-31,1.5048119e-45,1.4802974e-16,1.1586096e-45,1.4802974e-16
0.47619717,1.4802974e-16,-1.5461759e-31,-1.2661403e-45,1.4802974e-16,-9.4853937e-46,1.4802974e-16
0.47864373,1.4802974e-16,-1.5625409e-31,6.3221632e-47,1.4802974e-16,2.3938362e-47,1.4802974e-16
0.48123697,1.4802974e-16,-1.5806474e-31,1.2769828e-45,1.4802974e-16,9.7984799e-46,1.4802974e-16
0.48398567,1.4802974e-16,-1.6006931e-31,-1.0811337e-45,1.4802974e-16,-8.0385803e-46,1.4802974e-16
0.48689914,1.4802974e-16,-1.622892e-31,-1.2031067e-45,1.4802974e-16,-9.1629596e-46,1.4802974e-16
0.48998725,1.4802974e-16,-1.6474765e-31,-3.6753474e-46,1.4802974e-16,-2.9110056e-46,1.4802974e-16
0.49326043,1.4802974e-16,-1.674699e-31,7.4511985e-46,1.4802974e-16,5.597452e-46,1.4802974e-16
0.49672978,1.4802974e-16,-1.7048384e-31,2.9783402e-46,1.4802974e-16,2.2578612e-46,1.4802974e-16
0.50040702,1.4802974e-16,-1.7382023e-31,3.9940375e-46,1.4802974e-16,3.0156992e-46,1.4802974e-16
0.50430459,1.4802974e-16,-1.7751283e-31,2.1905024e-46,1.4802974e-16,1.6511554e-46,1.4802974e-16
0.50843566,1.4802974e-16,-1.8159925e-31,2.3114263e-48,1.4802974e-16,5.0414992e-48,1.4802974e-16
0.5128142,1.4802974e-16,-1.8612134e-31,-2.0411365e-46,1.4802974e-16,-1.6337261e-46,1.4802974e-16
0.517455,1.4802974e-16,-1.9112579e-31,1.729865e-45,1.4802974e-16,1.2695916e-45,1.4802974e-16
0.52237373,1.4802974e-16,-1.9666513e-31,4.3132171e-47,1.4802974e-16,6.7602704e-47,1.4802974e-16
0.527587,1.4802974e-16,-2.0279836e-31,-3.1807345e-45,1.4802974e-16,-2.3341871e-45,1.4802974e-16
0.5331124,1.4802974e-16,-2.0959198e-31,-3.8568033e-47,1.4802974e-16,-6.2770156e-47,1.4802974e-16
0.53896857,1.4802974e-16,-2.171212e-31,1.4877914e-45,1.4802974e-16,1.0903185e-45,1.4802974e-16
0.54517525,1.4802974e-16,-2.2547127e-31,-7.2357463e-48,1.4802974e-16,1.2349069e-47,1.4802974e-16
0.55175335,1.4802974e-16,-2.3473914e-31,-9.4354906e-46,1.4802974e-16,-6.9049095e-46,1.4802974e-16
0.55872505,1.4802974e-16,-2.4503523e-31,-4.788195e-47,1.4802974e-16,-4.7976603e-47,1.4802974e-16
0.5661138,1.4802974e-16,-2.564854e-31,9.0606898e-46,1.4802974e-16,6.6347216e-46,1.4802974e-16
0.57394447,1.4802974e-16,-2.6923362e-31,3.2559781e-47,1.4802974e-16,2.3481984e-48,1.4802974e-16
0.58224338,1.4802974e-16,-2.8344499e-31,4.189655e-45,1.4802974e-16,2.9765741e-45,1.4802974e-16
0.59103844,1.4802974e-16,-2.9930854e-31,-1.0598094e-47,1.4802974e-16,7.948925e-47,1.4802974e-16
0.60035916,1.4802974e-16,-3.1704111e-31,-6.3812471e-45,1.4802974e-16,-4.5121508e-45,1.4802974e-16
0.61023684,1.4802974e-16,-3.3689187e-31,-8.2149706e-48,1.4802974e-16,-8.2686293e-47,1.4802974e-16
0.6207046,1.4802974e-16,-3.5914696e-31,2.6106577e-45,1.4802974e-16,1.8376645e-45,1.4802974e-16
0.63179751,1.4802974e-16,-3.8413497e-31,4.9907316e-47,1.4802974e-16,5.4734718e-47,1.4802974e-16
0.64355271,1.4802974e-16,-4.1223298e-31,-3.4478447e-46,1.4802974e-16,-2.5048184e-46,1.4802974e-16
0.65600953,1.4802974e-16,-4.4387316e-31,1.6580621e-47,1.4802974e-16,8.5102439e-48,1.4802974e-16
0.66920959,1.4802974e-16,-4.795498e-31,-2.1882514e-47,1.4802974e-16,-1.4486687e-47,1.4802974e-16
0.68319698,1.4802974e-16,-5.1982675e-31,-8.3808375e-48,1.4802974e-16,-1.963133e-48,1.4802974e-16
0.69801835,1.4802974e-16,-5.6534502e-31,-6.6427481e-46,1.4802974e-16,-4.0328019e-46,1.4802974e-16
0.71372308,1.4802974e-16,-6.1683004e-31,-3.7860349e-45,1.4802974e-16,-2.4302908e-45,1.4802974e-16
0.73036343,1.4802974e-16,-6.7509803e-31,5.5104044e-46,1.4802974e-16,3.0700833e-46,1.4802974e-16
0.74799473,1.4802974e-16,-7.4106096e-31,3.9597335e-45,1.4802974e-16,2.536895e-45,1.4802974e-16
0.76667551,1.4802974e-16,-8.1572861e-31,8.2167236e-48,1.4802974e-16,2.93434e-47,1.4802974e-16
0.78646771,1.4802974e-16,-9.0020686e-31,3.3128244e-47,1.4802974e-16,1.9050087e-47,1.4802974e-16
0.80743687,1.4802974e-16,-9.9569046e-31,6.3698215e-47,1.4802974e-16,2.768561e-47,1.4802974e-16
0.82965231,1.4802974e-16,-1.1034473e-30,2.7234888e-45,1.4802974e-16,1.5712651e-45,1.4802974e-16
0.85318737,1.4802974e-16,-1.2247921e-30,1.0702518e-46,1.4802974e-16,8.7737592e-47,1.4802974e-16
0.87811963,1.4802974e-16,-1.361047e-30,-3.8374256e-45,1.4802974e-16,-2.1596163e-45,1.4802974e-16
0.90453112,1.4802974e-16,-1.5134829e-30,-7.3213004e-45,1.4802974e-16,-3.9045879e-45,1.4802974e-16
0.93250859,1.4802974e-16,-1.6832419e-30,1.0308766e-45,1.4802974e-16,5.0617798e-46,1.4802974e-16
0.96214378,1.4802974e-16,-1.8712289e-30,7.4361063e-45,1.4802974e-16,3.9472354e-45,1.4802974e-16
0.99353365,1.4802974e-16,-2.0779748e-30,2.5824851e-47,1.4802974e-16,3.7668683e-47,1.4802974e-16
1.0139885,1.4802974e-16,-2.2167541e-30,8.4648869e-47,1.4802974e-16,4.8902981e-47,1.4802974e-16
1.0267827,1.4802974e-16,-2.3034887e-30,1.0720163e-46,1.4802974e-16,5.1155286e-47,1.4802974e-16
1.0620005,1.4802974e-16,-2.5469588e-30,2.6132729e-46,1.4802974e-16,1.2363218e-46,1.4802974e-16
1.0992983,1.4802974e-16,-2.8064692e-30,-3.4410711e-47,1.4802974e-16,-1.496403e-47,1.4802974e-16
1.1387972,1.4802974e-16,-3.0787554e-30,1.0744846e-46,1.4802974e-16,3.0898687e-47,1.4802974e-16
1.1806248,1.4802974e-16,-3.3586877e-30,1.2497523e-44,1.4802974e-16,4.824509e-45,1.4802974e-16
1.2249162,1.4802974e-16,-3.6386606e-30,1.0743351e-46,1.4802974e-16,5.5741053e-47,1.4802974e-16
1.271814,1.4802974e-16,-3.9077798e-30,2.9916674e-45,1.4802974e-16,4.6854736e-46,1.4802974e-16
1.3214686,1.4802974e-16,-4.1507756e-30,-5.6618792e-48,1.4802974e-16,5.9262844e-48,1.4802974e-16
1.3740391,1.4802974e-16,-4.3465958e-30,-1.975757e-44,1.4802974e-16,-6.8389839e-45,1.4802974e-16
1.4296932,1.4802974e-16,-4.4667408e-30,3.9659011e-44,1.4802974e-16,1.1450333e-44,1.4802974e-16
1.488608,1.4802974e-16,-4.4736896e-30,2.0924793e-44,1.4802974e-16,5.777083e-45,1.4802974e-16
1.5509705,1.4802974e-16,-4.3204498e-30,-4.8479736e-44,1.4802974e-16,-1.3911585e-44,1.4802974e-16
1.6169779,1.4802974e-16,-3.9534789e-30,-2.1277691e-44,1.4802974e-16,-5.8772065e-45,1.4802974e-16
1.6868383,1.4802974e-16,-3.3225357e-30,8.6244286e-47,1.4802974e-16,1.4669661e-47,1.4802974e-16
1.7607711,1.4802974e-16,-2.4113291e-30,4.8232773e-47,1.4802974e-16,1.2659873e-47,1.4802974e-16
1.8345812,1.4802974e-16,-1.2968525e-30,1.8399761e-46,1.4802974e-16,3.3936445e-47,1.4802974e-16
1.9041009,1.4802974e-16,-1.2815444e-31,-1.0155769e-46,1.4802974e-16,-1.8787116e-47,1.4802974e-16
1.9695866,1.4802974e-16,9.6341898e-31,2.15458e-46,1.4802974e-16,2.9355102e-47,1.4802974e-16
2.0312786,1.4802974e-16,1.8914777e-30,-4.4119632e-47,1.4802974e-16,-5.884416e-48,1.4802974e-16
2.089402,1.4802974e-16,2.6164613e-30,-3.910487e-46,1.4802974e-16,-6.2802546e-47,1.4802974e-16
2.0951839,1.4802974e-16,2.671764e-30,-3.7240034e-46,1.4802974e-16,-5.8989192e-47,1.4802974e-16
2.1441708,1.4802974e-16,3.1378646e-30,-5.805004e-45,1.4802974e-16,-7.1882296e-46,1.4802974e-16
2.1957799,1.4802974e-16,3.4797326e-30,-6.941755e-44,1.4802974e-16,-8.3207271e-45,1.4802974e-16
2.244415,1.4802974e-16,3.6756287e-30,1.3700873e-43,1.4802974e-16,1.5537309e-44,1.4802974e-16
2.2902505,1.4802974e-16,3.7596322e-30,1.4295709e-43,1.4802974e-16,1.6143978e-44,1.4802974e-16
2.3334504,1.4802974e-16,3.7617625e-30,-3.0233506e-43,1.4802974e-16,-3.1975833e-44,1.4802974e-16
2.3741686,1.4802974e-16,3.7064321e-30,-6.894735e-44,1.4802974e-16,-7.2637092e-45,1.4802974e-16
2.4125499,1.4802974e-16,3.6125289e-30,1.7002649e-43,1.4802974e-16,1.7194886e-44,1.4802974e-16
2.4487301,1.4802974e-16,3.4941985e-30,-4.9282492e-44,1.4802974e-16,-4.1179142e-45,1.4802974e-16
2.4828372,1.4802974e-16,3.3617768e-30,-2.710069e-44,1.4802974e-16,-2.2279979e-45,1.4802974e-16
2.5149913,1.4802974e-16,3.2226569e-30,3.6369801e-44,1.4802974e-16,3.1602507e-45,1.4802974e-16
2.5453056,1.4802974e-16,3.0820307e-30,1.9960564e-44,1.4802974e-16,1.6430588e-45,1.4802974e-16
2.5738865,1.4802974e-16,2.9434657e-30,1.1899103e-44,1.4802974e-16,8.6408885e-46,1.4802974e-16
2.600834,1.4802974e-16,2.8093354e-30,3.9965062e-44,1.4802974e-16,2.5727354e-45,1.4802974e-16
2.6262423,1.4802974e-16,2.681155e-30,-3.3277325e-44,1.4802974e-16,-1.9621429e-45,1.4802974e-16
2.6502002,1.4802974e-16,2.5598284e-30,-3.9458814e-44,1.4802974e-16,-2.5368357e-45,1.4802974e-16
2.672791,1.4802974e-16,2.4458194e-30,3.3482849e-44,1.4802974e-16,1.9894296e-45,1.4802974e-16
2.6940934,1.4802974e-16,2.3392867e-30,-9.717535e-45,1.4802974e-16,-4.7312013e-46,1.4802974e-16
2.7141814,1.4802974e-16,2.2401805e-30,-5.5738903e-46,1.4802974e-16,-4.2129577e-47,1.4802974e-16
2.7331246,1.4802974e-16,2.1483094e-30,3.4766456e-44,1.4802974e-16,1.6144924e-45,1.4802974e-16
2.7509888,1.4802974e-16,2.063391e-30,2.5147244e-44,1.4802974e-16,1.0772835e-45,1.4802974e-16
2.7678357,1.4802974e-16,1.985089e-30,-1.7282677e-45,1.4802974e-16,-1.4889541e-46,1.4802974e-16
2.7837236,1.4802974e-16,1.9130349e-30,-7.6217818e-44,1.4802974e-16,-2.9936784e-45,1.4802974e-16
2.7987073,1.4802974e-16,1.8468486e-30,-2.2086962e-44,1.4802974e-16,-9.4949624e-46,1.4802974e-16
2.8128386,1.4802974e-16,1.7861515e-30,5.6376252e-44,1.4802974e-16,2.1334473e-45,1.4802974e-16
2.8261662,1.4802974e-16,1.7305733e-30,-3.466389e-44,1.4802974e-16,-1.0927241e-45,1.4802974e-16
2.8387359,1.4802974e-16,1.679758e-30,-1.2185666e-44,1.4802974e-16,-4.1395246e-46,1.4802974e-16
2.8505912,1.4802974e-16,1.633367e-30,2.568158e-44,1.4802974e-16,8.4979243e-46,1.4802974e-16
2.8617726,1.4802974e-16,1.5910808e-30,3.6791381e-45,1.4802974e-16,1.2984344e-46,1.4802974e-16
2.8723186,1.4802974e-16,1.5526e-30,-5.2513007e-45,1.4802974e-16,-8.6674669e-47,1.4802974e-16
2.8822656,1.4802974e-16,1.5176458e-30,-9.4458319e-45,1.4802974e-16,-2.3669546e-46,1.4802974e-16
2.8916476,1.4802974e-16,1.4859587e-30,5.2671782e-44,1.4802974e-16,1.2032506e-45,1.4802974e-16
2.9004967,1.4802974e-16,1.4572981e-30,9.8782077e-45,1.4802974e-16,2.7142766e-46,1.4802974e-16
2.9088434,1.4802974e-16,1.4314411e-30,-1.5214838e-44,1.4802974e-16,-3.9507365e-46,1.4802974e-16
2.9167163,1.4802974e-16,1.4081817e-30,2.5451379e-45,1.4802974e-16,6.8008731e-47,1.4802974e-16
2.9241422,1.4802974e-16,1.3873294e-30,-3.02424e-44,1.4802974e-16,-5.6077187e-46,1.4802974e-16
2.9311467,1.4802974e-16,1.3687078e-30,-4.197313e-44,1.4802974e-16,-7.2111852e-46,1.4802974e-16
2.9377537,1.4802974e-16,1.3521536e-30,2.2910782e-44,1.4802974e-16,3.106332e-46,1.4802974e-16
2.9439858,1.4802974e-16,1.3375157e-30,4.5045254e-44,1.4802974e-16,7.6632807e-46,1.4802974e-16
