y,turbulenceProperties:R_0,turbulenceProperties:R_1,turbulenceProperties:R_2,turbulenceProperties:R_3,turbulenceProperties:R_4,turbulenceProperties:R_5
0,6.6666667e-11,0,0,6.6666667e-11,0,6.6666667e-11
0.00086769924,6.0768723e-12,-2.3619922e-21,-4.72902e-42,6.0768723e-12,2.3185302e-38,6.0768723e-12
0.0017874829,1.4802974e-16,-7.0479192e-31,1.2942812e-47,1.4802974e-16,-6.7170968e-48,1.4802974e-16
0.0027624773,1.4802974e-16,-7.0687382e-31,-2.3195741e-46,1.4802974e-16,-5.0611541e-49,1.4802974e-16
0.0037959966,1.4802974e-16,-7.0847607e-31,9.4549438e-48,1.4802974e-16,3.3411337e-48,1.4802974e-16
0.0048915537,1.4802974e-16,-7.0964907e-31,-1.0963782e-47,1.4802974e-16,-2.1717514e-48,1.4802974e-16
0.0060528726,1.4802974e-16,-7.1044173e-31,-3.8340538e-46,1.4802974e-16,9.3553158e-50,1.4802974e-16
0.0072839007,1.4802974e-16,-7.1090216e-31,4.2727424e-46,1.4802974e-16,7.0766166e-48,1.4802974e-16
0.0085888223,1.4802974e-16,-7.1107767e-31,3.7712985e-46,1.4802974e-16,-1.6822199e-48,1.4802974e-16
0.0099720729,1.4802974e-16,-7.1101513e-31,-4.118232e-46,1.4802974e-16,-1.6396172e-48,1.4802974e-16
0.011438354,1.4802974e-16,-7.1076109e-31,1.1050738e-45,1.4802974e-16,1.3881191e-47,1.4802974e-16
0.01299265,1.4802974e-16,-7.1036167e-31,5.5868057e-47,1.4802974e-16,-5.9071058e-48,1.4802974e-16
0.014640245,1.4802974e-16,-7.098629e-31,-1.0795121e-45,1.4802974e-16,-1.233325e-47,1.4802974e-16
0.016386737,1.4802974e-16,-7.0931091e-31,-1.4408608e-48,1.4802974e-16,-1.7508639e-49,1.4802974e-16
0.018238064,1.4802974e-16,-7.0875195e-31,-1.284389e-45,1.4802974e-16,-1.4735924e-47,1.4802974e-16
0.020200518,1.4802974e-16,-7.0823263e-31,-5.4341427e-47,1.4802974e-16,6.4312667e-48,1.4802974e-16
0.022280771,1.4802974e-16,-7.0780013e-31,1.210355e-45,1.4802974e-16,9.5574109e-48,1.4802974e-16
0.024485892,1.4802974e-16,-7.075024e-31,-8.1588051e-48,1.4802974e-16,-2.7215078e-48,1.4802974e-16
0.026823378,1.4802974e-16,-7.0738829e-31,8.5890892e-46,1.4802974e-16,2.7596686e-47,1.4802974e-16
0.029301173,1.4802974e-16,-7.0750789e-31,1.6293314e-45,1.4802974e-16,3.0189904e-47,1.4802974e-16
0.0319277,1.4802974e-16,-7.0791277e-31,-2.3060849e-45,1.4802974e-16,-6.0280644e-47,1.4802974e-16
0.034711887,1.4802974e-16,-7.0865606e-31,-1.5841157e-45,1.4802974e-16,-2.7659236e-47,1.4802974e-16
