y,turbulenceProperties:R_0,turbulenceProperties:R_1,turbulenceProperties:R_2,turbulenceProperties:R_3,turbulenceProperties:R_4,turbulenceProperties:R_5
0,6.6666667e-11,0,0,6.6666667e-11,0,6.6666667e-11
0.00086769924,6.0767678e-12,-3.7201448e-21,-7.1217771e-41,6.0767678e-12,-6.4285001e-43,6.0767678e-12
0.0017874829,1.4802974e-16,-1.1102936e-30,3.9517037e-46,1.4802974e-16,1.313991e-48,1.4802974e-16
0.0027624773,1.4802974e-16,-1.1137407e-30,3.180927e-46,1.4802974e-16,-4.0019811e-48,1.4802974e-16
0.0037959966,1.4802974e-16,-1.116426e-30,-3.5995348e-46,1.4802974e-16,-4.281018e-48,1.4802974e-16
0.0048915537,1.4802974e-16,-1.1184245e-30,-9.2163811e-46,1.4802974e-16,1.801838e-48,1.4802974e-16
0.0060528726,1.4802974e-16,-1.1198087e-30,-3.2145967e-47,1.4802974e-16,1.0198791e-48,1.4802974e-16
0.0072839007,1.4802974e-16,-1.1206487e-30,-1.0097818e-45,1.4802974e-16,2.2958529e-48,1.4802974e-16
0.0085888223,1.4802974e-16,-1.1210133e-30,1.0859566e-45,1.4802974e-16,6.3262225e-48,1.4802974e-16
0.0099720729,1.4802974e-16,-1.1209697e-30,1.9153194e-45,1.4802974e-16,-2.2983082e-48,1.4802974e-16
0.011438354,1.4802974e-16,-1.1205839e-30,1.1494225e-46,1.4802974e-16,-1.2332526e-47,1.4802974e-16
0.01299265,1.4802974e-16,-1.1199207e-30,-4.6368938e-45,1.4802974e-16,-2.7680577e-48,1.4802974e-16
0.014640245,1.4802974e-16,-1.1190438e-30,-1.3560661e-45,1.4802974e-16,1.529736e-47,1.4802974e-16
0.016386737,1.4802974e-16,-1.1180161e-30,4.1814856e-45,1.4802974e-16,2.8779355e-48,1.4802974e-16
0.018238064,1.4802974e-16,-1.1168999e-30,-5.5909173e-52,1.4802974e-16,-5.3800054e-48,1.4802974e-16
0.020200518,1.4802974e-16,-1.1157568e-30,1.34613e-45,1.4802974e-16,8.2250381e-48,1.4802974e-16
0.022280771,1.4802974e-16,-1.1146482e-30,5.6890853e-45,1.4802974e-16,7.1004298e-49,1.4802974e-16
