y,turbulenceProperties:R_0,turbulenceProperties:R_1,turbulenceProperties:R_2,turbulenceProperties:R_3,turbulenceProperties:R_4,turbulenceProperties:R_5
1.0002541,6.6666667e-11,0,0,6.6666667e-11,0,6.6666667e-11
1.0008359,6.0764969e-12,-4.7308488e-21,-1.5678271e-36,6.0764969e-12,-6.0227536e-40,6.0764969e-12
1.0014527,1.4802974e-16,-1.4103831e-30,2.2145434e-46,1.4802974e-16,6.2255758e-50,1.4802974e-16
1.0021064,1.4802974e-16,-1.4135619e-30,-1.774008e-47,1.4802974e-16,1.3486865e-48,1.4802974e-16
1.0027994,1.4802974e-16,-1.4156763e-30,-2.8768566e-51,1.4802974e-16,6.1230509e-49,1.4802974e-16
1.0035339,1.4802974e-16,-1.4168171e-30,-2.3183599e-45,1.4802974e-16,-9.1712045e-49,1.4802974e-16
1.0043126,1.4802974e-16,-1.4170703e-30,-1.179629e-46,1.4802974e-16,-1.902753e-48,1.4802974e-16
1.005138,1.4802974e-16,-1.4165186e-30,5.1485747e-45,1.4802974e-16,8.8002141e-51,1.4802974e-16
1.006013,1.4802974e-16,-1.4152419e-30,2.1942528e-46,1.4802974e-16,-5.5041259e-49,1.4802974e-16
1.0069405,1.4802974e-16,-1.4133174e-30,-2.7966913e-45,1.4802974e-16,7.4885456e-49,1.4802974e-16
1.0079236,1.4802974e-16,-1.410819e-30,-6.7848086e-47,1.4802974e-16,1.5956468e-48,1.4802974e-16
1.0089658,1.4802974e-16,-1.4078184e-30,1.5578838e-49,1.4802974e-16,-3.9333877e-50,1.4802974e-16
1.0100705,1.4802974e-16,-1.4043843e-30,-4.4735797e-50,1.4802974e-16,-2.5707777e-51,1.4802974e-16
1.0112415,1.4802974e-16,-1.4005826e-30,-1.3798486e-49,1.4802974e-16,2.8372649e-50,1.4802974e-16
1.0124829,1.4802974e-16,-1.3964771e-30,-1.044826e-46,1.4802974e-16,3.9508546e-48,1.4802974e-16
1.0137987,1.4802974e-16,-1.392129e-30,-2.630922e-45,1.4802974e-16,2.2512015e-47,1.4802974e-16
1.0151935,1.4802974e-16,-1.3875963e-30,-5.1642574e-45,1.4802974e-16,1.8650149e-47,1.4802974e-16
1.0166721,1.4802974e-16,-1.3829346e-30,5.103998e-45,1.4802974e-16,-4.8652308e-47,1.4802974e-16
1.0182393,1.4802974e-16,-1.3781974e-30,5.0342004e-45,1.4802974e-16,-2.1564481e-47,1.4802974e-16
1.0199007,1.4802974e-16,-1.3734354e-30,4.5001555e-46,1.4802974e-16,-1.3046117e-47,1.4802974e-16
1.0216618,1.4802974e-16,-1.3686968e-30,1.3947301e-46,1.4802974e-16,-1.8518855e-48,1.4802974e-16
1.0235286,1.4802974e-16,-1.3640266e-30,-3.1528418e-45,1.4802974e-16,4.381806e-47,1.4802974e-16
1.0255075,1.4802974e-16,-1.3594677e-30,-5.8031548e-48,1.4802974e-16,1.784431e-49,1.4802974e-16
1.0276052,1.4802974e-16,-1.3550601e-30,1.2854975e-46,1.4802974e-16,-6.255683e-48,1.4802974e-16
1.0298287,1.4802974e-16,-1.3508413e-30,-6.4063169e-45,1.4802974e-16,5.4175086e-47,1.4802974e-16
1.0321858,1.4802974e-16,-1.3468454e-30,-2.559228e-46,1.4802974e-16,4.141466e-48,1.4802974e-16
1.0346843,1.4802974e-16,-1.3431036e-30,6.1500477e-45,1.4802974e-16,-5.1983929e-47,1.4802974e-16
1.0373328,1.4802974e-16,-1.3396438e-30,1.563936e-46,1.4802974e-16,-9.9602967e-48,1.4802974e-16
1.0401402,1.4802974e-16,-1.3364911e-30,-7.0308881e-45,1.4802974e-16,8.0028736e-47,1.4802974e-16
1.0431162,1.4802974e-16,-1.3336668e-30,-4.0392977e-46,1.4802974e-16,1.321107e-47,1.4802974e-16
1.0462709,1.4802974e-16,-1.3311882e-30,6.7829409e-45,1.4802974e-16,-7.7433179e-47,1.4802974e-16
1.0496148,1.4802974e-16,-1.3290691e-30,2.7140664e-49,1.4802974e-16,7.8375999e-49,1.4802974e-16
1.0531596,1.4802974e-16,-1.3273191e-30,7.8728707e-45,1.4802974e-16,-1.2180508e-46,1.4802974e-16
1.0569171,1.4802974e-16,-1.325943e-30,2.4397231e-46,1.4802974e-16,-1.1444266e-47,1.4802974e-16
1.0609001,1.4802974e-16,-1.3249412e-30,-1.5869921e-44,1.4802974e-16,2.5916147e-46,1.4802974e-16
1.0651222,1.4802974e-16,-1.3243087e-30,-4.2183227e-46,1.4802974e-16,2.2968032e-47,1.4802974e-16
1.0695978,1.4802974e-16,-1.3240348e-30,8.0037219e-45,1.4802974e-16,-1.3680467e-46,1.4802974e-16
1.074342,1.4802974e-16,-1.3241031e-30,1.8575228e-46,1.4802974e-16,-1.3480319e-47,1.4802974e-16
1.079371,1.4802974e-16,-1.3244906e-30,3.0643609e-49,1.4802974e-16,2.3125989e-48,1.4802974e-16
1.0847018,1.4802974e-16,-1.3251672e-30,4.7117967e-45,1.4802974e-16,-1.4754373e-46,1.4802974e-16
1.0903526,1.4802974e-16,-1.3260951e-30,9.5947652e-47,1.4802974e-16,-7.9454833e-48,1.4802974e-16
1.0963427,1.4802974e-16,-1.3272283e-30,-4.615912e-45,1.4802974e-16,1.4450439e-46,1.4802974e-16
1.1026923,1.4802974e-16,-1.3285117e-30,4.1832072e-50,1.4802974e-16,2.5197754e-48,1.4802974e-16
1.109423,1.4802974e-16,-1.3298802e-30,2.6372716e-50,1.4802974e-16,-3.2861076e-51,1.4802974e-16
1.1165578,1.4802974e-16,-1.3312575e-30,7.4112934e-50,1.4802974e-16,-4.6662654e-51,1.4802974e-16
1.1241208,1.4802974e-16,-1.3325555e-30,3.4476393e-49,1.4802974e-16,4.4833886e-52,1.4802974e-16
1.1321378,1.4802974e-16,-1.3336728e-30,8.0584074e-50,1.4802974e-16,-1.3807339e-51,1.4802974e-16
1.140636,1.4802974e-16,-1.3344932e-30,-5.420573e-49,1.4802974e-16,1.3616794e-47,1.4802974e-16
1.1496443,1.4802974e-16,-1.3348824e-30,2.3265292e-44,1.4802974e-16,-4.0325429e-46,1.4802974e-16
1.1591934,1.4802974e-16,-1.3346866e-30,-1.8382464e-47,1.4802974e-16,-1.5684354e-47,1.4802974e-16
1.1693157,1.4802974e-16,-1.333732e-30,-4.1284156e-45,1.4802974e-16,8.9845898e-48,1.4802974e-16
1.1800455,1.4802974e-16,-1.3318201e-30,-1.1703856e-46,1.4802974e-16,-7.7511966e-48,1.4802974e-16
1.1914194,1.4802974e-16,-1.3287202e-30,-1.8894102e-44,1.4802974e-16,3.6846865e-46,1.4802974e-16
1.2034761,1.4802974e-16,-1.3241662e-30,-6.8815336e-45,1.4802974e-16,7.5429347e-47,1.4802974e-16
1.2162565,1.4802974e-16,-1.3178518e-30,5.3588744e-46,1.4802974e-16,-3.3709207e-47,1.4802974e-16
1.229804,1.4802974e-16,-1.3094206e-30,-9.5138895e-45,1.4802974e-16,3.6856668e-46,1.4802974e-16
1.2441647,1.4802974e-16,-1.2984551e-30,-4.7716488e-46,1.4802974e-16,6.8794701e-47,1.4802974e-16
1.2593874,1.4802974e-16,-1.2844642e-30,1.6816545e-44,1.4802974e-16,-4.69775e-46,1.4802974e-16
1.2755239,1.4802974e-16,-1.2668647e-30,-3.8703344e-44,1.4802974e-16,9.3881489e-46,1.4802974e-16
1.292629,1.4802974e-16,-1.244959e-30,-3.0447316e-44,1.4802974e-16,9.7867853e-46,1.4802974e-16
1.3107609,1.4802974e-16,-1.2179118e-30,4.0916725e-44,1.4802974e-16,-9.9393875e-46,1.4802974e-16
1.3299811,1.4802974e-16,-1.1847128e-30,2.0110831e-44,1.4802974e-16,-5.4225927e-46,1.4802974e-16
1.350355,1.4802974e-16,-1.1441315e-30,4.755646e-46,1.4802974e-16,-4.5667201e-47,1.4802974e-16
1.3719519,1.4802974e-16,-1.0946658e-30,-1.3323826e-44,1.4802974e-16,1.0478557e-46,1.4802974e-16
1.3948452,1.4802974e-16,-1.0344761e-30,1.2399873e-45,1.4802974e-16,6.5156317e-48,1.4802974e-16
1.4191127,1.4802974e-16,-9.6130047e-31,2.7661851e-44,1.4802974e-16,-6.2097099e-46,1.4802974e-16
1.4448368,1.4802974e-16,-8.7235687e-31,1.5994607e-48,1.4802974e-16,-2.7000013e-47,1.4802974e-16
1.472105,1.4802974e-16,-7.6422737e-31,-1.5917352e-47,1.4802974e-16,5.1458242e-50,1.4802974e-16
1.5010101,1.4802974e-16,-6.3273375e-31,2.5227522e-48,1.4802974e-16,-6.5743438e-47,1.4802974e-16
1.5316502,1.4802974e-16,-4.7281176e-31,-8.1431911e-44,1.4802974e-16,1.4204205e-45,1.4802974e-16
1.5641295,1.4802974e-16,-2.7841045e-31,5.0977857e-45,1.4802974e-16,1.0550169e-46,1.4802974e-16
1.5985584,1.4802974e-16,-4.2488091e-32,1.3873718e-43,1.4802974e-16,-2.8137563e-45,1.4802974e-16
1.6350539,1.4802974e-16,2.4281138e-31,-3.0363257e-45,1.4802974e-16,-2.6121738e-47,1.4802974e-16
1.67374,1.4802974e-16,5.8561523e-31,5.3605364e-44,1.4802974e-16,-2.0795753e-46,1.4802974e-16
1.7147484,1.4802974e-16,9.9312387e-31,-1.2203827e-43,1.4802974e-16,1.4394649e-45,1.4802974e-16
1.7582183,1.4802974e-16,1.4694112e-30,-1.0996766e-43,1.4802974e-16,1.773843e-45,1.4802974e-16
1.8042975,1.4802974e-16,2.0118392e-30,1.8559444e-43,1.4802974e-16,-2.2284888e-45,1.4802974e-16
1.8531427,1.4802974e-16,2.6060806e-30,-7.3390262e-44,1.4802974e-16,1.0088728e-45,1.4802974e-16
1.9049198,1.4802974e-16,3.2207469e-30,-6.5895168e-44,1.4802974e-16,8.6114523e-46,1.4802974e-16
1.9598049,1.4802974e-16,3.8052221e-30,7.2301559e-44,1.4802974e-16,-1.2400301e-45,1.4802974e-16
2.0179846,1.4802974e-16,4.2937963e-30,-1.0692526e-43,1.4802974e-16,7.0519598e-47,1.4802974e-16
2.0761642,1.4802974e-16,4.629362e-30,3.2448259e-45,1.4802974e-16,1.4561143e-46,1.4802974e-16
2.1310493,1.4802974e-16,4.799662e-30,1.0838667e-43,1.4802974e-16,-1.3753896e-46,1.4802974e-16
2.1828264,1.4802974e-16,4.8288814e-30,-9.6047314e-49,1.4802974e-16,-8.0312816e-47,1.4802974e-16
2.2316716,1.4802974e-16,4.7503507e-30,-2.2830139e-48,1.4802974e-16,9.4926801e-47,1.4802974e-16
2.2777508,1.4802974e-16,4.5971174e-30,9.8796386e-44,1.4802974e-16,-5.3459931e-46,1.4802974e-16
2.3212207,1.4802974e-16,4.3973423e-30,9.250494e-45,1.4802974e-16,-2.5718119e-46,1.4802974e-16
