x,y,z,U_0,U_1,U_2
1.48055,0.400504,0.05,-0.00185784,0.00129517,1.49827e-21
1.48055,0.403272,0.05,-0.00183574,0.00128903,1.88275e-21
1.48055,0.406041,0.05,-0.00181314,0.00128123,1.67501e-21
1.48055,0.408809,0.05,-0.00178948,0.0012717,1.12136e-21
1.48055,0.411577,0.05,-0.00176535,0.00126425,2.23374e-22
1.48055,0.414346,0.05,-0.00174064,0.00125553,3.86262e-22
1.48055,0.417114,0.05,-0.00171593,0.00124682,5.4915e-22
1.48055,0.419882,0.05,-0.00168817,0.00123414,3.52571e-22
1.48055,0.422651,0.05,-0.00166289,0.00122759,6.03196e-22
1.48055,0.425419,0.05,-0.00163602,0.00121797,5.92587e-22
1.48055,0.428188,0.05,-0.00160915,0.00120836,5.81977e-22
1.48055,0.430956,0.05,-0.00157874,0.0011955,5.28968e-22
1.48055,0.433724,0.05,-0.00155092,0.00118703,2.918e-22
1.48055,0.436493,0.05,-0.0015218,0.00117652,-1.48449e-22
1.48055,0.439261,0.05,-0.00149269,0.00116602,-5.88697e-22
1.48055,0.442029,0.05,-0.00145935,0.00115227,-4.40481e-22
1.48055,0.444798,0.05,-0.00142929,0.00114272,-9.07081e-22
1.48055,0.447566,0.05,-0.00139784,0.00113134,-1.38202e-21
1.48055,0.450335,0.05,-0.00136638,0.00111996,-1.85696e-21
1.48055,0.453103,0.05,-0.00132956,0.0011046,-2.74898e-21
1.48055,0.455871,0.05,-0.00129785,0.00109481,-3.06492e-21
1.48055,0.45864,0.05,-0.00126391,0.00108255,-2.40211e-21
1.48055,0.461408,0.05,-0.00122998,0.00107029,-1.73929e-21
1.48055,0.464176,0.05,-0.00118884,0.00105264,-7.0118e-23
1.48055,0.466945,0.05,-0.00115634,0.00104342,1.65041e-21
1.48055,0.469713,0.05,-0.00111978,0.00103029,1.66138e-21
1.48055,0.472482,0.05,-0.00108323,0.00101716,1.67235e-21
1.48055,0.47525,0.05,-0.00104093,0.00100009,5.93188e-22
1.48055,0.478018,0.05,-0.00100372,0.00098797,-1.47585e-21
1.48055,0.480787,0.05,-0.000965199,0.00097467,-1.92344e-21
1.48055,0.483555,0.05,-0.000925847,0.00096067,-2.13558e-21
1.48055,0.486324,0.05,-0.000885859,0.000946279,-2.24277e-21
1.48055,0.489092,0.05,-0.000837135,0.000926892,-3.05021e-22
1.48055,0.49186,0.05,-0.000799907,0.000915823,1.44215e-21
1.48055,0.494629,0.05,-0.000757563,0.000900956,2.10316e-21
1.48055,0.497397,0.05,-0.00071522,0.000886089,2.76417e-21
1.48055,0.500165,0.05,-0.000666711,0.000867815,2.42787e-21
1.48055,0.502934,0.05,-0.000620127,0.000851531,1.44805e-21
1.48055,0.505702,0.05,-0.000578137,0.000838154,1.02307e-21
1.48055,0.508471,0.05,-0.000532585,0.000822427,5.68491e-22
1.48055,0.511239,0.05,-0.000487033,0.000806699,1.13911e-22
1.48055,0.514007,0.05,-0.00043104,0.000785757,-5.51937e-23
1.48055,0.516776,0.05,-0.000384344,0.000770615,-4.89449e-23
1.48055,0.519544,0.05,-0.000338385,0.000755832,1.01054e-22
1.48055,0.522312,0.05,-0.000289388,0.000739256,3.17543e-22
1.48055,0.525081,0.05,-0.00024039,0.00072268,5.34032e-22
1.48055,0.527849,0.05,-0.000178658,0.000700332,1.19952e-21
1.48055,0.530618,0.05,-0.000128507,0.000684345,9.11047e-22
1.48055,0.533386,0.05,-7.97943e-05,0.000669054,6.79786e-22
1.48055,0.536154,0.05,-2.70943e-05,0.000651646,8.30616e-22
1.48055,0.538923,0.05,2.56057e-05,0.000634238,9.81446e-22
1.48055,0.541691,0.05,9.05093e-05,0.000611798,1.27463e-21
1.48055,0.544459,0.05,0.000148672,0.000592959,1.25718e-21
1.48055,0.547228,0.05,0.000198459,0.000578053,8.30338e-22
1.48055,0.549996,0.05,0.000255132,0.000559841,3.00438e-22
1.48055,0.552765,0.05,0.000311804,0.000541628,-2.29463e-22
1.48055,0.555533,0.05,0.000376383,0.000520443,-7.43315e-22
1.48055,0.558301,0.05,0.000448421,0.000496748,-1.04513e-21
1.48055,0.56107,0.05,0.000497669,0.000482859,-5.70588e-22
1.48055,0.563838,0.05,0.000558019,0.00046413,-5.34873e-22
1.48055,0.566606,0.05,0.000618938,0.000445154,-5.21612e-22
1.48055,0.569375,0.05,0.000679856,0.000426177,-5.08352e-22
1.48055,0.572143,0.05,0.000762251,0.000399829,-6.72168e-22
1.48055,0.574912,0.05,0.000824676,0.000381379,-6.09429e-22
1.48055,0.57768,0.05,0.000882148,0.000364855,-3.63335e-22
1.48055,0.580448,0.05,0.000947583,0.00034517,1.3414e-23
1.48055,0.583217,0.05,0.00101302,0.000325485,3.90163e-22
1.48055,0.585985,0.05,0.00108691,0.000303151,7.9089e-22
1.48055,0.588754,0.05,0.00117655,0.000275892,1.2428e-21
1.48055,0.591522,0.05,0.00123324,0.000260471,2.53959e-21
1.48055,0.59429,0.05,0.00129813,0.000242077,2.7083e-21
1.48055,0.597059,0.05,0.00136834,0.000221758,2.14633e-21
1.48055,0.599827,0.05,0.00143855,0.000201438,1.58437e-21
1.48055,0.602595,0.05,0.00152365,0.000176866,9.26224e-24
1.48055,0.605364,0.05,0.00161479,0.000150798,-2.40194e-21
1.48055,0.608132,0.05,0.0016756,0.000134706,-5.19127e-21
1.48055,0.610901,0.05,0.001746,0.000115443,-5.91045e-21
1.48055,0.613669,0.05,0.00182122,9.45815e-05,-5.58634e-21
1.48055,0.616437,0.05,0.00189645,7.37203e-05,-5.26224e-21
1.48055,0.619206,0.05,0.00198876,4.84212e-05,-3.05251e-21
1.48055,0.621974,0.05,0.00208775,2.15623e-05,3.37295e-22
1.48055,0.624742,0.05,0.00215294,4.88417e-06,3.61795e-21
1.48055,0.627511,0.05,0.00222636,-1.4283e-05,5.34804e-21
1.48055,0.630279,0.05,0.0023068,-3.5572e-05,5.7564e-21
1.48055,0.633048,0.05,0.00238725,-5.68609e-05,6.16476e-21
1.48055,0.635816,0.05,0.00248174,-8.14526e-05,5.19503e-21
1.48055,0.638584,0.05,0.00259164,-0.00010967,2.7123e-21
1.48055,0.641353,0.05,0.00266596,-0.000128074,3.05193e-22
1.48055,0.644121,0.05,0.00273944,-0.000146249,-1.67524e-21
1.48055,0.646889,0.05,0.00282526,-0.000167829,-2.25553e-21
1.48055,0.649658,0.05,0.00291107,-0.00018941,-2.83582e-21
1.48055,0.652426,0.05,0.00300178,-0.000212025,-3.16723e-21
1.48055,0.655195,0.05,0.00311842,-0.000240131,-2.17907e-21
1.48055,0.657963,0.05,0.00321484,-0.000263143,-1.37512e-21
1.48055,0.660731,0.05,0.00328946,-0.000280664,-7.69809e-22
1.48055,0.6635,0.05,0.00337627,-0.000301253,-3.3021e-22
1.48055,0.666268,0.05,0.00346755,-0.000322964,4.87306e-23
1.48055,0.669036,0.05,0.00355882,-0.000344676,4.27672e-22
1.48055,0.671805,0.05,0.00367104,-0.000370347,6.31033e-22
1.48055,0.674573,0.05,0.00379422,-0.000398091,7.42473e-22
1.48055,0.677342,0.05,0.00387868,-0.000416947,1.96474e-21
1.48055,0.68011,0.05,0.00395905,-0.000434863,3.24986e-21
1.48055,0.682878,0.05,0.00405578,-0.000456524,2.9225e-21
1.48055,0.685647,0.05,0.00415252,-0.000478186,2.59513e-21
1.48055,0.688415,0.05,0.00424925,-0.000499847,2.26776e-21
1.48055,0.691184,0.05,0.00437758,-0.000526783,4.94919e-22
1.48055,0.693952,0.05,0.00450219,-0.000552899,-1.40132e-21
1.48055,0.69672,0.05,0.0045868,-0.000570687,-3.92977e-21
1.48055,0.699489,0.05,0.00467437,-0.000589086,-6.03593e-21
1.48055,0.702257,0.05,0.00477646,-0.000610494,-6.06496e-21
1.48055,0.705025,0.05,0.00487855,-0.000631903,-6.09399e-21
1.48055,0.707794,0.05,0.00498366,-0.00065375,-5.87335e-21
1.48055,0.710562,0.05,0.00511869,-0.000679942,-3.1788e-21
1.48055,0.713331,0.05,0.00524757,-0.000704976,-4.55623e-22
1.48055,0.716099,0.05,0.00533721,-0.000722629,2.45027e-21
1.48055,0.718867,0.05,0.00542861,-0.000740613,5.08844e-21
1.48055,0.721636,0.05,0.00553582,-0.000761551,5.33622e-21
1.48055,0.724404,0.05,0.00564302,-0.000782488,5.58401e-21
1.48055,0.727172,0.05,0.00575109,-0.000803531,5.765e-21
1.48055,0.729941,0.05,0.00589103,-0.00082851,3.46611e-21
1.48055,0.732709,0.05,0.00603096,-0.000853489,1.16723e-21
1.48055,0.735478,0.05,0.00612671,-0.00087101,-5.96638e-22
1.48055,0.738246,0.05,0.00622125,-0.000888328,-2.3459e-21
1.48055,0.741014,0.05,0.0063304,-0.000908097,-2.61057e-21
1.48055,0.743783,0.05,0.00644234,-0.000928332,-2.59253e-21
1.48055,0.746551,0.05,0.00655429,-0.000948567,-2.5745e-21
1.48055,0.749319,0.05,0.00669082,-0.000971302,-1.4581e-21
1.48055,0.752088,0.05,0.00683469,-0.000994781,-1.4411e-23
1.48055,0.754856,0.05,0.00695087,-0.0010141,4.5857e-22
1.48055,0.757625,0.05,0.00705005,-0.00103087,3.35429e-22
1.48055,0.760393,0.05,0.00715578,-0.00104862,2.67541e-22
1.48055,0.763161,0.05,0.00727191,-0.00106792,2.87433e-22
1.48055,0.76593,0.05,0.00738804,-0.00108721,3.07325e-22
1.48055,0.768698,0.05,0.00751401,-0.00110729,3.63122e-22
1.48055,0.771466,0.05,0.00766061,-0.001129,4.94053e-22
1.48055,0.774235,0.05,0.00780404,-0.00115029,6.06491e-22
1.48055,0.777003,0.05,0.00790745,-0.00116629,4.84737e-22
1.48055,0.779772,0.05,0.00801086,-0.00118228,3.62982e-22
1.48055,0.78254,0.05,0.00812624,-0.00119986,8.78278e-23
1.48055,0.785308,0.05,0.00824583,-0.00121799,-2.4146e-22
1.48055,0.788077,0.05,0.00836542,-0.00123612,-5.70748e-22
1.48055,0.790845,0.05,0.00850439,-0.00125533,-9.63333e-22
1.48055,0.793614,0.05,0.00865229,-0.00127504,-1.38511e-21
1.48055,0.796382,0.05,0.00878655,-0.00129317,-1.52851e-21
1.48055,0.79915,0.05,0.0088936,-0.00130818,-1.11693e-21
1.48055,0.801919,0.05,0.00900066,-0.00132319,-7.05342e-22
1.48055,0.804687,0.05,0.00912127,-0.00133976,-4.59327e-22
1.48055,0.807455,0.05,0.00924342,-0.00135651,-2.31985e-22
1.48055,0.810224,0.05,0.00936557,-0.00137326,-4.6432e-24
1.48055,0.812992,0.05,0.00950944,-0.00139066,1.72893e-22
1.48055,0.815761,0.05,0.00965705,-0.00140817,3.4185e-22
1.48055,0.818529,0.05,0.0097895,-0.0014242,3.76426e-22
1.48055,0.821297,0.05,0.00989942,-0.00143801,2.11168e-22
1.48055,0.824066,0.05,0.0100093,-0.00145182,4.59097e-23
1.48055,0.826834,0.05,0.0101311,-0.00146681,1.023e-22
1.48055,0.829602,0.05,0.0102547,-0.00148198,1.9326e-22
1.48055,0.832371,0.05,0.0103783,-0.00149716,2.84219e-22
1.48055,0.835139,0.05,0.0105202,-0.00151235,3.95681e-22
1.48055,0.837908,0.05,0.0106658,-0.00152754,5.1136e-22
1.48055,0.840676,0.05,0.010802,-0.00154197,5.63359e-22
1.48055,0.843444,0.05,0.0109138,-0.0015544,4.49614e-22
1.48055,0.846213,0.05,0.0110257,-0.00156683,3.35868e-22
1.48055,0.848981,0.05,0.0111452,-0.00157991,3.04809e-22
1.48055,0.851749,0.05,0.011269,-0.00159336,3.20443e-22
1.48055,0.854518,0.05,0.0113928,-0.00160681,3.36077e-22
1.48055,0.857286,0.05,0.0115277,-0.00161987,3.87631e-22
1.48055,0.860055,0.05,0.0116695,-0.00163269,4.61804e-22
1.48055,0.862823,0.05,0.0118113,-0.00164552,5.35977e-22
1.48055,0.865591,0.05,0.0119249,-0.00165649,1.37128e-21
1.48055,0.86836,0.05,0.0120375,-0.0016674,2.23739e-21
1.48055,0.871128,0.05,0.0121523,-0.00167846,2.89001e-21
1.48055,0.873896,0.05,0.012275,-0.00169008,2.79321e-21
1.48055,0.876665,0.05,0.0123977,-0.00170169,2.69641e-21
1.48055,0.879433,0.05,0.0125232,-0.00171308,2.45502e-21
1.48055,0.882202,0.05,0.0126595,-0.00172355,1.65709e-21
1.48055,0.88497,0.05,0.0127957,-0.00173402,8.59164e-22
1.48055,0.887738,0.05,0.012921,-0.00174394,-5.26802e-23
1.48055,0.890507,0.05,0.013033,-0.00175321,-1.10174e-21
1.48055,0.893275,0.05,0.013145,-0.00176248,-2.1508e-21
1.48055,0.896044,0.05,0.013262,-0.00177204,-2.63554e-21
1.48055,0.898812,0.05,0.0133821,-0.00178178,-2.7659e-21
1.48055,0.90158,0.05,0.0135023,-0.00179152,-2.89626e-21
1.48055,0.904349,0.05,0.0136279,-0.00180034,-2.60421e-21
1.48055,0.907117,0.05,0.0137571,-0.00180856,-2.03992e-21
1.48055,0.909885,0.05,0.0138862,-0.00181678,-1.47564e-21
1.48055,0.912654,0.05,0.0140009,-0.00182453,-1.08317e-21
1.48055,0.915422,0.05,0.014111,-0.00183212,-7.46051e-22
1.48055,0.918191,0.05,0.014221,-0.00183971,-4.08928e-22
1.48055,0.920959,0.05,0.014336,-0.00184754,-2.23541e-22
1.48055,0.923727,0.05,0.0144522,-0.00185542,-7.18081e-23
1.48055,0.926496,0.05,0.0145684,-0.0018633,7.99245e-23
1.48055,0.929264,0.05,0.0146883,-0.00186976,1.07622e-23
1.48055,0.932032,0.05,0.0148091,-0.00187591,-1.06739e-22
1.48055,0.934801,0.05,0.0149298,-0.00188205,-2.24241e-22
1.48055,0.937569,0.05,0.0150383,-0.00188801,-1.39187e-22
1.48055,0.940338,0.05,0.0151449,-0.00189393,-2.41493e-23
1.48055,0.943106,0.05,0.0152515,-0.00189986,9.0888e-23
1.48055,0.945874,0.05,0.0153617,-0.00190593,1.06039e-22
1.48055,0.948643,0.05,0.0154726,-0.00191202,1.01651e-22
1.48055,0.951411,0.05,0.0155835,-0.00191812,9.72622e-23
1.48055,0.954179,0.05,0.0156948,-0.0019227,2.39594e-22
1.48055,0.956948,0.05,0.0158062,-0.001927,4.08868e-22
1.48055,0.959716,0.05,0.0159176,-0.00193131,5.78142e-22
1.48055,0.962485,0.05,0.0160214,-0.00193564,4.79989e-22
1.48055,0.965253,0.05,0.0161233,-0.00193998,3.14821e-22
1.48055,0.968021,0.05,0.0162252,-0.00194432,1.49654e-22
1.48055,0.97079,0.05,0.0163288,-0.00194872,2.88964e-23
1.48055,0.973558,0.05,0.0164333,-0.00195317,-7.00313e-23
1.48055,0.976326,0.05,0.0165377,-0.00195761,-1.68959e-22
1.48055,0.979095,0.05,0.0166402,-0.00196088,-2.46765e-22
1.48055,0.981863,0.05,0.0167418,-0.00196361,-3.14777e-22
1.48055,0.984632,0.05,0.0168433,-0.00196634,-3.8279e-22
1.48055,0.9874,0.05,0.0169419,-0.00196915,-3.76603e-22
1.48055,0.990168,0.05,0.0170379,-0.00197203,-3.08331e-22
1.48055,0.992937,0.05,0.0171339,-0.00197491,-2.40059e-22
1.48055,0.995705,0.05,0.0172303,-0.00197783,-1.9142e-22
1.48055,0.998474,0.05,0.0173275,-0.0019808,-1.83841e-22
1.48055,1.00124,0.05,0.0174247,-0.00198377,-1.76261e-22
1.48055,1.00401,0.05,0.01752,-0.00198622,-1.91719e-22
1.48055,1.00678,0.05,0.0176116,-0.00198766,-2.52328e-22
1.48055,1.00955,0.05,0.0177032,-0.00198909,-3.12937e-22
1.48055,1.01232,0.05,0.0177945,-0.00199055,-3.60518e-22
1.48055,1.01508,0.05,0.0178837,-0.00199215,-3.00776e-22
1.48055,1.01785,0.05,0.017973,-0.00199376,-2.41034e-22
1.48055,1.02062,0.05,0.0180622,-0.00199536,-1.81292e-22
1.48055,1.02339,0.05,0.0181515,-0.00199705,-1.30087e-22
1.48055,1.02616,0.05,0.0182409,-0.00199876,-8.10328e-23
1.48055,1.02893,0.05,0.0183302,-0.00200047,-3.19789e-23
1.48055,1.03169,0.05,0.0184136,-0.00200114,-6.55751e-23
1.48055,1.03446,0.05,0.0184956,-0.00200156,-1.18378e-22
1.48055,1.03723,0.05,0.0185776,-0.00200198,-1.71182e-22
1.48055,1.04,0.05,0.0186596,-0.00200246,-3.32961e-22
1.48055,1.04277,0.05,0.0187415,-0.00200299,-6.06281e-22
1.48055,1.04554,0.05,0.0188234,-0.00200352,-8.79601e-22
1.48055,1.0483,0.05,0.0189053,-0.00200407,-1.12641e-21
1.48055,1.05107,0.05,0.0189866,-0.00200474,-1.13344e-21
1.48055,1.05384,0.05,0.0190679,-0.00200541,-1.14048e-21
1.48055,1.05661,0.05,0.0191483,-0.00200597,-1.11783e-21
1.48055,1.05938,0.05,0.0192213,-0.00200562,-8.47523e-22
1.48055,1.06215,0.05,0.0192943,-0.00200528,-5.77216e-22
1.48055,1.06491,0.05,0.0193673,-0.00200493,-3.0691e-22
1.48055,1.06768,0.05,0.0194413,-0.0020046,-1.88816e-22
1.48055,1.07045,0.05,0.0195157,-0.00200427,-1.34181e-22
1.48055,1.07322,0.05,0.0195902,-0.00200394,-7.95453e-23
1.48055,1.07599,0.05,0.0196643,-0.00200365,-3.16603e-23
1.48055,1.07876,0.05,0.0197377,-0.0020035,-6.35366e-24
1.48055,1.08152,0.05,0.0198112,-0.00200335,1.89529e-23
1.48055,1.08429,0.05,0.0198826,-0.00200303,3.84008e-23
1.48055,1.08706,0.05,0.0199475,-0.00200213,3.80274e-23
1.48055,1.08983,0.05,0.0200124,-0.00200123,3.76541e-23
1.48055,1.0926,0.05,0.0200772,-0.00200033,3.72807e-23
1.48055,1.09537,0.05,0.0201437,-0.00199937,2.56351e-22
1.48055,1.09814,0.05,0.0202108,-0.00199839,5.49779e-22
1.48055,1.1009,0.05,0.0202779,-0.0019974,8.43207e-22
1.48055,1.10367,0.05,0.0203447,-0.00199646,1.08056e-21
1.48055,1.10644,0.05,0.0204106,-0.00199569,1.08614e-21
1.48055,1.10921,0.05,0.0204765,-0.00199492,1.09171e-21
1.48055,1.11198,0.05,0.0205409,-0.00199405,1.05989e-21
1.48055,1.11475,0.05,0.0205986,-0.00199276,8.56146e-22
1.48055,1.11751,0.05,0.0206564,-0.00199147,6.52405e-22
1.48055,1.12028,0.05,0.0207141,-0.00199017,4.48663e-22
1.48055,1.12305,0.05,0.0207733,-0.00198878,3.15596e-22
1.48055,1.12582,0.05,0.0208335,-0.00198732,2.25489e-22
1.48055,1.12859,0.05,0.0208936,-0.00198587,1.35381e-22
1.48055,1.13136,0.05,0.0209537,-0.00198441,4.5273e-23
1.48055,1.13412,0.05,0.0210127,-0.00198319,8.48752e-23
1.48055,1.13689,0.05,0.0210717,-0.00198197,1.24711e-22
1.48055,1.13966,0.05,0.0211306,-0.00198074,1.64546e-22
1.48055,1.14243,0.05,0.0211825,-0.00197919,2.6453e-22
1.48055,1.1452,0.05,0.0212341,-0.00197762,3.66828e-22
1.48055,1.14797,0.05,0.0212857,-0.00197605,4.69126e-22
1.48055,1.15073,0.05,0.021338,-0.00197441,5.93615e-22
1.48055,1.1535,0.05,0.0213918,-0.00197264,7.62024e-22
1.48055,1.15627,0.05,0.0214456,-0.00197086,9.30433e-22
1.48055,1.15904,0.05,0.0214994,-0.00196908,1.09884e-21
1.48055,1.16181,0.05,0.0215525,-0.00196746,1.13307e-21
1.48055,1.16458,0.05,0.0216053,-0.00196592,1.09363e-21
1.48055,1.16734,0.05,0.0216581,-0.00196438,1.05419e-21
1.48055,1.17011,0.05,0.0217072,-0.00196271,8.37604e-22
1.48055,1.17288,0.05,0.0217535,-0.00196095,4.95729e-22
1.48055,1.17565,0.05,0.0217999,-0.00195918,1.53855e-22
1.48055,1.17842,0.05,0.0218463,-0.00195742,-1.8802e-22
1.48055,1.18119,0.05,0.0218943,-0.00195546,-6.20007e-22
1.48055,1.18395,0.05,0.0219424,-0.00195347,-1.06277e-21
1.48055,1.18672,0.05,0.0219906,-0.00195149,-1.50554e-21
1.48055,1.18949,0.05,0.0220387,-0.00194953,-1.89275e-21
1.48055,1.19226,0.05,0.0220861,-0.00194778,-1.94523e-21
1.48055,1.19503,0.05,0.0221335,-0.00194603,-1.9977e-21
1.48055,1.1978,0.05,0.0221806,-0.00194426,-2.01956e-21
1.48055,1.20057,0.05,0.0222226,-0.00194236,-1.48605e-21
1.48055,1.20333,0.05,0.0222646,-0.00194045,-9.52541e-22
1.48055,1.2061,0.05,0.0223067,-0.00193854,-4.19029e-22
1.48055,1.20887,0.05,0.0223491,-0.00193658,2.27516e-23
1.48055,1.21164,0.05,0.0223924,-0.00193447,2.50553e-22
1.48055,1.21441,0.05,0.0224358,-0.00193236,4.78354e-22
1.48055,1.21718,0.05,0.0224791,-0.00193025,7.06155e-22
1.48055,1.21994,0.05,0.0225221,-0.00192825,8.4625e-22
1.48055,1.22271,0.05,0.0225649,-0.00192635,8.96704e-22
1.48055,1.22548,0.05,0.0226076,-0.00192445,9.47159e-22
1.48055,1.22825,0.05,0.0226488,-0.0019225,9.20278e-22
1.48055,1.23102,0.05,0.0226872,-0.00192047,7.60656e-22
1.48055,1.23379,0.05,0.0227256,-0.00191845,6.01033e-22
1.48055,1.23655,0.05,0.022764,-0.00191643,4.41411e-22
1.48055,1.23932,0.05,0.0228029,-0.00191432,3.23453e-22
1.48055,1.24209,0.05,0.022842,-0.00191214,2.37918e-22
1.48055,1.24486,0.05,0.0228812,-0.00190996,1.52382e-22
1.48055,1.24763,0.05,0.0229204,-0.00190778,6.68465e-23
1.48055,1.2504,0.05,0.0229593,-0.00190573,3.26523e-23
1.48055,1.25316,0.05,0.0229981,-0.00190373,1.95818e-23
1.48055,1.25593,0.05,0.0230369,-0.00190173,6.51133e-24
1.48055,1.2587,0.05,0.0230739,-0.00189966,-1.98941e-23
1.48055,1.26147,0.05,0.0231093,-0.00189753,-5.76805e-23
1.48055,1.26424,0.05,0.0231447,-0.0018954,-9.5467e-23
1.48055,1.26701,0.05,0.0231801,-0.00189327,-1.33253e-22
1.48055,1.26977,0.05,0.0232157,-0.00189108,-1.19723e-22
1.48055,1.27254,0.05,0.0232514,-0.00188887,-8.27653e-23
1.48055,1.27531,0.05,0.0232871,-0.00188666,-4.58072e-23
1.48055,1.27808,0.05,0.0233228,-0.00188444,-8.84913e-24
1.48055,1.28085,0.05,0.0233583,-0.00188234,-1.1456e-24
1.48055,1.28362,0.05,0.0233939,-0.00188026,-1.17495e-24
1.48055,1.28638,0.05,0.0234294,-0.00187819,-1.20431e-24
1.48055,1.28915,0.05,0.0234634,-0.00187602,-3.40655e-24
1.48055,1.29192,0.05,0.0234963,-0.00187379,-7.22797e-24
1.48055,1.29469,0.05,0.0235292,-0.00187156,-1.10494e-23
1.48055,1.29746,0.05,0.0235621,-0.00186933,-1.48708e-23
1.48055,1.30023,0.05,0.0235949,-0.0018671,-1.33393e-23
1.48055,1.303,0.05,0.0236277,-0.00186487,-9.28263e-24
1.48055,1.30576,0.05,0.0236605,-0.00186264,-5.22597e-24
1.48055,1.30853,0.05,0.0236933,-0.00186041,-1.16932e-24
1.48055,1.3113,0.05,0.023726,-0.00185824,-1.26689e-23
1.48055,1.31407,0.05,0.0237588,-0.00185611,-2.93818e-23
1.48055,1.31684,0.05,0.0237916,-0.00185397,-4.60948e-23
1.48055,1.31961,0.05,0.0238234,-0.00185174,-6.11224e-23
1.48055,1.32237,0.05,0.0238542,-0.00184941,-7.42917e-23
1.48055,1.32514,0.05,0.023885,-0.00184708,-8.7461e-23
1.48055,1.32791,0.05,0.0239158,-0.00184474,-1.0063e-22
1.48055,1.33068,0.05,0.0239463,-0.00184246,-9.91776e-23
1.48055,1.33345,0.05,0.0239766,-0.00184021,-8.56855e-23
1.48055,1.33622,0.05,0.024007,-0.00183796,-7.21933e-23
1.48055,1.33898,0.05,0.0240373,-0.00183572,-5.87012e-23
1.48055,1.34175,0.05,0.0240677,-0.0018335,-4.28531e-23
1.48055,1.34452,0.05,0.0240982,-0.00183131,-2.53692e-23
1.48055,1.34729,0.05,0.0241286,-0.00182911,-7.88521e-24
1.48055,1.35006,0.05,0.0241587,-0.00182686,-4.42928e-24
1.48055,1.35283,0.05,0.0241877,-0.00182442,-4.19947e-23
1.48055,1.35559,0.05,0.0242167,-0.00182199,-7.95601e-23
1.48055,1.35836,0.05,0.0242457,-0.00181956,-1.17125e-22
