y,k,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10
0,1e-10,0.060751429,0.0022620275,6.3261301e-08,0.41439708,0.069459928,4.9761232e-11,0.023844572,3.1656743e-08,0.58462422,0.53458154
0,1e-10,0.060751429,0.0022620275,6.3261301e-08,0.41439708,0.069459928,4.9761232e-11,0.023844572,3.1656743e-08,0.58462422,0.53458154
0.00086769924,3.1759526e-07,0.06075111,0.0052693681,5.838421e-07,0.41431984,0.068062522,4.9115571e-09,0.023846038,6.6517475e-07,0.58462404,0.53521994
0.0017874829,2.6438397e-06,0.060749975,0.015166264,3.157135e-06,0.41416418,0.065184559,1.1976207e-07,0.02384749,3.6576426e-06,0.58462203,0.53587713
0.0027624773,1.1515905e-05,0.060747884,0.032454139,1.0048961e-05,0.41400652,0.062131138,1.1222817e-06,0.023847269,1.1488781e-05,0.58461172,0.53590295
0.0037959966,3.489503e-05,0.060744834,0.056430567,2.3947187e-05,0.41384766,0.058875224,6.2436597e-06,0.023847052,2.7202522e-05,0.58457679,0.53592382
0.0048915537,8.4614228e-05,0.060740744,0.086563372,4.7968053e-05,0.41368865,0.055358763,2.5094788e-05,0.023847053,5.4350299e-05,0.58448505,0.53596564
0.0060528726,0.00017697343,0.060735539,0.12247035,8.5753135e-05,0.41353092,0.051471431,8.0961374e-05,0.023847346,9.694987e-05,0.58428171,0.53604175
0.0072839007,0.00033292291,0.060729181,0.16371338,0.00014144395,0.4133766,0.04703753,0.00022295365,0.023848225,0.0001594292,0.58388573,0.53615988
0.0085888223,0.00057669986,0.060721708,0.20958927,0.00021941974,0.41322885,0.041845177,0.00054379436,0.023850602,0.00024629587,0.58319893,0.53631287
0.0099720729,0.00093122649,0.060713297,0.25893318,0.00032364683,0.41309207,0.035766877,0.0012002985,0.023856705,0.00036092387,0.58214189,0.53646754
0.011438354,0.0014094784,0.060704346,0.31001033,0.00045665147,0.41297152,0.028960399,0.0024249029,0.023870985,0.0005028803,0.58071694,0.53656731
0.01299265,0.0020053188,0.06069545,0.36065596,0.00061862121,0.41287182,0.021977488,0.0045085883,0.023900336,0.00066487612,0.57905471,0.53656374
0.014640245,0.0026918871,0.060687207,0.40875295,0.00080749394,0.41279504,0.015574074,0.0077463381,0.02395196,0.00083285107,0.57737804,0.53645666
0.016386737,0.0034314732,0.06067998,0.45281567,0.0010202388,0.41273999,0.010322405,0.012369604,0.024029691,0.00099105662,0.57588819,0.53629539
0.018238064,0.0041894974,0.060673849,0.49225924,0.0012543702,0.41270324,0.0063859914,0.01850741,0.02413131,0.0011283369,0.57467552,0.53613879
0.020200518,0.0049424885,0.060668722,0.52723194,0.001508695,0.41268072,0.0036023069,0.026191485,0.024249474,0.0012405069,0.57372345,0.53602209
0.022280771,0.0056782244,0.060664449,0.5582644,0.0017832532,0.41266891,0.0016883929,0.035386453,0.024375769,0.0013285823,0.5729662,0.53595451
0.024485892,0.0063922799,0.060660875,0.58598941,0.0020789463,0.41266512,0.00053883164,0.046020617,0.024503396,0.0013959171,0.57233578,0.53593168
0.026823378,0.0070845802,0.060657864,0.61099743,0.0023972031,0.41266743,0.00052498303,0.058006455,0.024627878,0.0014462606,0.57178021,0.53594565
0.029301173,0.0077571058,0.060655301,0.6337871,0.0027397716,0.41267454,0.0011420154,0.071251099,0.024746837,0.0014829144,0.57126452,0.53598928
0.0319277,0.0084126232,0.060653098,0.65476162,0.0031086127,0.41268554,0.0015828487,0.085660472,0.024859016,0.0015085234,0.57076637,0.53605727
0.034711887,0.0090540591,0.060651184,0.67424155,0.0035058549,0.41269982,0.001897935,0.10114029,0.024963689,0.0015251224,0.57027166,0.53614606
0.037663197,0.009684222,0.060649507,0.69248076,0.0039337803,0.41271695,0.0021258784,0.11759581,0.025060447,0.0015342541,0.56977133,0.53625335
0.040791661,0.010305699,0.060648024,0.7096809,0.0043948276,0.41273666,0.0022925164,0.13493121,0.025149102,0.0015370837,0.5692594,0.53637773
0.044107915,0.010920834,0.060646705,0.72600308,0.0048916025,0.41275876,0.0024154417,0.15304921,0.025229473,0.0015344933,0.56873162,0.53651845
0.047623229,0.011531742,0.060645524,0.74157684,0.0054268925,0.41278313,0.0025068525,0.17185079,0.025301584,0.0015271527,0.56818478,0.53667519
0.051349553,0.012140338,0.060644461,0.75650698,0.006003684,0.4128097,0.0025753637,0.19123532,0.025365427,0.0015155725,0.56761627,0.53684791
0.055299553,0.012748368,0.060643501,0.7708787,0.0066251813,0.41283844,0.0026271686,0.2111009,0.0254206,0.0015001415,0.56702375,0.53703679
0.059486654,0.013357439,0.060642629,0.78476142,0.0072948267,0.41286937,0.0026667962,0.23134493,0.025466985,0.0014811546,0.56640499,0.53724212
0.06392509,0.013969045,0.060641837,0.79821166,0.0080163222,0.41290251,0.002697617,0.25186482,0.025504448,0.0014588323,0.56575778,0.53746431
0.068629948,0.014584595,0.060641116,0.81127512,0.0087936531,0.41293792,0.0027221814,0.27255888,0.025532761,0.0014333355,0.56507986,0.5377038
0.073617218,0.01520543,0.060640457,0.82398831,0.0096311129,0.41297567,0.0027424522,0.29332717,0.02555197,0.0014047755,0.56436882,0.53796108
0.078903853,0.015832844,0.060639855,0.83637963,0.01053333,0.41301585,0.002759967,0.31407244,0.025561851,0.0013732208,0.56362214,0.53823658
0.084507823,0.016468097,0.060639305,0.84847017,0.011505299,0.41305857,0.0027759535,0.33470101,0.025562245,0.0013387021,0.5628371,0.53853075
0.090448176,0.017112432,0.060638802,0.8602742,0.012552408,0.41310397,0.0027914122,0.35512357,0.025553296,0.0013012144,0.56201083,0.53884398
0.096745104,0.017767082,0.060638342,0.87179937,0.013680476,0.41315219,0.002807176,0.37525588,0.02553499,0.0012607183,0.56114025,0.53917659
0.10342001,0.018433285,0.060637922,0.88304679,0.014895791,0.4132034,0.0028239547,0.39501942,0.025507471,0.0012171379,0.56022206,0.5395288
0.11049558,0.01911229,0.06063754,0.89401078,0.016205147,0.4132578,0.0028423691,0.41434184,0.025471134,0.0011703593,0.55925281,0.53990074
0.11799587,0.019805364,0.060637191,0.90467848,0.017615887,0.41331559,0.002862976,0.43315725,0.025426298,0.0011202249,0.55822887,0.54029241
0.12594638,0.020513798,0.060636875,0.91502929,0.019135951,0.41337703,0.0028862881,0.45140648,0.0253735,0.0010665266,0.55714643,0.54070367
0.13437411,0.021238913,0.060636588,0.92503399,0.020773926,0.41344239,0.002912789,0.46903707,0.025313408,0.0010089965,0.55600159,0.54113423
0.14330773,0.021982056,0.060636328,0.9346537,0.022539096,0.41351198,0.0029429464,0.48600324,0.025246757,0.00094729334,0.55479046,0.54158362
0.1527776,0.022744607,0.060636093,0.9438386,0.024441499,0.41358615,0.0029772223,0.50226574,0.025174563,0.00088098605,0.55350916,0.5420512
0.1628159,0.023527967,0.060635881,0.9525263,0.026491985,0.41366532,0.0030160797,0.51779147,0.025097901,0.00080953061,0.55215402,0.54253617
0.17345677,0.024333556,0.060635689,0.96064001,0.028702275,0.41374993,0.0030599895,0.53255324,0.025017869,0.0007322411,0.55072173,0.54303748
0.18473635,0.025162796,0.060635513,0.96808636,0.031085021,0.41384051,0.0031094368,0.54652928,0.024935734,0.00064825188,0.54920967,0.54355395
0.19669301,0.026017091,0.060635351,0.97475288,0.033653863,0.41393766,0.0031649238,0.55970278,0.024852838,0.00055646838,0.54761611,0.54408414
0.20936737,0.026897798,0.060635199,0.98050525,0.036423481,0.41404207,0.0032269715,0.57206145,0.024770498,0.00045550342,0.54594077,0.54462649
0.22280253,0.027806182,0.06063505,0.98518428,0.039409642,0.41415451,0.0032961215,0.58359697,0.024690012,0.00034359501,0.54418532,0.54517926
0.23704414,0.028743366,0.060634901,0.98860271,0.042629227,0.41427586,0.0033729372,0.59430451,0.024612342,0.00021850086,0.54235413,0.54574053
0.25214061,0.029710251,0.060634745,0.99054211,0.046100241,0.41440701,0.003457949,0.60418168,0.024538329,9.8468764e-05,0.54045484,0.54630743
0.26814327,0.030707435,0.060634587,0.99075022,0.049841803,0.41454902,0.0035512162,0.61322165,0.024470645,0.00010691009,0.53849956,0.5468743
