y,T10_0,T10_1,T10_2,T10_3,T10_4,T10_5,Ax_0,Ax_1,Ax_2,Ax_3,Ax_4,Ax_5,Rx_0,Rx_1,Rx_2,Rx_3,Rx_4,Rx_5
0,0.001605482,1.4372566e-06,-1.547265e-21,-0.001605482,-1.7190123e-22,6.9737542e-38,0,0,0,0,0,0,0,0,0,0,0,0
0,0.001605482,1.4372566e-06,-1.547265e-21,-0.001605482,-1.7190123e-22,6.9737542e-38,0,0,0,0,0,0,0,0,0,0,0,0
0.00086769924,9.8374759e-07,6.8143605e-07,-5.154085e-17,-9.8374759e-07,1.4433544e-18,8.0440303e-30,0,0,0,0,0,0,0,0,0,0,0,0
0.0017874829,-0.00017060726,5.6267198e-07,2.0284457e-17,0.00017060726,5.7895446e-19,1.3369989e-29,0,0,0,0,0,0,0,0,0,0,0,0
0.0027624773,1.4615738e-05,-2.1820812e-06,-4.5673674e-17,-1.4615738e-05,1.7847911e-18,7.5756752e-29,0,0,0,0,0,0,0,0,0,0,0,0
0.0037959966,4.8187592e-05,-7.5734436e-06,-8.4069089e-17,-4.8187592e-05,-9.9654397e-21,5.3661175e-29,0,0,0,0,0,0,0,0,0,0,0,0
0.0048915537,-0.00036435622,0.00020994239,-4.7900905e-15,0.00036435622,1.7661976e-15,-2.3134653e-26,0,0,0,0,0,0,0,0,0,0,0,0
0.0060528726,-0.00014639957,0.00033643383,-4.1341062e-15,0.00014639957,1.8835857e-15,-2.3523068e-26,0,0,0,0,0,0,0,0,0,0,0,0
0.0072839007,0.00032084194,0.00013515825,4.8840749e-16,-0.00032084194,1.0564768e-16,-4.8591076e-28,0,0,0,0,0,0,0,0,0,0,0,0
0.0085888223,0.00012943669,2.0505227e-05,-1.8096114e-16,-0.00012943669,-1.040509e-17,-1.4886656e-29,0,0,0,0,0,0,0,0,0,0,0,0
0.0099720729,8.5060279e-05,1.1104035e-05,5.4697574e-17,-8.5060279e-05,1.4091467e-18,5.4231837e-29,0,0,0,0,0,0,0,0,0,0,0,0
0.011438354,5.8604767e-05,7.2039388e-06,4.7408269e-17,-5.8604767e-05,3.4189567e-18,5.392556e-29,0,0,0,0,0,0,0,0,0,0,0,0
0.01299265,3.9743906e-05,5.2430533e-06,-5.2172533e-17,-3.9743906e-05,-2.4561263e-18,1.4290277e-29,0,0,0,0,0,0,0,0,0,0,0,0
0.014640245,2.8720417e-05,4.2764659e-06,-6.3903812e-18,-2.8720417e-05,-9.3868831e-19,1.0609573e-29,0,0,0,0,0,0,0,0,0,0,0,0
0.016386737,2.6707244e-05,4.0325411e-06,2.5594467e-17,-2.6707244e-05,1.0224668e-18,2.7550576e-30,0,0,0,0,0,0,0,0,0,0,0,0
0.018238064,3.046384e-05,4.2563993e-06,1.9567254e-18,-3.046384e-05,6.2543543e-19,-1.9267316e-30,0,0,0,0,0,0,0,0,0,0,0,0
0.020200518,3.5117424e-05,4.6666244e-06,-2.110614e-17,-3.5117424e-05,-7.4510141e-19,-2.8888423e-30,0,0,0,0,0,0,0,0,0,0,0,0
0.022280771,3.7599509e-05,5.059278e-06,-2.7886368e-18,-3.7599509e-05,-8.15632e-19,-3.6624354e-30,0,0,0,0,0,0,0,0,0,0,0,0
0.024485892,3.7239733e-05,5.335966e-06,2.31405e-17,-3.7239733e-05,1.1052197e-18,-9.2140004e-31,0,0,0,0,0,0,0,0,0,0,0,0
0.026823378,3.5161459e-05,5.507551e-06,2.6327261e-18,-3.5161459e-05,9.0959905e-19,3.1078536e-31,0,0,0,0,0,0,0,0,0,0,0,0
0.029301173,3.2627829e-05,5.6200267e-06,-1.2947681e-17,-3.2627829e-05,-1.0635446e-18,4.8566592e-31,0,0,0,0,0,0,0,0,0,0,0,0
0.0319277,3.0321904e-05,5.7058178e-06,-2.2856833e-18,-3.0321904e-05,-3.0002797e-19,7.9657985e-31,0,0,0,0,0,0,0,0,0,0,0,0
0.034711887,2.8445009e-05,5.7770507e-06,4.4487205e-18,-2.8445009e-05,6.6421803e-19,1.6965168e-31,0,0,0,0,0,0,0,0,0,0,0,0
0.037663197,2.6960373e-05,5.8335981e-06,9.1342493e-19,-2.6960373e-05,-1.3333457e-19,1.3906148e-31,0,0,0,0,0,0,0,0,0,0,0,0
0.040791661,2.5803741e-05,5.8738634e-06,-8.8248984e-19,-2.5803741e-05,-1.432041e-19,1.8320682e-32,0,0,0,0,0,0,0,0,0,0,0,0
0.044107915,2.4928199e-05,5.8971286e-06,-2.3531331e-18,-2.4928199e-05,-2.7669795e-19,2.19599e-31,0,0,0,0,0,0,0,0,0,0,0,0
0.047623229,2.4287713e-05,5.9021301e-06,-1.0872064e-19,-2.4287713e-05,-4.2619301e-19,3.8687697e-31,0,0,0,0,0,0,0,0,0,0,0,0
0.051349553,2.3840455e-05,5.8875971e-06,3.9598661e-18,-2.3840455e-05,3.3302764e-19,2.3432977e-31,0,0,0,0,0,0,0,0,0,0,0,0
0.055299553,2.3581016e-05,5.854551e-06,-7.1063522e-20,-2.3581016e-05,6.084247e-19,1.4300338e-31,0,0,0,0,0,0,0,0,0,0,0,0
0.059486654,2.3528093e-05,5.8049191e-06,-7.958815e-19,-2.3528093e-05,1.1452833e-19,1.1638087e-31,0,0,0,0,0,0,0,0,0,0,0,0
0.06392509,2.3686736e-05,5.738844e-06,1.7927054e-19,-2.3686736e-05,-1.2943744e-19,7.1776756e-32,0,0,0,0,0,0,0,0,0,0,0,0
0.068629948,2.4044761e-05,5.6550712e-06,-8.1845342e-19,-2.4044761e-05,-1.3894066e-19,3.2095019e-32,0,0,0,0,0,0,0,0,0,0,0,0
0.073617218,2.4599301e-05,5.5526196e-06,2.7095302e-19,-2.4599301e-05,2.4063431e-20,-7.477878e-33,0,0,0,0,0,0,0,0,0,0,0,0
0.078903853,2.5373718e-05,5.4309859e-06,3.31898e-20,-2.5373718e-05,1.0465345e-19,-1.085977e-32,0,0,0,0,0,0,0,0,0,0,0,0
0.084507823,2.63518e-05,5.2872932e-06,-5.9844175e-19,-2.63518e-05,-5.0999766e-20,-9.294648e-33,0,0,0,0,0,0,0,0,0,0,0,0
0.090448176,2.7511569e-05,5.1189055e-06,-8.1419149e-19,-2.7511569e-05,-7.5038258e-20,-1.2538741e-32,0,0,0,0,0,0,0,0,0,0,0,0
0.096745104,2.8937728e-05,4.9242921e-06,2.3866182e-19,-2.8937728e-05,-6.3641e-19,-7.895733e-33,0,0,0,0,0,0,0,0,0,0,0,0
0.10342001,3.0587279e-05,4.7009012e-06,1.4952349e-18,-3.0587279e-05,-4.8679265e-20,1.5279116e-33,0,0,0,0,0,0,0,0,0,0,0,0
0.11049558,3.2363094e-05,4.446121e-06,5.2567539e-19,-3.2363094e-05,6.8096825e-19,-9.4974526e-33,0,0,0,0,0,0,0,0,0,0,0,0
0.11799587,3.4292136e-05,4.1588261e-06,-7.553473e-19,-3.4292136e-05,1.2705099e-19,-5.2873682e-34,0,0,0,0,0,0,0,0,0,0,0,0
0.12594638,3.6356959e-05,3.8389484e-06,-9.6507895e-19,-3.6356959e-05,-1.3743273e-19,2.1326805e-32,0,0,0,0,0,0,0,0,0,0,0,0
0.13437411,3.8516474e-05,3.4870906e-06,3.480535e-20,-3.8516474e-05,-2.1074597e-19,1.9956448e-32,0,0,0,0,0,0,0,0,0,0,0,0
0.14330773,4.0726471e-05,3.1054637e-06,5.2481869e-19,-4.0726471e-05,3.4216166e-20,9.9617068e-33,0,0,0,0,0,0,0,0,0,0,0,0
0.1527776,4.2952154e-05,2.6979827e-06,3.6277267e-19,-4.2952154e-05,-7.9933795e-21,-2.3678516e-33,0,0,0,0,0,0,0,0,0,0,0,0
0.1628159,4.5152569e-05,2.2701925e-06,3.8660697e-19,-4.5152569e-05,5.3593864e-19,3.4840953e-34,0,0,0,0,0,0,0,0,0,0,0,0
0.17345677,4.727616e-05,1.8290521e-06,-6.0603335e-19,-4.727616e-05,5.6214723e-19,-4.9765239e-33,0,0,0,0,0,0,0,0,0,0,0,0
0.18473635,4.9281148e-05,1.3833558e-06,1.138993e-19,-4.9281148e-05,-4.943508e-19,2.3011277e-33,0,0,0,0,0,0,0,0,0,0,0,0
0.19669301,5.1121272e-05,9.4378401e-07,4.0506663e-19,-5.1121272e-05,8.8413661e-19,-1.8066785e-32,0,0,0,0,0,0,0,0,0,0,0,0
0.20936737,5.2753869e-05,5.2148608e-07,-1.0802442e-18,-5.2753869e-05,1.2036813e-19,-4.5086681e-32,0,0,0,0,0,0,0,0,0,0,0,0
0.22280253,5.4092432e-05,1.2850594e-07,-1.5802506e-19,-5.4092432e-05,-1.2432695e-18,-1.2597803e-32,0,0,0,0,0,0,0,0,0,0,0,0
0.23704414,5.5232535e-05,-2.241669e-07,5.8324817e-19,-5.5232535e-05,1.0670804e-19,5.0592086e-33,0,0,0,0,0,0,0,0,0,0,0,0
0.25214061,5.6118467e-05,-5.2863056e-07,1.6019992e-22,-5.6118467e-05,3.559116e-21,6.7036086e-34,0,0,0,0,0,0,0,0,0,0,0,0
0.26814327,5.6233849e-05,-7.7557009e-07,4.2011547e-19,-5.6233849e-05,-1.2940135e-19,2.6715191e-33,0,0,0,0,0,0,0,0,0,0,0,0
0.28510649,5.5695887e-05,-9.5909356e-07,1.9135171e-20,-5.5695887e-05,8.2246105e-19,-6.5018478e-34,0,0,0,0,0,0,0,0,0,0,0,0
0.30308795,5.4619962e-05,-1.0751465e-06,-8.8020886e-19,-5.4619962e-05,-4.3815435e-20,-7.0396307e-33,0,0,0,0,0,0,0,0,0,0,0,0
0.32214876,5.2655779e-05,-1.1212497e-06,-3.1181332e-20,-5.2655779e-05,-9.094623e-19,-1.8106779e-33,0,0,0,0,0,0,0,0,0,0,0,0
0.34235371,4.9768151e-05,-1.1035867e-06,4.433068e-19,-4.9768151e-05,-2.4191459e-21,2.1872762e-33,0,0,0,0,0,0,0,0,0,0,0,0
0.36377149,4.582458e-05,-1.0340072e-06,4.2915944e-19,-4.582458e-05,-4.7734334e-21,3.9001574e-33,0,0,0,0,0,0,0,0,0,0,0,0
0.38647488,4.0638012e-05,-9.322749e-07,1.7898215e-19,-4.0638012e-05,1.9179564e-18,-7.2571885e-32,0,0,0,0,0,0,0,0,0,0,0,0
0.41054106,3.4448342e-05,-8.2719358e-07,-5.7577784e-20,-3.4448342e-05,3.9893832e-19,-1.3087648e-31,0,0,0,0,0,0,0,0,0,0,0,0
0.43605183,2.8060984e-05,-7.458402e-07,-6.9931651e-20,-2.8060984e-05,1.7512963e-19,-7.4978381e-32,0,0,0,0,0,0,0,0,0,0,0,0
0.46309391,1.9453366e-05,-7.6731865e-07,-7.1862421e-19,-1.9453366e-05,3.4868741e-19,2.2517463e-33,0,0,0,0,0,0,0,0,0,0,0,0
0.49175922,-1.2386498e-05,-1.619895e-06,-2.8956163e-20,1.2386498e-05,-1.1623036e-18,2.3609578e-32,0,0,0,0,0,0,0,0,0,0,0,0
0.52214518,-7.407498e-05,-3.7878517e-06,4.7273822e-20,7.407498e-05,-3.122249e-19,8.7626684e-35,0,0,0,0,0,0,0,0,0,0,0,0
0.55435509,5.7327545e-09,-4.6331583e-07,-1.8831997e-19,-5.7327545e-09,-1.098729e-18,1.1538242e-32,0,0,0,0,0,0,0,0,0,0,0,0
0.58849842,9.25542e-05,3.8174769e-06,1.5940895e-19,-9.25542e-05,3.8629474e-19,2.5324814e-32,0,0,0,0,0,0,0,0,0,0,0,0
0.62469124,-4.9859548e-05,-2.7792758e-06,-1.8212928e-19,4.9859548e-05,5.7781178e-19,1.4625034e-32,0,0,0,0,0,0,0,0,0,0,0,0
0.66305656,-0.00014988959,-7.5439022e-06,-1.0222171e-20,0.00014988959,5.9084268e-19,-2.3033384e-34,0,0,0,0,0,0,0,0,0,0,0,0
0.70372479,-0.00011590756,-5.7564664e-06,-6.0029437e-20,0.00011590756,9.4080775e-19,9.1848114e-35,0,0,0,0,0,0,0,0,0,0,0,0
0.74683417,-0.00011806373,-6.1261119e-06,-1.8983491e-19,0.00011806373,-5.9848662e-19,1.1253692e-33,0,0,0,0,0,0,0,0,0,0,0,0
0.79253123,-0.00014690506,-8.3450705e-06,-7.0180969e-22,0.00014690506,-3.281835e-20,5.3440015e-34,0,0,0,0,0,0,0,0,0,0,0,0
0.84097128,-0.00018596788,-1.1565467e-05,-2.2588698e-21,0.00018596788,2.392114e-19,2.4173078e-34,0,0,0,0,0,0,0,0,0,0,0,0
0.87299928,-0.00021298172,-1.3890338e-05,2.4044388e-19,0.00021298172,1.114001e-19,-5.901052e-34,0,0,0,0,0,0,0,0,0,0,0,0
0.89232374,-0.00021977091,-1.4660757e-05,3.9030439e-19,0.00021977091,2.6554215e-20,-1.0993066e-33,0,0,0,0,0,0,0,0,0,0,0,0
0.94676656,-0.0002324273,-1.6232554e-05,-7.216594e-19,0.0002324273,4.1082343e-18,1.2239055e-31,0,0,0,0,0,0,0,0,0,0,0,0
1.0044767,-0.00023729729,-1.701039e-05,-4.2282832e-19,0.00023729729,-7.5431361e-18,6.8901833e-31,0,0,0,0,0,0,0,0,0,0,0,0
1.06565,-0.00023939298,-1.7211328e-05,1.1436958e-18,0.00023939298,-4.1416544e-18,5.9792808e-31,0,0,0,0,0,0,0,0,0,0,0,0
