y,T10_0,T10_1,T10_2,T10_3,T10_4,T10_5,Ax_0,Ax_1,Ax_2,Ax_3,Ax_4,Ax_5,Rx_0,Rx_1,Rx_2,Rx_3,Rx_4,Rx_5
0.11049558,1.0852324e-07,-5.2696902e-08,1.0694941e-21,-1.0852324e-07,9.0933321e-22,4.1962512e-35,0,0,0,0,0,0,0,0,0,0,0,0
0.11799587,1.0599954e-07,-5.1091112e-08,1.2308597e-21,-1.0599954e-07,-6.2629029e-22,-1.7582464e-35,0,0,0,0,0,0,0,0,0,0,0,0
0.12594638,8.4562876e-08,-4.032421e-08,-6.8523968e-22,-8.4562876e-08,-7.1495994e-22,-4.6137965e-35,0,0,0,0,0,0,0,0,0,0,0,0
0.13437411,7.7331051e-08,-3.6431436e-08,-1.6800351e-22,-7.7331051e-08,3.8569216e-22,2.1391006e-37,0,0,0,0,0,0,0,0,0,0,0,0
0.14330773,5.7855918e-08,-2.6955301e-08,6.6993556e-23,-5.7855918e-08,-2.8545933e-23,1.6630584e-36,0,0,0,0,0,0,0,0,0,0,0,0
0.1527776,4.2795754e-08,-1.9592227e-08,-3.9958828e-23,-4.2795754e-08,1.0450652e-22,6.7505914e-37,0,0,0,0,0,0,0,0,0,0,0,0
0.1628159,2.6646526e-08,-1.2065938e-08,-1.5789847e-22,-2.6646526e-08,2.7510194e-23,8.5029253e-37,0,0,0,0,0,0,0,0,0,0,0,0
0.17345677,-2.4140244e-08,1.0585833e-08,4.5384368e-23,2.4140244e-08,2.6506681e-22,2.6025965e-36,0,0,0,0,0,0,0,0,0,0,0,0
0.18473635,-7.4794888e-08,3.23676e-08,2.7164361e-22,7.4794888e-08,4.0525363e-23,2.3285504e-36,0,0,0,0,0,0,0,0,0,0,0,0
0.19669301,-1.608646e-07,6.7814638e-08,1.2483337e-22,1.608646e-07,-7.5325984e-23,-3.768684e-37,0,0,0,0,0,0,0,0,0,0,0,0
0.20936737,-2.1886865e-07,9.0523717e-08,1.5573586e-22,2.1886865e-07,6.9299501e-23,4.1503059e-37,0,0,0,0,0,0,0,0,0,0,0,0
0.22280253,2.0249181e-07,-7.8301943e-08,1.3037782e-22,-2.0249181e-07,-5.2859623e-23,3.430216e-37,0,0,0,0,0,0,0,0,0,0,0,0
0.23704414,1.4103506e-06,-5.425164e-07,-1.7555521e-22,-1.4103506e-06,-4.4439705e-22,-7.067794e-37,0,0,0,0,0,0,0,0,0,0,0,0
0.25214061,-6.1883778e-07,2.120976e-07,-8.2923895e-22,6.1883778e-07,-2.1592449e-21,1.5818301e-37,0,0,0,0,0,0,0,0,0,0,0,0
0.26814327,-3.9022232e-06,1.4109021e-06,-8.4201572e-21,3.9022232e-06,1.046883e-21,-2.1567416e-35,0,0,0,0,0,0,0,0,0,0,0,0
0.28510649,-7.6089676e-07,2.9316867e-07,-1.2599261e-20,7.6089676e-07,5.2647192e-21,-4.9129896e-36,0,0,0,0,0,0,0,0,0,0,0,0
0.30308795,1.2273934e-06,-4.2078086e-07,-4.6723404e-21,-1.2273934e-06,2.4414707e-21,1.7229314e-35,0,0,0,0,0,0,0,0,0,0,0,0
0.32214876,-4.4014119e-07,1.389735e-07,-5.2286596e-22,4.4014119e-07,1.6086022e-22,-1.8802158e-36,0,0,0,0,0,0,0,0,0,0,0,0
0.34235371,-5.4657854e-07,1.6512815e-07,-6.9672606e-22,5.4657854e-07,2.1587554e-22,-1.6577499e-36,0,0,0,0,0,0,0,0,0,0,0,0
0.36377149,-1.6125557e-06,4.5123129e-07,7.3158055e-26,1.6125557e-06,3.8268973e-26,-4.7770124e-45,0,0,0,0,0,0,0,0,0,0,0,0
0.38647488,-4.5801497e-06,1.2122256e-06,6.4460586e-26,4.5801497e-06,1.6767628e-25,9.1206851e-45,0,0,0,0,0,0,0,0,0,0,0,0
0.41054106,2.2216448e-07,1.3620201e-09,1.1762316e-20,-2.2216448e-07,-2.8579505e-21,5.4509787e-35,0,0,0,0,0,0,0,0,0,0,0,0
0.43605183,5.9535078e-05,-1.3450701e-05,-1.9769131e-19,-5.9535078e-05,3.5448175e-19,-2.8473394e-33,0,0,0,0,0,0,0,0,0,0,0,0
0.46309391,6.0779511e-05,-1.3555346e-05,-1.6840604e-19,-6.0779511e-05,5.0447102e-19,-2.5471161e-33,0,0,0,0,0,0,0,0,0,0,0,0
0.49175922,-0.00011039316,2.0484852e-05,-1.9104625e-19,0.00011039316,1.9344855e-19,-7.1866928e-34,0,0,0,0,0,0,0,0,0,0,0,0
0.52214518,-0.00014793585,2.6743779e-05,-2.2963024e-19,0.00014793585,4.2924775e-20,-1.0421249e-33,0,0,0,0,0,0,0,0,0,0,0,0
0.55435509,3.3106125e-05,-3.7004219e-06,7.6826354e-25,-3.3106125e-05,-6.3853463e-24,-3.4244867e-42,0,0,0,0,0,0,0,0,0,0,0,0
0.58849842,9.0243032e-05,-1.1754358e-05,-1.5350734e-24,-9.0243032e-05,-1.0744327e-23,-1.2240241e-41,0,0,0,0,0,0,0,0,0,0,0,0
0.62469124,2.5288286e-05,-2.839519e-06,-6.8000352e-26,-2.5288286e-05,-4.7350092e-24,-9.1137371e-42,0,0,0,0,0,0,0,0,0,0,0,0
0.66305656,-3.5581379e-06,2.4617846e-07,-1.0780186e-21,3.5581379e-06,7.6275516e-23,-2.8210687e-36,0,0,0,0,0,0,0,0,0,0,0,0
0.70372479,-1.0753792e-05,6.9807394e-07,1.8888383e-22,1.0753792e-05,-1.680735e-20,1.8556168e-34,0,0,0,0,0,0,0,0,0,0,0,0
0.74683417,-9.4026879e-06,4.8688599e-07,1.8545033e-21,9.4026879e-06,-8.5292904e-21,2.8383791e-34,0,0,0,0,0,0,0,0,0,0,0,0
0.79253123,-3.2241677e-06,1.3251612e-07,3.8050959e-22,3.2241677e-06,9.051906e-21,9.4179322e-35,0,0,0,0,0,0,0,0,0,0,0,0
0.84097128,2.1217335e-06,-1.7930891e-08,-8.5393645e-23,-2.1217335e-06,3.307329e-24,-3.0970117e-38,0,0,0,0,0,0,0,0,0,0,0,0
0.892319,5.0600437e-06,8.2840199e-09,1.249664e-21,-5.0600437e-06,1.0139944e-23,6.5484496e-37,0,0,0,0,0,0,0,0,0,0,0,0
0.9467489,6.1232305e-06,1.0177894e-07,-2.1685015e-21,-6.1232305e-06,1.9955242e-20,-1.4844315e-34,0,0,0,0,0,0,0,0,0,0,0,0
1.004446,5.9009703e-06,1.8873026e-07,-3.3177128e-21,-5.9009703e-06,2.0044242e-21,-2.9240559e-34,0,0,0,0,0,0,0,0,0,0,0,0
1.0656064,4.821512e-06,2.2764106e-07,3.3394351e-21,-4.821512e-06,-3.01444e-20,-2.5023998e-34,0,0,0,0,0,0,0,0,0,0,0,0
1.1304381,3.0114407e-06,1.8429505e-07,2.617471e-21,-3.0114407e-06,-5.9536405e-21,-1.6463707e-34,0,0,0,0,0,0,0,0,0,0,0,0
1.1991613,8.6211506e-07,6.0554109e-08,-5.1623048e-22,-8.6211506e-07,5.6755116e-21,-5.820249e-35,0,0,0,0,0,0,0,0,0,0,0,0
1.2720096,-3.2179779e-06,-3.2940056e-07,2.9660273e-23,3.2179779e-06,7.9321937e-25,-1.6423744e-38,0,0,0,0,0,0,0,0,0,0,0,0
1.3492308,-3.3591509e-06,-3.4868498e-07,-2.5096685e-25,3.3591509e-06,-4.4082226e-24,6.7951861e-41,0,0,0,0,0,0,0,0,0,0,0,0
1.4310872,1.5612802e-06,2.1348634e-07,-4.6744831e-26,-1.5612802e-06,-1.0130514e-24,-3.5566109e-40,0,0,0,0,0,0,0,0,0,0,0,0
1.5178571,-1.001822e-06,-1.795407e-07,3.9806486e-21,1.001822e-06,6.0821854e-22,-6.3217015e-36,0,0,0,0,0,0,0,0,0,0,0,0
1.6046271,-4.389953e-06,-6.8106636e-07,-1.7829238e-20,4.389953e-06,9.1229709e-20,5.9807097e-33,0,0,0,0,0,0,0,0,0,0,0,0
1.6864835,5.9340387e-06,1.1010156e-06,-1.5251221e-19,-5.9340387e-06,7.3233592e-19,-5.3799824e-32,0,0,0,0,0,0,0,0,0,0,0,0
1.7637046,-1.7380853e-05,-3.5860007e-06,-1.1150939e-19,1.7380853e-05,6.4294376e-19,-5.9813887e-32,0,0,0,0,0,0,0,0,0,0,0,0
1.836553,-2.4283539e-05,-4.795977e-06,2.6669161e-20,2.4283539e-05,-2.598515e-20,2.272185e-33,0,0,0,0,0,0,0,0,0,0,0,0
1.9052762,1.8647874e-05,4.3879565e-06,4.0857882e-19,-1.8647874e-05,-1.6374759e-18,-1.4401126e-31,0,0,0,0,0,0,0,0,0,0,0,0
1.9701079,1.1449192e-05,2.5716448e-06,3.8891362e-19,-1.1449192e-05,-1.6273016e-18,-1.467262e-31,0,0,0,0,0,0,0,0,0,0,0,0
2.0312683,-6.1072427e-06,-1.5391482e-06,-1.1642397e-20,6.1072427e-06,-1.7771536e-20,1.4715341e-35,0,0,0,0,0,0,0,0,0,0,0,0
2.0889654,-6.8835954e-08,-3.3271175e-08,-1.9991857e-21,6.8835954e-08,-2.2916844e-21,-1.4541079e-35,0,0,0,0,0,0,0,0,0,0,0,0
2.1433953,-6.2394033e-07,-1.8075452e-07,-6.5563308e-21,6.2394033e-07,5.524258e-21,-1.0674158e-33,0,0,0,0,0,0,0,0,0,0,0,0
2.194743,-5.8881839e-08,-1.8744538e-08,-2.0898562e-20,5.8881839e-08,5.0803976e-20,2.3060681e-32,0,0,0,0,0,0,0,0,0,0,0,0
2.2431831,-4.1882189e-07,-1.5141872e-07,2.1421702e-20,4.1882189e-07,-6.4514688e-20,6.7320593e-32,0,0,0,0,0,0,0,0,0,0,0,0
2.2888801,-1.2160613e-07,-3.7490228e-08,3.6885374e-20,1.2160613e-07,-1.1382772e-19,4.2806698e-32,0,0,0,0,0,0,0,0,0,0,0,0
2.3319895,4.0368084e-08,1.1463528e-08,-2.6955839e-21,-4.0368084e-08,-1.0955081e-21,3.5014663e-35,0,0,0,0,0,0,0,0,0,0,0,0
2.3726577,-4.9880962e-07,-2.3836486e-07,-1.3397613e-24,4.9880962e-07,1.711232e-24,2.0513435e-40,0,0,0,0,0,0,0,0,0,0,0,0
2.411023,-7.392703e-07,-3.9727629e-07,-1.017936e-20,7.392703e-07,-5.7437338e-21,-2.7036878e-34,0,0,0,0,0,0,0,0,0,0,0,0
2.4472159,-2.022993e-07,-9.3431329e-08,-1.1544768e-19,2.022993e-07,1.363168e-19,-1.0022642e-31,0,0,0,0,0,0,0,0,0,0,0,0
2.4813592,3.6650051e-07,2.6229703e-07,9.0403148e-20,-3.6650051e-07,-1.056882e-19,-5.0455153e-31,0,0,0,0,0,0,0,0,0,0,0,0
2.5135691,-9.7302229e-08,-1.3718785e-07,1.7506998e-19,9.7302229e-08,-2.628409e-19,-4.023735e-31,0,0,0,0,0,0,0,0,0,0,0,0
2.5439551,-2.4500043e-07,-2.6555051e-07,-1.7573679e-20,2.4500043e-07,-1.8647904e-20,-1.3379184e-33,0,0,0,0,0,0,0,0,0,0,0,0
2.5726204,-8.2868947e-09,-1.4363248e-08,-5.9041907e-26,8.2868947e-09,3.5723036e-26,2.9893691e-43,0,0,0,0,0,0,0,0,0,0,0,0
2.5826642,-7.2077989e-09,8.7938695e-09,1.5606498e-25,7.2077989e-09,5.2635416e-26,1.6524802e-42,0,0,0,0,0,0,0,0,0,0,0,0
2.5996625,-5.7192047e-09,4.7648067e-08,4.6045079e-25,5.7192047e-09,6.1648355e-26,6.9298259e-42,0,0,0,0,0,0,0,0,0,0,0,0
2.6251732,1.0116492e-07,-1.3660964e-07,1.0669058e-24,-1.0116492e-07,-1.2306711e-24,1.2646185e-41,0,0,0,0,0,0,0,0,0,0,0,0
2.6492394,-8.515589e-07,7.3225393e-07,-8.2958864e-24,8.515589e-07,-1.1036096e-23,1.6661865e-40,0,0,0,0,0,0,0,0,0,0,0,0
2.6719428,-1.1032584e-06,1.0164787e-06,-8.6311121e-24,1.1032584e-06,-9.5744009e-24,1.6452406e-40,0,0,0,0,0,0,0,0,0,0,0,0
2.6933606,1.952458e-07,-5.8504021e-08,-2.828291e-24,-1.952458e-07,-5.5845296e-24,-5.7493739e-41,0,0,0,0,0,0,0,0,0,0,0,0
2.7135655,-1.6347679e-07,2.1412719e-08,2.0638887e-20,1.6347679e-07,-7.3021437e-21,-5.2258567e-34,0,0,0,0,0,0,0,0,0,0,0,0
2.7326263,-1.5171962e-06,4.6265136e-07,5.1075488e-20,1.5171962e-06,1.4956757e-19,6.1583769e-32,0,0,0,0,0,0,0,0,0,0,0,0
2.7506078,-2.1176856e-06,5.3364804e-07,6.4712878e-21,2.1176856e-06,7.1437311e-20,8.8831045e-32,0,0,0,0,0,0,0,0,0,0,0,0
2.767571,-1.7946835e-06,3.8253879e-07,-1.7169699e-20,1.7946835e-06,-8.8319657e-20,2.66071e-32,0,0,0,0,0,0,0,0,0,0,0,0
2.7835737,-1.4303539e-06,2.5190789e-07,6.5687855e-21,1.4303539e-06,-4.6696524e-21,1.903979e-34,0,0,0,0,0,0,0,0,0,0,0,0
2.7986701,-1.0488029e-06,1.6221983e-07,-4.450465e-21,1.0488029e-06,4.693051e-21,8.6069864e-34,0,0,0,0,0,0,0,0,0,0,0,0
2.8129118,-5.0455658e-07,6.6724232e-08,-3.7479783e-21,5.0455658e-07,5.6189429e-20,5.8026568e-33,0,0,0,0,0,0,0,0,0,0,0,0
2.8263469,-2.5763442e-07,3.0929389e-08,-8.8436544e-21,2.5763442e-07,-3.3899388e-21,6.3712965e-33,0,0,0,0,0,0,0,0,0,0,0,0
2.8390213,-2.4259199e-07,2.4204829e-08,-9.8475483e-21,2.4259199e-07,-5.3864298e-20,1.0957704e-33,0,0,0,0,0,0,0,0,0,0,0,0
2.8509779,-2.0874612e-07,1.9444213e-08,-1.2847129e-21,2.0874612e-07,1.0989847e-22,-5.637398e-35,0,0,0,0,0,0,0,0,0,0,0,0
2.8622575,1.1534484e-07,-8.5360296e-09,-4.7043338e-21,-1.1534484e-07,3.8064305e-20,-9.4300698e-33,0,0,0,0,0,0,0,0,0,0,0,0
2.8728984,-6.8425829e-08,3.6900008e-09,2.8838771e-21,6.8425829e-08,1.1515291e-19,1.8001212e-32,0,0,0,0,0,0,0,0,0,0,0,0
2.8829367,-4.4125604e-06,2.8077382e-07,-3.347195e-21,4.4125604e-06,-3.9813472e-19,8.102824e-32,0,0,0,0,0,0,0,0,0,0,0,0
2.8924066,-6.1869563e-07,5.8523371e-08,3.2102369e-20,6.1869563e-07,-1.545961e-18,-2.7892037e-31,0,0,0,0,0,0,0,0,0,0,0,0
2.9013402,7.2342686e-06,-4.0077978e-07,2.0151338e-19,-7.2342686e-06,-4.7766912e-20,-6.3032137e-31,0,0,0,0,0,0,0,0,0,0,0,0
2.9097679,2.4719361e-06,-1.3634963e-07,2.108836e-19,-2.4719361e-06,1.017858e-18,-3.0017082e-31,0,0,0,0,0,0,0,0,0,0,0,0
2.9177184,-9.9409574e-07,4.8650413e-08,5.3470112e-20,9.9409574e-07,-1.9332243e-20,-3.7417544e-33,0,0,0,0,0,0,0,0,0,0,0,0
2.9252187,-1.565307e-06,6.2747252e-08,-2.1105713e-20,1.565307e-06,-1.5924973e-19,9.9651338e-33,0,0,0,0,0,0,0,0,0,0,0,0
2.9322943,-2.3288869e-06,9.2784062e-08,-1.6867045e-20,2.3288869e-06,-1.4268247e-19,1.1308102e-32,0,0,0,0,0,0,0,0,0,0,0,0
2.9389692,-5.0970663e-07,1.922074e-08,5.2957595e-21,5.0970663e-07,-2.0022727e-22,-5.4081331e-35,0,0,0,0,0,0,0,0,0,0,0,0
2.9452661,2.9429189e-07,-9.4139429e-09,1.7760354e-21,-2.9429189e-07,-1.6972072e-20,-1.2253132e-33,0,0,0,0,0,0,0,0,0,0,0,0
2.9512065,4.704324e-07,-1.4185488e-08,5.559323e-21,-4.704324e-07,-4.4658912e-22,-2.4040221e-33,0,0,0,0,0,0,0,0,0,0,0,0
2.9568104,4.208057e-07,-1.1702544e-08,5.1088124e-21,-4.208057e-07,1.7150216e-20,-1.1687291e-33,0,0,0,0,0,0,0,0,0,0,0,0
2.9620971,2.9874148e-07,-7.6398189e-09,-3.8042407e-22,-2.9874148e-07,1.390788e-20,-1.5611822e-33,0,0,0,0,0,0,0,0,0,0,0,0
2.9670843,2.0242063e-07,-4.7027086e-09,-4.4171318e-21,-2.0242063e-07,3.241135e-21,-2.7289487e-33,0,0,0,0,0,0,0,0,0,0,0,0
2.9717892,1.6114399e-07,-3.3909419e-09,-4.4712409e-22,-1.6114399e-07,-1.0350135e-20,-1.1504402e-33,0,0,0,0,0,0,0,0,0,0,0,0
2.9762276,1.1640346e-07,-2.2257202e-09,1.5201989e-21,-1.1640346e-07,-2.9280137e-22,1.928811e-35,0,0,0,0,0,0,0,0,0,0,0,0
2.9804147,8.1230749e-08,-1.3826048e-09,2.5723464e-23,-8.1230749e-08,-4.4163366e-25,2.8020013e-37,0,0,0,0,0,0,0,0,0,0,0,0
2.9843647,7.3193152e-08,-1.1146279e-09,-4.3648607e-22,-7.3193152e-08,6.1429926e-24,1.0674617e-35,0,0,0,0,0,0,0,0,0,0,0,0
2.9880911,6.5601593e-08,-8.8982319e-10,-3.1733574e-23,-6.5601593e-08,-1.6285506e-21,-1.3728116e-34,0,0,0,0,0,0,0,0,0,0,0,0
2.9916064,5.2160764e-08,-6.2802425e-10,1.1616132e-21,-5.2160764e-08,-6.1341324e-22,-2.1643606e-34,0,0,0,0,0,0,0,0,0,0,0,0
2.9949226,3.335085e-08,-3.5553937e-10,2.7059944e-22,-3.335085e-08,2.0014889e-21,-1.2989282e-34,0,0,0,0,0,0,0,0,0,0,0,0
2.9980511,1.3719751e-08,-1.306408e-10,-5.2342201e-22,-1.3719751e-08,7.223377e-22,-9.0566933e-35,0,0,0,0,0,0,0,0,0,0,0,0
3.0010024,-6.8092448e-09,4.5916121e-11,-2.6804736e-22,6.8092448e-09,-4.6911932e-22,-2.7375521e-35,0,0,0,0,0,0,0,0,0,0,0,0
3.0037866,-3.0855511e-08,1.9752389e-10,-1.1231494e-22,3.0855511e-08,-1.5516238e-22,2.2876039e-36,0,0,0,0,0,0,0,0,0,0,0,0
3.0064131,-6.0128577e-08,3.2933431e-10,-1.9576021e-22,6.0128577e-08,-2.7533495e-23,-1.673362e-36,0,0,0,0,0,0,0,0,0,0,0,0
3.0088909,-7.8369483e-08,3.6736324e-10,4.1541365e-23,7.8369483e-08,-8.0638751e-22,1.3835106e-35,0,0,0,0,0,0,0,0,0,0,0,0
3.0112284,-5.7272108e-08,2.3170031e-10,4.655946e-22,5.7272108e-08,-4.2085177e-22,2.3433169e-35,0,0,0,0,0,0,0,0,0,0,0,0
3.0134335,4.5320916e-08,-1.2034059e-10,5.1617527e-22,-4.5320916e-08,2.9870525e-22,1.2104314e-35,0,0,0,0,0,0,0,0,0,0,0,0
3.0155138,-2.5031439e-07,5.568793e-10,-1.7726297e-21,2.5031439e-07,8.4165481e-23,-2.642447e-35,0,0,0,0,0,0,0,0,0,0,0,0
3.0174762,-4.0604294e-07,9.1498768e-10,1.0974234e-21,4.0604294e-07,-8.5673148e-22,-1.4094866e-34,0,0,0,0,0,0,0,0,0,0,0,0
3.0193275,1.134962e-07,-1.4057372e-10,8.2406634e-21,-1.134962e-07,-9.2436696e-21,-3.4203206e-34,0,0,0,0,0,0,0,0,0,0,0,0
3.021074,1.2747793e-07,-2.2018031e-10,2.8454684e-21,-1.2747793e-07,-1.0616509e-20,-2.2278194e-34,0,0,0,0,0,0,0,0,0,0,0,0
3.0227216,-1.6414909e-07,1.8140402e-10,-1.7418619e-22,1.6414909e-07,-2.3178785e-21,-3.7286124e-35,0,0,0,0,0,0,0,0,0,0,0,0
3.0242759,-1.3825707e-07,1.2561451e-10,2.6984486e-21,1.3825707e-07,-2.5225479e-24,-5.7789969e-35,0,0,0,0,0,0,0,0,0,0,0,0
3.0257422,-5.7063874e-08,4.4488792e-11,6.9170664e-22,5.7063874e-08,3.6815497e-23,-1.1755132e-35,0,0,0,0,0,0,0,0,0,0,0,0
3.0271255,3.0739481e-08,-1.4415337e-11,3.4392897e-22,-3.0739481e-08,3.0967542e-22,2.1762802e-36,0,0,0,0,0,0,0,0,0,0,0,0
3.0284304,8.3907265e-08,-3.6000666e-11,-2.8777714e-22,-8.3907265e-08,2.7249375e-22,1.2573893e-35,0,0,0,0,0,0,0,0,0,0,0,0
3.0296614,9.0929856e-08,-3.1425604e-11,-9.5347292e-22,-9.0929856e-08,-1.727523e-23,1.4241009e-35,0,0,0,0,0,0,0,0,0,0,0,0
3.0308227,3.937449e-08,-1.1909159e-11,-2.5904992e-22,-3.937449e-08,-2.2610061e-23,4.583587e-36,0,0,0,0,0,0,0,0,0,0,0,0
3.0319183,-2.1282803e-08,3.3707473e-12,2.9298145e-23,2.1282803e-08,-5.2955131e-23,1.6048181e-37,0,0,0,0,0,0,0,0,0,0,0,0
