y,T10_0,T10_1,T10_2,T10_3,T10_4,T10_5,Ax_0,Ax_1,Ax_2,Ax_3,Ax_4,Ax_5,Rx_0,Rx_1,Rx_2,Rx_3,Rx_4,Rx_5
0.4717114,-9.386739e-06,-1.6537629e-05,-4.2710663e-19,9.386739e-06,-1.0199211e-19,-1.9380352e-32,0,0,0,0,0,0,0,0,0,0,0,0
0.473889,-1.0851564e-05,-1.6896593e-05,2.9001607e-19,1.0851564e-05,-3.6172792e-19,-4.0036613e-32,0,0,0,0,0,0,0,0,0,0,0,0
0.47619717,-1.0762906e-05,-1.4720666e-05,2.8722858e-19,1.0762906e-05,6.0799719e-19,4.8295904e-32,0,0,0,0,0,0,0,0,0,0,0,0
0.47864373,-9.7016647e-06,-1.1623679e-05,-6.3111599e-19,9.7016647e-06,-1.2310495e-19,8.1309328e-32,0,0,0,0,0,0,0,0,0,0,0,0
0.48123697,-8.3168432e-06,-8.7167257e-06,1.5872713e-19,8.3168432e-06,-4.9778087e-19,-1.740375e-32,0,0,0,0,0,0,0,0,0,0,0,0
0.48398567,-7.0922439e-06,-6.5062818e-06,3.6995002e-19,7.0922439e-06,3.0011181e-19,-3.2899513e-32,0,0,0,0,0,0,0,0,0,0,0,0
0.48689914,-5.6998627e-06,-4.6098942e-06,-1.1449683e-19,5.6998627e-06,2.0422206e-19,1.311712e-32,0,0,0,0,0,0,0,0,0,0,0,0
0.48998725,-4.4429487e-06,-3.1494649e-06,-1.2531472e-19,4.4429487e-06,-9.6635427e-21,1.7990898e-32,0,0,0,0,0,0,0,0,0,0,0,0
0.49326043,-3.6464771e-06,-2.2838404e-06,1.9304098e-20,3.6464771e-06,-7.7012977e-20,4.5976801e-33,0,0,0,0,0,0,0,0,0,0,0,0
0.49672978,-2.8792363e-06,-1.5970388e-06,-6.0231287e-21,2.8792363e-06,5.0260925e-20,9.3239665e-36,0,0,0,0,0,0,0,0,0,0,0,0
0.50040702,-2.2570178e-06,-1.1091633e-06,-2.7942625e-20,2.2570178e-06,-9.6473167e-20,2.8570373e-34,0,0,0,0,0,0,0,0,0,0,0,0
0.50430459,-1.8046185e-06,-7.8833107e-07,3.1280909e-20,1.8046185e-06,8.9392892e-21,-5.6368863e-34,0,0,0,0,0,0,0,0,0,0,0,0
0.50843566,-1.4550775e-06,-5.6552746e-07,-8.955572e-21,1.4550775e-06,4.0465027e-21,-4.4771083e-34,0,0,0,0,0,0,0,0,0,0,0,0
0.5128142,-1.1798707e-06,-4.0902687e-07,-3.950435e-20,1.1798707e-06,-3.9778634e-21,-6.7609057e-35,0,0,0,0,0,0,0,0,0,0,0,0
0.517455,-9.6193341e-07,-2.972007e-07,-5.1705293e-20,9.6193341e-07,-1.4043297e-19,5.7737465e-33,0,0,0,0,0,0,0,0,0,0,0,0
0.52237373,-7.7756652e-07,-2.1470334e-07,6.130957e-20,7.7756652e-07,-4.8438869e-20,3.7331117e-33,0,0,0,0,0,0,0,0,0,0,0,0
0.527587,-6.4953923e-07,-1.5926263e-07,7.1416375e-20,6.4953923e-07,1.6837937e-19,2.6286463e-33,0,0,0,0,0,0,0,0,0,0,0,0
0.5331124,-5.6775154e-07,-1.2402689e-07,-3.7830206e-20,5.6775154e-07,2.5563804e-20,5.2822178e-33,0,0,0,0,0,0,0,0,0,0,0,0
0.53896857,-4.6153418e-07,-8.9742104e-08,-1.9951593e-20,4.6153418e-07,-4.1750858e-20,4.5140956e-34,0,0,0,0,0,0,0,0,0,0,0,0
0.54517525,-3.6083929e-07,-6.2273692e-08,1.9386361e-21,3.6083929e-07,-5.734332e-22,5.9167003e-36,0,0,0,0,0,0,0,0,0,0,0,0
0.55175335,-2.9288598e-07,-4.4429684e-08,-1.4888683e-20,2.9288598e-07,-2.8385983e-20,-3.0436993e-33,0,0,0,0,0,0,0,0,0,0,0,0
0.55872505,-3.590679e-07,-4.4803414e-08,1.8366271e-21,3.590679e-07,-1.5567837e-20,-3.8094321e-33,0,0,0,0,0,0,0,0,0,0,0,0
0.5661138,-7.1247185e-07,-7.2672805e-08,1.0615675e-20,7.1247185e-07,1.7027863e-20,-6.4514702e-34,0,0,0,0,0,0,0,0,0,0,0,0
0.57394447,-7.7504138e-07,-7.4759134e-08,-7.0762835e-21,7.7504138e-07,2.5319316e-21,-7.8445844e-35,0,0,0,0,0,0,0,0,0,0,0,0
0.58224338,2.4267164e-06,1.149649e-07,1.3398196e-19,-2.4267164e-06,3.4886916e-19,-3.6460236e-32,0,0,0,0,0,0,0,0,0,0,0,0
0.59103844,9.2458961e-06,4.4969569e-07,-2.8428465e-19,-9.2458961e-06,-1.4205655e-19,-4.5184073e-32,0,0,0,0,0,0,0,0,0,0,0,0
0.60035916,4.7114443e-06,2.9649106e-07,-2.2944241e-19,-4.7114443e-06,-3.0256996e-20,1.9444981e-32,0,0,0,0,0,0,0,0,0,0,0,0
0.61023684,-1.4080059e-05,-2.7590329e-07,-2.3904406e-19,1.4080059e-05,-8.636992e-20,3.3949978e-32,0,0,0,0,0,0,0,0,0,0,0,0
0.6207046,-1.6411535e-05,-3.7188215e-07,-3.5540392e-19,1.6411535e-05,-3.4759976e-19,9.4321568e-33,0,0,0,0,0,0,0,0,0,0,0,0
0.63179751,2.8541475e-06,6.4275797e-08,8.3181528e-21,-2.8541475e-06,8.0809603e-20,3.5115188e-34,0,0,0,0,0,0,0,0,0,0,0,0
0.64355271,1.114068e-05,2.9995633e-07,-8.4213293e-20,-1.114068e-05,-1.174495e-19,-2.6274918e-33,0,0,0,0,0,0,0,0,0,0,0,0
0.65600953,3.6281674e-06,1.1438714e-07,-6.9635204e-21,-3.6281674e-06,9.005532e-21,7.1415388e-36,0,0,0,0,0,0,0,0,0,0,0,0
0.66920959,-1.3831918e-06,-5.0301328e-08,1.2530183e-22,1.3831918e-06,6.4855919e-22,1.1547699e-37,0,0,0,0,0,0,0,0,0,0,0,0
0.68319698,-1.3195591e-06,-5.5212901e-08,-2.7666249e-22,1.3195591e-06,1.5501055e-22,1.9523846e-37,0,0,0,0,0,0,0,0,0,0,0,0
0.69801835,-7.9794087e-07,-3.8038973e-08,9.8582543e-22,7.9794087e-07,-6.3547353e-21,-1.0561209e-34,0,0,0,0,0,0,0,0,0,0,0,0
0.71372308,-8.5044744e-07,-4.1898404e-08,7.1745452e-21,8.5044744e-07,1.9405408e-20,6.6647321e-34,0,0,0,0,0,0,0,0,0,0,0,0
0.73036343,-9.7907428e-07,-4.9056152e-08,-2.2265777e-21,9.7907428e-07,8.8349835e-21,1.02198e-33,0,0,0,0,0,0,0,0,0,0,0,0
0.74799473,-9.8689505e-07,-5.1435638e-08,-5.6335891e-21,9.8689505e-07,-1.5991899e-20,2.7246688e-34,0,0,0,0,0,0,0,0,0,0,0,0
0.76667551,-9.3532902e-07,-5.1928019e-08,1.5108631e-21,9.3532902e-07,-1.4581576e-21,1.1390191e-36,0,0,0,0,0,0,0,0,0,0,0,0
0.78646771,-8.3953517e-07,-5.23298e-08,2.0708742e-22,8.3953517e-07,1.4573151e-22,-9.1768092e-38,0,0,0,0,0,0,0,0,0,0,0,0
0.80743687,-6.7945571e-07,-5.3748351e-08,2.6285929e-21,6.7945571e-07,-1.1172394e-21,2.7074907e-36,0,0,0,0,0,0,0,0,0,0,0,0
0.82965231,-3.7248232e-07,-5.917945e-08,1.0528276e-20,3.7248232e-07,3.0289682e-20,-7.689727e-34,0,0,0,0,0,0,0,0,0,0,0,0
0.85318737,2.228966e-07,-7.5997963e-08,-6.9286263e-21,-2.228966e-07,2.7305608e-21,-1.3338246e-33,0,0,0,0,0,0,0,0,0,0,0,0
0.87811963,7.7721891e-07,-1.0127138e-07,-1.050403e-20,-7.7721891e-07,-4.1958043e-20,-5.7978057e-34,0,0,0,0,0,0,0,0,0,0,0,0
0.90453112,5.8763457e-07,-1.1479965e-07,1.7446999e-20,-5.8763457e-07,4.5261607e-20,1.3181666e-33,0,0,0,0,0,0,0,0,0,0,0,0
0.93250859,8.0127995e-07,-1.5932581e-07,-7.9002605e-21,-8.0127995e-07,7.3205185e-21,2.1074695e-33,0,0,0,0,0,0,0,0,0,0,0,0
0.96214378,2.0134572e-06,-2.714948e-07,-1.4803046e-20,-2.0134572e-06,-4.4495518e-20,7.6385708e-34,0,0,0,0,0,0,0,0,0,0,0,0
0.99353365,3.3186826e-06,-4.2806895e-07,2.8946411e-21,-3.3186826e-06,-5.4510273e-21,-1.2980217e-35,0,0,0,0,0,0,0,0,0,0,0,0
1.0139885,3.7475656e-06,-5.0207231e-07,1.1328803e-21,-3.7475656e-06,-2.5349306e-21,-4.0591149e-36,0,0,0,0,0,0,0,0,0,0,0,0
1.0267827,3.9947585e-06,-5.4542532e-07,-1.4282271e-23,-3.9947585e-06,-8.0813828e-22,-5.6299633e-36,0,0,0,0,0,0,0,0,0,0,0,0
1.0620005,3.4888195e-06,-5.5305791e-07,7.8433956e-22,-3.4888195e-06,4.6115717e-21,-3.8619011e-36,0,0,0,0,0,0,0,0,0,0,0,0
1.0992983,3.2273446e-06,-6.0244885e-07,6.4265453e-23,-3.2273446e-06,2.2265537e-22,-1.0990139e-38,0,0,0,0,0,0,0,0,0,0,0,0
1.1387972,3.2358452e-06,-6.6675914e-07,2.6519375e-21,-3.2358452e-06,-1.8790965e-21,1.6510315e-36,0,0,0,0,0,0,0,0,0,0,0,0
1.1806248,3.0456695e-06,-6.9140117e-07,2.4506395e-20,-3.0456695e-06,6.5390044e-20,-1.2841564e-33,0,0,0,0,0,0,0,0,0,0,0,0
1.2249162,2.8562912e-06,-7.0421843e-07,2.0499398e-23,-2.8562912e-06,1.2258642e-20,-2.2775727e-33,0,0,0,0,0,0,0,0,0,0,0,0
1.271814,2.6114392e-06,-7.0274289e-07,3.2591908e-21,-2.6114392e-06,1.1240343e-20,-2.2704485e-33,0,0,0,0,0,0,0,0,0,0,0,0
1.3214686,2.676071e-06,-7.6168788e-07,-4.9958903e-22,-2.676071e-06,8.2006837e-21,-2.3260952e-33,0,0,0,0,0,0,0,0,0,0,0,0
1.3740391,3.3494758e-06,-9.753613e-07,-2.2230561e-20,-3.3494758e-06,-6.8128149e-20,-1.0105596e-33,0,0,0,0,0,0,0,0,0,0,0,0
1.4296932,4.1476423e-06,-1.2476812e-06,5.7008224e-20,-4.1476423e-06,1.3810747e-19,-6.0404904e-33,0,0,0,0,0,0,0,0,0,0,0,0
1.488608,2.4632711e-06,-8.1153225e-07,-3.8159112e-20,-2.4632711e-06,-7.1858562e-20,-8.3413519e-33,0,0,0,0,0,0,0,0,0,0,0,0
1.5509705,1.9645504e-05,-6.7164059e-06,-1.2435903e-19,-1.9645504e-05,-3.2563399e-19,-8.5488121e-33,0,0,0,0,0,0,0,0,0,0,0,0
1.6169779,1.8495297e-05,-6.3269207e-06,-3.0279222e-20,-1.8495297e-05,-9.8810606e-20,-4.8299247e-33,0,0,0,0,0,0,0,0,0,0,0,0
1.6868383,-3.7066567e-05,1.491643e-05,-1.1216019e-20,3.7066567e-05,-1.9506627e-20,3.1986666e-35,0,0,0,0,0,0,0,0,0,0,0,0
1.7607711,-1.8411284e-05,7.1119759e-06,-1.0713666e-20,1.8411284e-05,-2.2648635e-20,3.5105803e-35,0,0,0,0,0,0,0,0,0,0,0,0
1.8345812,4.6069946e-05,-2.0485479e-05,1.2980383e-21,-4.6069946e-05,2.6032953e-21,-3.9839649e-37,0,0,0,0,0,0,0,0,0,0,0,0
1.9041009,3.4192909e-05,-1.5780673e-05,4.0981512e-22,-3.4192909e-05,8.6256099e-22,-8.4340024e-37,0,0,0,0,0,0,0,0,0,0,0,0
1.9695866,-6.7717216e-06,4.1655555e-06,-6.6544785e-22,6.7717216e-06,-1.5287635e-21,-2.3975021e-37,0,0,0,0,0,0,0,0,0,0,0,0
2.0312786,7.0079225e-06,-4.5947403e-06,-6.0028073e-21,-7.0079225e-06,-9.2047949e-21,-3.4863786e-36,0,0,0,0,0,0,0,0,0,0,0,0
2.089402,2.323389e-05,-1.3568792e-05,-5.5357284e-21,-2.323389e-05,-8.2637021e-21,-3.9883147e-36,0,0,0,0,0,0,0,0,0,0,0,0
2.0951839,1.7408721e-05,-9.8490942e-06,7.7755717e-21,-1.7408721e-05,-1.4288199e-22,-4.5109168e-36,0,0,0,0,0,0,0,0,0,0,0,0
2.1441708,-3.210357e-05,2.1746729e-05,8.8467004e-20,3.210357e-05,1.9696304e-20,-1.8800234e-32,0,0,0,0,0,0,0,0,0,0,0,0
2.1957799,-1.2774571e-05,7.7650438e-06,-1.4089138e-18,1.2774571e-05,-2.1213349e-18,-5.7524245e-31,0,0,0,0,0,0,0,0,0,0,0,0
2.244415,1.6915567e-05,-1.2146873e-05,-2.24492e-18,-1.6915567e-05,-3.046528e-18,2.2143678e-31,0,0,0,0,0,0,0,0,0,0,0,0
2.2902505,-1.1081304e-06,8.9245435e-07,-8.280567e-19,1.1081304e-06,-9.9494591e-19,8.0650588e-31,0,0,0,0,0,0,0,0,0,0,0,0
2.3334504,1.2077014e-06,-1.0638929e-06,-1.0665743e-18,-1.2077014e-06,-1.2148982e-18,-1.0622593e-30,0,0,0,0,0,0,0,0,0,0,0,0
2.3741686,1.4570911e-06,-1.2458306e-06,-1.0881123e-18,-1.4570911e-06,-1.2095498e-18,-1.0482552e-30,0,0,0,0,0,0,0,0,0,0,0,0
2.4125499,-1.0448416e-07,1.3106378e-07,-2.0504785e-20,1.0448416e-07,-1.381972e-20,1.3064467e-32,0,0,0,0,0,0,0,0,0,0,0,0
2.4487301,7.6605906e-08,-9.7214283e-08,-4.6789512e-20,-7.6605906e-08,-4.0936239e-20,-2.4972569e-32,0,0,0,0,0,0,0,0,0,0,0,0
2.4828372,2.5071333e-07,-3.107532e-07,-8.8738422e-20,-2.5071333e-07,-6.7933581e-20,-7.2455977e-32,0,0,0,0,0,0,0,0,0,0,0,0
2.5149913,9.6551306e-08,-1.44753e-07,-2.0346558e-21,-9.6551306e-08,-1.0657485e-20,-7.6435467e-32,0,0,0,0,0,0,0,0,0,0,0,0
2.5453056,2.9415705e-08,-5.3644851e-08,2.5775293e-20,-2.9415705e-08,1.5829971e-20,-2.9989606e-32,0,0,0,0,0,0,0,0,0,0,0,0
2.5738865,2.3624829e-09,-5.5328629e-09,-1.2100164e-21,-2.3624829e-09,8.6233437e-23,7.6493571e-34,0,0,0,0,0,0,0,0,0,0,0,0
2.600834,8.3145154e-10,9.2656264e-09,1.1660916e-20,-8.3145154e-10,3.7088191e-22,1.7027179e-33,0,0,0,0,0,0,0,0,0,0,0,0
2.6262423,8.1645265e-09,2.605837e-08,1.0378633e-19,-8.1645265e-09,-2.8906135e-20,1.4831124e-31,0,0,0,0,0,0,0,0,0,0,0,0
2.6502002,2.7016409e-08,4.551359e-08,8.9457152e-20,-2.7016409e-08,-2.9734797e-20,1.4962542e-31,0,0,0,0,0,0,0,0,0,0,0,0
2.672791,4.0914335e-07,4.3844619e-07,2.219426e-20,-4.0914335e-07,8.2294711e-21,2.8388294e-33,0,0,0,0,0,0,0,0,0,0,0,0
2.6940934,-3.1521479e-08,7.2944982e-08,-9.4025423e-21,3.1521479e-08,4.8843061e-20,-1.8685042e-32,0,0,0,0,0,0,0,0,0,0,0,0
2.7141814,3.8626504e-08,-7.7516317e-08,3.2763027e-20,-3.8626504e-08,-9.3080927e-20,-7.0576716e-32,0,0,0,0,0,0,0,0,0,0,0,0
2.7331246,2.9958166e-06,1.4505307e-06,3.2335493e-19,-2.9958166e-06,-7.0316985e-19,-2.4956265e-31,0,0,0,0,0,0,0,0,0,0,0,0
2.7509888,3.3150692e-06,1.480159e-06,3.393369e-19,-3.3150692e-06,-7.4327576e-19,-2.0832939e-31,0,0,0,0,0,0,0,0,0,0,0,0
2.7678357,-3.7941781e-07,-7.4859592e-08,9.25053e-21,3.7941781e-07,-7.0454975e-20,4.287422e-32,0,0,0,0,0,0,0,0,0,0,0,0
2.7837236,-3.3067033e-07,-1.4865325e-07,-2.4797594e-19,3.3067033e-07,6.4398893e-19,-3.1258632e-31,0,0,0,0,0,0,0,0,0,0,0,0
2.7987073,1.6652159e-06,4.1622428e-07,-1.1718391e-19,-1.6652159e-06,1.5692912e-19,-5.4868084e-31,0,0,0,0,0,0,0,0,0,0,0,0
2.8128386,1.0272534e-06,2.3191474e-07,5.4577691e-20,-1.0272534e-06,-3.3572736e-19,-1.6951803e-31,0,0,0,0,0,0,0,0,0,0,0,0
2.8261662,2.9957827e-07,5.8446901e-08,-5.929345e-21,-2.9957827e-07,3.0633498e-20,4.5855456e-32,0,0,0,0,0,0,0,0,0,0,0,0
2.8387359,-1.1617128e-08,1.8173115e-10,-1.6355573e-20,1.1617128e-08,8.9174988e-20,5.9180226e-32,0,0,0,0,0,0,0,0,0,0,0,0
2.8505912,7.089655e-08,9.1296272e-09,-2.7087111e-21,-7.089655e-08,2.5444496e-20,4.0488326e-32,0,0,0,0,0,0,0,0,0,0,0,0
2.8617726,1.0660071e-07,1.6841924e-08,1.8694817e-20,-1.0660071e-07,-5.6058125e-20,2.0119092e-32,0,0,0,0,0,0,0,0,0,0,0,0
2.8723186,-1.2656202e-07,-1.5717746e-08,-2.3510855e-21,1.2656202e-07,7.1861043e-20,3.5477527e-33,0,0,0,0,0,0,0,0,0,0,0,0
2.8822656,-1.219661e-07,-1.385059e-08,-8.7475809e-21,1.219661e-07,4.1714825e-20,-6.6881935e-34,0,0,0,0,0,0,0,0,0,0,0,0
2.8916476,-1.4865355e-07,-1.5784992e-08,-7.1099607e-21,1.4865355e-07,1.3883021e-20,-3.6002085e-34,0,0,0,0,0,0,0,0,0,0,0,0
2.9004967,-1.3834898e-07,-1.3902736e-08,6.7149447e-22,1.3834898e-07,-1.8472929e-20,1.2662065e-32,0,0,0,0,0,0,0,0,0,0,0,0
2.9088434,-1.1111093e-07,-1.0408756e-08,4.1782414e-21,1.1111093e-07,-2.0933536e-21,2.4651729e-32,0,0,0,0,0,0,0,0,0,0,0,0
2.9167163,-1.0198349e-07,-9.0762523e-09,-2.0515325e-21,1.0198349e-07,1.2365344e-20,1.4462196e-32,0,0,0,0,0,0,0,0,0,0,0,0
2.9241422,-8.3800232e-08,-7.0128004e-09,1.9136036e-21,8.3800232e-08,-9.3733305e-21,2.5846109e-33,0,0,0,0,0,0,0,0,0,0,0,0
2.9311467,-1.0740923e-07,-8.5390421e-09,1.4468122e-21,1.0740923e-07,1.5998578e-20,-4.1953432e-33,0,0,0,0,0,0,0,0,0,0,0,0
2.9377537,-1.5937081e-07,-1.2259196e-08,-2.2912929e-21,1.5937081e-07,1.9775704e-20,-3.4266094e-33,0,0,0,0,0,0,0,0,0,0,0,0
2.9439858,-2.0801579e-07,-1.5314213e-08,-3.4246022e-21,2.0801579e-07,5.1750642e-21,4.6885499e-34,0,0,0,0,0,0,0,0,0,0,0,0
2.9498644,-2.7853604e-07,-1.9535037e-08,-1.215203e-21,2.7853604e-07,-1.2965285e-20,1.1966762e-33,0,0,0,0,0,0,0,0,0,0,0,0
2.9554094,-2.6091787e-07,-1.7548908e-08,2.0488798e-21,2.6091787e-07,-1.2658959e-20,6.8830473e-34,0,0,0,0,0,0,0,0,0,0,0,0
2.96064,-1.865929e-07,-1.1831526e-08,1.9177673e-21,1.865929e-07,-2.8262001e-21,-2.9561602e-34,0,0,0,0,0,0,0,0,0,0,0,0
2.9655739,-2.0592116e-07,-1.224808e-08,-7.8486603e-22,2.0592116e-07,6.2547717e-21,5.1761539e-34,0,0,0,0,0,0,0,0,0,0,0,0
2.9702279,-2.1877282e-07,-1.2333514e-08,-1.9963666e-21,2.1877282e-07,-6.116029e-21,2.6823425e-33,0,0,0,0,0,0,0,0,0,0,0,0
2.9746181,-1.8509249e-07,-9.7633687e-09,1.3512697e-21,1.8509249e-07,-1.1805546e-20,3.0742139e-33,0,0,0,0,0,0,0,0,0,0,0,0
2.9787593,-1.6375317e-07,-8.040431e-09,2.1100308e-21,1.6375317e-07,-2.5265494e-22,1.7273572e-33,0,0,0,0,0,0,0,0,0,0,0,0
2.9826657,-1.5026293e-07,-6.8356637e-09,6.3703324e-22,1.5026293e-07,4.2424158e-21,1.2244582e-33,0,0,0,0,0,0,0,0,0,0,0,0
2.9863507,-1.4173236e-07,-5.9385478e-09,-8.1901024e-22,1.4173236e-07,5.3513981e-21,3.9585515e-34,0,0,0,0,0,0,0,0,0,0,0,0
2.9898267,-1.961909e-07,-7.4301678e-09,-7.1108705e-22,1.961909e-07,-1.9007507e-23,-6.991496e-36,0,0,0,0,0,0,0,0,0,0,0,0
2.9931057,-2.527636e-07,-8.8427425e-09,-3.9638073e-25,2.527636e-07,-8.8947543e-23,1.4990888e-37,0,0,0,0,0,0,0,0,0,0,0,0
2.9961989,2.6748978e-07,7.6336954e-09,-4.7163675e-21,-2.6748978e-07,-9.5193177e-23,5.6696115e-35,0,0,0,0,0,0,0,0,0,0,0,0
2.9991167,2.7899018e-06,7.6470792e-08,6.1991527e-20,-2.7899018e-06,-1.2073732e-19,-4.6652862e-33,0,0,0,0,0,0,0,0,0,0,0,0
3.0018692,2.2880567e-07,1.2690777e-08,9.4913031e-20,-2.2880567e-07,-3.4917214e-19,2.4284647e-32,0,0,0,0,0,0,0,0,0,0,0,0
3.0044656,-5.4511785e-06,-1.2136846e-07,7.4323491e-20,5.4511785e-06,2.8635257e-20,4.955788e-32,0,0,0,0,0,0,0,0,0,0,0,0
3.006915,-2.0096703e-06,-4.6051772e-08,5.6632747e-20,2.0096703e-06,2.8181072e-19,1.9554231e-32,0,0,0,0,0,0,0,0,0,0,0,0
3.0092255,2.2852024e-06,3.9413461e-08,1.5748925e-20,-2.2852024e-06,2.1854785e-22,-1.8072973e-33,0,0,0,0,0,0,0,0,0,0,0,0
3.0114051,1.3205324e-06,2.0272786e-08,4.4432794e-21,-1.3205324e-06,-1.6567112e-20,-1.1203302e-33,0,0,0,0,0,0,0,0,0,0,0,0
3.0134611,3.9090965e-07,5.1690713e-09,-4.7910134e-22,-3.9090965e-07,5.7188274e-21,-3.6433101e-34,0,0,0,0,0,0,0,0,0,0,0,0
3.0154007,1.2897377e-07,1.4218697e-09,7.1343549e-22,-1.2897377e-07,-9.438589e-22,-1.1267725e-34,0,0,0,0,0,0,0,0,0,0,0,0
3.0172304,9.6420848e-08,8.7899704e-10,-1.1143463e-22,-9.6420848e-08,1.5070032e-21,-3.3483645e-35,0,0,0,0,0,0,0,0,0,0,0,0
3.0189564,5.6130514e-07,3.9802021e-09,1.2612807e-20,-5.6130514e-07,1.7448257e-21,3.558788e-34,0,0,0,0,0,0,0,0,0,0,0,0
3.0205847,2.0432605e-07,1.7678287e-09,2.2416136e-20,-2.0432605e-07,-9.5693531e-21,6.7806521e-34,0,0,0,0,0,0,0,0,0,0,0,0
3.0221207,-7.22466e-07,-3.8288203e-09,1.6531107e-20,7.22466e-07,5.2546428e-21,8.6034797e-34,0,0,0,0,0,0,0,0,0,0,0,0
3.0235696,3.5163014e-08,-1.8649162e-10,1.7532289e-20,-3.5163014e-08,1.6634611e-20,7.8271976e-34,0,0,0,0,0,0,0,0,0,0,0,0
3.0249365,7.7843449e-07,2.9709153e-09,3.9211132e-21,-7.7843449e-07,5.2085556e-23,3.8292483e-34,0,0,0,0,0,0,0,0,0,0,0,0
3.026226,5.7850145e-07,1.8506668e-09,-1.3960037e-21,-5.7850145e-07,-4.5480442e-21,1.4893333e-34,0,0,0,0,0,0,0,0,0,0,0,0
3.0274424,3.0652457e-07,8.6159239e-10,5.8212797e-21,-3.0652457e-07,-3.5062104e-21,1.0734348e-35,0,0,0,0,0,0,0,0,0,0,0,0
3.0285899,-9.4024209e-08,-1.707636e-10,3.2495553e-21,9.4024209e-08,1.0384644e-21,-5.5302383e-35,0,0,0,0,0,0,0,0,0,0,0,0
3.0296723,-3.7842761e-07,-7.0201647e-10,3.9907551e-21,3.7842761e-07,-1.6384182e-22,-7.2975714e-35,0,0,0,0,0,0,0,0,0,0,0,0
3.0306935,-3.6515362e-07,-5.8716007e-10,1.2072224e-21,3.6515362e-07,3.6265185e-22,-2.5417953e-35,0,0,0,0,0,0,0,0,0,0,0,0
3.0316569,-8.8273513e-09,-4.9244102e-11,6.088585e-22,8.8273513e-09,9.4249714e-22,1.1912402e-35,0,0,0,0,0,0,0,0,0,0,0,0
