y,R_0,R_1,R_2,R_3,R_4,R_5
0.4481146,6.6666667e-11,0,0,6.6666667e-11,0,6.6666667e-11
0.44853879,1.0458853e-07,-6.3103525e-12,1.6288224e-28,1.0453938e-07,-2.9088109e-28,1.0456396e-07
0.44897681,2.6249575e-07,-8.8628303e-11,1.2400808e-26,2.618118e-07,-1.4485702e-26,2.6215382e-07
0.44942906,1.0513931e-06,-7.5654747e-10,-1.1007063e-25,1.0455991e-06,1.421522e-25,1.0484961e-06
0.44989599,3.0458558e-06,-3.9034178e-09,-3.4282547e-25,3.0161733e-06,2.9995293e-25,3.0310145e-06
0.4503781,7.0828674e-06,-1.4561727e-08,8.5469585e-25,6.9729505e-06,-1.5048933e-24,7.0279091e-06
0.45087586,1.4243014e-05,-4.3627429e-08,8.9348316e-24,1.3916222e-05,-1.1939388e-23,1.4079619e-05
0.4513898,2.588404e-05,-1.1181033e-07,1.3806486e-23,2.5053174e-05,-8.2363986e-24,2.5468608e-05
0.45192042,4.3687083e-05,-2.5512866e-07,-6.6189357e-23,4.1806773e-05,9.9997379e-23,4.2746931e-05
0.45246829,6.9710238e-05,-5.3227477e-07,-1.3649965e-22,6.5820617e-05,1.201637e-22,6.7765434e-05
0.45303395,0.00010644518,-1.0340936e-06,2.4772573e-22,9.895478e-05,-4.2269659e-22,0.00010269999
0.45361798,0.00015686982,-1.8951488e-06,3.9012714e-22,0.00014326729,-2.6323184e-22,0.00015006858
0.45422098,0.00022448364,-3.3067354e-06,-3.3567761e-22,0.00020097445,4.7318564e-22,0.0002127291
0.45484357,0.00031330377,-5.5295541e-06,-2.6694639e-22,0.00027438319,5.5675244e-22,0.00029384358
0.45548638,0.00042778859,-8.9024365e-06,-5.1418091e-22,0.00036579085,2.5877672e-22,0.00039678989
0.45615006,0.00057264375,-1.3841218e-05,2.245314e-21,0.00047735194,-2.8827154e-21,0.00052499813
0.45683531,0.00075246483,-2.0819902e-05,4.0384362e-22,0.00061092253,2.7203331e-21,0.00068169407
0.4575428,0.00097118907,-3.032677e-05,-6.1674204e-21,0.00076790275,5.5716908e-21,0.00086954637
0.45827328,0.0012313883,-4.2794289e-05,3.8835103e-21,0.00094910514,-6.9142303e-21,0.0010902471
0.45902747,0.0015335317,-5.8514201e-05,6.9662973e-21,0.0011546739,-4.5765112e-21,0.0013441028
0.45980616,0.0018754465,-7.7565155e-05,-1.0720703e-20,0.0013840573,1.9365669e-20,0.0016297512
0.46061014,0.0022522287,-9.9787556e-05,-2.0341798e-20,0.0016360177,3.1735569e-21,0.0019441215
0.46144023,0.0026567402,-0.00012482678,1.9482761e-20,0.0019086638,-3.6064767e-20,0.0022826992
0.46229727,0.0030805956,-0.00015223493,2.4615073e-20,0.0021995126,-7.835604e-21,0.0026400504
0.46318214,0.0035153326,-0.00018159196,-1.1269166e-20,0.0025056036,2.6846771e-20,0.003010464
0.46409575,0.0039534103,-0.00021260032,-1.8955621e-20,0.0028236845,1.4193917e-20,0.0033885433
0.46503902,0.0043888085,-0.00024512763,-9.3735555e-21,0.0031504457,-1.4884838e-20,0.0037696238
0.46601292,0.0048172014,-0.00027919965,1.7516756e-20,0.0034827573,-2.3420031e-20,0.0041499772
0.46701845,0.0052358147,-0.00031496237,1.4850613e-20,0.0038178542,1.3166158e-20,0.0045268334
0.46805662,0.0056431286,-0.00035263645,-3.8159255e-20,0.0041534382,3.4319033e-20,0.0048982836
0.46912849,0.0060385434,-0.00039247766,-4.9196067e-20,0.0044877095,-6.0781135e-20,0.0052631279
0.47023517,0.0064220787,-0.00043474748,1.0638373e-19,0.0048193421,-6.5436182e-20,0.0056207129
0.47137778,0.0067941464,-0.00047969657,1.3217273e-19,0.0051474159,1.1601216e-19,0.0059707847
0.47255748,0.0071553841,-0.00052755889,-6.3991296e-20,0.005471346,9.9653655e-20,0.0063133693
0.47377548,0.0075065381,-0.00057854726,-7.6185867e-20,0.005790811,-4.2061328e-20,0.0066486789
0.47503301,0.0078483923,-0.00063285403,5.6547352e-21,0.0061056859,-2.0197068e-20,0.0069770442
0.47633137,0.0081817266,-0.00069065801,-3.7175013e-20,0.0064159927,-6.8903365e-20,0.007298865
0.47767188,0.0085072865,-0.00075212245,1.1306699e-19,0.0067218554,4.2729965e-20,0.0076145764
0.47905589,0.0088257713,-0.0008174002,-2.8847483e-20,0.0070234679,9.2315181e-20,0.007924626
0.48048483,0.0091378345,-0.00088664007,-2.1309453e-19,0.0073210705,-1.1602792e-19,0.0082294587
0.48196014,0.0094440683,-0.00095998033,1.7116758e-20,0.0076149343,-1.5296883e-19,0.0085295075
0.48348334,0.009745012,-0.0010375553,3.052549e-19,0.0079053488,1.5475832e-19,0.008825188
0.48505597,0.010041167,-0.0011195029,5.7769692e-20,0.0081926082,1.4478275e-19,0.0091168951
0.48667964,0.010332983,-0.0012059553,-6.1612888e-20,0.0084770083,4.19912e-20,0.0094050018
0.48835599,0.010620859,-0.0012970395,-1.9536234e-19,0.0087588466,-1.0574562e-19,0.0096898589
0.49008674,0.010905162,-0.0013928856,-1.3896668e-19,0.0090384145,-1.5211447e-19,0.0099717958
0.49187366,0.011186234,-0.001493627,3.267763e-20,0.0093159934,-2.2679256e-20,0.010251121
0.49371855,0.011464378,-0.0015993949,3.4926966e-20,0.0095918592,-5.8799054e-20,0.010528125
0.4956233,0.011739861,-0.0017103152,4.2496188e-19,0.0098662839,2.6181564e-19,0.010803078
0.49758984,0.01201293,-0.0018265183,7.4201587e-20,0.010139534,1.8165751e-19,0.011076235
0.49962018,0.012283808,-0.001948131,-1.8006507e-19,0.01041186,-6.9459839e-20,0.011347835
0.50171638,0.012552692,-0.0020752764,-1.4410533e-19,0.010683509,-7.2452652e-20,0.011618102
