1.000000000000000000e+00,4.267914815289876665e-03,1.686435013263622368e-04,3.421302175796351198e-03,1.112180710572370814e-05,-5.012299014963872461e-05,-2.327379959647895696e-07
1.003408157807218926e+00,3.247387776055354891e-02,-5.049080479059662877e-04,1.102423999559375666e-02,8.611824051986931164e-05,-2.574295217031781534e-04,-1.568060472988811061e-06
1.006870943255159245e+00,1.034543680527066772e-01,-1.946064969149271205e-03,2.924117487062139614e-02,4.081255245430592295e-04,-1.088200214844151255e-03,-5.008970862430790153e-06
1.010391391212749568e+00,1.946461029764421924e-01,-3.649395604717611645e-03,5.006186270210776640e-02,9.964297142829312611e-04,-2.494727543362148213e-03,-8.420703907539575653e-06
1.013972536548918946e+00,2.914843399650714484e-01,-5.061548860348244819e-03,6.853540952982485612e-02,1.738042878498435428e-03,-4.022221701487404925e-03,-1.198633455401831677e-05
1.017616402509620377e+00,3.865886621682282920e-01,-5.732223370493826423e-03,8.237833032138444644e-02,2.526316054140025167e-03,-5.315794007769309056e-03,-1.829140428234861756e-05
1.021325012340805971e+00,4.768242518180590972e-01,-5.482696615633849899e-03,9.117394629402320039e-02,3.295304641166561018e-03,-6.233304358622276248e-03,-2.702379147991796395e-05
1.025101400911405225e+00,5.604741980055149009e-01,-4.291803915699277105e-03,9.520796098446693279e-02,4.015522230995278129e-03,-6.763736435738186212e-03,-3.623100171080458613e-05
1.028947591467370470e+00,6.363815087579396401e-01,-2.264990338672261821e-03,9.514330215509883559e-02,4.679504404615901676e-03,-6.954006441720440163e-03,-4.386171814575706002e-05
1.032865607254654261e+00,7.038349099224461280e-01,4.316592879913861455e-04,9.193012779587214633e-02,5.294201774165951946e-03,-6.875595553985418273e-03,-4.755161380617691218e-05
1.036857471519209151e+00,7.625427124395102174e-01,3.604933911892202643e-03,8.662219225855880000e-02,5.873347246682395113e-03,-6.599840808677837414e-03,-4.719673651791915628e-05
1.040926219129964414e+00,8.126618028398648885e-01,7.065714233879735739e-03,8.019230211930722385e-02,6.434346585130762061e-03,-6.189552599925062827e-03,-4.500418356666134053e-05
1.045072861709896550e+00,8.547065120220060930e-01,1.064655158796312673e-02,7.342170358693653198e-02,6.994619829924091786e-03,-5.697956356365958125e-03,-4.267099588894503014e-05
1.049301445750910000e+00,8.894221086294902268e-01,1.421394633799891345e-02,6.687972196461809682e-02,7.569692579225895807e-03,-5.166442463553427671e-03,-4.239934385643286834e-05
1.053611971253005652e+00,9.176712735173871982e-01,1.767055475100077697e-02,6.090636954257319657e-02,8.170758857134145098e-03,-4.626528091969193957e-03,-4.511228934471636323e-05
1.058007473085112116e+00,9.403916800956833022e-01,2.095310243304630490e-02,5.565513179897436935e-02,8.805196628183180330e-03,-4.105305487445697586e-03,-4.877247728110286392e-05
1.062490986116158220e+00,9.584665783462962274e-01,2.402420154014794224e-02,5.117065716371860945e-02,9.476142248567614307e-03,-3.624527199629293782e-03,-5.111350151824000602e-05
1.067063521969120243e+00,9.726759253065835331e-01,2.686604993275460915e-02,4.741432666548327235e-02,1.018249971881140213e-02,-3.201958447067897000e-03,-5.151257222017346389e-05
1.071729127135903958e+00,9.837065316719519892e-01,2.947701821322804006e-02,4.429556580314993053e-02,1.092037168550014613e-02,-2.849767570312399315e-03,-4.932115586281356570e-05
1.076487801616508921e+00,9.921450562721361166e-01,3.186596389036837340e-02,4.171524376388992261e-02,1.168333668900265604e-02,-2.573199075759243035e-03,-4.475369805323723977e-05
1.081343591902840462e+00,9.984980687296479696e-01,3.405255150537355585e-02,3.957749947352857955e-02,1.246442678487034647e-02,-2.371730359137569789e-03,-3.920701503844032726e-05
1.086297509617875079e+00,1.003198478370929569e+00,3.605903854167823164e-02,3.779454906967059935e-02,1.325670399046784825e-02,-2.242585151376266621e-03,-3.342422851439134614e-05
1.091353601253517658e+00,1.006613791657336998e+00,3.790820478768433532e-02,3.629341927962011910e-02,1.405393523993444214e-02,-2.179572282121698679e-03,-2.793418452216204980e-05
1.096512878432744920e+00,1.009039800551919663e+00,3.962093767922738458e-02,3.502853195317703200e-02,1.485075099362435230e-02,-2.174129729801835623e-03,-2.306582374949300192e-05
1.101777364401509418e+00,1.010694558531142873e+00,4.121441726278139706e-02,3.396427241040357592e-02,1.564227163235539647e-02,-2.219361050608169121e-03,-1.730051408907045066e-05
1.107150094028740206e+00,1.011740416728203140e+00,4.270415184694099225e-02,3.307221219550104258e-02,1.642441730383161630e-02,-2.311112170391362193e-03,-1.049987135909628734e-05
