4.473300430846259834e-01,-4.305486269614812976e-03,3.339594598321673439e-03,2.276296277498544027e-04,1.122696303585787761e-04,-1.451835422323364600e-04,5.616873891324287208e-06
4.516637961883935293e-01,-7.476138244771537468e-03,5.858943654541907790e-03,5.749394796606134258e-04,3.432064703150541343e-04,-4.428441620323122813e-04,1.547131293053453084e-05
4.560670128325601258e-01,-1.692889212646601221e-02,1.341816757702486880e-02,1.910086542092606556e-03,1.136936247828014904e-03,-1.462276283369216313e-03,4.697113847203178210e-05
4.605435521027029244e-01,-2.661493864510261487e-02,2.131770098600415178e-02,3.569680117963052509e-03,2.121500020227406243e-03,-2.710278058739745265e-03,7.901615292549982249e-05
4.650972730843997982e-01,-3.621863307805267551e-02,2.928994482861773871e-02,5.198421774668201059e-03,3.090571546593897170e-03,-3.908858718105703671e-03,1.032311598170235082e-04
4.697307485013696438e-01,-4.550444566377577493e-02,3.712561532300882178e-02,6.639370303514286961e-03,3.956018391560373049e-03,-4.938775968718350610e-03,1.196726620175188229e-04
4.744465510773304140e-01,-5.427360452549371411e-02,4.464073539889540365e-02,7.843844676664738988e-03,4.691900484091120205e-03,-5.766348435256206210e-03,1.305438946578705195e-04
4.792485398978600375e-01,-6.240918684125630611e-02,5.171813029164838704e-02,8.814026557195231773e-03,5.300543325077154005e-03,-6.397340022499860973e-03,1.380269369347419993e-04
4.841392876866771333e-01,-6.985553262643406924e-02,5.829254669130234934e-02,9.573452265882183981e-03,5.795743208814324240e-03,-6.853594151344011287e-03,1.435827064169758137e-04
4.891213671674999319e-01,-7.660162069281750696e-02,6.433936032740736333e-02,1.015292791463072095e-02,6.195188866657350829e-03,-7.162107368803752316e-03,1.480408925692964671e-04
4.941973510640469969e-01,-8.266256257115534023e-02,6.985587571949052055e-02,1.057961681378103737e-02,6.517544540842874073e-03,-7.348671603175413458e-03,1.507633495412075489e-04
4.993710984618959792e-01,-8.807642665376140545e-02,7.485976358392129604e-02,1.088344037099029694e-02,6.781212648076387697e-03,-7.439318484087216812e-03,1.518554371762868187e-04
5.046438957229062439e-01,-9.289294797148205107e-02,7.938606480609863847e-02,1.109619777271639643e-02,7.000858577468554306e-03,-7.458177395489287015e-03,1.528931441761797040e-04
5.100208882945145294e-01,-9.716410745705675311e-02,8.347081385613500104e-02,1.124051290364065821e-02,7.188914886713073868e-03,-7.423822376089869376e-03,1.540827453876198925e-04
5.155020761767210580e-01,-1.009350537538464265e-01,8.714523182676767177e-02,1.133337933532809275e-02,7.354759261311468767e-03,-7.350484748712410657e-03,1.552302857511532789e-04
5.210913184551035915e-01,-1.042476381500653804e-01,9.043941738998984015e-02,1.138705112564872626e-02,7.505397337495003755e-03,-7.248629889724312811e-03,1.562054774357543422e-04
5.267924742152394479e-01,-1.071397821188334876e-01,9.338147852851792774e-02,1.141076581453516828e-02,7.646329732558679836e-03,-7.126163020467084219e-03,1.570013070817285182e-04
5.326068298189881034e-01,-1.096437980173459031e-01,9.599577690592081547e-02,1.141158460120769366e-02,7.781643897447976591e-03,-6.988973259254210001e-03,1.575017970555936408e-04
5.385395307137866849e-01,-1.117875782789293643e-01,9.830480275542551050e-02,1.139548416078781795e-02,7.914742601364373881e-03,-6.841606303201485696e-03,1.577091353590435172e-04
5.445905768996349705e-01,-1.135907013539399490e-01,1.003251811142461675e-01,1.136825577702606574e-02,8.049211555614046651e-03,-6.688685116420806792e-03,1.573725002376144847e-04
5.507651138239698652e-01,-1.150759307451229146e-01,1.020766529465947092e-01,1.133619198987711151e-02,8.188999810198941548e-03,-6.534946275486123307e-03,1.571155396811603727e-04
5.570644278486509560e-01,-1.162651399478174113e-01,1.035782367775337776e-01,1.130688773549084689e-02,8.337646158922832132e-03,-6.385359846169100240e-03,1.586751750221184561e-04
5.634936644211145929e-01,-1.171755980528453034e-01,1.048472570944621041e-01,1.128539298048452169e-02,8.497310161707797432e-03,-6.242619366965581652e-03,1.627726559610834039e-04
5.700541099032205850e-01,-1.178180206040283368e-01,1.058971044742804818e-01,1.127336317552448536e-02,8.669351571152178124e-03,-6.107441304756616555e-03,1.703149280500030531e-04
5.767483370186871072e-01,-1.182005327292215691e-01,1.067323116982702436e-01,1.127429951511163021e-02,8.848045606181470166e-03,-5.970484076665275551e-03,1.691558620372405697e-04
5.835802048530919217e-01,-1.183042883778446103e-01,1.073548016660134247e-01,1.129523183402569159e-02,9.043403914950048222e-03,-5.845561612842997690e-03,1.672005382638771533e-04
5.905535724920126794e-01,-1.181395750384725968e-01,1.077799643664602847e-01,1.134233593777965801e-02,9.261296555790898138e-03,-5.737262501829010555e-03,1.647021252601661679e-04
5.976710126591678884e-01,-1.176996505036678742e-01,1.080099576365507463e-01,1.141766533359820160e-02,9.503464685500402631e-03,-5.647156580148970928e-03,1.607298697212484150e-04
6.049363844401355328e-01,-1.169734732818967227e-01,1.080436563670625627e-01,1.152091107445954270e-02,9.771164024520283958e-03,-5.575873433867843849e-03,1.548202347267672234e-04
6.123522605586336764e-01,-1.159464089162701023e-01,1.078785001112665953e-01,1.165167936160150207e-02,1.006671836593518200e-02,-5.524311740053319472e-03,1.479215542038824611e-04
6.199212137383810495e-01,-1.146045726343598303e-01,1.075133980014397056e-01,1.180922152226529520e-02,1.039248829716224107e-02,-5.493246427043131132e-03,1.416217658527459448e-04
6.276483894268142238e-01,-1.129389639919146371e-01,1.069520030200689087e-01,1.199989781274849940e-02,1.075337442440252138e-02,-5.487962605122418194e-03,1.374902530105394263e-04
6.355363603476521517e-01,-1.109501655332652686e-01,1.062056778407562407e-01,1.223194034848614116e-02,1.115324977715604488e-02,-5.514192053557648993e-03,1.355352396664451600e-04
6.435889855864722620e-01,-1.086352047933983184e-01,1.052867908215594367e-01,1.250899805521541938e-02,1.159437334261114241e-02,-5.574194717528900209e-03,1.324139202702757359e-04
6.518101242288525388e-01,-1.059640908945594234e-01,1.041908829774464557e-01,1.283418987803897245e-02,1.207847480309024932e-02,-5.669778058519245323e-03,1.241232918109362452e-04
6.602036353603705221e-01,-1.028163650359637249e-01,1.029070226717370834e-01,1.322302641801357571e-02,1.259904282776771328e-02,-5.806930623254187920e-03,1.067752215125020328e-04
6.687720917047446090e-01,-9.919902706272125392e-02,1.014055802953571228e-01,1.367457872958753942e-02,1.317170801962597691e-02,-5.989479683104137302e-03,8.244780271939399874e-05
6.775193523475523394e-01,-9.508255827505608659e-02,9.968596764926436482e-02,1.419375936019070389e-02,1.380047865258925144e-02,-6.219285867326269576e-03,5.675676237266407933e-05
6.864518490980903165e-01,-9.043042156732142289e-02,9.774372334038751442e-02,1.479432382469849337e-02,1.449139863722287251e-02,-6.503804413447101390e-03,2.854735097997591049e-05
6.955708683182173502e-01,-8.522441177725095796e-02,9.558788180055231842e-02,1.548457739171326189e-02,1.524560037306791835e-02,-6.847569892751334195e-03,-8.946261008640499438e-07
