7.187665028662583167e-01,7.912443582319306223e-02,6.784334496848229423e-02,1.028182725184334555e-03,7.253129104446455477e-04,8.523799712352170396e-04,-8.858214225405593669e-06
7.226456622159380672e-01,1.141965858272845497e-01,9.739403800942517120e-02,2.509486446689849614e-03,1.716841864852487135e-03,2.060685545424496834e-03,-2.136817285729996225e-05
7.265869986522559554e-01,2.187667027800760666e-01,1.850092842088896239e-01,7.536262683913359274e-03,4.971796063872777408e-03,6.027507134809142672e-03,-6.272162682731029714e-05
7.305939664578021686e-01,2.949160047837933729e-01,2.472129281487182584e-01,1.230314247419197517e-02,7.841169166716460345e-03,9.502300946216249433e-03,-1.058111714356979068e-04
7.346700199151682265e-01,3.464181473659874166e-01,2.877314760592151743e-01,1.510593025731204499e-02,9.507378350281774429e-03,1.123960935239640829e-02,-1.397678746350491247e-04
7.388174618794148829e-01,3.799033162423009480e-01,3.125875185254454180e-01,1.637681442603882917e-02,1.039589926656460731e-02,1.167895997079570689e-02,-1.686448320270307079e-04
7.430385952056025589e-01,4.039608796680491665e-01,3.292164924033441631e-01,1.698948842241573484e-02,1.098439712506735222e-02,1.151350312834100928e-02,-1.933685580344423813e-04
7.473368741763222189e-01,4.223163174889703053e-01,3.408447891345340319e-01,1.731465096723120919e-02,1.145809440127685923e-02,1.104225693932811558e-02,-2.130258198030294582e-04
7.517146016466348390e-01,4.370145220032969902e-01,3.492267833935064902e-01,1.752675301958021500e-02,1.189712256249271516e-02,1.041067956967302137e-02,-2.313759525060464484e-04
7.561740804716006181e-01,4.492756243425511942e-01,3.554182758714401480e-01,1.770600848257231075e-02,1.233405356215002205e-02,9.695524338037804848e-03,-2.506912641295444511e-04
7.607176135062805322e-01,4.598563502427193139e-01,3.600753459960296943e-01,1.788943884370135587e-02,1.278012629313949461e-02,8.940551753718791947e-03,-2.709711936548107251e-04
7.653486550332654348e-01,4.692341549102106990e-01,3.636070837285853563e-01,1.809332849115756481e-02,1.323872133308440571e-02,8.171314853074554407e-03,-2.905979468296346845e-04
7.700683564800858694e-01,4.777211892383576575e-01,3.662788154764760051e-01,1.832284010450732636e-02,1.370855315640994582e-02,7.404116533446197454e-03,-3.063658954422705284e-04
7.748813235568626778e-01,4.855431131863577887e-01,3.682788331650093672e-01,1.857972576772633222e-02,1.418788906426692725e-02,6.649202738130599935e-03,-3.180929167776469241e-04
7.797875562635964153e-01,4.928570942426134249e-01,3.697408883489795572e-01,1.886100764516308870e-02,1.467219656183151727e-02,5.911802289448928223e-03,-3.286881788160494729e-04
7.847905088828778242e-01,4.997931199933643986e-01,3.708006713670690679e-01,1.916258500092847886e-02,1.515440094775599190e-02,5.197573123005595763e-03,-3.411905934961772841e-04
7.898936356972977579e-01,5.064502219017483764e-01,3.715249522090916523e-01,1.948006626901458913e-02,1.563400572042020903e-02,4.505156825880212920e-03,-3.550996704936272498e-04
7.950980881343866491e-01,5.128904578239052992e-01,3.719476017454254047e-01,1.980934821814981164e-02,1.610994253057082201e-02,3.832279488894882978e-03,-3.695703683378521358e-04
8.004084719042660057e-01,5.191325595719336050e-01,3.719372187889101178e-01,2.015191979357871394e-02,1.656936496436365452e-02,3.170836475186952080e-03,-3.821644586476714866e-04
8.058247870069356056e-01,5.252428716255859165e-01,3.714874641666784383e-01,2.051276159466303151e-02,1.700767714354880361e-02,2.521271944752098877e-03,-3.889702574375177393e-04
8.113516391525167348e-01,5.313081096298490902e-01,3.708697774110053524e-01,2.088680385704876075e-02,1.744146121594192245e-02,1.893751703958659969e-03,-3.904643236668774598e-04
8.169901797685401590e-01,5.373450356303971498e-01,3.701006446136643202e-01,2.126992497729483095e-02,1.787024872111334095e-02,1.286479439682901293e-03,-3.879026728236086496e-04
8.227450145651263869e-01,5.433718571883923154e-01,3.691930491097975553e-01,2.165591166713673466e-02,1.829315257456925678e-02,6.954988902308998624e-04,-3.824945003579317241e-04
8.286172949698065171e-01,5.494028214080903805e-01,3.681600603606073885e-01,2.203979928549360673e-02,1.871003804243170227e-02,1.182208225499684892e-04,-3.758938436489252157e-04
8.346093238376408596e-01,5.554510648406103535e-01,3.670135511384584603e-01,2.242202620927005036e-02,1.912264379475293180e-02,-4.448785130688939077e-04,-3.695804363031121782e-04
8.407245554512204899e-01,5.615220496391705174e-01,3.657569711830874759e-01,2.280749516065824767e-02,1.953210335562952787e-02,-9.913373726041941475e-04,-3.644001290623702957e-04
8.469664440931361504e-01,5.676023625611076318e-01,3.644048943639431881e-01,2.319990085195274693e-02,1.993700855592825394e-02,-1.518282086874774440e-03,-3.596197791977226075e-04
8.533372926184488172e-01,5.736998041997247721e-01,3.629446603228933532e-01,2.359814549657509100e-02,2.033892622128950778e-02,-2.029223902636012079e-03,-3.571083905754214214e-04
8.598405553097495657e-01,5.798222330422631021e-01,3.613727682705347166e-01,2.400230306788020754e-02,2.073848206799704802e-02,-2.526859478157031120e-03,-3.570627443638122378e-04
8.664785350220987059e-01,5.859697674916936050e-01,3.596881856266430644e-01,2.441235027897271925e-02,2.113562246664526384e-02,-3.013280634280803786e-03,-3.582453724748233741e-04
8.732535346105569918e-01,5.921309531397067616e-01,3.578872860860817240e-01,2.482738591661100627e-02,2.152990729347448867e-02,-3.489665857193828373e-03,-3.606848031576838105e-04
8.801701597852457093e-01,5.986219059375658125e-01,3.559866829971622959e-01,2.523368217544167541e-02,2.193810266829147176e-02,-3.957400361468874604e-03,-3.650110026497991006e-04
8.872307134012258345e-01,6.052324614857316210e-01,3.539564654653535869e-01,2.562936338704387834e-02,2.234664170173590592e-02,-4.422565289669081953e-03,-3.685054464427946620e-04
8.944386497410878878e-01,6.118159446966157100e-01,3.517869128494948150e-01,2.601933566603844769e-02,2.274734276033410843e-02,-4.885908130458254880e-03,-3.675225005952146499e-04
9.017974230874232777e-01,6.183741541054555979e-01,3.494822450330175023e-01,2.640692855472854400e-02,2.314240458708199250e-02,-5.345299923481846953e-03,-3.603894529322659336e-04
9.093104877228228577e-01,6.249122949756107381e-01,3.470495489308296766e-01,2.678965512321215131e-02,2.353303781668954903e-02,-5.800594940641157909e-03,-3.500439370064669059e-04
9.169801465023471598e-01,6.314347531784627598e-01,3.444963140583839900e-01,2.716431569504063753e-02,2.391975496891584133e-02,-6.252427390191642523e-03,-3.401601439259936232e-04
9.248098537085871484e-01,6.379351829049352274e-01,3.418242336872623355e-01,2.753198559078641125e-02,2.430178187701749482e-02,-6.699596373744705693e-03,-3.274656299606432033e-04
9.328053664791947641e-01,6.444071311178115602e-01,3.390318802587933278e-01,2.789155334222782542e-02,2.467912925072700617e-02,-7.141386058824595803e-03,-3.074401042543075768e-04
9.409678362416998842e-01,6.508426121767412198e-01,3.361188972995252655e-01,2.824487205175988877e-02,2.505071949342782545e-02,-7.576730406918879938e-03,-2.790994419271783833e-04
9.493018687062243499e-01,6.572416516250587648e-01,3.330871684297378454e-01,2.859609414173950453e-02,2.541681247021813916e-02,-8.005432509537478009e-03,-2.426523198906042878e-04
9.578120695828890030e-01,6.636107362652269304e-01,3.299398727095553263e-01,2.894078730185208059e-02,2.577393831063344576e-02,-8.431011016428797966e-03,-2.046131843208740485e-04
9.664995902992243870e-01,6.699972836249297181e-01,3.265019391212887756e-01,2.929202215572983964e-02,2.611476913034383243e-02,-8.852451206980468251e-03,-1.698443414154827405e-04
9.753713394204126530e-01,6.763989669623242662e-01,3.227581009802938938e-01,2.965427564056041104e-02,2.644297927065891729e-02,-9.264491279338309127e-03,-1.363872698878493403e-04
9.844296198015143329e-01,6.827211473442760248e-01,3.189132717141167639e-01,3.000867841078789372e-02,2.676767433050639827e-02,-9.665851269378782779e-03,-1.035424006338344087e-04
9.936790371526504906e-01,6.889652240648619363e-01,3.149729222000392515e-01,3.035101959002981312e-02,2.708825940555049591e-02,-1.005743445810917437e-02,-7.035594290558707786e-05
1.003123045756412424e+00,6.951408481905637649e-01,3.109434785179962524e-01,3.068351024145973133e-02,2.740427230498768824e-02,-1.043911544968568333e-02,-3.312485965970337080e-05
1.012767402750451629e+00,7.012700708997251509e-01,3.068364330234964465e-01,3.100913593008792005e-02,2.771610014015457937e-02,-1.080930332982829242e-02,7.146032261307543993e-06
1.022614410989828970e+00,7.073538897932827307e-01,3.026534092578770374e-01,3.133175337763122181e-02,2.802195225849051299e-02,-1.116979189303948447e-02,4.394192579660881359e-05
1.032669827612195723e+00,7.133820927506763221e-01,2.983938431625121068e-01,3.164730103128926553e-02,2.831826478595594193e-02,-1.152382402001490835e-02,7.333923673336719990e-05
1.042938258327673395e+00,7.193416591739518751e-01,2.940613526273138656e-01,3.194720487383386626e-02,2.860446041080251522e-02,-1.187299623428224316e-02,9.444964268772590367e-05
1.053423157418853284e+00,7.252321493588674839e-01,2.896603811049893729e-01,3.223436951249076393e-02,2.887954459410770058e-02,-1.221232827181541018e-02,1.105856543404603004e-04
1.064130282023386442e+00,7.310560004772275189e-01,2.851953255122187114e-01,3.251523059756108308e-02,2.914149642927355011e-02,-1.253782597153161107e-02,1.236756687477600335e-04
1.075063086423864389e+00,7.369156482064054270e-01,2.804906754116319179e-01,3.280156809618423042e-02,2.939600804739271600e-02,-1.284314091489555804e-02,1.321858512018418360e-04
1.086228479185468832e+00,7.426150501661821224e-01,2.756905810052968087e-01,3.308405534472720622e-02,2.963338600109031995e-02,-1.313989781552184037e-02,1.508066059563589485e-04
1.097629914590790623e+00,7.481869835282027870e-01,2.708351587141505368e-01,3.335249442899390626e-02,2.985109053602408302e-02,-1.343221020269934340e-02,1.763783335648036650e-04
1.109274301205012137e+00,7.536729176673945263e-01,2.659435972360161271e-01,3.361552029308118028e-02,3.004677931934856411e-02,-1.371469270511750660e-02,2.075168215649530687e-04
1.121163941883193793e+00,7.591321055231021742e-01,2.610442881324122055e-01,3.387793412012696237e-02,3.022235817885253473e-02,-1.398117065518646174e-02,2.445826167065160111e-04
1.133305745190517522e+00,7.646002563492186876e-01,2.561553670731229193e-01,3.413269160582024092e-02,3.037891775905906047e-02,-1.423448749298754715e-02,2.851646041670819463e-04
1.145705468264635041e+00,7.700978830169575851e-01,2.512892247375606569e-01,3.436410394954757946e-02,3.051763859909606760e-02,-1.447825995656703245e-02,3.153359059997668293e-04
1.158368868243198069e+00,7.755960928211681482e-01,2.464375092203149875e-01,3.458840224569790373e-02,3.063903423121876884e-02,-1.471057759772608116e-02,3.278978610003162450e-04
1.171300550836327670e+00,7.810440817593407026e-01,2.415816615386409683e-01,3.482409828600237928e-02,3.074565484745095043e-02,-1.492669747572386053e-02,3.247065307724652226e-04
1.184506273181676006e+00,7.863054461391604244e-01,2.366813003328993303e-01,3.507729413129956342e-02,3.083263368123019196e-02,-1.512697916791426109e-02,3.070973310144542814e-04
1.197991792416894130e+00,7.914123569858994012e-01,2.316443375899820412e-01,3.533563072554230661e-02,3.089488801303020421e-02,-1.531425466428386860e-02,2.796795940304487083e-04
1.211765168534694848e+00,7.964277418866099190e-01,2.264474084433189538e-01,3.556914607307303661e-02,3.093354663448303482e-02,-1.548741145308449828e-02,2.571408693862841494e-04
1.225829855817668346e+00,8.013720648715023653e-01,2.212845569139575419e-01,3.578354045441570208e-02,3.095091787710151088e-02,-1.564104183001654644e-02,2.493178525841054593e-04
1.240193914258528096e+00,8.062331324624218976e-01,2.161442331501812197e-01,3.598326374968664060e-02,3.093554436206285077e-02,-1.577290216715200588e-02,2.475213951061413847e-04
1.254861949567394497e+00,8.110418150439241414e-01,2.110355850158743829e-01,3.615100356967719530e-02,3.087985954140537795e-02,-1.588808843947263350e-02,2.501370389585480243e-04
1.269843173164510786e+00,8.157908612790978342e-01,2.059584156443520775e-01,3.629485416368775225e-02,3.078515733030722651e-02,-1.598553720176193807e-02,2.622451573314701521e-04
1.285142190759997582e+00,8.204405202197015967e-01,2.009193260870270059e-01,3.643707189243586969e-02,3.064258655413210422e-02,-1.606294992734605409e-02,2.850221228569263564e-04
1.300765910919037704e+00,8.251233577225325355e-01,1.959330602118868336e-01,3.662051798192529628e-02,3.045305467889771606e-02,-1.611214624181848964e-02,3.093339658547359402e-04
1.316722393634342847e+00,8.298276901211870671e-01,1.909965331187210569e-01,3.683393370906010156e-02,3.021652858522309859e-02,-1.613762018111299101e-02,3.257156629028133384e-04
1.333017396043564728e+00,8.345538799161813515e-01,1.861249679090566655e-01,3.704498826030430680e-02,2.994549910955181249e-02,-1.614586848090361973e-02,3.329098736805808918e-04
1.349658978139415932e+00,8.392800270727636125e-01,1.813024885012751719e-01,3.723928130989970914e-02,2.964393200393602643e-02,-1.613650556953561549e-02,3.322912370718300156e-04
1.366654048487078388e+00,8.439865100231844774e-01,1.765396883008662487e-01,3.740573826610544411e-02,2.932074687235103339e-02,-1.610673880894874024e-02,3.359103011876512905e-04
