0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.082928228456713195e-03,-7.528527130122608657e-02,-1.080092957721453845e-04,7.290574693145290483e-03,5.597795967702911104e-05,1.839606097635775012e-05,-2.292959876701211606e-06
1.024732814712945098e-02,-1.239660772142839318e-01,-4.183150648583247068e-04,1.601645470421003692e-02,4.463859897479788763e-04,-2.219159875711255363e-06,-8.623295720996574732e-06
1.549772596102948902e-02,-1.539951554224255059e-01,-8.965076012979224240e-04,2.140869755766100502e-02,1.176669626467794936e-03,-1.579486613466226882e-04,-1.388561150789919324e-05
2.083864787516910566e-02,-1.711895082441395599e-01,-1.486610555177107166e-03,2.415751812255050382e-02,2.167495522107262124e-03,-4.276013535736125008e-04,-2.024946644918352028e-05
2.627311135955671603e-02,-1.818075219909158768e-01,-2.161634302038578995e-03,2.580062283510629884e-02,3.298845521224514840e-03,-7.466704703074948310e-04,-2.166483216531279166e-05
3.180413388419971871e-02,-1.878618721699281680e-01,-2.893227858026718204e-03,2.669815085728937526e-02,4.495732549273963666e-03,-1.092933185672626071e-03,-2.133704618251207466e-05
3.743624165411040677e-02,-1.914855487236274134e-01,-3.677319743644870582e-03,2.729571508545662259e-02,5.715823864370766019e-03,-1.448242333673820104e-03,-1.646962298325107060e-05
4.317245213929683800e-02,-1.933383848359350732e-01,-4.505441411383061083e-03,2.772762894344122167e-02,6.922966341866631373e-03,-1.809472887405152086e-03,-8.941316069079676158e-06
4.901578280976677526e-02,-1.939464639314659733e-01,-5.374261383978376841e-03,2.809403553166551354e-02,8.092573982733098498e-03,-2.174604913451277412e-03,-5.242804432767676971e-07
5.496925113552826592e-02,-1.936839555212498953e-01,-6.274995525571524027e-03,2.844815732144382811e-02,9.229273984737756259e-03,-2.542912281347946713e-03,1.083557543938334214e-05
6.103738332159328039e-02,-1.927604900528789300e-01,-7.205072337989127870e-03,2.882692801948726416e-02,1.031658570003051757e-02,-2.914917613034976457e-03,2.277151073042085527e-05
6.722168810296599850e-02,-1.912986773217127956e-01,-8.162766978601902756e-03,2.924298410946584922e-02,1.134731654096486977e-02,-3.290145560064909776e-03,3.572988198355316362e-05
7.352820041966194597e-02,-1.894514745643004205e-01,-9.138539905052069090e-03,2.968864776956912921e-02,1.233423933854277052e-02,-3.670822662035800113e-03,5.112673615302208360e-05
7.995692027168173344e-02,-1.872913012762722762e-01,-1.012875505537442870e-02,3.016745080715657612e-02,1.327858715539831369e-02,-4.055991694598057133e-03,6.814463037881887718e-05
8.651237386403701213e-02,-1.848571990179257996e-01,-1.114407874157470266e-02,3.067855598143955087e-02,1.417524770432924096e-02,-4.444961502964204017e-03,8.826692418984635421e-05
9.319908740173972472e-02,-1.822013012071961313e-01,-1.218812056491096890e-02,3.120550138679300395e-02,1.503275643824852729e-02,-4.838433488412898290e-03,1.118522337306359732e-04
1.000185696197937041e-01,-1.793269082319282615e-01,-1.325857749693248530e-02,3.176056689542446770e-02,1.586024577574858194e-02,-5.237889015483896196e-03,1.374871957424758510e-04
1.069768554582155029e-01,-1.762483029655420030e-01,-1.434587246806743807e-02,3.233866101003082805e-02,1.665865196079353849e-02,-5.639142748809511559e-03,1.614343484210913624e-04
1.140739449170047187e-01,-1.730054418743455780e-01,-1.545257230093049355e-02,3.293316288280569160e-02,1.743188316317134320e-02,-6.043816056479469137e-03,1.860043536011911098e-04
1.213158729361772104e-01,-1.696048404625593864e-01,-1.657865843012238175e-02,3.354993814020504339e-02,1.818415005324356890e-02,-6.456032059782751235e-03,2.118117887139665421e-04
1.287041482507375045e-01,-1.660624018517578293e-01,-1.772228881950075122e-02,3.417368364470031034e-02,1.892122475379122426e-02,-6.874929739002536358e-03,2.384825024213717704e-04
1.362448058007007246e-01,-1.624129133383314660e-01,-1.887795354898026343e-02,3.479968646004016203e-02,1.964673609335456164e-02,-7.297927355999486027e-03,2.649522343842196002e-04
