0.05 3.034032106E+00 4.141259938E-02 -1.150345156E-06 1.625020523E-04 4.157718614E-09 2.283520217E-08 1.110599624E-04
0.50 3.033862352E+00 4.620458558E-02 -2.063572083E-06 2.480053518E-04 3.066603327E-08 4.498820374E-07 1.655000378E-04
1.00 3.033815622E+00 4.489586130E-02 -1.919953320E-06 2.559659770E-04 1.457079701E-08 3.401332904E-08 1.726764312E-04
2.00 3.033407927E+00 5.135996640E-02 -6.652005595E-06 5.311165005E-04 1.453948641E-07 8.660731510E-07 3.540625912E-04
3.00 3.033407927E+00 4.434137419E-02 -7.242179890E-06 5.560012069E-04 1.486809680E-07 5.014289854E-07 3.855492978E-04
4.00 3.033407927E+00 4.249531776E-02 -1.379312562E-05 5.915915826E-04 1.856492418E-07 8.155586215E-07 4.223484138E-04
5.00 3.033407927E+00 4.397228733E-02 -1.539344703E-05 5.494182114E-04 1.707419415E-07 8.397331044E-07 3.997706517E-04
6.00 3.033407927E+00 4.789914191E-02 -8.742764294E-06 4.916428588E-04 1.344084524E-07 6.441994742E-07 3.585569211E-04
7.00 3.033407927E+00 5.549642444E-02 -1.688339466E-06 4.495473986E-04 1.242541288E-07 9.177817901E-07 3.225829278E-04
8.00 3.033407927E+00 6.486544013E-02  2.296233106E-06 5.388887366E-04 2.171392453E-07 3.259127425E-06 3.650067956E-04
