0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.082928228456713195e-03,1.439618808081626761e-02,1.679533595295995964e-04,2.631846824455234303e-03,1.500611755568068291e-05,-3.587924502821675124e-05,-2.763516319954746210e-07
1.024732814712945098e-02,3.498637035562736364e-02,6.366210390583589528e-04,7.278502740654293167e-03,1.365149877157661789e-04,-1.799285866122043846e-04,-2.808908577285677529e-06
1.549772596102948902e-02,5.538793463594951505e-02,1.250876382880498081e-03,1.147189193952629846e-02,3.910185848395501362e-04,-3.631409443766863581e-04,-7.760646217603140942e-06
2.083864787516910566e-02,7.309987617113761216e-02,1.974849867312179416e-03,1.455188260500862515e-02,7.714496837172364792e-04,-5.379392684045150586e-04,-1.321390796110297400e-05
2.627311135955671603e-02,8.854355263857177638e-02,2.732280912538309799e-03,1.686389581278838201e-02,1.228141430083783125e-03,-6.986717229527678475e-04,-1.676697954615239718e-05
3.180413388419971871e-02,1.015749756786511332e-01,3.546795924779150115e-03,1.849885379508843519e-02,1.735873477685681565e-03,-8.411595147869185655e-04,-1.983625613352137942e-05
3.743624165411040677e-02,1.129650789227549246e-01,4.353275104139758649e-03,1.973465545563035661e-02,2.273461241452097090e-03,-9.762159543960640274e-04,-2.028908003790814020e-05
4.317245213929683800e-02,1.230511048306234534e-01,5.168766788249922785e-03,2.069472137893571539e-02,2.824156029206495271e-03,-1.103208770297985824e-03,-2.011317288967218522e-05
4.901578280976677526e-02,1.319086452298454670e-01,6.009470070948774896e-03,2.143230649280218267e-02,3.373356254831011425e-03,-1.221464739365810560e-03,-2.045202633061397906e-05
5.496925113552826592e-02,1.399340006659610114e-01,6.825945638738681667e-03,2.204781912637118757e-02,3.923453476076812010e-03,-1.338056517535590783e-03,-1.938504111316540125e-05
6.103738332159328039e-02,1.472525521986914887e-01,7.640207695140005875e-03,2.256477624474612087e-02,4.467629837731172497e-03,-1.453627911463780406e-03,-1.828200800249022334e-05
6.722168810296599850e-02,1.539384560352607123e-01,8.453210460347708802e-03,2.299342100264341326e-02,5.001901929265356941e-03,-1.569177156681634622e-03,-1.774158378496936244e-05
