0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.082928228456713195e-03,-2.775299947869895242e-02,-1.060997852682163530e-04,7.344895195903569998e-03,5.435967197238004186e-05,-2.209297502674416238e-05,-3.807616579102064376e-06
1.024732814712945098e-02,-4.202942991837810977e-02,-3.876239459486893052e-04,1.678216335360253539e-02,4.378610150793659254e-04,-1.306160544904265322e-04,-1.188277957072036613e-05
1.549772596102948902e-02,-4.927496911524493345e-02,-7.921022439291930742e-04,2.280826766943542389e-02,1.158323907867175265e-03,-3.099589261716488033e-04,-1.845553383353693076e-05
2.083864787516910566e-02,-5.208377611090807269e-02,-1.292357537291632680e-03,2.600665679605032587e-02,2.155038445807120565e-03,-5.379716039812694472e-04,-2.383574555483829600e-05
2.627311135955671603e-02,-5.279787451996670322e-02,-1.850819632339012174e-03,2.793392007198357979e-02,3.293420414889927129e-03,-7.895896169971256375e-04,-3.084992600431095248e-05
3.180413388419971871e-02,-5.201743559478242546e-02,-2.469058389766989187e-03,2.901331284335887870e-02,4.514077791196236152e-03,-1.059121150840953984e-03,-4.068866111478382220e-05
3.743624165411040677e-02,-5.056800812197735639e-02,-3.133571899807849250e-03,2.972924769042236889e-02,5.757409557706674036e-03,-1.341429782835742730e-03,-5.325069602716289377e-05
4.317245213929683800e-02,-4.864442326417826173e-02,-3.839140647992411465e-03,3.023423982283283962e-02,6.988339346414902502e-03,-1.634454269472489056e-03,-6.753176756033686451e-05
4.901578280976677526e-02,-4.646401925790451248e-02,-4.584060838984990900e-03,3.062695358987833558e-02,8.185908132485562871e-03,-1.937023750560784054e-03,-8.485937566782846442e-05
5.496925113552826592e-02,-4.409949808973676055e-02,-5.365986689264249515e-03,3.095727132736307216e-02,9.344327035349092939e-03,-2.246093732681138204e-03,-1.037990836908566402e-04
6.103738332159328039e-02,-4.157155911815801214e-02,-6.186192199640486514e-03,3.124679254936650261e-02,1.045267505062658434e-02,-2.561607048587012051e-03,-1.233227422852954951e-04
6.722168810296599850e-02,-3.890274331521383078e-02,-7.039326949160709494e-03,3.152102876418821920e-02,1.151050993851195775e-02,-2.884100805207849734e-03,-1.419735753535689236e-04
7.352820041966194597e-02,-3.614951701515500826e-02,-7.924546582580271545e-03,3.180067692688851033e-02,1.252407451927645132e-02,-3.211455667803984199e-03,-1.635442333755145563e-04
