y,R_0,R_1,R_2,R_3,R_4,R_5
0,6.6666667e-11,0,0,6.6666667e-11,0,6.6666667e-11
0.00086769924,6.585781e-11,-3.3841796e-18,-2.0111692e-33,6.585781e-11,-1.880097e-36,6.585781e-11
0.0017874829,6.5017695e-11,-3.2932838e-18,7.9382325e-34,6.5017695e-11,3.6167558e-35,6.5017695e-11
0.0027624773,6.4133132e-11,-3.1961121e-18,2.0071526e-33,6.4133132e-11,-1.2262543e-35,6.4133132e-11
0.0037959966,6.320219e-11,-3.0929181e-18,-2.8253799e-33,6.320219e-11,-2.8299155e-35,6.320219e-11
0.0048915537,6.2222912e-11,-2.9842233e-18,-3.465088e-33,6.2222912e-11,2.4388696e-35,6.2222912e-11
0.0060528726,6.1193328e-11,-2.8705537e-18,4.0485389e-33,6.1193328e-11,2.3160127e-35,6.1193328e-11
0.0072839007,6.0111463e-11,-2.7524453e-18,3.3140893e-33,6.0111463e-11,-1.8520213e-35,6.0111463e-11
0.0085888223,5.8975351e-11,-2.6304454e-18,-2.7137892e-33,5.8975351e-11,-1.1320667e-35,5.8975351e-11
0.0099720729,5.7783054e-11,-2.5051132e-18,7.709192e-40,5.7783054e-11,7.2895368e-36,5.7783054e-11
0.011438354,5.6532678e-11,-2.3770209e-18,1.3255935e-39,5.6532678e-11,1.5746256e-42,5.6532678e-11
0.01299265,5.5222398e-11,-2.2467545e-18,8.4368909e-40,5.5222398e-11,-8.0598663e-43,5.5222398e-11
0.014640245,5.3850483e-11,-2.1149132e-18,4.8452122e-40,5.3850483e-11,5.6589256e-36,5.3850483e-11
0.016386737,5.2415329e-11,-1.98211e-18,3.1565498e-33,5.2415329e-11,4.8613344e-36,5.2415329e-11
0.018238064,5.0915489e-11,-1.8489711e-18,7.5233498e-34,5.0915489e-11,-1.1814338e-35,5.0915489e-11
0.020200518,4.9349721e-11,-1.7161349e-18,-4.3900302e-33,4.9349721e-11,-8.032377e-36,4.9349721e-11
0.022280771,4.7717032e-11,-1.5842503e-18,-5.6717945e-34,4.7717032e-11,8.4389767e-36,4.7717032e-11
0.024485892,4.6016731e-11,-1.4539745e-18,1.4423858e-33,4.6016731e-11,3.3242475e-36,4.6016731e-11
0.026823378,4.4248494e-11,-1.3259702e-18,-1.5913215e-37,4.4248494e-11,-4.6906258e-36,4.4248494e-11
0.029301173,4.2412434e-11,-1.2009014e-18,-1.6434601e-33,4.2412434e-11,-1.0694491e-36,4.2412434e-11
0.0319277,4.0509186e-11,-1.0794295e-18,1.5807048e-33,4.0509186e-11,8.4382966e-36,4.0509186e-11
0.034711887,3.8539997e-11,-9.6220663e-19,1.6859478e-33,3.8539997e-11,-6.9451844e-37,3.8539997e-11
0.037663197,3.6506834e-11,-8.4986898e-19,-1.5499884e-33,3.6506834e-11,-5.7794898e-36,3.6506834e-11
0.040791661,3.4412507e-11,-7.4302866e-19,2.5946555e-39,3.4412507e-11,1.9212428e-36,3.4412507e-11
0.044107915,3.2260806e-11,-6.4226421e-19,9.1020188e-38,3.2260806e-11,6.3041368e-36,3.2260806e-11
0.047623229,3.0056658e-11,-5.4810961e-19,4.2623307e-33,3.0056658e-11,1.2475603e-35,3.0056658e-11
0.051349553,2.7806308e-11,-4.6104232e-19,-1.1283822e-33,2.7806308e-11,-1.6577942e-35,2.7806308e-11
0.055299553,2.5517518e-11,-3.8146933e-19,-5.1254775e-33,2.5517518e-11,-1.4184887e-35,2.5517518e-11
0.059486654,2.3199797e-11,-3.0971271e-19,1.86968e-33,2.3199797e-11,1.3990361e-35,2.3199797e-11
0.06392509,2.0864666e-11,-2.4599423e-19,1.1435859e-33,2.0864666e-11,1.5101755e-36,2.0864666e-11
0.068629948,1.8525941e-11,-1.9041918e-19,-7.8173914e-34,1.8525941e-11,-4.7275537e-36,1.8525941e-11
0.073617218,1.6200078e-11,-1.4296056e-19,-9.4832385e-35,1.6200078e-11,9.0145437e-39,1.6200078e-11
0.078903853,1.3906534e-11,-1.034444e-19,-1.412627e-34,1.3906534e-11,-1.1117368e-36,1.3906534e-11
0.084507823,1.1668201e-11,-7.1537419e-20,-1.3221138e-34,1.1668201e-11,-2.4731896e-37,1.1668201e-11
0.090448176,9.5118784e-12,-4.673877e-20,2.4010716e-34,9.5118784e-12,1.5278507e-36,9.5118784e-12
0.096745104,7.4688084e-12,-2.8378136e-20,-2.813751e-39,7.4688084e-12,-1.8670997e-37,7.4688084e-12
0.10342001,5.5752853e-12,-1.5623407e-20,3.8238307e-39,5.5752853e-12,1.2260846e-40,5.5752853e-12
0.11049558,3.8733344e-12,-7.5018939e-21,-8.28567e-41,3.8733344e-12,-1.3192835e-38,3.8733344e-12
0.11799587,2.4114776e-12,-2.9403194e-21,-3.6335044e-36,2.4114776e-12,-3.9125168e-38,2.4114776e-12
0.12594638,1.2456019e-12,-8.3046986e-22,-2.6316284e-36,1.2456019e-12,-1.6049682e-38,1.2456019e-12
0.13437411,4.3989906e-13,-1.2920563e-22,1.0124327e-36,4.3989906e-13,9.8571844e-39,4.3989906e-13
0.14330773,6.8162099e-14,-4.0664406e-24,-1.2468414e-38,6.8162099e-14,-1.4290523e-40,6.8162099e-14
