y,U_0,U_1,U_2
0,0,0,0
0.00086769924,2.0607371e-12,-1.6183156e-15,-2.0424958e-31
0.0017874829,4.2116421e-12,-5.8148671e-15,9.4306561e-30
0.0027624773,6.4862005e-12,-1.3403373e-14,-6.2292116e-31
0.0037959966,8.8889823e-12,-2.4888817e-14,-1.0611974e-29
0.0048915537,1.1424684e-11,-4.0862336e-14,5.0178616e-35
0.0060528726,1.4098127e-11,-6.2015783e-14,2.9283329e-29
0.0072839007,1.6914264e-11,-8.9132402e-14,-1.7571627e-30
0.0085888223,1.9878181e-11,-1.2308686e-13,-3.1001262e-29
0.0099720729,2.2995099e-11,-1.6485459e-13,-3.6981231e-36
0.011438354,2.6270387e-11,-2.155225e-13,8.3181997e-29
0.01299265,2.9709562e-11,-2.7629991e-13,-4.8642997e-30
0.014640245,3.3318295e-11,-3.4853004e-13,-8.8078341e-29
0.016386737,3.7102426e-11,-4.3370224e-13,-8.6743504e-35
0.018238064,4.1067963e-11,-5.3346514e-13,-4.5261874e-29
0.020200518,4.5221102e-11,-6.4964064e-13,2.8994468e-30
0.022280771,4.956823e-11,-7.8423873e-13,-2.0359743e-29
0.024485892,5.4115942e-11,-9.3947322e-13,3.8266609e-30
0.026823378,5.8871055e-11,-1.1177782e-12,4.2484358e-29
0.029301173,6.3840623e-11,-1.3218254e-12,1.9583313e-30
0.0319277,6.9031955e-11,-1.5545423e-12,3.1793677e-29
0.034711887,7.4452636e-11,-1.8191312e-12,-2.43164e-34
0.037663197,8.0110548e-11,-2.1190884e-12,1.9309137e-34
0.040791661,8.6013896e-11,-2.4582243e-12,-3.7572475e-30
0.044107915,9.2171233e-11,-2.8406846e-12,1.9581596e-31
0.047623229,9.8591492e-11,-3.2709706e-12,-3.613734e-28
0.051349553,1.0528402e-10,-3.753961e-12,2.1987324e-29
0.055299553,1.122586e-10,-4.2949332e-12,1.1839829e-28
0.059486654,1.1952551e-10,-4.8995847e-12,1.5058593e-29
0.06392509,1.2709556e-10,-5.5740546e-12,1.3062379e-28
0.068629948,1.3498013e-10,-6.3249444e-12,8.871689e-30
0.073617218,1.431912e-10,-7.1593385e-12,1.5759528e-28
0.078903853,1.5174145e-10,-8.0848239e-12,-2.4042067e-29
0.084507823,1.6064426e-10,-9.1095088e-12,1.0923821e-30
0.090448176,1.6991383e-10,-1.0242041e-11,4.2474397e-29
0.096745104,1.7956517e-10,-1.1491622e-11,-1.1658929e-28
0.10342001,1.8961423e-10,-1.2868025e-11,-1.1400688e-29
0.11049558,2.0007794e-10,-1.43816e-11,1.1958033e-28
0.11799587,2.1097428e-10,-1.6043291e-11,5.9559035e-28
0.12594638,2.2232238e-10,-1.7864636e-11,-3.399683e-29
0.13437411,2.3414257e-10,-1.9857772e-11,-6.2752533e-28
0.14330773,2.464565e-10,-2.2035429e-11,-1.2611421e-32
0.1527776,2.5928723e-10,-2.441092e-11,-5.183025e-28
0.1628159,2.7265928e-10,-2.6998127e-11,9.4490595e-28
0.17345677,2.8659879e-10,-2.9811471e-11,9.7991776e-28
0.18473635,3.0113359e-10,-3.2865873e-11,-1.007499e-27
0.19669301,3.1629329e-10,-3.6176704e-11,6.6866476e-28
0.20936737,3.3210944e-10,-3.9759709e-11,-3.8949829e-29
0.22280253,3.4861555e-10,-4.3630924e-11,-1.232777e-27
0.23704414,3.6584728e-10,-4.780655e-11,-7.5741557e-32
0.25214061,3.8384245e-10,-5.2302811e-11,-1.9058973e-32
0.26814327,4.0264115e-10,-5.713577e-11,-1.186338e-32
0.28510649,4.2228581e-10,-6.2321104e-11,1.1536227e-27
0.30308795,4.4282118e-10,-6.7873822e-11,-5.9959775e-29
0.32214876,4.6429431e-10,-7.3807939e-11,-1.1879723e-27
0.34235371,4.8675449e-10,-8.0136063e-11,-6.6668534e-32
0.36377149,5.1025311e-10,-8.6868921e-11,-8.8612865e-32
0.38647488,5.3484332e-10,-9.401478e-11,3.0383826e-27
0.41054106,5.6057972e-10,-1.0157877e-10,-4.5283327e-29
0.43605183,5.875178e-10,-1.095621e-10,-2.3632907e-27
0.46309391,6.1571314e-10,-1.1796109e-10,1.850454e-27
0.49175922,6.4522042e-10,-1.2676615e-10,-7.7636056e-28
0.52214518,6.760921e-10,-1.3596047e-10,-1.5080275e-27
0.55435509,7.0837663e-10,-1.4551862e-10,-4.8378542e-29
0.58849842,7.4211628e-10,-1.5540492e-10,-5.3687483e-28
0.62469124,7.7734424e-10,-1.6557162e-10,-1.7251557e-27
0.66305656,8.1408102e-10,-1.7595684e-10,1.0581641e-28
0.70372479,8.5232999e-10,-1.8648234e-10,1.6510303e-27
0.74683417,8.9207179e-10,-1.9705121e-10,-2.1550442e-30
0.79253123,9.3325742e-10,-2.0754532e-10,-1.9505318e-30
0.84097128,9.7579993e-10,-2.1782297e-10,-9.0736894e-31
0.87300938,1.0030934e-09,-2.2399298e-10,-1.0743309e-30
0.89232374,1.0195667e-09,-2.2772384e-10,-1.1140069e-30
0.94676658,1.0643669e-09,-2.3705722e-10,-3.1041638e-27
1.0044767,1.1099288e-09,-2.4558611e-10,1.6961427e-28
1.0656501,1.1558934e-09,-2.530571e-10,3.5100648e-27
1.1304946,1.2017935e-09,-2.5918933e-10,-3.0574473e-27
1.1992304,1.2470337e-09,-2.6367794e-10,-1.6851112e-27
1.272091,1.2908703e-09,-2.6619999e-10,1.7967894e-27
1.3493238,1.3323906e-09,-2.6642309e-10,1.2354869e-27
1.4311911,1.3704945e-09,-2.6401561e-10,1.0950379e-27
1.5179708,1.4035093e-09,-2.5875607e-10,-6.0592113e-31
1.6047489,1.4290592e-09,-2.5088843e-10,-1.4292507e-30
1.6866115,1.4460005e-09,-2.4113958e-10,5.6858866e-31
