y,gradU_0,gradU_1,gradU_2,gradU_3,gradU_4,gradU_5,gradU_6,gradU_7,gradU_8
0,3.0788108e-19,0,0,1.1524835,0,0,-3.6454623e-16,0,0
0.00086769924,8.4951464e-19,0,0,0.57624178,0,0,3.3320388e-16,0,0
0.0017874829,1.0589961e-18,0,0,-5.3667379e-17,0,0,2.9015942e-17,0,0
0.0027624773,1.1092993e-18,0,0,0,0,0,-3.3303716e-16,0,0
0.0037959966,3.7685849e-19,0,0,0,0,0,2.5263333e-16,0,0
0.0048915537,-1.4365012e-18,0,0,6.6030487e-17,0,0,1.9259629e-16,0,0
0.0060528726,-2.2204357e-18,0,0,-1.8379463e-17,0,0,-2.2736968e-16,0,0
0.0072839007,-1.2874199e-18,0,0,-9.2740311e-17,0,0,-1.8459708e-16,0,0
0.0085888223,-1.3348635e-19,0,0,-8.5463078e-18,0,0,1.3579567e-16,0,0
0.0099720729,2.0034387e-22,0,0,-2.6033861e-17,0,0,-9.1844746e-23,0,0
0.011438354,-1.4454888e-18,0,0,-2.6005034e-17,0,0,-1.2866789e-22,0,0
0.01299265,-9.4451671e-19,0,0,-5.9943932e-17,0,0,-2.9505985e-23,0,0
0.014640245,2.9685614e-19,0,0,1.838492e-17,0,0,1.818107e-23,0,0
0.016386737,3.3896559e-19,0,0,1.1112707e-16,0,0,-8.5849702e-17,0,0
0.018238064,1.0497365e-18,0,0,1.8566939e-18,0,0,-1.5475406e-17,0,0
0.020200518,9.045257e-19,0,0,-5.4774526e-17,0,0,1.2258339e-16,0,0
0.022280771,9.3120032e-19,0,0,-2.9003137e-17,0,0,1.2851021e-17,0,0
0.024485892,4.8732968e-19,0,0,1.5841204e-17,0,0,-4.000034e-17,0,0
0.026823378,-8.1720887e-19,0,0,-9.2586401e-18,0,0,1.8514355e-23,0,0
0.029301173,-6.4360696e-19,0,0,-3.0325844e-17,0,0,4.1301269e-17,0,0
0.0319277,-3.4623785e-19,0,0,-4.2777286e-18,0,0,-4.4183956e-17,0,0
0.034711887,-3.0795441e-19,0,0,5.4044367e-17,0,0,-4.1734011e-17,0,0
0.037663197,1.9362055e-18,0,0,1.1033466e-17,0,0,4.4068297e-17,0,0
0.040791661,1.2343694e-18,0,0,-2.4935094e-17,0,0,-1.7113777e-24,0,0
0.044107915,-4.561811e-19,0,0,2.5882121e-17,0,0,8.4075641e-23,0,0
0.047623229,-1.2262814e-19,0,0,1.9459581e-19,0,0,-1.433798e-16,0,0
0.051349553,3.7903298e-19,0,0,-2.8385355e-17,0,0,6.5118793e-17,0,0
0.055299553,-5.1706074e-20,0,0,-2.5021969e-17,0,0,1.9341722e-16,0,0
0.059486654,-6.3053005e-19,0,0,2.5160659e-17,0,0,-9.5102511e-17,0,0
0.06392509,9.3466791e-19,0,0,9.1713768e-18,0,0,-5.2501662e-17,0,0
0.068629948,1.2809276e-19,0,0,-2.598463e-17,0,0,4.9624405e-17,0,0
0.073617218,9.0858891e-20,0,0,-4.8903305e-18,0,0,1.3378241e-18,0,0
0.078903853,8.6619363e-19,0,0,9.1061523e-18,0,0,2.0991736e-17,0,0
0.084507823,-8.5950177e-20,0,0,-2.0679284e-18,0,0,2.5430669e-18,0,0
0.090448176,-6.6662974e-19,0,0,-3.8025883e-18,0,0,-3.965941e-17,0,0
0.096745104,-4.3566062e-19,0,0,1.2366743e-19,0,0,2.4155109e-22,0,0
0.10342001,-7.2419015e-20,0,0,1.1851364e-17,0,0,1.2962457e-22,0,0
0.11049558,7.3237723e-19,0,0,-3.8772406e-18,0,0,3.5420252e-24,0,0
0.11799587,6.2794205e-19,0,0,-1.5310763e-17,0,0,1.58987e-17,0,0
0.12594638,-9.3681821e-19,0,0,2.4597384e-18,0,0,-8.137742e-18,0,0
0.13437411,-1.6964146e-18,0,0,3.8322147e-18,0,0,-1.5654653e-17,0,0
0.14330773,-1.5576683e-18,0,0,5.4454167e-18,0,0,-3.7652349e-18,0,0
0.1527776,-3.3986311e-19,0,0,-1.3125512e-17,0,0,-3.3904978e-17,0,0
0.1628159,-5.108799e-19,0,0,-7.0166442e-18,0,0,9.7067825e-18,0,0
0.17345677,1.3840895e-19,0,0,7.7611908e-18,0,0,3.1545254e-17,0,0
0.18473635,-6.41503e-20,0,0,-4.1445814e-18,0,0,5.0324728e-18,0,0
0.19669301,2.0396426e-19,0,0,1.1314266e-18,0,0,-9.1942675e-19,0,0
0.20936737,1.2132093e-18,0,0,1.618961e-18,0,0,-4.8992094e-18,0,0
0.22280253,2.4377089e-19,0,0,4.5502628e-18,0,0,1.0521099e-18,0,0
0.23704414,8.3227346e-19,0,0,-1.5852473e-18,0,0,2.720454e-22,0,0
0.25214061,3.3506087e-19,0,0,-9.8614769e-18,0,0,2.9906947e-22,0,0
0.26814327,-4.7703576e-19,0,0,-1.76699e-18,0,0,1.0389227e-21,0,0
0.28510649,2.2848343e-19,0,0,4.1047382e-19,0,0,1.3717924e-17,0,0
0.30308795,-3.1176201e-19,0,0,3.5672166e-18,0,0,6.9620036e-19,0,0
0.32214876,-1.1770263e-18,0,0,1.4829959e-18,0,0,-1.28424e-17,0,0
0.34235371,-5.1778786e-19,0,0,1.0346014e-18,0,0,-8.3205527e-23,0,0
0.36377149,3.8827178e-19,0,0,1.0651376e-18,0,0,8.5856692e-22,0,0
0.38647488,-2.6967203e-20,0,0,3.1536216e-18,0,0,3.3989875e-23,0,0
0.41054106,-1.2673812e-18,0,0,-7.7702362e-19,0,0,-4.9148155e-23,0,0
0.43605183,-1.1284642e-18,0,0,-1.9471946e-19,0,0,-2.1295127e-17,0,0
0.46309391,-1.4382273e-19,0,0,4.4240903e-18,0,0,-9.6387937e-19,0,0
0.49175922,-4.4690325e-19,0,0,-1.002582e-18,0,0,1.9904095e-17,0,0
0.52214518,-1.4203522e-18,0,0,-7.6082933e-19,0,0,2.1599128e-21,0,0
0.55435509,-1.0451753e-18,0,0,1.2486087e-18,0,0,9.069694e-22,0,0
0.58849842,-4.4705421e-19,0,0,2.7948106e-18,0,0,1.2302632e-17,0,0
0.62469124,-1.2154083e-18,0,0,6.0573507e-19,0,0,1.0496367e-18,0,0
0.66305656,-1.3750733e-18,0,0,-2.13635e-18,0,0,-1.1886792e-17,0,0
0.70372479,-5.8136635e-19,0,0,-3.8793705e-19,0,0,1.5738472e-21,0,0
0.74683417,0,0,0,1.0952834e-18,0,0,2.0898316e-22,0,0
0.79253123,-1.3406462e-19,0,0,3.1687378e-18,0,0,-5.5640947e-22,0,0
0.84097128,-1.1987989e-19,0,0,-6.3432475e-19,0,0,1.9426925e-21,0,0
0.892319,1.2773225e-19,0,0,-4.6064905e-18,0,0,1.636386e-21,0,0
0.9467489,1.3739812e-19,0,0,5.0050812e-19,0,0,-2.9052111e-22,0,0
1.004446,6.428718e-19,0,0,1.7885859e-18,0,0,2.9332293e-21,0,0
1.0656064,1.145162e-18,0,0,-1.4359031e-18,0,0,1.9805537e-18,0,0
1.1304381,1.9468786e-18,0,0,-6.1275467e-20,0,0,-3.7511036e-20,0,0
1.1668563,2.2064097e-18,0,0,3.6976704e-19,0,0,-2.4717195e-18,0,0
1.1991613,2.3411674e-18,0,0,6.8991847e-19,0,0,-4.5587791e-18,0,0
1.2720096,1.2734971e-18,0,0,-6.1454722e-19,0,0,-5.6882918e-19,0,0
1.3492308,1.4643154e-18,0,0,-3.2784923e-19,0,0,1.3680514e-18,0,0
1.4310872,2.1336912e-18,0,0,1.0848117e-19,0,0,3.8629391e-18,0,0
1.5178571,1.7681715e-18,0,0,-1.1762715e-18,0,0,-6.1935947e-20,0,0
1.6046271,1.6245698e-18,0,0,5.2319037e-19,0,0,-5.6005765e-19,0,0
1.6864835,1.01908e-18,0,0,7.3404949e-19,0,0,-4.2942526e-19,0,0
1.7637046,-9.1239742e-19,0,0,-9.3325773e-19,0,0,-2.4827894e-18,0,0
1.836553,2.7649398e-19,0,0,2.186725e-22,0,0,-2.0172445e-22,0,0
1.9052762,1.5093474e-18,0,0,0,0,0,-1.3739814e-21,0,0
1.9701079,9.4070346e-19,0,0,0,0,0,1.8248497e-17,0,0
2.0312683,1.3924801e-18,0,0,-8.9605988e-19,0,0,-1.0432151e-18,0,0
2.0889654,1.5704018e-18,0,0,3.9584913e-19,0,0,-1.9503965e-17,0,0
2.1433953,6.6879629e-19,0,0,1.939033e-18,0,0,3.5167617e-18,0,0
2.194743,-1.4680631e-19,0,0,-3.4793191e-19,0,0,-8.3089892e-19,0,0
2.2431831,1.2678947e-19,0,0,6.7089445e-20,0,0,-3.5012895e-18,0,0
2.2888801,1.3834233e-19,0,0,-1.2743269e-18,0,0,1.2779157e-21,0,0
2.3319895,-1.9196237e-19,0,0,-4.4987864e-18,0,0,3.764775e-22,0,0
2.3726577,-2.4028365e-19,0,0,-1.0093139e-18,0,0,-2.7013733e-22,0,0
2.411023,-3.9104467e-20,0,0,2.6190829e-18,0,0,-2.4401971e-21,0,0
2.4472159,-6.0246638e-19,0,0,2.091829e-19,0,0,-2.8020966e-17,0,0
2.4813592,-1.5316328e-18,0,0,1.5873407e-18,0,0,2.1360662e-18,0,0
2.5135691,-8.0917353e-19,0,0,1.2686073e-18,0,0,2.9645465e-17,0,0
2.5439551,7.4171863e-19,0,0,-3.5386847e-18,0,0,8.8226294e-22,0,0
2.5726204,2.1055836e-18,0,0,-1.8016962e-18,0,0,9.2382267e-22,0,0
2.5826574,1.9923405e-18,0,0,-3.8256867e-19,0,0,-1.3664161e-17,0,0
2.5996625,1.7449168e-18,0,0,2.0202557e-18,0,0,-3.6806791e-17,0,0
2.6251732,-6.2158209e-19,0,0,4.2257112e-18,0,0,-2.3220869e-17,0,0
2.6492394,-1.0288607e-18,0,0,-1.4855935e-19,0,0,3.9413156e-17,0,0
