y,T01_0,T01_1,T01_2,T01_3,T01_4,T01_5,T02_0,T02_1,T02_2,T02_3,T02_4,T02_5,T03_0,T03_1,T03_2,T03_3,T03_4,T03_5
0.44812952,-0.10807402,0.10433076,-3.2825721e-19,0.054037012,0,0.054037012,-0.021769922,-0.016913095,5.3167786e-20,0.021769922,-6.8566799e-20,2.7410531e-37,0.0094683377,-0.0056376985,1.7722595e-20,0.00070831159,-3.42834e-20,-0.010176649
0.44889266,-0.054037068,0.052165079,6.9755974e-18,0.027018534,0,0.027018534,-0.010884858,-0.0084565251,-5.162481e-25,0.010884858,6.642297e-25,6.8064213e-34,0.0047341638,-0.0028188418,-1.720827e-25,0.00035413267,3.3211484e-25,-0.0050882965
0.44970152,-2.2019108e-16,-1.9815256e-16,-1.1285341e-17,1.1009554e-16,0,1.1009554e-16,-1.5834703e-30,-4.3063945e-31,4.6533398e-32,1.5810969e-30,-3.0279436e-33,2.3733317e-33,9.035878e-31,-1.4354649e-31,1.5511132e-32,-5.7112996e-32,-1.5139719e-33,-8.4647481e-31
0.45055892,-5.937651e-16,2.0838553e-16,5.1742297e-18,2.9688255e-16,0,2.9688255e-16,-2.0746183e-30,-7.3734839e-31,5.0996842e-32,2.0680787e-30,7.6695189e-33,6.5395929e-33,8.8333032e-31,-2.457828e-31,1.6998947e-32,7.3719628e-32,3.83476e-33,-9.5704994e-31
0.45146777,3.3906122e-16,2.8095052e-17,1.7527113e-17,-1.6953061e-16,0,-1.6953061e-16,-3.1532265e-30,-8.4726473e-31,7.6328667e-33,3.1471324e-30,-2.3916303e-32,6.0940325e-33,7.6580864e-31,-2.8242158e-31,2.5442889e-33,4.023553e-31,-1.1958151e-32,-1.1681639e-30
0.45243114,2.8666846e-16,1.8357225e-16,-1.3770036e-15,-1.4333423e-16,0,-1.4333423e-16,-1.3250071e-29,-2.290714e-31,-5.2150756e-31,2.8252619e-30,-1.5927089e-30,1.0424809e-29,2.4269599e-30,-7.6357132e-32,-1.7383585e-31,-3.1133666e-30,-7.9635445e-31,6.8640673e-31
0.45345231,-1.0889815e-16,1.4363529e-16,1.1476636e-16,5.4449073e-17,0,5.4449073e-17,-2.1922681e-29,-2.0220919e-31,-1.3142919e-30,1.6912007e-30,-1.9301721e-30,2.023148e-29,3.8519454e-30,-6.7403061e-32,-4.3809731e-31,-6.5610425e-30,-9.6508604e-31,2.7090971e-30
0.45453475,1.6079422e-17,-1.8824779e-16,3.8242932e-15,-8.0397098e-18,0,-8.0397098e-18,-3.8370711e-29,-1.8675244e-31,-5.9263488e-31,1.3744658e-30,-2.2874188e-30,3.6996245e-29,6.5463006e-30,-6.2250812e-32,-1.9754497e-31,-1.2178595e-29,-1.1437094e-30,5.6322944e-30
0.45568213,-5.0506201e-17,-1.3144968e-16,-5.0303579e-16,2.5253098e-17,0,2.5253098e-17,-6.511817e-29,4.4047806e-32,1.3877176e-30,8.9016061e-31,-1.793604e-30,6.4228009e-29,1.0994668e-29,1.4682602e-32,4.6257254e-31,-2.1331796e-29,-8.9680204e-31,1.0337128e-29
0.45689834,2.4251491e-16,-1.9294517e-16,-2.4160618e-15,-1.2125745e-16,0,-1.2125745e-16,-3.8634508e-29,-3.3102635e-31,1.732829e-30,5.603185e-31,-1.2546958e-31,3.8074189e-29,6.7200617e-30,-1.1034212e-31,5.7760969e-31,-1.2738499e-29,-6.2734789e-32,6.018437e-30
