y,T01_0,T01_1,T01_2,T01_3,T01_4,T01_5,T02_0,T02_1,T02_2,T02_3,T02_4,T02_5,T03_0,T03_1,T03_2,T03_3,T03_4,T03_5
0,1.619694e-16,0.155,5.5408229e-25,-8.0984702e-17,0,-8.0984702e-17,-0.04805,3.7657886e-17,4.5363585e-40,0.04805,1.7176551e-25,2.0701472e-48,0.0080083333,1.2552629e-17,1.5121195e-40,0.0080083333,8.5882757e-26,-0.016016667
0.00086769924,8.2992917e-17,0.077500004,-1.3584173e-15,-4.1496459e-17,0,-4.1496459e-17,-0.024025001,1.8832677e-17,-4.1184197e-32,0.024025001,1.7171208e-25,1.0492191e-29,0.0040041669,6.2775591e-18,-1.3728065e-32,0.0040041669,8.5856042e-26,-0.0080083339
0.0017874829,3.9034114e-18,-4.6993841e-17,-1.7927483e-16,-1.9517058e-18,0,-1.9517058e-18,-1.7263615e-29,-4.990337e-34,-4.4588784e-32,5.1275934e-31,-7.1810158e-31,1.6750856e-29,2.87783e-30,-1.6634452e-34,-1.4862927e-32,-5.4984391e-30,-3.5905078e-31,2.6206091e-30
0.0027624773,-4.4135694e-18,-2.6615695e-18,1.2755602e-15,2.2067846e-18,0,2.2067846e-18,-1.2810852e-29,-4.0647754e-33,1.8851265e-32,9.6911229e-31,-2.0256248e-30,1.1841739e-29,2.1354975e-30,-1.3549251e-33,6.2837551e-33,-3.7859055e-30,-1.0128124e-30,1.6504081e-30
0.0037959966,-6.4730663e-18,-4.4811262e-16,9.6595769e-17,3.2365331e-18,0,3.2365331e-18,-7.4093034e-30,-1.1075702e-32,2.2250263e-32,1.8247958e-30,-1.3079017e-30,5.5845076e-30,1.2350695e-30,-3.6919006e-33,7.4167543e-33,-1.5574627e-30,-6.5395083e-31,3.2239317e-31
0.0048915537,-9.6779559e-19,-2.7883775e-17,5.1885729e-23,4.8389768e-19,0,4.8389768e-19,-3.1751815e-30,-2.6580729e-32,-1.753806e-39,3.1751815e-30,1.9476132e-37,6.9953972e-44,5.2941979e-31,-8.8602432e-33,-5.8460202e-40,5.2908549e-31,9.7380659e-38,-1.0585053e-30
0.0060528726,2.2139758e-19,2.2679355e-16,-9.3314791e-16,-1.1069873e-19,0,-1.1069873e-19,-7.2110849e-30,-1.3374221e-32,1.5791388e-32,2.4504515e-30,1.4969137e-30,4.7606335e-30,1.2021469e-30,-4.4580736e-33,5.2637961e-33,-1.178619e-30,7.4845685e-31,-2.3527944e-32
0.0072839007,2.9490606e-18,1.7572977e-16,-3.3027228e-16,-1.4745302e-18,0,-1.4745302e-18,-1.258264e-29,2.2085015e-32,5.4013747e-32,2.0747568e-30,4.277263e-30,1.0507883e-29,2.0973912e-30,7.3616716e-33,1.8004582e-32,-3.1569772e-30,2.1386315e-30,1.059586e-30
0.0085888223,5.8369915e-18,2.3441873e-16,8.643156e-16,-2.9184958e-18,0,-2.9184958e-18,-8.7762321e-30,1.4640764e-32,4.4503145e-32,1.68622e-30,2.406824e-30,7.090012e-30,1.4628688e-30,4.8802546e-33,1.4834382e-32,-2.0823824e-30,1.203412e-30,6.195136e-31
0.0099720729,3.9286106e-18,-1.0102697e-17,2.619868e-16,-1.9643054e-18,0,-1.9643054e-18,-1.8243117e-30,5.3380997e-33,6.2789403e-33,4.8162302e-31,-3.7406465e-31,1.3426887e-30,3.0427239e-31,1.7793666e-33,2.0929801e-33,-3.6740261e-31,-1.8703233e-31,6.3130223e-32
0.011438354,5.4055887e-18,7.4543944e-17,1.6839427e-16,-2.7027944e-18,0,-2.7027944e-18,-7.3006723e-31,9.2379102e-33,-3.8594066e-33,3.460324e-31,-2.1398671e-31,3.8403484e-31,1.2200983e-31,3.0793034e-33,-1.2864689e-33,-7.0505524e-32,-1.0699335e-31,-5.1504306e-32
0.01299265,9.1011856e-18,-6.6696239e-17,9.4370817e-18,-4.5505928e-18,0,-4.5505928e-18,-1.0246654e-30,8.7238596e-34,-5.6939082e-33,2.9882133e-31,-4.0433031e-31,7.2584406e-31,1.7094898e-31,2.9079533e-34,-1.8979694e-33,-1.9223018e-31,-2.0216516e-31,2.1281192e-32
0.014640245,7.1522549e-18,5.949553e-17,-1.5877989e-16,-3.5761275e-18,0,-3.5761275e-18,-8.7802261e-31,-4.2040638e-33,-1.8355143e-33,5.3620211e-31,-1.9034995e-31,3.418205e-31,1.4641439e-31,-1.4013546e-33,-6.1183812e-34,-2.4611796e-32,-9.5174977e-32,-1.218026e-31
0.016386737,6.711074e-18,-2.2070251e-17,-4.0704258e-23,-3.3555369e-18,0,-3.3555369e-18,-4.1512277e-31,-1.0979258e-33,-1.4386209e-39,4.1512277e-31,4.6035869e-38,2.2478452e-44,6.9315154e-32,-3.6597525e-34,-4.795403e-40,6.9123116e-32,2.3017934e-38,-1.3843827e-31
0.018238064,4.3380737e-18,7.1031553e-17,3.637987e-16,-2.1690368e-18,0,-2.1690368e-18,-8.5131971e-31,3.7939757e-33,1.4680203e-33,1.850859e-31,2.3033673e-31,6.662338e-31,1.4199533e-31,1.2646586e-33,4.8934009e-34,-1.9128465e-31,1.1516837e-31,4.928931e-32
0.020200518,3.1458039e-18,1.9570709e-16,-5.8917646e-16,-1.5729019e-18,0,-1.5729019e-18,-5.0534896e-30,1.9791908e-33,-3.8507633e-33,1.9300685e-31,1.0962102e-31,4.8604827e-30,8.4229022e-31,6.5973029e-34,-1.2835878e-33,-1.5880141e-30,5.481051e-32,7.4572389e-31
0.022280771,7.254799e-19,-1.0802203e-16,-3.7783831e-16,-3.6273988e-19,0,-3.6273988e-19,-6.2951553e-30,1.3019786e-33,-1.530484e-32,2.2566934e-31,-4.8550268e-31,6.069486e-30,1.0492837e-30,4.339929e-34,-5.1016132e-33,-1.985596e-30,-2.4275134e-31,9.3631231e-31
0.024485892,-1.340104e-18,3.34684e-17,5.7532248e-16,6.7005206e-19,0,6.7005206e-19,-2.3916278e-30,1.2915046e-33,-9.9775647e-33,5.16429e-31,-3.6487216e-31,1.8751988e-30,3.9867542e-31,4.3050155e-34,-3.3258548e-33,-5.3903016e-31,-1.8243608e-31,1.4035474e-31
0.026823378,-5.8602008e-19,1.1161905e-16,5.0548516e-16,2.9301002e-19,0,2.9301002e-19,-1.8836197e-30,2.1001578e-33,-3.299133e-33,4.3659531e-31,-2.8540129e-31,1.4470244e-30,3.1398331e-31,7.0005259e-34,-1.0997111e-33,-4.0959891e-31,-1.4270065e-31,9.5615613e-32
0.029301173,2.769433e-18,-9.9665019e-17,9.764224e-17,-1.3847165e-18,0,-1.3847165e-18,-2.5340335e-30,2.100153e-33,-4.376941e-33,7.9465231e-32,-2.8540029e-31,2.4545682e-30,4.2240902e-31,7.0005099e-34,-1.4589804e-33,-8.0498025e-31,-1.4270015e-31,3.8257124e-31
0.0319277,9.8580004e-18,-2.139665e-17,-1.1819723e-16,-4.9290002e-18,0,-4.9290002e-18,-2.0331057e-30,-6.902736e-33,3.336653e-33,2.3664781e-31,1.973234e-31,1.7964579e-30,3.3904016e-31,-2.300912e-33,1.1122176e-33,-5.5947261e-31,9.8661697e-32,2.2043245e-31
0.034711887,6.2908797e-18,-5.022247e-17,-1.7135816e-16,-3.1454398e-18,0,-3.1454398e-18,-2.3375378e-30,-1.2353776e-32,2.6663997e-33,6.1116854e-31,3.657436e-31,1.7263692e-30,3.8979238e-31,-4.1179253e-33,8.8879985e-34,-4.7369636e-31,1.828718e-31,8.3903981e-32
0.037663197,-9.4831122e-18,-6.124761e-17,-2.8709482e-16,4.7415561e-18,0,4.7415561e-18,-1.9155865e-30,-3.5421349e-33,-1.1875871e-32,3.9506249e-31,5.8262408e-32,1.520524e-30,3.194722e-31,-1.1807117e-33,-3.9586236e-33,-4.4110149e-31,2.9131202e-32,1.2162929e-31
0.040791661,-1.3137134e-17,1.5968543e-16,1.2248088e-16,6.568567e-18,0,6.568567e-18,-8.5969433e-31,1.313502e-33,-8.223919e-33,2.2422919e-31,-1.1003565e-31,6.3546513e-31,1.434905e-31,4.3783399e-34,-2.7413063e-33,-1.7455423e-31,-5.5017827e-32,3.1063735e-32
0.044107915,-5.0952414e-18,5.1905584e-17,-9.8377316e-17,2.5476208e-18,0,2.5476208e-18,-1.130702e-30,-4.6600628e-33,-7.1691011e-33,3.6150629e-31,1.4748144e-31,7.6919567e-31,1.8861128e-31,-1.5533542e-33,-2.3897003e-33,-1.9622798e-31,7.374072e-32,7.6167033e-33
0.047623229,-6.2027937e-18,5.8356901e-17,-2.8148726e-17,3.1013968e-18,0,3.1013968e-18,-2.4477152e-30,-4.5607336e-33,-8.38968e-33,3.3387993e-31,1.6052136e-31,2.1138352e-30,4.082559e-31,-1.5202445e-33,-2.7965599e-33,-6.4911676e-31,8.0260683e-32,2.4086087e-31
0.051349553,-2.7050536e-18,-5.1300232e-17,-3.6993614e-16,1.3525267e-18,0,1.3525267e-18,-2.5300636e-30,-6.7843266e-34,1.239381e-34,4.8886768e-31,4.3461446e-31,2.041196e-30,4.2190211e-31,-2.2614422e-34,4.1312754e-35,-5.9903313e-31,2.1730723e-31,1.7713102e-31
0.055299553,-5.2555996e-19,-1.074659e-16,9.1528658e-19,2.6278001e-19,0,2.6278001e-19,-2.2924501e-30,-2.1267739e-33,-8.5264544e-33,4.3614823e-31,7.8606483e-31,1.8563019e-30,3.8215e-31,-7.0892464e-34,-2.8421514e-33,-5.4611342e-31,3.9303242e-31,1.6396341e-31
0.059486654,-3.9096453e-18,1.7511059e-16,3.8874306e-16,1.9548226e-18,0,1.9548226e-18,-1.3490702e-30,-1.049674e-33,-7.9143801e-33,1.3753762e-31,3.6423155e-31,1.2115326e-30,2.2496888e-31,-3.4989135e-34,-2.6381266e-33,-3.8098319e-31,1.8211578e-31,1.560143e-31
0.06392509,-4.0777243e-18,3.2255592e-17,1.7119309e-16,2.0388621e-18,0,2.0388621e-18,-2.4396233e-31,-4.5895056e-33,-2.2900573e-33,5.8524669e-32,6.2280156e-33,1.8543767e-31,4.1066365e-32,-1.5298352e-33,-7.6335243e-34,-5.2261431e-32,3.1140083e-33,1.1195067e-32
0.068629948,-2.2364529e-18,-7.7572493e-18,6.6142888e-17,1.1182264e-18,0,1.1182264e-18,-4.9148104e-31,-6.6533253e-33,8.8517586e-34,9.6961452e-32,-1.7767539e-32,3.9451959e-31,8.2260165e-32,-2.2177751e-33,2.950586e-34,-1.1551962e-31,-8.8837686e-33,3.3259453e-32
0.073617218,2.3807058e-18,-7.4185578e-17,-1.5859402e-16,-1.1903529e-18,0,-1.1903529e-18,-3.406229e-31,-1.4769248e-33,1.9287776e-33,9.2574094e-32,-4.2055542e-33,2.480488e-31,5.6824391e-32,-4.9230828e-34,6.4292585e-34,-6.7280872e-32,-2.1027765e-33,1.0456481e-32
0.078903853,4.800095e-18,-2.2473996e-17,-5.2985125e-17,-2.4000476e-18,0,-2.4000476e-18,-9.4300761e-32,-9.9626729e-34,-1.238896e-33,5.5314969e-32,1.9822046e-32,3.8985792e-32,1.586367e-32,-3.3208909e-34,-4.1296535e-34,-3.8495404e-33,9.9110232e-33,-1.2014129e-32
0.084507823,-1.2197906e-18,1.034403e-16,2.8479815e-22,6.0989525e-19,0,6.0989525e-19,-3.5324722e-32,-2.0977202e-33,-1.9101898e-38,3.5324722e-32,1.6769472e-37,1.8565234e-42,6.0690224e-33,-6.9924008e-34,-6.3672995e-39,5.7966691e-33,8.384736e-38,-1.1865692e-32
0.090448176,3.1723385e-18,6.5147032e-17,-2.183707e-16,-1.5861692e-18,0,-1.5861692e-18,-2.7456804e-31,-1.94389e-33,-8.5655783e-33,3.211166e-32,-2.5048124e-32,2.4245638e-31,4.6413821e-32,-6.4796333e-34,-2.8551928e-33,-7.5793092e-32,-1.2524062e-32,2.9379271e-32
0.096745104,1.6047977e-17,-4.2066722e-17,-4.0267368e-17,-8.0239883e-18,0,-8.0239883e-18,-5.4022735e-31,-2.9760035e-33,-1.8332497e-33,6.7262021e-32,-1.2488566e-31,4.7296532e-31,9.0732451e-32,-9.9200115e-34,-6.1108324e-34,-1.4679205e-31,-6.2442832e-32,5.6059601e-32
0.10342001,7.578585e-18,-4.259945e-17,2.0416127e-16,-3.7892924e-18,0,-3.7892924e-18,-3.0833996e-31,-2.2453826e-33,6.3887753e-33,6.4704286e-32,-1.0725279e-31,2.4363567e-31,5.1490214e-32,-7.4846088e-34,2.1295917e-33,-7.0477953e-32,-5.3626397e-32,1.8987739e-32
0.11049558,1.4103479e-18,1.9050343e-17,2.6572973e-17,-7.0517396e-19,0,-7.0517396e-19,-3.6548596e-32,-9.7668739e-34,-3.5038725e-34,2.3437175e-32,-7.4321592e-33,1.3111421e-32,6.1624693e-33,-3.2556246e-34,-1.1679575e-34,-4.9979622e-34,-3.7160796e-33,-5.662673e-33
0.11799587,6.2026544e-19,-3.4519083e-17,9.8907883e-22,-3.1013276e-19,0,-3.1013276e-19,-2.5791298e-32,-8.5078833e-34,4.4901165e-38,2.5791298e-32,-3.7421934e-38,1.1684608e-41,4.5875178e-33,-2.8359612e-34,1.4967055e-38,4.1540655e-33,-1.8710965e-38,-8.7415834e-33
0.12594638,-8.9871504e-18,-2.7577659e-18,8.9668165e-22,4.4935751e-18,0,4.4935751e-18,-3.0741997e-32,-2.7667537e-33,4.8345681e-38,3.0741997e-32,-1.2681741e-37,9.3695193e-42,5.6033952e-33,-9.2225126e-34,1.6115227e-38,4.8838016e-33,-6.3408701e-38,-1.0487197e-32
0.13437411,-9.8751838e-18,3.0310075e-17,1.900997e-17,4.9375919e-18,0,4.9375919e-18,-2.8666689e-32,-2.9142285e-33,-4.2742094e-34,2.2037693e-32,4.7007612e-38,6.6289961e-33,5.0506761e-33,-9.7140951e-34,-1.4247365e-34,1.3268363e-33,2.3503806e-38,-6.3775124e-33
0.14330773,-7.7324149e-18,-1.5574901e-17,1.452564e-16,3.8662075e-18,0,3.8662075e-18,-1.2234496e-31,1.6276332e-34,-3.7867491e-33,3.4525548e-33,0,1.188924e-31,2.0472499e-32,5.4254437e-35,-1.2622497e-33,-3.9096211e-32,0,1.8623712e-32
0.1527776,-6.4489427e-18,-1.0858019e-17,-4.8444244e-17,3.2244715e-18,0,3.2244715e-18,-2.3591135e-31,-2.8164132e-34,-2.6519325e-33,2.1429229e-33,7.5838864e-33,2.3376843e-31,3.9481391e-32,-9.3880439e-35,-8.8397753e-34,-7.7647071e-32,3.7919432e-33,3.816568e-32
0.1628159,-2.9934884e-18,-6.1403818e-19,-1.3814423e-16,1.4967443e-18,0,1.4967443e-18,-1.4948208e-31,-5.2268407e-34,-1.3762433e-34,4.0707318e-33,1.4371143e-32,1.4541134e-31,2.5023885e-32,-1.7422802e-34,-4.5874755e-35,-4.7847096e-32,7.1855716e-33,2.2823211e-32
0.17345677,-2.245664e-18,-1.8949791e-17,8.62449e-17,1.122832e-18,0,1.122832e-18,-5.242032e-32,5.0211396e-34,-1.4010705e-33,1.4793698e-32,-4.6509069e-33,3.7626622e-32,8.7757717e-33,1.6737132e-34,-4.6702349e-34,-1.0096116e-32,-2.3254533e-33,1.3203449e-33
0.18473635,4.6783701e-18,-3.164579e-17,2.1130202e-17,-2.339185e-18,0,-2.339185e-18,-3.8737041e-32,2.3074472e-34,-2.0379973e-33,1.6331975e-32,-1.0862054e-32,2.2405066e-32,6.6198474e-33,7.6914908e-35,-6.7933243e-34,-4.8281962e-33,-5.4310268e-33,-1.7916511e-33
0.19669301,1.0449553e-17,2.6262261e-17,-4.593592e-17,-5.2247765e-18,0,-5.2247765e-18,-2.4521874e-32,-1.3617685e-34,-1.03191e-33,1.0625108e-32,-4.7693496e-33,1.3896766e-32,4.4296683e-33,-4.5392277e-35,-3.4397001e-34,-3.0327487e-33,-2.3846748e-33,-1.3969197e-33
0.20936737,1.8811713e-18,2.0057977e-17,-1.728756e-17,-9.4058564e-19,0,-9.4058564e-19,-1.3730561e-32,3.3064973e-34,4.5592206e-34,8.44688e-33,-5.4092803e-33,5.2836813e-33,2.5232494e-33,1.1021658e-34,1.5197402e-34,-4.7082503e-34,-2.7046402e-33,-2.0524244e-33
