,label
17,4
18,4
20,4
22,4
24,4
26,4
27,4
29,4
30,4
46,4
56,4
63,4
68,4
73,4
77,4
81,4
84,4
85,4
87,4
89,4
90,4
92,4
93,4
94,4
96,4
97,4
98,4
100,4
102,4
103,4
104,4
106,4
107,4
108,4
109,4
110,4
111,4
112,4
113,4
114,4
115,4
116,4
117,4
138,4
139,4
140,4
141,4
142,4
143,4
144,4
145,4
146,4
147,4
149,4
150,4
151,4
152,4
153,4
154,4
155,4
156,4
157,4
159,4
160,4
161,4
162,4
163,4
164,4
165,4
166,4
167,4
168,4
169,4
170,4
171,4
172,4
174,4
175,4
176,4
177,4
178,4
179,4
180,4
181,4
183,4
184,4
187,4
188,4
189,4
195,4
198,4
201,4
205,4
207,4
209,4
212,4
215,4
216,4
219,4
221,4
223,4
226,4
227,4
230,4
233,4
235,4
239,4
241,4
244,4
246,4
248,4
249,4
250,4
251,4
252,4
253,4
255,4
256,4
257,4
258,4
260,4
261,4
262,4
263,4
265,4
266,4
268,4
269,4
270,4
272,4
275,4
276,4
277,4
279,4
280,4
281,4
283,4
285,4
286,4
287,4
289,4
290,4
291,4
294,4
296,4
297,4
298,4
300,4
301,4
302,4
304,4
305,4
306,4
309,4
310,4
311,4
312,4
313,4
315,4
316,4
317,4
318,4
319,4
321,4
322,4
324,4
325,4
327,4
328,4
329,4
330,4
331,4
332,4
420,4
423,4
428,4
433,4
437,4
443,4
447,4
454,4
466,4
477,4
480,4
484,4
486,4
489,4
496,4
499,4
503,4
504,4
506,4
508,4
511,4
516,4
517,4
519,4
523,4
528,4
531,4
534,4
536,4
538,4
543,4
545,4
546,4
552,4
553,4
557,4
559,4
562,4
566,4
568,4
569,4
570,4
574,4
581,4
596,4
598,4
600,4
602,4
607,4
609,4
610,4
611,4
612,4
613,4
615,4
618,4
621,4
629,4
630,4
636,4
637,4
641,4
642,4
649,4
650,4
651,4
653,4
656,4
657,4
658,4
659,4
663,4
667,4
668,4
673,4
674,4
675,4
678,4
682,4
683,4
684,4
685,4
687,4
688,4
691,4
693,4
696,4
698,4
699,4
701,4
702,4
704,4
705,4
706,4
707,4
708,4
711,4
712,4
713,4
714,4
715,4
716,4
718,4
719,4
720,4
723,4
726,4
727,4
728,4
730,4
735,4
736,4
738,4
740,4
742,4
743,4
748,4
751,4
752,4
753,4
754,4
760,4
764,4
766,4
769,4
772,4
773,4
774,4
776,4
777,4
778,4
779,4
780,4
783,4
784,4
790,4
791,4
794,4
795,4
796,4
797,4
798,4
800,4
801,4
803,4
806,4
807,4
808,4
810,4
814,4
815,4
816,4
817,4
818,4
822,4
824,4
827,4
829,4
830,4
832,4
834,4
835,4
836,4
838,4
840,4
844,4
847,4
848,4
851,4
852,4
853,4
854,4
855,4
856,4
858,4
859,4
862,4
864,4
865,4
866,4
867,4
868,4
871,4
872,4
874,4
875,4
877,4
879,4
880,4
881,4
882,4
883,4
886,4
889,4
892,4
893,4
894,4
897,4
902,4
905,4
906,4
907,4
908,4
909,4
910,4
911,4
912,4
913,4
914,4
915,4
917,4
918,4
919,4
920,4
921,4
922,4
923,4
924,4
925,4
926,4
927,4
928,4
929,4
930,4
931,4
932,4
933,4
934,4
935,4
936,4
937,4
938,4
939,4
940,4
941,4
942,4
943,4
944,4
945,4
946,4
947,4
948,4
949,4
950,4
951,4
952,4
953,4
954,4
955,4
956,4
957,4
958,4
959,4
960,4
961,4
962,4
963,4
964,4
965,4
966,4
967,4
968,4
969,4
970,4
971,4
972,4
973,4
974,4
975,4
976,4
977,4
978,4
979,4
980,4
981,4
982,4
983,4
984,4
985,4
986,4
987,4
988,4
989,4
990,4
991,4
992,4
993,4
994,4
995,4
996,4
997,4
998,4
999,4
1000,4
1001,4
1002,4
1003,4
1004,4
1005,4
1006,4
1007,4
1008,4
1009,4
1010,4
1011,4
1012,4
1013,4
1014,4
1015,4
1016,4
1017,4
1018,4
1019,4
1020,4
1021,4
1022,4
1023,4
1024,4
1025,4
1026,4
1027,4
1028,4
1029,4
1030,4
1031,4
1032,4
1033,4
1034,4
1035,4
1036,4
1037,4
1038,4
1039,4
1040,4
1041,4
1042,4
1043,4
1044,4
1045,4
1046,4
1047,4
1048,4
1049,4
1050,4
1051,4
1052,4
1053,4
1054,4
1055,4
1056,4
1057,4
1058,4
1059,4
1060,4
1061,4
1062,4
1063,4
1064,4
1065,4
1066,4
1067,4
1068,4
1069,4
1070,4
1071,4
1072,4
1073,4
1074,4
1075,4
1076,4
1077,4
1078,4
1079,4
1080,4
1081,4
1083,4
1084,4
1085,4
1086,4
1087,4
1088,4
1089,4
1090,4
1091,4
1093,4
1094,4
1095,4
1096,4
1097,4
1098,4
1099,4
1100,4
1101,4
1102,4
1103,4
1104,4
1105,4
1106,4
1107,4
1108,4
1109,4
1110,4
1111,4
