,label
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,2
11,2
12,2
13,2
14,2
15,2
16,2
196,2
200,2
204,2
206,2
210,2
213,2
217,2
220,2
225,2
228,2
232,2
237,2
240,2
245,2
247,2
254,2
264,2
267,2
274,2
278,2
284,2
288,2
295,2
299,2
308,2
314,2
326,2
333,2
334,2
337,2
342,2
343,2
346,2
347,2
351,2
352,2
357,2
358,2
365,2
370,2
377,2
382,2
388,2
393,2
401,2
407,2
416,2
431,2
441,2
451,2
455,2
456,2
457,2
458,2
459,2
460,2
461,2
463,2
464,2
467,2
469,2
472,2
473,2
475,2
476,2
478,2
482,2
493,2
561,2
572,2
576,2
577,2
579,2
585,2
589,2
591,2
593,2
597,2
601,2
606,2
614,2
620,2
622,2
623,2
633,2
639,2
644,2
648,2
671,2
690,2
725,2
750,2
799,2
845,2
904,2
2071,2
2548,2
3697,2
5522,2
5812,2
7635,2
9750,2
9782,2
9841,2
9893,2
9901,2
9927,2
9963,2
9971,2
10026,2
10074,2
10091,2
10111,2
10143,2
10146,2
10225,2
10250,2
10302,2
10348,2
10387,2
10434,2
10449,2
10473,2
10504,2
10521,2
10555,2
10593,2
10595,2
10602,2
10646,2
10702,2
10717,2
10737,2
10763,2
10772,2
10778,2
10794,2
10812,2
10837,2
10840,2
10856,2
10876,2
10899,2
10911,2
10920,2
10952,2
10991,2
11006,2
11010,2
11013,2
11027,2
11050,2
11055,2
11064,2
11071,2
11078,2
11080,2
11088,2
11121,2
11130,2
11133,2
11135,2
11141,2
11145,2
11151,2
11152,2
11153,2
11154,2
11161,2
11162,2
11166,2
11168,2
11172,2
11179,2
11191,2
11193,2
11194,2
11195,2
11196,2
11210,2
11221,2
11222,2
11235,2
11244,2
11246,2
11248,2
11250,2
11252,2
11258,2
11260,2
11262,2
11264,2
11266,2
11268,2
11272,2
11283,2
11290,2
11291,2
11292,2
11310,2
11311,2
11315,2
11316,2
11320,2
11321,2
11322,2
11339,2
11342,2
11346,2
11350,2
11358,2
11364,2
11367,2
11371,2
11377,2
11379,2
11381,2
11390,2
11392,2
11409,2
11418,2
11421,2
11424,2
11427,2
11432,2
11438,2
11442,2
11443,2
11448,2
11449,2
11450,2
11451,2
11454,2
11458,2
11464,2
11471,2
11473,2
11474,2
11476,2
11479,2
11484,2
11501,2
11504,2
11505,2
11507,2
11509,2
11512,2
11515,2
11516,2
11529,2
11533,2
11535,2
11539,2
11543,2
11545,2
11546,2
11554,2
11555,2
11556,2
11558,2
11560,2
11563,2
11564,2
11573,2
11575,2
11579,2
11582,2
11584,2
11585,2
11587,2
11591,2
11592,2
11594,2
11595,2
11598,2
11601,2
11605,2
11607,2
11608,2
11611,2
11612,2
11617,2
11619,2
11620,2
11621,2
11622,2
11631,2
11636,2
11642,2
11643,2
11644,2
11647,2
11648,2
11650,2
11654,2
11655,2
11663,2
11667,2
11668,2
11670,2
11672,2
11674,2
11678,2
11683,2
11686,2
11689,2
11690,2
11698,2
11699,2
11700,2
11704,2
11707,2
11709,2
11711,2
11713,2
11716,2
11717,2
11719,2
11720,2
11721,2
11723,2
11726,2
11727,2
11730,2
11732,2
11735,2
11736,2
11737,2
11743,2
11744,2
11745,2
11746,2
11752,2
11754,2
11756,2
11757,2
11764,2
11768,2
11769,2
11770,2
11772,2
11775,2
11776,2
11777,2
11778,2
11779,2
11781,2
11782,2
11783,2
11786,2
11790,2
11791,2
11792,2
11793,2
11794,2
11797,2
11798,2
11801,2
11803,2
11804,2
11809,2
11812,2
11816,2
11817,2
11819,2
11820,2
11822,2
11824,2
11825,2
11826,2
11832,2
11836,2
11837,2
11840,2
11843,2
11844,2
11849,2
11850,2
11852,2
11853,2
11854,2
11859,2
11860,2
11861,2
11865,2
11867,2
11868,2
11873,2
11876,2
11878,2
11879,2
11883,2
11885,2
11886,2
11888,2
11889,2
11891,2
11892,2
11893,2
11895,2
11896,2
11900,2
11901,2
11903,2
11904,2
11906,2
11908,2
11909,2
11910,2
11913,2
11914,2
11921,2
11922,2
11924,2
11926,2
11928,2
11929,2
11930,2
11934,2
11936,2
11939,2
11941,2
11943,2
11947,2
11950,2
11951,2
11952,2
11955,2
11957,2
11958,2
11959,2
11963,2
11965,2
11966,2
11969,2
11971,2
11975,2
11977,2
11978,2
11983,2
11984,2
11986,2
11988,2
