,label
0,2
1,2
2,2
4,2
6,2
213,2
217,2
220,2
225,2
228,2
278,2
284,2
288,2
295,2
299,2
308,2
314,2
326,2
388,2
393,2
401,2
407,2
443,2
447,2
454,2
455,2
456,2
457,2
458,2
459,2
460,2
463,2
466,2
467,2
477,2
486,2
504,2
519,2
523,2
528,2
534,2
538,2
545,2
546,2
553,2
559,2
562,2
568,2
574,2
591,2
597,2
598,2
601,2
606,2
607,2
609,2
614,2
615,2
618,2
620,2
621,2
623,2
630,2
636,2
642,2
649,2
650,2
658,2
659,2
668,2
671,2
678,2
685,2
690,2
696,2
698,2
699,2
701,2
704,2
705,2
711,2
713,2
720,2
725,2
727,2
735,2
743,2
748,2
750,2
772,2
773,2
774,2
777,2
779,2
780,2
790,2
791,2
798,2
799,2
800,2
801,2
829,2
830,2
834,2
835,2
840,2
845,2
847,2
855,2
864,2
865,2
866,2
871,2
880,2
881,2
882,2
883,2
889,2
893,2
907,2
999,2
1103,2
1148,2
1205,2
1218,2
1276,2
1331,2
1422,2
1681,2
1699,2
1715,2
1755,2
1798,2
1853,2
1880,2
1909,2
1977,2
2046,2
2069,2
2116,2
2119,2
2123,2
2124,2
2128,2
2139,2
2149,2
2163,2
2175,2
2190,2
2197,2
2211,2
2216,2
2230,2
2265,2
2274,2
2294,2
2306,2
2321,2
2328,2
2358,2
2375,2
2393,2
2396,2
2435,2
2469,2
2483,2
2491,2
2502,2
2558,2
2569,2
2591,2
2609,2
2643,2
2663,2
2682,2
2689,2
2724,2
2771,2
2774,2
2775,2
2782,2
2784,2
2795,2
2798,2
2801,2
2804,2
2807,2
2820,2
2824,2
2855,2
2858,2
2885,2
2888,2
2893,2
2898,2
2911,2
2936,2
2947,2
2982,2
2987,2
3014,2
3024,2
3040,2
3042,2
3061,2
3080,2
3082,2
3097,2
3133,2
3160,2
3162,2
3174,2
3187,2
3199,2
3226,2
3229,2
3241,2
3255,2
3277,2
3298,2
3342,2
3355,2
3360,2
3375,2
3378,2
3381,2
3447,2
3461,2
3469,2
3473,2
3479,2
3481,2
3485,2
3490,2
3495,2
3507,2
3516,2
3522,2
3530,2
3531,2
3551,2
3559,2
3576,2
3587,2
3589,2
3593,2
3595,2
3597,2
3607,2
3624,2
3641,2
3642,2
3680,2
3692,2
3694,2
3701,2
3711,2
3717,2
3728,2
3733,2
3762,2
3784,2
3796,2
3797,2
3828,2
3836,2
3840,2
3850,2
3877,2
3888,2
3894,2
3910,2
3911,2
3918,2
3939,2
3951,2
3957,2
3966,2
3978,2
4002,2
4016,2
4031,2
4039,2
4076,2
4077,2
4091,2
4103,2
4109,2
4125,2
4137,2
4170,2
4184,2
4188,2
4196,2
4213,2
4214,2
4217,2
4218,2
4221,2
4230,2
4232,2
4236,2
4249,2
4252,2
4258,2
4269,2
4273,2
4279,2
4281,2
4310,2
4311,2
4314,2
4322,2
4336,2
4346,2
4354,2
4356,2
4357,2
4363,2
4370,2
4377,2
4380,2
4391,2
4416,2
4420,2
4441,2
4444,2
4463,2
4471,2
4481,2
4485,2
4489,2
4490,2
4525,2
4532,2
4539,2
4542,2
4570,2
4587,2
4591,2
4593,2
4595,2
4597,2
4613,2
4626,2
4631,2
4636,2
4652,2
4660,2
4689,2
4694,2
4697,2
4707,2
4714,2
4718,2
4719,2
4759,2
4766,2
4777,2
4778,2
4784,2
4785,2
4792,2
4810,2
4821,2
4843,2
4848,2
4868,2
4874,2
4896,2
4909,2
4920,2
4934,2
4940,2
4949,2
4951,2
4957,2
4959,2
4965,2
4967,2
4972,2
4974,2
4981,2
4982,2
4983,2
4984,2
4989,2
4997,2
5003,2
5007,2
5011,2
5024,2
5033,2
5035,2
5037,2
5062,2
5065,2
5070,2
5071,2
5074,2
5100,2
5104,2
5116,2
5118,2
5119,2
5131,2
5146,2
5154,2
5165,2
5167,2
5170,2
5180,2
5185,2
5200,2
5222,2
5226,2
5227,2
5232,2
5256,2
5260,2
5262,2
5279,2
5294,2
5297,2
5298,2
5308,2
5311,2
5313,2
5321,2
5334,2
5337,2
5342,2
5343,2
5359,2
5369,2
5389,2
5396,2
5403,2
5438,2
5442,2
5447,2
5449,2
5450,2
5456,2
5457,2
5477,2
5508,2
5511,2
5514,2
5517,2
5539,2
5540,2
5548,2
5553,2
5556,2
5558,2
5565,2
5588,2
5589,2
5595,2
5599,2
5637,2
