y,U_0,U_1,U_2
0,0,0,0
0.00086769924,1.3909589e-18,1.0921654e-21,7.0888066e-43
0.0017874829,2.8427869e-18,3.9246555e-21,-6.8152561e-44
0.0027624773,4.3780792e-18,9.0467321e-21,-1.2259942e-42
0.0037959966,5.999921e-18,1.6799264e-20,-2.8169718e-42
0.0048915537,7.7114825e-18,2.758128e-20,-1.7818356e-42
0.0060528726,9.5160195e-18,4.1859797e-20,9.6041537e-43
0.0072839007,1.1416874e-17,6.0163527e-20,3.4766594e-42
0.0085888223,1.341748e-17,8.3082898e-20,7.1343499e-42
0.0099720729,1.5521363e-17,1.1127634e-19,5.3250769e-42
0.011438354,1.7732147e-17,1.4547757e-19,-7.6533917e-42
0.01299265,2.0053556e-17,1.8650291e-19,-1.2895e-43
0.014640245,2.248942e-17,2.352591e-19,7.4646974e-42
0.016386737,2.5043681e-17,2.927515e-19,-6.2351075e-43
0.018238064,2.7720396e-17,3.6009302e-19,-3.1651405e-42
0.020200518,3.0523746e-17,4.3851353e-19,-7.3458112e-42
0.022280771,3.3458046e-17,5.2936987e-19,-2.9014887e-41
0.024485892,3.6527746e-17,6.3415647e-19,-6.8048253e-41
0.026823378,3.9737452e-17,7.545165e-19,1.435864e-41
0.029301173,4.3091924e-17,8.9225356e-19,6.4947113e-41
0.0319277,4.6596098e-17,1.0493439e-18,-8.2900088e-41
0.034711887,5.0255096e-17,1.2279492e-18,4.4743834e-42
0.037663197,5.4074239e-17,1.4304298e-18,1.6057557e-40
0.040791661,5.8059067e-17,1.659358e-18,1.0127789e-40
0.044107915,6.2215357e-17,1.9175324e-18,9.6914106e-41
0.047623229,6.654914e-17,2.207992e-18,2.0172908e-40
0.051349553,7.1066725e-17,2.5340301e-18,1.4357475e-40
0.055299553,7.5774725e-17,2.8992096e-18,1.1204074e-40
0.059486654,8.0680078e-17,3.3073767e-18,-1.4543888e-40
0.06392509,8.5790081e-17,3.7626761e-18,-6.7203877e-40
0.068629948,9.1112414e-17,4.2695645e-18,-6.9466649e-41
0.073617218,9.6655181e-17,4.8328246e-18,-1.6542126e-41
0.078903853,1.0242693e-16,5.4575786e-18,-1.2775206e-40
0.084507823,1.0843672e-16,6.1493006e-18,1.1351386e-39
0.090448176,1.1469411e-16,6.9138289e-18,-1.0254792e-39
0.096745104,1.2120926e-16,7.7573761e-18,-1.6325279e-39
0.10342001,1.2799294e-16,8.6865396e-18,7.2628015e-40
0.11049558,1.3505657e-16,9.7083088e-18,8.0168218e-40
0.11799587,1.424123e-16,1.0830072e-17,-2.6376205e-40
0.12594638,1.5007305e-16,1.2059619e-17,-3.9609234e-41
0.13437411,1.5805256e-16,1.3405144e-17,-1.5537421e-39
0.14330773,1.6636544e-16,1.4875243e-17,-8.5216015e-39
0.1527776,1.7502726e-16,1.6478906e-17,-8.2026427e-39
0.1628159,1.840546e-16,1.8225504e-17,2.5951675e-39
0.17345677,1.934651e-16,2.0124777e-17,1.3832367e-40
0.18473635,2.0327757e-16,2.2186798e-17,-4.8446832e-39
0.19669301,2.13512e-16,2.4421947e-17,-1.5586729e-38
0.20936737,2.241897e-16,2.6840857e-17,-7.2849491e-39
0.22280253,2.3533331e-16,2.9454355e-17,1.235297e-39
0.23704414,2.4696692e-16,3.2273384e-17,1.8604855e-39
0.25214061,2.5911607e-16,3.5308899e-17,-1.1271645e-38
0.26814327,2.7180785e-16,3.8571749e-17,-1.527227e-38
0.28510649,2.8507091e-16,4.207252e-17,1.1614293e-38
0.30308795,2.9893549e-16,4.5821353e-17,-1.047643e-38
0.32214876,3.1343338e-16,4.982771e-17,-4.4858848e-38
0.34235371,3.2859787e-16,5.4100113e-17,-9.9772666e-39
0.36377149,3.4446368e-16,5.8645807e-17,4.525203e-38
0.38647488,3.6106674e-16,6.347038e-17,4.6506736e-38
0.41054106,3.7844393e-16,6.8577304e-17,-2.5813178e-38
0.43605183,3.9663274e-16,7.3967395e-17,-1.3402931e-37
0.46309391,4.1567073e-16,7.9638186e-17,-1.2955897e-37
0.49175922,4.3559488e-16,8.5583198e-17,-1.5825694e-37
0.52214518,4.5644063e-16,9.1791094e-17,3.7974335e-38
0.55435509,4.7824075e-16,9.8244717e-17,1.004215e-37
0.58849842,5.0102383e-16,1.0491998e-16,-4.1049819e-37
0.62469124,5.2481231e-16,1.1178465e-16,-3.7878782e-37
0.66305656,5.4962012e-16,1.1879695e-16,3.3991365e-37
0.70372479,5.754496e-16,1.2590407e-16,4.0506692e-37
0.74683417,6.0228772e-16,1.3304056e-16,7.8540767e-39
0.79253123,6.3010149e-16,1.4012668e-16,4.6258451e-38
0.84097128,6.5883226e-16,1.4706677e-16,5.7945012e-37
0.87299488,6.772568e-16,1.5123132e-16,3.472619e-37
0.89232374,6.8839056e-16,1.5375254e-16,1.7898329e-37
0.94676656,7.1864766e-16,1.6005522e-16,-9.5735132e-38
1.0044767,7.4942007e-16,1.658148e-16,1.8698117e-37
1.06565,7.8046551e-16,1.7086016e-16,2.8388663e-37
1.1304945,8.1146853e-16,1.7500165e-16,-4.215067e-37
1.1992303,8.4202724e-16,1.780334e-16,-7.0917676e-38
1.2720909,8.7163949e-16,1.7973732e-16,3.6792463e-37
1.3493237,8.9968905e-16,1.7988894e-16,-2.4544511e-38
1.4311909,9.25433e-16,1.7826431e-16,-4.8748692e-37
1.5179707,9.4774167e-16,1.7471382e-16,-1.4446607e-36
1.6047488,9.6501012e-16,1.6940214e-16,-1.0914259e-36
1.6866113,9.7646512e-16,1.6282005e-16,9.2731831e-37
1.7437929,9.8088744e-16,1.5733008e-16,8.2472008e-37
1.7638596,9.8245899e-16,1.5539559e-16,7.1680819e-37
1.8367875,9.8358307e-16,1.4742296e-16,-1.6566439e-36
1.9055761,9.8038925e-16,1.3914507e-16,-1.3432858e-36
1.9704609,9.734239e-16,1.3075207e-16,-1.5944485e-37
2.0316638,9.631969e-16,1.2239202e-16,-3.5762015e-37
2.0893941,9.5017678e-16,1.1417821e-16,-3.4737985e-37
2.1438492,9.3478848e-16,1.0619542e-16,3.2963633e-37
2.1952152,9.174147e-16,9.850528e-17,2.8502716e-37
2.2436676,8.9840123e-16,9.1150965e-17,-1.6279493e-37
2.289372,8.7805753e-16,8.4160813e-17,-2.0279744e-37
2.3324844,8.5665506e-16,7.7551235e-17,-1.6664747e-37
