y,Ax_0,Ax_1,Ax_2,Ax_3,Ax_4,Ax_5,Rx_0,Rx_1,Rx_2,Rx_3,Rx_4,Rx_5
1.0002541,2.4613756e-22,-6.5442716e-20,4.1543206e-40,-2.533142e-22,-2.3574381e-41,7.1766406e-24,1.5734205e-22,-4.1833887e-20,2.6556261e-40,-1.6192967e-22,-1.506979e-41,4.587627e-24
1.0008359,0,0,0,0,0,0,4.2228572e-22,-1.5173046e-19,-5.0420483e-39,-4.2370799e-22,1.8474677e-41,1.4222731e-24
1.0014527,0,0,0,0,0,0,9.9346561e-22,-5.4394492e-19,-1.7490905e-38,-9.9667428e-22,-2.5456184e-40,3.2086557e-24
1.0021064,0,0,0,0,0,0,1.0540819e-21,-1.3417203e-18,1.2917626e-37,-1.0549937e-21,7.4516759e-41,9.1159159e-25
1.0027994,0,0,0,0,0,0,-8.7825531e-22,-2.6551116e-18,1.368296e-37,8.8017995e-22,1.3566569e-39,-1.9246489e-24
1.0035339,0,0,0,0,0,0,-6.9590838e-21,-4.5810982e-18,8.4120815e-38,6.9620497e-21,1.43964e-40,-2.9658849e-24
1.0043126,0,0,0,0,0,0,-2.0053239e-20,-7.2174326e-18,-6.1497464e-37,2.0056954e-20,2.8462616e-39,-3.7149792e-24
1.005138,0,0,0,0,0,0,-4.3838104e-20,-1.0668164e-17,-1.0537565e-36,4.384389e-20,-7.2425324e-39,-5.7855185e-24
1.006013,0,0,0,0,0,0,-8.2945721e-20,-1.5046074e-17,-2.3247169e-37,8.2955112e-20,-1.850079e-38,-9.3908533e-24
1.0069405,0,0,0,0,0,0,-1.4313402e-19,-2.0474153e-17,1.4573069e-36,1.4314858e-19,1.2713655e-38,-1.4561103e-23
1.0079236,0,0,0,0,0,0,-2.3148264e-19,-2.7086798e-17,-3.670677e-37,2.3150441e-19,-1.1395351e-38,-2.1763804e-23
1.0089658,0,0,0,0,0,0,-3.5661349e-19,-3.5030977e-17,3.4276413e-36,3.5664521e-19,2.1888122e-38,-3.1726152e-23
1.0100705,0,0,0,0,0,0,-5.289406e-19,-4.446752e-17,-1.4301864e-36,5.2898605e-19,4.5255537e-38,-4.5457594e-23
1.0112415,0,0,0,0,0,0,-7.6095432e-19,-5.5572768e-17,-4.578931e-37,7.610184e-19,5.3360096e-38,-6.4077509e-23
1.0124829,0,0,0,0,0,0,-1.0675505e-18,-6.8541001e-17,3.7108888e-36,1.0676394e-18,3.1684257e-39,-8.8959672e-23
1.0137987,0,0,0,0,0,0,-1.4664341e-18,-8.3588587e-17,8.8642756e-36,1.4665564e-18,-2.1725007e-37,-1.2231251e-22
