y,R_0,R_1,R_2,R_3,R_4,R_5
1.0002541,6.6666667e-11,0,0,6.6666667e-11,0,6.6666667e-11
1.0008359,2.4234617e-12,-4.8822311e-31,-3.3531131e-48,2.4234617e-12,-1.670135e-49,2.4234617e-12
1.0014527,4.1052732e-13,-4.6051834e-31,7.4578735e-47,4.1052732e-13,-9.8623197e-50,4.1052732e-13
1.0021064,1.3552309e-13,-4.3981617e-31,-5.6437802e-48,1.3552309e-13,1.5970892e-49,1.3552309e-13
1.0027994,6.1634459e-14,-4.2354542e-31,-4.0926535e-51,6.1634459e-14,2.7227174e-53,6.1634459e-14
1.0035339,3.3440489e-14,-4.1001095e-31,-6.6053327e-46,3.3440489e-14,-2.4651604e-49,3.3440489e-14
1.0043126,2.0232955e-14,-3.9822754e-31,-5.0738707e-47,2.0232955e-14,-1.8551985e-50,2.0232955e-14
1.005138,1.3171968e-14,-3.8762354e-31,1.4062857e-45,1.3171968e-14,-2.6012043e-50,1.3171968e-14
1.006013,9.0359132e-15,-3.7786269e-31,7.6611141e-47,9.0359132e-15,-6.1104407e-49,9.0359132e-15
1.0069405,6.446523e-15,-3.6875405e-31,-7.374167e-46,6.446523e-15,1.9341433e-49,6.446523e-15
1.0079236,4.7418656e-15,-3.6021042e-31,-1.7572025e-47,4.7418656e-15,5.5112932e-49,4.7418656e-15
1.0089658,3.5751134e-15,-3.5223449e-31,-7.6699567e-51,3.5751134e-15,-2.8532978e-52,3.5751134e-15
1.0100705,2.75182e-15,-3.4492473e-31,2.7917482e-50,2.75182e-15,-1.9125688e-52,2.75182e-15
1.0112415,2.1569598e-15,-3.3849881e-31,-1.8007231e-50,2.1569598e-15,1.6770844e-52,2.1569598e-15
1.0124829,1.7195026e-15,-3.3333522e-31,-2.4790241e-47,1.7195026e-15,8.7221039e-49,1.7195026e-15
1.0137987,1.3940713e-15,-3.3003997e-31,-6.2271152e-46,1.3940713e-15,5.4410461e-48,1.3940713e-15
1.0151935,1.1509072e-15,-3.2949031e-31,-1.2263866e-45,1.1509072e-15,4.7574466e-48,1.1509072e-15
1.0166721,9.7021117e-16,-3.3299314e-31,1.2554102e-45,9.7021117e-16,-1.206253e-47,9.7021117e-16
1.0182393,8.3860305e-16,-3.424418e-31,1.1972055e-45,8.3860305e-16,-5.2711362e-48,8.3860305e-16
1.0199007,7.4763274e-16,-3.6081213e-31,1.7176366e-46,7.4763274e-16,-4.0738029e-48,7.4763274e-16
1.0216618,6.9061996e-16,-3.914674e-31,-4.7938141e-47,6.9061996e-16,6.1566528e-49,6.9061996e-16
1.0235286,6.6817318e-16,-4.4267237e-31,-9.5343067e-46,6.6817318e-16,1.3606247e-47,6.6817318e-16
1.0255075,6.6666667e-16,-5.1258245e-31,5.2629197e-48,6.6666667e-16,-2.1604202e-49,6.6666667e-16
1.0276052,6.6666667e-16,-5.9203326e-31,5.2296696e-47,6.6666667e-16,-2.1473215e-48,6.6666667e-16
