y,Ax_0,Ax_1,Ax_2,Ax_3,Ax_4,Ax_5,Rx_0,Rx_1,Rx_2,Rx_3,Rx_4,Rx_5
0,-5.7882475e-25,-5.1558502e-20,-3.0550859e-45,4.1296375e-25,6.5305446e-46,1.65861e-25,-3.7001046e-25,-3.2958482e-20,-1.9529448e-45,2.6398475e-25,4.1746139e-46,1.0602571e-25
0.00086769924,0,0,0,0,0,0,-4.7663767e-24,-1.1951009e-19,2.3425223e-42,4.7339396e-24,5.0564256e-45,3.2437128e-26
0.0017874829,0,0,0,0,0,0,-2.920523e-23,-4.2837007e-19,-1.4981821e-41,2.9130554e-23,3.6486039e-44,7.4675862e-26
0.0027624773,0,0,0,0,0,0,-1.0495911e-22,-1.0564693e-18,-6.2479832e-41,1.0492936e-22,-9.4722775e-45,2.974589e-26
0.0037959966,0,0,0,0,0,0,-2.7855472e-22,-2.0903025e-18,-4.8378027e-41,2.7857597e-22,-1.0124177e-43,-2.1248732e-26
0.0048915537,0,0,0,0,0,0,-6.1268637e-22,-3.606033e-18,-3.0862903e-41,6.1271012e-22,7.6524426e-44,-2.3754525e-26
0.0060528726,0,0,0,0,0,0,-1.1893105e-21,-5.6804191e-18,-4.5605061e-40,1.1893177e-21,8.1278264e-45,-7.3025953e-27
0.0072839007,0,0,0,0,0,0,-2.1138129e-21,-8.3951868e-18,7.6377739e-41,2.1138153e-21,-2.8205804e-43,-2.4292132e-27
0.0085888223,0,0,0,0,0,0,-3.5202e-21,-1.1838989e-17,-1.141173e-40,3.5202066e-21,2.9920385e-43,-6.6443463e-27
0.0099720729,0,0,0,0,0,0,-5.5774213e-21,-1.6108642e-17,-1.1579144e-39,5.5774337e-21,-1.3856061e-43,-1.2417832e-26
0.011438354,0,0,0,0,0,0,-8.4969522e-21,-2.13102e-17,9.7864477e-40,8.4969704e-21,1.1419275e-43,-1.8272449e-26
0.01299265,0,0,0,0,0,0,-1.2541926e-20,-2.7560142e-17,-3.2733607e-39,1.2541951e-20,2.9486893e-42,-2.5321945e-26
0.014640245,0,0,0,0,0,0,-1.8038258e-20,-3.4986907e-17,-9.1089179e-39,1.8038293e-20,3.6954947e-43,-3.563916e-26
0.016386737,0,0,0,0,0,0,-2.5388485e-20,-4.3733183e-17,-1.0273647e-40,2.5388535e-20,-2.629528e-43,-4.9794914e-26
0.018238064,0,0,0,0,0,0,-3.5084962e-20,-5.3952961e-17,-1.3740184e-38,3.5085033e-20,6.7778122e-42,-6.9909842e-26
0.020200518,0,0,0,0,0,0,-4.7726794e-20,-6.5811507e-17,-2.1439447e-38,4.7726893e-20,6.6401164e-42,-9.8293189e-26
0.022280771,0,0,0,0,0,0,-6.4043304e-20,-7.9490734e-17,-3.300164e-38,6.4043441e-20,-1.1930845e-41,-1.3721957e-25
0.024485892,0,0,0,0,0,0,-8.4919612e-20,-9.5190437e-17,7.1686642e-38,8.4919804e-20,-6.1383242e-41,-1.9215457e-25
0.026823378,0,0,0,0,0,0,-1.114265e-19,-1.1312917e-16,1.739055e-37,1.1142677e-19,-5.0177906e-41,-2.6843528e-25
0.029301173,0,0,0,0,0,0,-1.4485604e-19,-1.3354573e-16,1.130181e-37,1.4485642e-19,4.3949012e-41,-3.7446552e-25
0.0319277,0,0,0,0,0,0,-1.8676372e-19,-1.5670094e-16,-1.1993503e-37,1.8676424e-19,1.202623e-40,-5.2272589e-25
0.034711887,0,0,0,0,0,0,-2.3901826e-19,-1.8287947e-16,-2.5068203e-37,2.3901899e-19,4.3825736e-41,-7.266801e-25
0.037663197,0,0,0,0,0,0,-3.0386046e-19,-2.1239192e-16,2.9324202e-39,3.0386146e-19,-8.128527e-41,-1.0042795e-24
0.040791661,0,0,0,0,0,0,-3.8397242e-19,-2.4557701e-16,1.7282717e-37,3.839738e-19,-1.9730388e-40,-1.3848515e-24
0.044107915,0,0,0,0,0,0,-4.8255928e-19,-2.8280394e-16,8.2757062e-37,4.8256119e-19,-4.3582776e-40,-1.9035567e-24
0.047623229,0,0,0,0,0,0,-6.0344532e-19,-3.2447492e-16,5.7163443e-37,6.0344793e-19,-1.755753e-41,-2.6143052e-24
0.051349553,0,0,0,0,0,0,-7.5118706e-19,-3.7102789e-16,-4.1300802e-37,7.5119064e-19,3.0891232e-40,-3.5735971e-24
0.055299553,0,0,0,0,0,0,-9.3120607e-19,-4.2293947e-16,6.4225432e-37,9.3121094e-19,-3.1161092e-40,-4.8705787e-24
0.059486654,0,0,0,0,0,0,-1.1499448e-18,-4.8072801e-16,5.4803885e-38,1.1499514e-18,-9.3749855e-41,-6.6528246e-24
