y,Ax_0,Ax_1,Ax_2,Ax_3,Ax_4,Ax_5,Rx_0,Rx_1,Rx_2,Rx_3,Rx_4,Rx_5
0,4.0574635e-24,-4.8743856e-20,-8.161721e-44,-2.9097002e-24,3.6308509e-45,-1.1477633e-24,2.5937107e-24,-3.1159235e-20,-5.2173346e-44,-1.8600095e-24,2.321002e-45,-7.3370121e-25
0.00086769924,0,0,0,0,0,0,3.3305482e-23,-1.1298192e-19,1.5675546e-42,-3.3072234e-23,-5.7476168e-44,-2.3324773e-25
0.0017874829,0,0,0,0,0,0,2.0407942e-22,-4.0496046e-19,4.7631136e-41,-2.0354288e-22,-7.0134454e-44,-5.3654299e-25
0.0027624773,0,0,0,0,0,0,7.3338889e-22,-9.9870835e-19,7.6911727e-41,-7.3316404e-22,2.6426626e-43,-2.2483054e-25
0.0037959966,0,0,0,0,0,0,1.9461588e-21,-1.9759615e-18,1.0213527e-40,-1.9462786e-21,7.6650325e-43,1.1982647e-25
0.0048915537,0,0,0,0,0,0,4.28008e-21,-3.408677e-18,-2.11865e-40,-4.2801915e-21,2.3742903e-42,1.1158822e-25
0.0060528726,0,0,0,0,0,0,8.3071007e-21,-5.3693612e-18,-1.8740889e-39,-8.3070584e-21,-9.5372944e-43,-4.2208731e-26
0.0072839007,0,0,0,0,0,0,1.4762359e-20,-7.9352011e-18,-2.191073e-41,-1.4762231e-20,2.1563785e-42,-1.2795014e-25
0.0085888223,0,0,0,0,0,0,2.4580203e-20,-1.1189915e-17,-6.7385788e-39,-2.4580036e-20,8.2481207e-42,-1.6704312e-25
0.0099720729,0,0,0,0,0,0,3.8938028e-20,-1.5224913e-17,-1.318852e-38,-3.8937809e-20,-2.3211227e-41,-2.1940596e-25
0.011438354,0,0,0,0,0,0,5.9308776e-20,-2.0140319e-17,6.8272725e-39,-5.9308473e-20,-3.7333193e-41,-3.0270096e-25
0.01299265,0,0,0,0,0,0,8.7524071e-20,-2.604608e-17,2.4645481e-38,-8.7523657e-20,4.6367751e-42,-4.1524829e-25
0.014640245,0,0,0,0,0,0,1.2585107e-19,-3.3063409e-17,2.7167521e-38,-1.2585052e-19,5.790929e-41,-5.5752678e-25
0.016386737,0,0,0,0,0,0,1.7708792e-19,-4.1326951e-17,-1.4271518e-39,-1.7708718e-19,3.9068799e-41,-7.3490943e-25
0.018238064,0,0,0,0,0,0,2.4465438e-19,-5.0981992e-17,-1.0214445e-38,-2.4465342e-19,8.8737941e-42,-9.5494167e-25
0.020200518,0,0,0,0,0,0,3.3270803e-19,-6.218445e-17,-2.4559218e-38,-3.327068e-19,2.8769594e-41,-1.2292644e-24
0.022280771,0,0,0,0,0,0,4.4630533e-19,-7.5105923e-17,-1.1299403e-37,-4.4630376e-19,-3.1486768e-40,-1.5698688e-24
0.024485892,0,0,0,0,0,0,5.9157659e-19,-8.9934853e-17,1.7564743e-37,-5.9157461e-19,-3.8473165e-41,-1.9852084e-24
0.026823378,0,0,0,0,0,0,7.7592959e-19,-1.0687736e-16,2.8844359e-37,-7.759271e-19,6.18699e-40,-2.4901451e-24
0.029301173,0,0,0,0,0,0,1.0082918e-18,-1.2615864e-16,3.567817e-38,-1.0082887e-18,7.1021297e-40,-3.1046049e-24
0.0319277,0,0,0,0,0,0,1.2993965e-18,-1.4802465e-16,-3.9619548e-37,-1.2993926e-18,-3.3009951e-40,-3.8542247e-24
0.034711887,0,0,0,0,0,0,1.6621195e-18,-1.7274384e-16,-5.2782701e-37,-1.6621148e-18,-1.5494026e-39,-4.7523078e-24
0.037663197,0,0,0,0,0,0,2.1118755e-18,-2.0060914e-16,1.9861639e-37,-2.1118697e-18,-1.0428132e-39,-5.8343887e-24
0.040791661,0,0,0,0,0,0,2.6670834e-18,-2.3194003e-16,1.3738966e-36,-2.6670763e-18,2.3719667e-39,-7.1313813e-24
0.044107915,0,0,0,0,0,0,3.3497132e-18,-2.6708479e-16,1.7443811e-36,-3.3497045e-18,5.5287607e-39,-8.6907275e-24
0.047623229,0,0,0,0,0,0,4.1859259e-18,-3.0642297e-16,7.6216806e-37,-4.1859153e-18,6.5767681e-40,-1.0548803e-23
0.051349553,0,0,0,0,0,0,5.2068243e-18,-3.50368e-16,4.351709e-36,-5.2068116e-18,1.0002951e-38,-1.2763684e-23
0.055299553,0,0,0,0,0,0,6.4493304e-18,-3.9937003e-16,8.4962958e-36,-6.4493149e-18,3.0116621e-38,-1.5396956e-23
0.059486654,0,0,0,0,0,0,7.95721e-18,-4.5391902e-16,7.2760302e-36,-7.9571915e-18,3.7396333e-38,-1.8518203e-23
0.06392509,0,0,0,0,0,0,9.7822697e-18,-5.1454799e-16,-1.8064126e-36,-9.7822476e-18,4.6855837e-39,-2.2239307e-23
0.068629948,0,0,0,0,0,0,1.198575e-17,-5.8183663e-16,-6.2875444e-36,-1.1985723e-17,-3.0024648e-38,-2.6600155e-23
0.073617218,0,0,0,0,0,0,1.4639946e-17,-6.5641509e-16,4.2632151e-36,-1.4639914e-17,1.1529673e-38,-3.176107e-23
0.078903853,0,0,0,0,0,0,1.7830092e-17,-7.3896813e-16,7.5830936e-36,-1.7830055e-17,6.4332804e-38,-3.7865014e-23
0.084507823,0,0,0,0,0,0,2.1656544e-17,-8.3023958e-16,-1.4994158e-35,-2.1656499e-17,-6.0725474e-38,-4.4981962e-23
0.090448176,0,0,0,0,0,0,2.6237306e-17,-9.310371e-16,-6.4149284e-36,-2.6237252e-17,-3.9148059e-38,-5.3400285e-23
