y,Ax_0,Ax_1,Ax_2,Ax_3,Ax_4,Ax_5,Rx_0,Rx_1,Rx_2,Rx_3,Rx_4,Rx_5
0,3.7226244e-23,-3.2319422e-20,-1.2033037e-41,-2.8445578e-23,-1.1030637e-43,-8.7806662e-24,2.3796667e-23,-2.0660009e-20,-7.692051e-42,-1.8183675e-23,-7.0512729e-44,-5.6129915e-24
0.00086769924,0,0,0,0,0,0,2.6890888e-22,-7.4912958e-20,-1.7023842e-41,-2.6701562e-22,-1.8641318e-43,-1.8932655e-24
0.0017874829,0,0,0,0,0,0,1.6088886e-21,-2.6851093e-19,1.8030399e-40,-1.604298e-21,1.5786505e-42,-4.5905331e-24
0.0027624773,0,0,0,0,0,0,5.713121e-21,-6.6221448e-19,-1.4063891e-40,-5.7100844e-21,-2.1673919e-43,-3.0366163e-24
0.0037959966,0,0,0,0,0,0,1.5042449e-20,-1.3102689e-18,-1.9677028e-39,-1.5040523e-20,-1.6574768e-41,-1.9261693e-24
0.0048915537,0,0,0,0,0,0,3.2884042e-20,-2.2604905e-18,2.2925136e-39,-3.2879447e-20,3.1257902e-41,-4.5950696e-24
0.0060528726,0,0,0,0,0,0,6.3499637e-20,-3.5611403e-18,1.4398146e-39,-6.3489726e-20,-3.4615018e-42,-9.9111381e-24
0.0072839007,0,0,0,0,0,0,1.1232349e-19,-5.2636971e-18,-2.727877e-39,-1.1230668e-19,-1.0840076e-40,-1.6816072e-23
0.0085888223,0,0,0,0,0,0,1.8620587e-19,-7.4241293e-18,2.5865548e-38,-1.8617963e-19,3.6090516e-40,-2.6242542e-23
0.0099720729,0,0,0,0,0,0,2.9370529e-19,-1.0103725e-17,1.4108627e-38,-2.9366562e-19,1.68326e-40,-3.9662847e-23
0.011438354,0,0,0,0,0,0,4.4543266e-19,-1.3369839e-17,-6.5973205e-38,-4.4537414e-19,-1.1548793e-39,-5.8522579e-23
0.01299265,0,0,0,0,0,0,6.5445835e-19,-1.7296728e-17,9.5747801e-39,-6.5437385e-19,1.2128718e-40,-8.4495423e-23
0.014640245,0,0,0,0,0,0,9.3679978e-19,-2.1966631e-17,5.1933883e-38,-9.3668003e-19,4.6910183e-40,-1.1975849e-22
0.016386737,0,0,0,0,0,0,1.3120192e-18,-2.7471352e-17,5.5648608e-39,-1.3118521e-18,-4.0671095e-41,-1.6713299e-22
0.018238064,0,0,0,0,0,0,1.8037524e-18,-3.3910617e-17,-2.0249123e-39,-1.8035222e-18,8.546927e-40,-2.3020243e-22
0.020200518,0,0,0,0,0,0,2.4403831e-18,-4.1392307e-17,-5.8784557e-38,-2.4400697e-18,-3.0638653e-40,-3.1349467e-22
0.022280771,0,0,0,0,0,0,3.2559941e-18,-5.0036095e-17,-2.6923036e-37,-3.2555714e-18,-5.0080558e-39,-4.2270061e-22
0.024485892,0,0,0,0,0,0,4.2913491e-18,-5.9974579e-17,-7.7241588e-37,-4.2907841e-18,-2.2911713e-38,-5.6492373e-22
0.026823378,0,0,0,0,0,0,5.5949987e-18,-7.1354282e-17,3.5925588e-37,-5.5942497e-18,1.2388522e-38,-7.4906393e-22
0.029301173,0,0,0,0,0,0,7.224561e-18,-8.433714e-17,9.7780784e-37,-7.2235748e-18,3.5179838e-38,-9.8621945e-22
0.0319277,0,0,0,0,0,0,9.2481861e-18,-9.9102246e-17,-1.3064181e-36,-9.2468961e-18,-5.4650901e-38,-1.2900965e-21
0.034711887,0,0,0,0,0,0,1.1746225e-17,-1.1584783e-16,2.4816478e-37,-1.1744547e-17,-3.7534827e-39,-1.6776115e-21
0.037663197,0,0,0,0,0,0,1.4813123e-17,-1.3479349e-16,2.5227304e-36,-1.4810953e-17,5.2732628e-38,-2.1695971e-21
0.040791661,0,0,0,0,0,0,1.8559564e-17,-1.5618275e-16,1.7011804e-36,-1.8556773e-17,3.388649e-38,-2.7915823e-21
0.044107915,0,0,0,0,0,0,2.311489e-17,-1.8028585e-16,1.9830347e-36,-2.3111315e-17,7.6208107e-38,-3.5747247e-21
0.047623229,0,0,0,0,0,0,2.862982e-17,-2.0740301e-16,4.0151526e-36,-2.8625264e-17,1.4675868e-37,-4.5567094e-21
0.051349553,0,0,0,0,0,0,3.5279505e-17,-2.3786805e-16,2.6803343e-36,-3.5273722e-17,9.7607746e-38,-5.7833563e-21
0.055299553,0,0,0,0,0,0,4.3266938e-17,-2.720525e-16,2.1360707e-36,-4.3259629e-17,1.1602127e-37,-7.3096392e-21
0.059486654,0,0,0,0,0,0,5.282676e-17,-3.1037017e-16,-3.7252402e-36,-5.2817558e-17,-1.3711317e-37,-9.2014389e-21
0.06392509,0,0,0,0,0,0,6.4229483e-17,-3.5328241e-16,-1.5966152e-35,-6.4217946e-17,-6.8979861e-37,-1.1537573e-20
0.068629948,0,0,0,0,0,0,7.7786177e-17,-4.0130389e-16,-1.5327609e-36,-7.7771766e-17,5.0555902e-38,-1.4410456e-20
0.073617218,0,0,0,0,0,0,9.3853624e-17,-4.550093e-16,-1.2852426e-36,-9.3835694e-17,-6.946597e-38,-1.7930032e-20
0.078903853,0,0,0,0,0,0,1.1284001e-16,-5.1504065e-16,-2.227951e-36,-1.1281779e-16,-4.1326542e-37,-2.2223943e-20
0.084507823,0,0,0,0,0,0,1.3521113e-16,-5.8211565e-16,3.0462428e-35,-1.3518369e-16,2.0479581e-36,-2.7440397e-20
0.090448176,0,0,0,0,0,0,1.6149719e-16,-6.5703708e-16,-2.5865994e-35,-1.6146343e-16,-2.1867447e-36,-3.375047e-20
0.096745104,0,0,0,0,0,0,1.923001e-16,-7.4070323e-16,-3.7756507e-35,-1.9225876e-16,-3.3719218e-36,-4.1347466e-20
0.10342001,0,0,0,0,0,0,2.2830151e-16,-8.3411971e-16,3.040803e-35,-2.2825106e-16,9.2972064e-37,-5.0450427e-20
0.11049558,0,0,0,0,0,0,2.7027119e-16,-9.3841268e-16,3.1716459e-35,-2.7020989e-16,1.6695015e-36,-6.1302138e-20
0.11799587,0,0,0,0,0,0,3.1907609e-16,-1.0548436e-15,-5.4236105e-36,-3.1900192e-16,-9.3136105e-37,-7.4169524e-20
0.12594638,0,0,0,0,0,0,3.7568984e-16,-1.184826e-15,2.0155624e-36,-3.756005e-16,7.0004542e-38,-8.9339325e-20
0.13437411,0,0,0,0,0,0,4.4120247e-16,-1.3299438e-15,-7.3851478e-35,-4.4109536e-16,-2.8542839e-36,-1.0711257e-19
0.14330773,0,0,0,0,0,0,5.1683049e-16,-1.4919723e-15,-3.3697992e-34,-5.1670269e-16,-2.608958e-35,-1.2780323e-19
0.1527776,0,0,0,0,0,0,6.0392672e-16,-1.6729013e-15,-3.1276986e-34,-6.03775e-16,-2.9175617e-35,-1.5172041e-19
0.1628159,0,0,0,0,0,0,7.0398985e-16,-1.8749611e-15,1.0619101e-34,-7.0381069e-16,1.10311e-35,-1.7915832e-19
0.17345677,0,0,0,0,0,0,8.1867307e-16,-2.1006515e-15,-2.2853232e-35,-8.1846269e-16,8.7713883e-37,-2.1038065e-19
0.18473635,0,0,0,0,0,0,9.4979127e-16,-2.3527733e-15,-2.25999e-34,-9.4954566e-16,-1.9775761e-35,-2.4559483e-19
0.19669301,0,0,0,0,0,0,1.099326e-15,-2.6344642e-15,-7.2009112e-34,-1.099041e-15,-7.6328859e-35,-2.8492355e-19
0.20936737,0,0,0,0,0,0,1.2694271e-15,-2.949237e-15,-3.8567248e-34,-1.2690988e-15,-3.1236262e-35,-3.2837237e-19
0.22280253,0,0,0,0,0,0,1.4624102e-15,-3.3010221e-15,5.3071949e-35,-1.4620344e-15,2.5712831e-36,-3.7578944e-19
0.23704414,0,0,0,0,0,0,1.6807474e-15,-3.6942132e-15,5.1449056e-35,-1.6803206e-15,1.9374593e-35,-4.268003e-19
0.25214061,0,0,0,0,0,0,1.9270505e-15,-4.1337159e-15,-6.2481506e-34,-1.9265698e-15,-7.9464858e-35,-4.8076288e-19
