y,T01_0,T01_1,T01_2,T01_3,T01_4,T01_5,T02_0,T02_1,T02_2,T02_3,T02_4,T02_5,T03_0,T03_1,T03_2,T03_3,T03_4,T03_5
-2.7950884e-17,-2.129225e-16,0.155,4.1315162e-17,1.0646125e-16,0,1.0646125e-16,-0.04805,-4.9504483e-17,-2.007615e-32,0.04805,1.28077e-17,3.7926599e-33,0.0080083333,-1.6501494e-17,-6.69205e-33,0.0080083333,6.4038501e-18,-0.016016667
0.00086769924,-1.0800869e-16,0.077500004,-3.9835365e-15,5.4004347e-17,0,5.4004347e-17,-0.024025001,-2.4750929e-17,1.9019672e-33,0.024025001,1.280753e-17,7.0262888e-29,0.0040041669,-8.2503094e-18,6.3398903e-34,0.0040041669,6.4037648e-18,-0.0080083339
0.0017874829,-1.4819704e-18,-2.4980512e-16,-1.5941124e-15,7.4098526e-19,0,7.4098526e-19,-9.7550197e-29,7.2164807e-33,2.2465922e-32,7.5384547e-31,-2.998181e-30,9.6796351e-29,1.6258468e-29,2.4054936e-33,7.4886413e-33,-3.2139861e-29,-1.4990905e-30,1.5881392e-29
0.0027624773,6.4594238e-20,-1.7496533e-17,2.429035e-15,-3.2297069e-20,0,-3.2297069e-20,-2.7733098e-29,6.1341082e-33,4.8733239e-34,1.1842328e-30,-2.7684329e-30,2.6548865e-29,4.6222588e-30,2.0447027e-33,1.6244461e-34,-8.6522876e-30,-1.3842164e-30,4.0300286e-30
0.0037959966,-2.2797562e-18,6.6707348e-17,-2.7150916e-32,1.1398782e-18,0,1.1398782e-18,-9.6406642e-31,0,0,9.6406642e-31,-5.1875153e-47,5.8975221e-63,1.607288e-31,0,0,1.6065221e-31,-2.5937578e-47,-3.21381e-31
0.0048915537,-2.6500757e-18,-3.9034853e-16,2.1075339e-16,1.3250379e-18,0,1.3250379e-18,-1.8529303e-30,5.0617485e-33,-7.195719e-33,6.8675334e-31,-5.0429522e-31,1.1661769e-30,3.0895887e-31,1.6872495e-33,-2.398573e-33,-2.7433533e-31,-2.5214762e-31,-3.4623529e-32
0.0060528726,-5.1600989e-18,1.4621213e-16,-2.6961946e-16,2.5800493e-18,0,2.5800493e-18,-5.5577724e-30,-6.9733495e-34,2.2011057e-32,9.2376522e-31,-1.5328625e-30,4.634007e-30,9.2650624e-31,-2.3244493e-34,7.3370192e-33,-1.3908136e-30,-7.6643127e-31,4.6430734e-31
0.0072839007,-5.1718783e-18,1.6419627e-16,-1.4283957e-15,2.5859391e-18,0,2.5859391e-18,-8.4935429e-30,-5.0946723e-33,3.1848321e-32,9.9409343e-31,-6.2425504e-31,7.4994494e-30,1.4157201e-30,-1.698224e-33,1.0616107e-32,-2.334199e-30,-3.1212752e-31,9.1847894e-31
0.0085888223,5.8969513e-18,-3.248992e-16,1.9699673e-16,-2.9484756e-18,0,-2.9484756e-18,-1.1455617e-29,6.5490951e-34,1.4920219e-32,6.0574807e-31,-7.6908751e-31,1.0849869e-29,1.9093535e-30,2.1830316e-34,4.9734065e-33,-3.5157069e-30,-3.8454375e-31,1.6063534e-30
0.0099720729,1.0602821e-17,-1.7847295e-16,1.1455849e-15,-5.3014108e-18,0,-5.3014108e-18,-7.0675596e-30,0,1.2244536e-32,2.5481226e-31,-1.1722877e-30,6.8127472e-30,1.1784106e-30,0,4.0815122e-33,-2.228689e-30,-5.8614386e-31,1.0502785e-30
0.011438354,4.3607915e-18,1.2265367e-16,1.2734721e-16,-2.1803958e-18,0,-2.1803958e-18,-1.4707625e-30,9.1843781e-34,-3.2272098e-33,1.5585576e-31,-2.8335893e-31,1.3149067e-30,2.45547e-31,3.0614593e-34,-1.0757366e-33,-4.1253625e-31,-1.4167947e-31,1.6698925e-31
0.01299265,1.4791654e-18,1.2250953e-16,8.0445164e-18,-7.3958268e-19,0,-7.3958268e-19,-2.6407631e-30,9.1735842e-34,-5.5136059e-33,1.5567259e-31,-2.8302591e-31,2.4850905e-30,4.4016022e-31,3.0578613e-34,-1.8378686e-33,-8.024346e-31,-1.4151296e-31,3.6227438e-31
0.014640245,7.7888692e-18,-1.0886734e-16,3.2264911e-16,-3.8944346e-18,0,-3.8944346e-18,-2.1802254e-30,-2.506419e-33,5.2174231e-33,1.2312235e-31,-2.1824002e-31,2.0571031e-30,3.6343568e-31,-8.3547301e-34,1.739141e-33,-6.6521303e-31,-1.0912001e-31,3.0177735e-31
0.016386737,8.286593e-18,-7.7916018e-17,4.5417543e-16,-4.1432964e-18,0,-4.1432964e-18,-1.0427926e-30,-1.4818098e-33,7.52505e-33,1.5582841e-31,-2.1795109e-31,8.8696416e-31,1.738876e-31,-4.9393663e-34,2.50835e-33,-2.6972774e-31,-1.0897554e-31,9.5840143e-32
0.018238064,-3.318868e-18,1.7472607e-18,-3.9335674e-16,1.6594341e-18,0,1.6594341e-18,-8.0460086e-31,1.0748123e-34,8.9183101e-33,6.2442969e-32,-1.7939525e-37,7.4215789e-31,1.3441851e-31,3.582708e-35,2.97277e-33,-2.3713799e-31,-8.9697626e-38,1.0271948e-31
0.020200518,-1.2447081e-17,-2.1134187e-16,-2.3919917e-16,6.2235405e-18,0,6.2235405e-18,-1.2813165e-30,4.2215611e-33,-3.0630568e-34,2.5499912e-31,-1.5698988e-31,1.0263174e-30,2.1396187e-31,1.407187e-33,-1.021019e-34,-2.9981051e-31,-7.849494e-32,8.5848636e-32
0.022280771,-1.1360596e-17,-1.2227877e-16,-1.42512e-16,5.6802979e-18,0,5.6802979e-18,-1.5997258e-30,8.1218259e-33,-2.0722366e-32,3.2575288e-31,-4.3228495e-31,1.273973e-30,2.6698601e-31,2.7072753e-33,-6.9074555e-33,-3.7054802e-31,-2.1614247e-31,1.0356201e-31
0.024485892,5.3834838e-19,8.4042785e-17,-1.6402417e-16,-2.6917413e-19,0,-2.6917413e-19,-1.3232229e-30,3.1773288e-33,-1.1494417e-32,1.2142579e-31,-2.7508031e-31,1.2017971e-30,2.2080933e-31,1.0591096e-33,-3.8314724e-33,-3.8049748e-31,-1.3754015e-31,1.5968816e-31
0.026823378,4.8043289e-18,-7.4545007e-17,1.4277435e-16,-2.4021644e-18,0,-2.4021644e-18,-3.1462417e-31,-1.5675245e-33,1.7022317e-38,1.0069777e-31,-3.9335066e-37,2.139264e-31,5.2566996e-32,-5.2250816e-34,5.6741057e-39,-5.4590659e-32,-1.9667533e-37,2.0236613e-33
0.029301173,3.3695618e-18,2.0832437e-17,3.8935838e-22,-1.6847809e-18,0,-1.6847809e-18,-3.1158949e-31,-1.4111307e-33,6.9534861e-39,3.1158949e-31,-3.1045827e-37,1.2127276e-42,5.2056375e-32,-4.703769e-34,2.3178286e-39,5.1869184e-32,-1.5522913e-37,-1.0392556e-31
0.0319277,6.4192761e-18,1.2007446e-16,-2.3303455e-16,-3.2096382e-18,0,-3.2096382e-18,-7.4590428e-31,3.9512551e-33,-1.3060693e-33,3.5770959e-31,-5.7897674e-32,3.8819469e-31,1.2442689e-31,1.317085e-33,-4.3535644e-34,-6.983472e-32,-2.8948836e-32,-5.459217e-32
0.034711887,2.0522881e-18,8.3675836e-17,-1.3749261e-17,-1.0261441e-18,0,-1.0261441e-18,-9.1693814e-31,3.0369031e-33,-3.2259095e-33,1.8194721e-31,-9.3016084e-33,7.3499094e-31,1.5290828e-31,1.012301e-33,-1.0753032e-33,-2.1471507e-31,-4.6508035e-33,6.1806791e-32
0.037663197,-4.4153299e-19,-7.4217375e-17,3.1979731e-16,2.2076651e-19,0,2.2076651e-19,-6.0728688e-31,-8.6686072e-34,4.0299833e-33,1.5579033e-31,-1.4253851e-32,4.5149655e-31,1.0147233e-31,-2.8895358e-34,1.3433278e-33,-1.2466272e-31,-7.1269248e-33,2.3190388e-32
0.040791661,1.1869822e-18,-2.732955e-17,5.2606106e-18,-5.9349111e-19,0,-5.9349111e-19,-3.758604e-31,-6.202786e-35,7.2149379e-33,1.7757451e-31,-1.1864652e-31,1.9828589e-31,6.2907897e-32,-2.0675962e-35,2.4049793e-33,-3.6631793e-32,-5.9323259e-32,-2.6276102e-32
0.044107915,6.1341364e-18,1.8321113e-16,-4.303721e-16,-3.0670681e-18,0,-3.0670681e-18,-7.3641408e-31,3.0288011e-33,-1.5042901e-33,1.2708992e-31,-1.0329562e-31,6.0932417e-31,1.2285356e-31,1.0096004e-33,-5.0143008e-34,-1.8198534e-31,-5.1647811e-32,5.9131788e-32
0.047623229,1.1118382e-17,1.1892017e-16,1.5653742e-16,-5.559191e-18,0,-5.559191e-18,-2.0446929e-30,5.7473386e-33,-2.1954041e-33,8.4613996e-32,1.163554e-32,1.9600789e-30,3.4100155e-31,1.9157795e-33,-7.3180146e-34,-6.3936701e-31,5.8177688e-33,2.9836548e-31
0.051349553,8.7482584e-18,5.0420573e-17,2.9636984e-16,-4.3741292e-18,0,-4.3741292e-18,-2.8100733e-30,3.6225665e-33,9.2065909e-33,4.3114288e-32,4.4888912e-32,2.7669591e-30,4.6859382e-31,1.2075222e-33,3.0688636e-33,-9.152581e-31,2.2444456e-32,4.466643e-31
0.055299553,2.3763653e-18,-7.5057373e-17,-1.6555654e-16,-1.1881827e-18,0,-1.1881827e-18,-1.7425354e-30,6.6490129e-34,6.6961524e-33,3.5891352e-32,3.500271e-32,1.7066441e-30,2.9055844e-31,2.2163377e-34,2.2320508e-33,-5.6296741e-31,1.7501355e-32,2.7240897e-31
0.059486654,-1.7782684e-19,1.1112529e-17,2.6166957e-18,8.8913465e-20,0,8.8913465e-20,-5.4962124e-31,-4.596584e-33,-2.3998081e-33,1.4545288e-31,4.9154773e-32,4.0416836e-31,9.1711698e-32,-1.5321947e-33,-7.9993605e-34,-1.1053472e-31,2.4577387e-32,1.8823021e-32
0.06392509,-2.057822e-19,3.938742e-18,2.2814282e-16,1.0289117e-19,0,1.0289117e-19,-5.3243169e-31,-2.066703e-33,2.0227885e-34,2.2211656e-31,-2.0896373e-32,3.1031511e-31,8.8870182e-32,-6.8890098e-34,6.7426311e-35,-6.648473e-32,-1.0448188e-32,-2.2385452e-32
0.068629948,-4.7170997e-19,-8.9715747e-17,1.0122642e-16,2.3585503e-19,0,2.3585503e-19,-5.2057067e-31,1.6896397e-33,-4.6967271e-34,1.2418067e-31,4.6182769e-33,3.9638998e-31,8.6821389e-32,5.6321321e-34,-1.5655755e-34,-1.1146302e-31,2.3091368e-33,2.4641636e-32
0.073617218,3.1562493e-18,1.3896572e-16,-2.1296282e-16,-1.5781246e-18,0,-1.5781246e-18,-2.879955e-31,1.5247154e-33,-2.5659927e-33,1.408139e-31,-1.9791456e-32,1.471816e-31,4.807049e-32,5.0823845e-34,-8.553309e-34,-2.562717e-32,-9.8957295e-33,-2.244332e-32
0.078903853,-3.1214904e-18,4.1281186e-17,1.3982907e-16,1.5607451e-18,0,1.5607451e-18,-4.9373158e-31,5.3066231e-33,-5.4802161e-33,1.8608178e-31,-1.3586605e-31,3.076498e-31,8.2412197e-32,1.7688743e-33,-1.8267387e-33,-7.1598105e-32,-6.7933025e-32,-1.0814092e-32
0.084507823,-6.8085955e-18,-1.0875195e-16,-3.1700923e-17,3.4042976e-18,0,3.4042976e-18,-6.1044423e-31,5.1206695e-33,-1.388736e-33,1.0417847e-31,-7.2050087e-32,5.0626576e-31,1.0189949e-31,1.7068898e-33,-4.6291196e-34,-1.5147156e-31,-3.6025045e-32,4.9572077e-32
0.090448176,-9.1619447e-18,1.163532e-17,-1.9064887e-16,4.5809722e-18,0,4.5809722e-18,-3.2571579e-31,2.1818146e-33,5.8786892e-33,3.9337537e-32,1.8180305e-32,2.8637826e-31,5.4636573e-32,7.2727154e-34,1.9595631e-33,-8.9078466e-32,9.0901521e-33,3.4441893e-32
0.096745104,-1.0752975e-17,-2.101457e-17,4.1359101e-17,5.3764877e-18,0,5.3764877e-18,-6.0744899e-32,-2.5362557e-34,3.2486784e-33,1.2458801e-32,0,4.8286098e-32,1.050322e-32,-8.4541859e-35,1.0828928e-33,-1.4208434e-32,0,3.7052141e-33
0.10342001,-1.3704849e-18,6.8734592e-17,-3.1486125e-22,6.8524259e-19,0,6.8524259e-19,-6.3022349e-32,1.3548711e-33,-4.2693831e-38,6.3022349e-32,-6.1119056e-37,1.6347765e-41,1.0656713e-32,4.5162372e-34,-1.4231277e-38,1.0427231e-32,-3.0559527e-37,-2.1083944e-32
0.11049558,-6.5056084e-18,2.4391996e-17,-3.1919327e-22,3.2528042e-18,0,3.2528042e-18,-6.7954994e-32,3.1508113e-33,-4.259071e-38,6.7954994e-32,-6.1108216e-37,1.6306515e-41,1.1496295e-32,1.0502704e-33,-1.4196904e-38,1.1240601e-32,-3.0554107e-37,-2.2736896e-32
0.11799587,-5.7497617e-18,-7.5234708e-17,0,2.8748808e-18,0,2.8748808e-18,-1.9715706e-32,1.1406437e-33,0,1.9715706e-32,0,0,3.4360028e-33,3.8021457e-34,0,3.2109251e-33,0,-6.6469278e-33
0.12594638,7.1646474e-18,1.9944858e-17,3.1584292e-17,-3.5823236e-18,0,-3.5823236e-18,-3.5604177e-32,5.1254029e-34,-3.0215712e-34,9.2419256e-33,7.4195793e-33,2.6362251e-32,6.0562879e-33,1.7084676e-34,-1.0071904e-34,-7.3082255e-33,3.7097896e-33,1.2519376e-33
0.13437411,3.4245035e-18,1.6692262e-18,2.1568197e-18,-1.7122517e-18,0,-1.7122517e-18,-6.3199733e-32,1.1783123e-33,-1.1382315e-33,1.3040954e-32,1.4196738e-32,5.0158778e-32,1.0666273e-32,3.9277078e-34,-3.7941051e-34,-1.4612592e-32,7.0983691e-33,3.9463196e-33
0.14330773,7.6246417e-18,-9.78746e-18,-3.0534244e-17,-3.812321e-18,0,-3.812321e-18,-3.3652697e-32,5.7617861e-34,-8.4603136e-34,9.892589e-33,6.7678857e-33,2.3760107e-32,5.8253685e-33,1.9205954e-34,-2.8201045e-34,-6.3795638e-33,3.3839429e-33,5.5419524e-34
0.1527776,7.2318295e-18,1.7788684e-17,-2.1939594e-21,-3.6159148e-18,0,-3.6159148e-18,-1.3455041e-32,1.7135302e-34,-5.6233351e-38,1.345504e-32,-9.7591043e-37,9.6886374e-41,2.4443952e-33,5.7117674e-35,-1.8744451e-38,2.1415625e-33,-4.879552e-37,-4.5859577e-33
0.1628159,-2.3218657e-18,1.5654264e-17,-2.1350232e-16,1.1609328e-18,0,1.1609328e-18,-2.3064657e-31,-5.7115774e-34,1.9226833e-33,1.2653985e-32,-1.6123248e-32,2.1799258e-31,3.8523636e-32,-1.9038592e-34,6.4089445e-34,-7.0596466e-32,-8.0616241e-33,3.2072831e-32
