y,R_0,R_1,R_2,R_3,R_4,R_5,RB_0,RB_1,RB_2,RB_3,RB_4,RB_5
-2.7950884e-17,6.6666667e-11,0,0,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,-2.3049531e-10,-6.1438393e-26,6.6666667e-11,0,6.6666667e-11
0.00086769924,6.6666667e-11,-1.5500001e-11,7.967073e-25,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,-5.7624178e-11,4.9778049e-26,6.6666667e-11,0,6.6666667e-11
0.0017874829,6.6666667e-11,4.9961023e-26,3.188225e-25,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,4.9961023e-27,3.188225e-26,6.6666667e-11,0,6.6666667e-11
0.0027624773,6.6666667e-11,3.4993066e-27,-4.85807e-25,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,3.4993066e-28,-4.85807e-26,6.6666667e-11,0,6.6666667e-11
0.0037959966,6.6666667e-11,-1.3341468e-26,5.4301829e-42,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,-1.3341468e-27,5.4301829e-43,6.6666667e-11,0,6.6666667e-11
0.0048915537,6.6666667e-11,7.8069707e-26,-4.2150677e-26,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,7.8069707e-27,-4.2150677e-27,6.6666667e-11,0,6.6666667e-11
0.0060528726,6.6666667e-11,-2.9242426e-26,5.392389e-26,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,-2.9242426e-27,5.392389e-27,6.6666667e-11,0,6.6666667e-11
0.0072839007,6.6666667e-11,-3.2839255e-26,2.8567914e-25,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,-3.2839255e-27,2.8567914e-26,6.6666667e-11,0,6.6666667e-11
0.0085888223,6.6666667e-11,6.4979841e-26,-3.9399344e-26,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,6.4979841e-27,-3.9399344e-27,6.6666667e-11,0,6.6666667e-11
0.0099720729,6.6666667e-11,3.569459e-26,-2.2911697e-25,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,3.569459e-27,-2.2911697e-26,6.6666667e-11,0,6.6666667e-11
0.011438354,6.6666667e-11,-2.4530735e-26,-2.5469442e-26,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,-2.4530735e-27,-2.5469442e-27,6.6666667e-11,0,6.6666667e-11
0.01299265,6.6666667e-11,-2.4501905e-26,-1.6089033e-27,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,-2.4501905e-27,-1.6089033e-28,6.6666667e-11,0,6.6666667e-11
0.014640245,6.6666667e-11,2.1773468e-26,-6.4529825e-26,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,2.1773468e-27,-6.4529825e-27,6.6666667e-11,0,6.6666667e-11
0.016386737,6.6666667e-11,1.5583204e-26,-9.0835089e-26,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,1.5583204e-27,-9.0835089e-27,6.6666667e-11,0,6.6666667e-11
0.018238064,6.6666667e-11,-3.4945191e-28,7.8671348e-26,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,-3.4945191e-29,7.8671348e-27,6.6666667e-11,0,6.6666667e-11
0.020200518,6.6666667e-11,4.2268374e-26,4.7839835e-26,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,4.2268374e-27,4.7839835e-27,6.6666667e-11,0,6.6666667e-11
0.022280771,6.6666667e-11,2.4455754e-26,2.8502397e-26,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,2.4455754e-27,2.8502397e-27,6.6666667e-11,0,6.6666667e-11
0.024485892,6.6666667e-11,-1.6808557e-26,3.2804833e-26,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,-1.6808557e-27,3.2804833e-27,6.6666667e-11,0,6.6666667e-11
0.026823378,6.6666667e-11,1.4909001e-26,-2.855487e-26,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,1.4909001e-27,-2.855487e-27,6.6666667e-11,0,6.6666667e-11
0.029301173,6.6666667e-11,-4.1664869e-27,-7.7871676e-32,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,-4.1664869e-28,-7.7871676e-33,6.6666667e-11,0,6.6666667e-11
0.0319277,6.6666667e-11,-2.4014891e-26,4.6606911e-26,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,-2.4014891e-27,4.6606911e-27,6.6666667e-11,0,6.6666667e-11
0.034711887,6.6666667e-11,-1.6735167e-26,2.7498535e-27,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,-1.6735167e-27,2.7498535e-28,6.6666667e-11,0,6.6666667e-11
0.037663197,6.6666667e-11,1.4843475e-26,-6.3959462e-26,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,1.4843475e-27,-6.3959462e-27,6.6666667e-11,0,6.6666667e-11
0.040791661,6.6666667e-11,5.4659097e-27,-1.0521214e-27,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,5.4659097e-28,-1.0521214e-28,6.6666667e-11,0,6.6666667e-11
0.044107915,6.6666667e-11,-3.6642227e-26,8.6074421e-26,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,-3.6642227e-27,8.6074421e-27,6.6666667e-11,0,6.6666667e-11
