y,U_0,U_1,U_2
-2.7950884e-17,0,0,0
0.00086769924,0.001,0,0
0.0017874829,0.001,0,0
0.0027624773,0.001,0,0
0.0037959966,0.001,0,0
0.0048915537,0.001,0,0
0.0060528726,0.001,0,0
0.0072839007,0.001,0,0
0.0085888223,0.001,0,0
0.0099720729,0.001,0,0
0.011438354,0.001,0,0
0.01299265,0.001,0,0
0.014640245,0.001,0,0
0.016386737,0.001,0,0
0.018238064,0.001,0,0
0.020200518,0.001,0,0
0.022280771,0.001,0,0
0.024485892,0.001,0,0
0.026823378,0.001,0,0
0.029301173,0.001,0,0
0.0319277,0.001,0,0
0.034711887,0.001,0,0
0.037663197,0.001,0,0
0.040791661,0.001,0,0
0.044107915,0.001,0,0
0.047623229,0.001,0,0
0.051349553,0.001,0,0
0.055299553,0.001,0,0
0.059486654,0.001,0,0
0.06392509,0.001,0,0
0.068629948,0.001,0,0
0.073617218,0.001,0,0
0.078903853,0.001,0,0
0.084507823,0.001,0,0
0.090448176,0.001,0,0
0.096745104,0.001,0,0
0.10342001,0.001,0,0
0.11049558,0.001,0,0
0.11799587,0.001,0,0
0.12594638,0.001,0,0
0.13437411,0.001,0,0
0.14330773,0.001,0,0
0.1527776,0.001,0,0
0.1628159,0.001,0,0
0.17345677,0.001,0,0
0.18473635,0.001,0,0
0.19669301,0.001,0,0
0.20936737,0.001,0,0
0.22280253,0.001,0,0
0.23704414,0.001,0,0
0.25214061,0.001,0,0
0.26814327,0.001,0,0
0.28510649,0.001,0,0
0.30308795,0.001,0,0
0.32214876,0.001,0,0
0.34235371,0.001,0,0
0.36377149,0.001,0,0
0.38647488,0.001,0,0
0.41054106,0.001,0,0
0.43605183,0.001,0,0
0.46309391,0.001,0,0
0.49175922,0.001,0,0
0.52214518,0.001,0,0
0.55435509,0.001,0,0
0.58849842,0.001,0,0
0.62469124,0.001,0,0
0.66305656,0.001,0,0
0.70372479,0.001,0,0
0.74683417,0.001,0,0
0.79253123,0.001,0,0
0.84097128,0.001,0,0
0.892319,0.001,0,0
0.9467489,0.001,0,0
1.004446,0.001,0,0
1.0656064,0.001,0,0
1.1304381,0.001,0,0
1.1668475,0.001,0,0
1.1991613,0.001,0,0
1.2720096,0.001,0,0
1.3492308,0.001,0,0
1.4310872,0.001,0,0
1.5178571,0.001,0,0
1.6046271,0.001,0,0
1.6864835,0.001,0,0
1.7637046,0.001,0,0
1.836553,0.001,0,0
1.9052762,0.001,0,0
1.9701079,0.001,0,0
2.0312683,0.001,0,0
2.0889654,0.001,0,0
2.1433953,0.001,0,0
2.194743,0.001,0,0
2.2431831,0.001,0,0
2.2888801,0.001,0,0
2.3319895,0.001,0,0
2.3726577,0.001,0,0
2.411023,0.001,0,0
2.4472159,0.001,0,0
2.4813592,0.001,0,0
2.5135691,0.001,0,0
2.5439551,0.001,0,0
2.5726204,0.001,0,0
2.5826559,0.001,0,0
2.5996625,0.001,0,0
2.6251732,0.001,0,0
2.6492394,0.001,0,0
2.6719428,0.001,0,0
2.6933606,0.001,0,0
2.7135655,0.001,0,0
2.7326263,0.001,0,0
2.7506078,0.001,0,0
2.767571,0.001,0,0
2.7835737,0.001,0,0
2.7986701,0.001,0,0
2.8129118,0.001,0,0
2.8263469,0.001,0,0
2.8390213,0.001,0,0
2.8509779,0.001,0,0
2.8622575,0.001,0,0
2.8728984,0.001,0,0
2.8829367,0.001,0,0
2.8924066,0.001,0,0
2.9013402,0.001,0,0
2.9097679,0.001,0,0
2.9177184,0.001,0,0
2.9252187,0.001,0,0
2.9322943,0.001,0,0
2.9389692,0.001,0,0
2.9452661,0.001,0,0
2.9512065,0.001,0,0
2.9568104,0.001,0,0
2.9620971,0.001,0,0
2.9670843,0.001,0,0
2.9717892,0.001,0,0
2.9762276,0.001,0,0
2.9804147,0.001,0,0
2.9843647,0.001,0,0
2.9880911,0.001,0,0
2.9916064,0.001,0,0
2.9949226,0.001,0,0
2.9980511,0.001,0,0
3.0010024,0.001,0,0
3.0037866,0.001,0,0
3.0064131,0.001,0,0
3.0088909,0.001,0,0
3.0112284,0.001,0,0
3.0134335,0.001,0,0
3.0155138,0.001,0,0
3.0174762,0.001,0,0
3.0193275,0.001,0,0
3.021074,0.001,0,0
3.0227216,0.001,0,0
3.0242759,0.001,0,0
3.0257422,0.001,0,0
3.0271255,0.001,0,0
3.0284304,0.001,0,0
3.0296614,0.001,0,0
3.0308227,0.001,0,0
3.0319183,0.001,0,0
3.0329518,0.001,0,0
3.0339268,0.001,0,0
3.0348466,0.001,0,0
3.0357143,0,0,0
